ward,precinct,total,James C. Murray,James C. Murray Percent,Patrick T. Murphy,Patrick T. Murphy Percent,Margaret Ann Carey,Margaret Ann Carey Percent,Mary Therese Quinn,Mary Therese Quinn Percent,Richard Frederick Johnson,Richard Frederick Johnson Percent,precinct_id
40,20,89,26,29.21,28,31.46,12,13.48,19,21.35,4,4.49,40020
40,21,119,18,15.13,40,33.61,28,23.53,22,18.49,11,9.24,40021
40,22,52,13,25.0,13,25.0,7,13.46,12,23.08,7,13.46,40022
40,23,172,33,19.19,39,22.67,44,25.58,39,22.67,17,9.88,40023
40,24,62,14,22.58,19,30.65,11,17.74,11,17.74,7,11.29,40024
40,25,89,24,26.97,24,26.97,19,21.35,13,14.61,9,10.11,40025
40,26,157,61,38.85,43,27.39,17,10.83,20,12.74,16,10.19,40026
40,27,105,21,20.0,37,35.24,23,21.9,14,13.33,10,9.52,40027
40,28,117,41,35.04,30,25.64,17,14.53,16,13.68,13,11.11,40028
40,29,162,37,22.84,55,33.95,24,14.81,30,18.52,16,9.88,40029
40,30,162,85,52.47,34,20.99,17,10.49,12,7.41,14,8.64,40030
40,31,124,56,45.16,29,23.39,22,17.74,13,10.48,4,3.23,40031
40,32,68,20,29.41,14,20.59,14,20.59,12,17.65,8,11.76,40032
40,33,117,19,16.24,40,34.19,30,25.64,17,14.53,11,9.4,40033
40,34,100,22,22.0,33,33.0,18,18.0,23,23.0,4,4.0,40034
40,35,113,24,21.24,25,22.12,29,25.66,18,15.93,17,15.04,40035
40,36,141,74,52.48,34,24.11,14,9.93,16,11.35,3,2.13,40036
40,37,90,19,21.11,35,38.89,16,17.78,15,16.67,5,5.56,40037
40,38,55,13,23.64,19,34.55,8,14.55,12,21.82,3,5.45,40038
40,39,103,22,21.36,33,32.04,26,25.24,15,14.56,7,6.8,40039
40,40,90,21,23.33,33,36.67,19,21.11,16,17.78,1,1.11,40040
40,41,129,33,25.58,37,28.68,27,20.93,26,20.16,6,4.65,40041
40,42,155,34,21.94,51,32.9,27,17.42,35,22.58,8,5.16,40042
40,43,127,26,20.47,40,31.5,31,24.41,20,15.75,10,7.87,40043
40,44,85,20,23.53,28,32.94,7,8.24,23,27.06,7,8.24,40044
40,45,178,36,20.22,52,29.21,40,22.47,35,19.66,15,8.43,40045
40,46,137,23,16.79,48,35.04,35,25.55,21,15.33,10,7.3,40046
40,47,150,34,22.67,38,25.33,43,28.67,20,13.33,15,10.0,40047
40,48,80,19,23.75,26,32.5,10,12.5,20,25.0,5,6.25,40048
40,49,69,11,15.94,20,28.99,10,14.49,20,28.99,8,11.59,40049
41,1,80,14,17.5,29,36.25,10,12.5,19,23.75,8,10.0,41001
41,2,186,29,15.59,80,43.01,29,15.59,38,20.43,10,5.38,41002
41,3,82,12,14.63,31,37.8,19,23.17,13,15.85,7,8.54,41003
41,4,123,21,17.07,53,43.09,21,17.07,21,17.07,7,5.69,41004
41,5,149,27,18.12,61,40.94,22,14.77,34,22.82,5,3.36,41005
41,6,117,19,16.24,49,41.88,20,17.09,25,21.37,4,3.42,41006
41,7,174,27,15.52,64,36.78,29,16.67,49,28.16,5,2.87,41007
41,8,125,19,15.2,52,41.6,21,16.8,26,20.8,7,5.6,41008
41,9,103,16,15.53,35,33.98,22,21.36,24,23.3,6,5.83,41009
41,10,129,19,14.73,54,41.86,15,11.63,36,27.91,5,3.88,41010
41,11,84,12,14.29,33,39.29,7,8.33,26,30.95,6,7.14,41011
41,12,144,35,24.31,44,30.56,38,26.39,18,12.5,9,6.25,41012
41,13,95,24,25.26,38,40.0,10,10.53,21,22.11,2,2.11,41013
41,14,211,28,13.27,84,39.81,31,14.69,55,26.07,13,6.16,41014
41,15,75,12,16.0,28,37.33,14,18.67,16,21.33,5,6.67,41015
41,16,137,22,16.06,53,38.69,22,16.06,32,23.36,8,5.84,41016
41,17,136,25,18.38,62,45.59,13,9.56,28,20.59,8,5.88,41017
41,18,97,11,11.34,37,38.14,23,23.71,18,18.56,8,8.25,41018
41,19,106,26,24.53,35,33.02,23,21.7,18,16.98,4,3.77,41019
41,20,169,30,17.75,62,36.69,33,19.53,41,24.26,3,1.78,41020
41,21,137,21,15.33,38,27.74,30,21.9,43,31.39,5,3.65,41021
41,22,123,12,9.76,55,44.72,14,11.38,31,25.2,11,8.94,41022
41,23,131,21,16.03,46,35.11,21,16.03,37,28.24,6,4.58,41023
41,24,88,10,11.36,38,43.18,17,19.32,21,23.86,2,2.27,41024
41,25,44,10,22.73,17,38.64,9,20.45,7,15.91,1,2.27,41025
41,26,64,12,18.75,26,40.63,12,18.75,13,20.31,1,1.56,41026
41,27,44,14,31.82,13,29.55,11,25.0,5,11.36,1,2.27,41027
41,28,71,6,8.45,37,52.11,12,16.9,11,15.49,5,7.04,41028
41,29,38,3,7.89,20,52.63,9,23.68,4,10.53,2,5.26,41029
41,30,99,14,14.14,34,34.34,21,21.21,23,23.23,7,7.07,41030
41,31,139,18,12.95,64,46.04,34,24.46,18,12.95,5,3.6,41031
41,32,90,13,14.44,28,31.11,22,24.44,16,17.78,11,12.22,41032
41,33,89,9,10.11,35,39.33,22,24.72,15,16.85,8,8.99,41033
41,34,89,19,21.35,32,35.96,13,14.61,22,24.72,3,3.37,41034
41,35,123,20,16.26,42,34.15,17,13.82,38,30.89,6,4.88,41035
41,36,126,27,21.43,46,36.51,19,15.08,29,23.02,5,3.97,41036
41,37,120,35,29.17,38,31.67,17,14.17,26,21.67,4,3.33,41037
41,38,76,16,21.05,32,42.11,12,15.79,13,17.11,3,3.95,41038
41,39,73,11,15.07,34,46.58,6,8.22,19,26.03,3,4.11,41039
41,40,105,16,15.24,43,40.95,18,17.14,22,20.95,6,5.71,41040
41,41,103,22,21.36,36,34.95,17,16.5,18,17.48,10,9.71,41041
41,42,105,12,11.43,43,40.95,26,24.76,19,18.1,5,4.76,41042
41,43,90,10,11.11,38,42.22,20,22.22,18,20.0,4,4.44,41043
41,44,102,20,19.61,40,39.22,12,11.76,25,24.51,5,4.9,41044
41,45,102,22,21.57,34,33.33,24,23.53,16,15.69,6,5.88,41045
41,46,122,11,9.02,39,31.97,20,16.39,38,31.15,14,11.48,41046
41,47,158,29,18.35,65,41.14,20,12.66,36,22.78,8,5.06,41047
41,48,63,8,12.7,24,38.1,14,22.22,9,14.29,8,12.7,41048
41,49,97,16,16.49,39,40.21,19,19.59,19,19.59,4,4.12,41049
41,50,120,22,18.33,40,33.33,31,25.83,20,16.67,7,5.83,41050
41,51,102,14,13.73,39,38.24,11,10.78,26,25.49,12,11.76,41051
41,52,147,28,19.05,63,42.86,25,17.01,23,15.65,8,5.44,41052
41,53,112,17,15.18,46,41.07,19,16.96,21,18.75,9,8.04,41053
41,54,134,26,19.4,50,37.31,24,17.91,25,18.66,9,6.72,41054
41,55,82,13,15.85,32,39.02,14,17.07,21,25.61,2,2.44,41055
41,56,137,14,10.22,67,48.91,27,19.71,25,18.25,4,2.92,41056
41,57,114,19,16.67,39,34.21,22,19.3,27,23.68,7,6.14,41057
41,58,80,10,12.5,34,42.5,11,13.75,15,18.75,10,12.5,41058
41,59,118,14,11.86,45,38.14,19,16.1,37,31.36,3,2.54,41059
41,60,92,14,15.22,41,44.57,10,10.87,22,23.91,5,5.43,41060
41,61,166,32,19.28,71,42.77,22,13.25,33,19.88,8,4.82,41061
41,62,117,22,18.8,46,39.32,20,17.09,23,19.66,6,5.13,41062
41,63,120,20,16.67,49,40.83,20,16.67,25,20.83,6,5.0,41063
41,64,136,19,13.97,53,38.97,25,18.38,30,22.06,9,6.62,41064
41,65,164,29,17.68,55,33.54,34,20.73,33,20.12,13,7.93,41065
41,66,152,25,16.45,61,40.13,19,12.5,40,26.32,7,4.61,41066
41,67,101,7,6.93,44,43.56,23,22.77,22,21.78,5,4.95,41067
41,68,112,18,16.07,49,43.75,19,16.96,25,22.32,1,0.89,41068
41,69,219,45,20.55,89,40.64,31,14.16,44,20.09,10,4.57,41069
41,70,125,18,14.4,46,36.8,22,17.6,22,17.6,17,13.6,41070
41,71,84,21,25.0,36,42.86,9,10.71,14,16.67,4,4.76,41071
42,1,130,36,27.69,43,33.08,26,20.0,17,13.08,8,6.15,42001
42,2,84,9,10.71,31,36.9,17,20.24,16,19.05,11,13.1,42002
42,3,78,14,17.95,32,41.03,13,16.67,9,11.54,10,12.82,42003
42,4,112,20,17.86,41,36.61,25,22.32,19,16.96,7,6.25,42004
42,5,112,22,19.64,43,38.39,25,22.32,10,8.93,12,10.71,42005
42,6,239,50,20.92,102,42.68,36,15.06,30,12.55,21,8.79,42006
42,7,135,42,31.11,48,35.56,19,14.07,13,9.63,13,9.63,42007
42,8,166,42,25.3,68,40.96,23,13.86,20,12.05,13,7.83,42008
42,9,122,26,21.31,31,25.41,23,18.85,21,17.21,21,17.21,42009
42,10,68,8,11.76,29,42.65,13,19.12,10,14.71,8,11.76,42010
42,11,113,12,10.62,51,45.13,24,21.24,17,15.04,9,7.96,42011
42,12,74,14,18.92,29,39.19,15,20.27,11,14.86,5,6.76,42012
42,13,218,54,24.77,74,33.94,35,16.06,32,14.68,23,10.55,42013
42,14,94,18,19.15,33,35.11,19,20.21,21,22.34,3,3.19,42014
42,15,125,19,15.2,58,46.4,14,11.2,17,13.6,17,13.6,42015
42,16,64,20,31.25,22,34.38,10,15.63,4,6.25,8,12.5,42016
42,17,108,18,16.67,30,27.78,21,19.44,21,19.44,18,16.67,42017
42,18,105,8,7.62,52,49.52,20,19.05,13,12.38,12,11.43,42018
42,19,38,6,15.79,13,34.21,11,28.95,4,10.53,4,10.53,42019
42,20,65,7,10.77,16,24.62,15,23.08,15,23.08,12,18.46,42020
42,21,49,6,12.24,22,44.9,9,18.37,5,10.2,7,14.29,42021
42,22,77,11,14.29,20,25.97,22,28.57,10,12.99,14,18.18,42022
42,23,131,33,25.19,53,40.46,19,14.5,14,10.69,12,9.16,42023
42,24,146,38,26.03,47,32.19,28,19.18,13,8.9,20,13.7,42024
42,25,118,20,16.95,57,48.31,19,16.1,13,11.02,9,7.63,42025
42,26,128,23,17.97,53,41.41,24,18.75,16,12.5,12,9.38,42026
42,27,189,58,30.69,61,32.28,30,15.87,25,13.23,15,7.94,42027
42,28,145,32,22.07,57,39.31,22,15.17,21,14.48,13,8.97,42028
42,29,117,18,15.38,56,47.86,15,12.82,18,15.38,10,8.55,42029
42,30,63,8,12.7,27,42.86,14,22.22,6,9.52,8,12.7,42030
42,31,64,7,10.94,24,37.5,18,28.13,11,17.19,4,6.25,42031
42,32,141,23,16.31,47,33.33,33,23.4,18,12.77,20,14.18,42032
42,33,186,39,20.97,79,42.47,28,15.05,30,16.13,10,5.38,42033
42,34,123,28,22.76,42,34.15,21,17.07,18,14.63,14,11.38,42034
42,35,97,15,15.46,49,50.52,17,17.53,6,6.19,10,10.31,42035
42,36,88,15,17.05,34,38.64,20,22.73,15,17.05,4,4.55,42036
42,37,121,26,21.49,46,38.02,24,19.83,16,13.22,9,7.44,42037
42,38,110,19,17.27,41,37.27,20,18.18,19,17.27,11,10.0,42038
42,39,122,61,50.0,25,20.49,16,13.11,11,9.02,9,7.38,42039
42,40,82,18,21.95,27,32.93,15,18.29,15,18.29,7,8.54,42040
42,41,110,14,12.73,38,34.55,29,26.36,15,13.64,14,12.73,42041
42,42,65,16,24.62,27,41.54,10,15.38,8,12.31,4,6.15,42042
42,43,111,23,20.72,49,44.14,17,15.32,15,13.51,7,6.31,42043
42,44,118,14,11.86,36,30.51,27,22.88,21,17.8,20,16.95,42044
42,45,96,22,22.92,38,39.58,18,18.75,8,8.33,10,10.42,42045
42,46,78,13,16.67,32,41.03,10,12.82,14,17.95,9,11.54,42046
42,47,63,11,17.46,25,39.68,15,23.81,7,11.11,5,7.94,42047
42,48,78,14,17.95,41,52.56,11,14.1,8,10.26,4,5.13,42048
42,49,63,17,26.98,22,34.92,9,14.29,5,7.94,10,15.87,42049
42,50,86,11,12.79,37,43.02,17,19.77,9,10.47,12,13.95,42050
42,51,110,17,15.45,48,43.64,17,15.45,10,9.09,18,16.36,42051
42,52,66,10,15.15,27,40.91,10,15.15,12,18.18,7,10.61,42052
42,53,77,16,20.78,27,35.06,23,29.87,8,10.39,3,3.9,42053
42,54,81,19,23.46,28,34.57,17,20.99,5,6.17,12,14.81,42054
42,55,104,18,17.31,47,45.19,17,16.35,15,14.42,7,6.73,42055
42,56,89,17,19.1,38,42.7,17,19.1,9,10.11,8,8.99,42056
42,57,73,11,15.07,23,31.51,19,26.03,12,16.44,8,10.96,42057
42,58,45,8,17.78,13,28.89,8,17.78,9,20.0,7,15.56,42058
42,59,20,2,10.0,8,40.0,6,30.0,3,15.0,1,5.0,42059
42,60,74,18,24.32,16,21.62,16,21.62,13,17.57,11,14.86,42060
42,61,47,11,23.4,18,38.3,7,14.89,5,10.64,6,12.77,42061
42,62,69,10,14.49,28,40.58,14,20.29,11,15.94,6,8.7,42062
42,63,108,35,32.41,39,36.11,14,12.96,12,11.11,8,7.41,42063
42,64,55,9,16.36,13,23.64,10,18.18,15,27.27,8,14.55,42064
42,65,88,15,17.05,38,43.18,15,17.05,9,10.23,11,12.5,42065
42,66,76,15,19.74,21,27.63,17,22.37,9,11.84,14,18.42,42066
42,67,67,16,23.88,29,43.28,12,17.91,6,8.96,4,5.97,42067
42,68,104,25,24.04,40,38.46,20,19.23,14,13.46,5,4.81,42068
42,69,124,19,15.32,39,31.45,22,17.74,28,22.58,16,12.9,42069
43,1,73,21,28.77,15,20.55,16,21.92,11,15.07,10,13.7,43001
43,2,103,14,13.59,42,40.78,19,18.45,17,16.5,11,10.68,43002
43,3,106,17,16.04,39,36.79,26,24.53,14,13.21,10,9.43,43003
43,4,116,23,19.83,43,37.07,20,17.24,20,17.24,10,8.62,43004
43,5,77,15,19.48,30,38.96,15,19.48,13,16.88,4,5.19,43005
43,6,88,22,25.0,31,35.23,16,18.18,10,11.36,9,10.23,43006
43,7,50,14,28.0,17,34.0,7,14.0,6,12.0,6,12.0,43007
43,8,114,23,20.18,39,34.21,26,22.81,15,13.16,11,9.65,43008
43,9,76,18,23.68,28,36.84,10,13.16,13,17.11,7,9.21,43009
43,10,37,8,21.62,12,32.43,8,21.62,2,5.41,7,18.92,43010
43,11,56,14,25.0,14,25.0,11,19.64,8,14.29,9,16.07,43011
43,12,160,26,16.25,62,38.75,30,18.75,28,17.5,14,8.75,43012
43,13,54,14,25.93,18,33.33,6,11.11,6,11.11,10,18.52,43013
43,14,105,23,21.9,47,44.76,12,11.43,14,13.33,9,8.57,43014
43,15,92,14,15.22,39,42.39,17,18.48,16,17.39,6,6.52,43015
43,16,106,20,18.87,51,48.11,17,16.04,14,13.21,4,3.77,43016
43,17,54,8,14.81,18,33.33,12,22.22,9,16.67,7,12.96,43017
43,18,143,34,23.78,47,32.87,28,19.58,17,11.89,17,11.89,43018
43,19,78,16,20.51,33,42.31,12,15.38,9,11.54,8,10.26,43019
43,20,113,25,22.12,38,33.63,18,15.93,14,12.39,18,15.93,43020
43,21,47,13,27.66,16,34.04,10,21.28,6,12.77,2,4.26,43021
43,22,61,15,24.59,20,32.79,7,11.48,10,16.39,9,14.75,43022
43,23,88,22,25.0,33,37.5,12,13.64,15,17.05,6,6.82,43023
43,24,94,12,12.77,40,42.55,18,19.15,19,20.21,5,5.32,43024
43,25,109,22,20.18,43,39.45,17,15.6,9,8.26,18,16.51,43025
43,26,86,9,10.47,34,39.53,20,23.26,13,15.12,10,11.63,43026
43,27,97,23,23.71,38,39.18,12,12.37,13,13.4,11,11.34,43027
43,28,74,13,17.57,25,33.78,10,13.51,16,21.62,10,13.51,43028
43,29,93,14,15.05,40,43.01,14,15.05,19,20.43,6,6.45,43029
43,30,53,13,24.53,16,30.19,9,16.98,9,16.98,6,11.32,43030
43,31,90,21,23.33,33,36.67,14,15.56,11,12.22,11,12.22,43031
43,32,89,13,14.61,33,37.08,18,20.22,18,20.22,7,7.87,43032
43,33,65,9,13.85,25,38.46,13,20.0,13,20.0,5,7.69,43033
43,34,53,10,18.87,21,39.62,9,16.98,7,13.21,6,11.32,43034
43,35,114,26,22.81,44,38.6,16,14.04,18,15.79,10,8.77,43035
43,36,82,7,8.54,39,47.56,17,20.73,11,13.41,8,9.76,43036
43,37,78,18,23.08,26,33.33,17,21.79,10,12.82,7,8.97,43037
43,38,84,13,15.48,30,35.71,22,26.19,10,11.9,9,10.71,43038
43,39,58,13,22.41,25,43.1,7,12.07,7,12.07,6,10.34,43039
43,40,66,7,10.61,41,62.12,4,6.06,10,15.15,4,6.06,43040
43,41,52,11,21.15,22,42.31,9,17.31,7,13.46,3,5.77,43041
43,42,106,28,26.42,39,36.79,19,17.92,12,11.32,8,7.55,43042
43,43,84,12,14.29,32,38.1,16,19.05,10,11.9,14,16.67,43043
43,44,96,13,13.54,41,42.71,24,25.0,9,9.38,9,9.38,43044
43,45,26,6,23.08,12,46.15,3,11.54,5,19.23,0,0.0,43045
43,46,112,21,18.75,51,45.54,11,9.82,14,12.5,15,13.39,43046
43,47,97,22,22.68,41,42.27,17,17.53,11,11.34,6,6.19,43047
43,48,98,17,17.35,28,28.57,30,30.61,15,15.31,8,8.16,43048
43,49,62,10,16.13,22,35.48,15,24.19,8,12.9,7,11.29,43049
43,50,70,12,17.14,26,37.14,10,14.29,16,22.86,6,8.57,43050
43,51,157,36,22.93,47,29.94,36,22.93,24,15.29,14,8.92,43051
43,52,96,18,18.75,43,44.79,16,16.67,13,13.54,6,6.25,43052
43,53,125,20,16.0,51,40.8,29,23.2,17,13.6,8,6.4,43053
43,54,77,17,22.08,33,42.86,14,18.18,11,14.29,2,2.6,43054
43,55,101,16,15.84,28,27.72,23,22.77,11,10.89,23,22.77,43055
43,56,88,24,27.27,26,29.55,18,20.45,10,11.36,10,11.36,43056
43,57,69,22,31.88,19,27.54,11,15.94,13,18.84,4,5.8,43057
43,58,135,27,20.0,51,37.78,23,17.04,15,11.11,19,14.07,43058
43,59,127,22,17.32,58,45.67,24,18.9,15,11.81,8,6.3,43059
43,60,54,16,29.63,18,33.33,8,14.81,10,18.52,2,3.7,43060
43,61,58,24,41.38,18,31.03,7,12.07,4,6.9,5,8.62,43061
43,62,88,12,13.64,37,42.05,15,17.05,15,17.05,9,10.23,43062
43,63,66,14,21.21,21,31.82,13,19.7,11,16.67,7,10.61,43063
43,64,69,18,26.09,29,42.03,6,8.7,11,15.94,5,7.25,43064
43,65,53,8,15.09,27,50.94,4,7.55,10,18.87,4,7.55,43065
43,66,34,7,20.59,12,35.29,5,14.71,6,17.65,4,11.76,43066
43,67,49,20,40.82,15,30.61,5,10.2,4,8.16,5,10.2,43067
44,1,123,20,16.26,47,38.21,23,18.7,20,16.26,13,10.57,44001
44,2,109,30,27.52,32,29.36,16,14.68,22,20.18,9,8.26,44002
44,3,158,37,23.42,60,37.97,27,17.09,18,11.39,16,10.13,44003
44,4,152,47,30.92,33,21.71,36,23.68,23,15.13,13,8.55,44004
44,5,156,23,14.74,50,32.05,36,23.08,31,19.87,16,10.26,44005
44,6,104,16,15.38,32,30.77,25,24.04,19,18.27,12,11.54,44006
44,7,137,32,23.36,55,40.15,27,19.71,12,8.76,11,8.03,44007
44,8,53,9,16.98,20,37.74,13,24.53,8,15.09,3,5.66,44008
44,9,140,26,18.57,51,36.43,32,22.86,22,15.71,9,6.43,44009
44,10,75,15,20.0,22,29.33,12,16.0,22,29.33,4,5.33,44010
44,11,131,27,20.61,42,32.06,27,20.61,29,22.14,6,4.58,44011
44,12,78,16,20.51,28,35.9,19,24.36,8,10.26,7,8.97,44012
44,13,94,22,23.4,31,32.98,22,23.4,14,14.89,5,5.32,44013
44,14,107,20,18.69,29,27.1,25,23.36,20,18.69,13,12.15,44014
44,15,155,37,23.87,45,29.03,28,18.06,21,13.55,24,15.48,44015
44,16,121,24,19.83,49,40.5,15,12.4,22,18.18,11,9.09,44016
44,17,145,21,14.48,47,32.41,32,22.07,31,21.38,14,9.66,44017
44,18,79,16,20.25,26,32.91,15,18.99,16,20.25,6,7.59,44018
44,19,79,25,31.65,25,31.65,13,16.46,13,16.46,3,3.8,44019
44,20,90,21,23.33,24,26.67,17,18.89,16,17.78,12,13.33,44020
44,21,136,21,15.44,43,31.62,45,33.09,23,16.91,4,2.94,44021
44,22,153,28,18.3,59,38.56,33,21.57,21,13.73,12,7.84,44022
44,23,108,23,21.3,32,29.63,24,22.22,12,11.11,17,15.74,44023
44,24,78,13,16.67,24,30.77,25,32.05,8,10.26,8,10.26,44024
44,25,105,20,19.05,34,32.38,24,22.86,18,17.14,9,8.57,44025
44,26,84,19,22.62,17,20.24,26,30.95,18,21.43,4,4.76,44026
44,27,118,33,27.97,38,32.2,22,18.64,15,12.71,10,8.47,44027
44,28,75,16,21.33,22,29.33,13,17.33,16,21.33,8,10.67,44028
44,29,106,19,17.92,41,38.68,14,13.21,24,22.64,8,7.55,44029
44,30,107,21,19.63,31,28.97,27,25.23,16,14.95,12,11.21,44030
44,31,106,16,15.09,42,39.62,21,19.81,21,19.81,6,5.66,44031
44,32,85,19,22.35,30,35.29,15,17.65,11,12.94,10,11.76,44032
44,33,181,29,16.02,60,33.15,43,23.76,32,17.68,17,9.39,44033
44,34,93,12,12.9,31,33.33,32,34.41,11,11.83,7,7.53,44034
44,35,90,13,14.44,40,44.44,17,18.89,8,8.89,12,13.33,44035
44,36,103,15,14.56,35,33.98,25,24.27,17,16.5,11,10.68,44036
44,37,171,38,22.22,49,28.65,35,20.47,38,22.22,11,6.43,44037
44,38,103,26,25.24,30,29.13,17,16.5,19,18.45,11,10.68,44038
44,39,89,21,23.6,36,40.45,12,13.48,13,14.61,7,7.87,44039
44,40,122,28,22.95,41,33.61,23,18.85,23,18.85,7,5.74,44040
44,41,112,27,24.11,34,30.36,22,19.64,19,16.96,10,8.93,44041
44,42,126,37,29.37,30,23.81,31,24.6,21,16.67,7,5.56,44042
44,43,120,26,21.67,42,35.0,23,19.17,24,20.0,5,4.17,44043
44,44,167,47,28.14,41,24.55,35,20.96,29,17.37,15,8.98,44044
44,45,136,24,17.65,39,28.68,26,19.12,28,20.59,19,13.97,44045
44,46,73,11,15.07,35,47.95,9,12.33,14,19.18,4,5.48,44046
44,47,150,24,16.0,44,29.33,42,28.0,22,14.67,18,12.0,44047
44,48,96,24,25.0,36,37.5,15,15.63,12,12.5,9,9.38,44048
44,49,259,64,24.71,100,38.61,42,16.22,31,11.97,22,8.49,44049
44,50,120,19,15.83,46,38.33,17,14.17,30,25.0,8,6.67,44050
45,1,106,25,23.58,32,30.19,25,23.58,17,16.04,7,6.6,45001
45,2,95,27,28.42,36,37.89,14,14.74,15,15.79,3,3.16,45002
45,3,260,114,43.85,72,27.69,33,12.69,32,12.31,9,3.46,45003
45,4,189,43,22.75,69,36.51,27,14.29,37,19.58,13,6.88,45004
45,5,166,39,23.49,69,41.57,20,12.05,28,16.87,10,6.02,45005
45,6,153,51,33.33,41,26.8,23,15.03,30,19.61,8,5.23,45006
45,7,107,17,15.89,31,28.97,24,22.43,26,24.3,9,8.41,45007
45,8,120,31,25.83,36,30.0,24,20.0,23,19.17,6,5.0,45008
45,9,162,21,12.96,71,43.83,24,14.81,36,22.22,10,6.17,45009
45,10,187,34,18.18,72,38.5,25,13.37,43,22.99,13,6.95,45010
45,11,141,43,30.5,40,28.37,23,16.31,24,17.02,11,7.8,45011
45,12,161,42,26.09,47,29.19,30,18.63,32,19.88,10,6.21,45012
45,13,236,104,44.07,56,23.73,33,13.98,31,13.14,12,5.08,45013
45,14,187,32,17.11,65,34.76,35,18.72,45,24.06,10,5.35,45014
45,15,203,85,41.87,52,25.62,21,10.34,34,16.75,11,5.42,45015
45,16,165,60,36.36,47,28.48,24,14.55,30,18.18,4,2.42,45016
45,17,176,66,37.5,44,25.0,34,19.32,28,15.91,4,2.27,45017
45,18,181,65,35.91,51,28.18,18,9.94,36,19.89,11,6.08,45018
45,19,158,52,32.91,53,33.54,25,15.82,18,11.39,10,6.33,45019
45,20,152,32,21.05,51,33.55,25,16.45,37,24.34,7,4.61,45020
45,21,133,22,16.54,45,33.83,22,16.54,30,22.56,14,10.53,45021
45,22,110,25,22.73,34,30.91,14,12.73,29,26.36,8,7.27,45022
45,23,148,34,22.97,44,29.73,24,16.22,37,25.0,9,6.08,45023
45,24,172,53,30.81,53,30.81,24,13.95,35,20.35,7,4.07,45024
45,25,188,59,31.38,62,32.98,29,15.43,32,17.02,6,3.19,45025
45,26,193,75,38.86,46,23.83,31,16.06,35,18.13,6,3.11,45026
45,27,139,41,29.5,32,23.02,29,20.86,27,19.42,10,7.19,45027
45,28,160,59,36.88,44,27.5,19,11.88,29,18.13,9,5.63,45028
45,29,160,45,28.13,50,31.25,26,16.25,27,16.88,12,7.5,45029
45,30,174,54,31.03,47,27.01,33,18.97,30,17.24,10,5.75,45030
45,31,131,20,15.27,43,32.82,23,17.56,37,28.24,8,6.11,45031
45,32,98,17,17.35,36,36.73,14,14.29,23,23.47,8,8.16,45032
45,33,152,54,35.53,38,25.0,19,12.5,32,21.05,9,5.92,45033
45,34,123,30,24.39,40,32.52,19,15.45,27,21.95,7,5.69,45034
45,35,135,36,26.67,48,35.56,21,15.56,22,16.3,8,5.93,45035
45,36,118,19,16.1,44,37.29,14,11.86,30,25.42,11,9.32,45036
45,37,133,21,15.79,44,33.08,28,21.05,36,27.07,4,3.01,45037
45,38,189,91,48.15,47,24.87,24,12.7,19,10.05,8,4.23,45038
45,39,186,46,24.73,61,32.8,32,17.2,37,19.89,10,5.38,45039
45,40,220,71,32.27,70,31.82,29,13.18,42,19.09,8,3.64,45040
45,41,100,23,23.0,32,32.0,16,16.0,23,23.0,6,6.0,45041
45,42,170,54,31.76,62,36.47,25,14.71,24,14.12,5,2.94,45042
45,43,137,43,31.39,38,27.74,20,14.6,26,18.98,10,7.3,45043
45,44,162,50,30.86,49,30.25,24,14.81,26,16.05,13,8.02,45044
45,45,117,25,21.37,37,31.62,25,21.37,23,19.66,7,5.98,45045
45,46,178,39,21.91,58,32.58,22,12.36,43,24.16,16,8.99,45046
45,47,154,40,25.97,49,31.82,27,17.53,30,19.48,8,5.19,45047
45,48,149,43,28.86,42,28.19,29,19.46,25,16.78,10,6.71,45048
45,49,134,37,27.61,34,25.37,24,17.91,27,20.15,12,8.96,45049
45,50,116,33,28.45,37,31.9,15,12.93,19,16.38,12,10.34,45050
45,51,134,33,24.63,45,33.58,27,20.15,20,14.93,9,6.72,45051
45,52,139,29,20.86,55,39.57,26,18.71,24,17.27,5,3.6,45052
45,53,115,45,39.13,33,28.7,14,12.17,16,13.91,7,6.09,45053
46,1,268,47,17.54,87,32.46,69,25.75,45,16.79,20,7.46,46001
46,2,150,36,24.0,34,22.67,38,25.33,31,20.67,11,7.33,46002
46,3,197,31,15.74,56,28.43,45,22.84,35,17.77,30,15.23,46003
46,4,127,22,17.32,43,33.86,34,26.77,22,17.32,6,4.72,46004
46,5,153,20,13.07,46,30.07,42,27.45,29,18.95,16,10.46,46005
46,6,125,25,20.0,38,30.4,33,26.4,20,16.0,9,7.2,46006
46,7,168,25,14.88,56,33.33,43,25.6,21,12.5,23,13.69,46007
46,8,148,20,13.51,40,27.03,37,25.0,27,18.24,24,16.22,46008
46,9,136,23,16.91,43,31.62,26,19.12,26,19.12,18,13.24,46009
46,10,79,16,20.25,34,43.04,15,18.99,10,12.66,4,5.06,46010
46,11,176,26,14.77,58,32.95,35,19.89,29,16.48,28,15.91,46011
46,12,113,20,17.7,23,20.35,31,27.43,24,21.24,15,13.27,46012
46,13,158,35,22.15,50,31.65,32,20.25,29,18.35,12,7.59,46013
46,14,109,17,15.6,21,19.27,34,31.19,31,28.44,6,5.5,46014
46,15,165,29,17.58,58,35.15,31,18.79,31,18.79,16,9.7,46015
