ward,precinct,total,Patrick Dennis Riley,Patrick Dennis Riley Percent,Jeanne Marie Reynolds,Jeanne Marie Reynolds Percent,Michelle Jordan,Michelle Jordan Percent,Kathleen Ann Panozzo,Kathleen Ann Panozzo Percent,William Burnett Raines,William Burnett Raines Percent,precinct_id
46,15,148,19,12.84,25,16.89,63,42.57,29,19.59,12,8.11,46015
46,16,130,22,16.92,18,13.85,49,37.69,29,22.31,12,9.23,46016
46,17,202,25,12.38,33,16.34,95,47.03,38,18.81,11,5.45,46017
46,18,154,24,15.58,26,16.88,72,46.75,19,12.34,13,8.44,46018
46,19,147,17,11.56,17,11.56,75,51.02,28,19.05,10,6.8,46019
46,20,128,24,18.75,27,21.09,45,35.16,20,15.63,12,9.38,46020
46,21,38,6,15.79,7,18.42,16,42.11,8,21.05,1,2.63,46021
46,22,93,28,30.11,16,17.2,27,29.03,14,15.05,8,8.6,46022
46,23,125,23,18.4,26,20.8,46,36.8,14,11.2,16,12.8,46023
46,24,93,15,16.13,17,18.28,40,43.01,17,18.28,4,4.3,46024
46,25,90,24,26.67,14,15.56,26,28.89,19,21.11,7,7.78,46025
46,26,125,25,20.0,30,24.0,43,34.4,11,8.8,16,12.8,46026
46,27,124,25,20.16,18,14.52,43,34.68,24,19.35,14,11.29,46027
46,28,124,26,20.97,16,12.9,54,43.55,18,14.52,10,8.06,46028
46,29,133,20,15.04,20,15.04,63,47.37,17,12.78,13,9.77,46029
46,30,171,32,18.71,20,11.7,74,43.27,25,14.62,20,11.7,46030
46,31,120,15,12.5,16,13.33,55,45.83,27,22.5,7,5.83,46031
46,32,118,21,17.8,16,13.56,56,47.46,14,11.86,11,9.32,46032
46,33,135,23,17.04,20,14.81,54,40.0,30,22.22,8,5.93,46033
46,34,168,34,20.24,28,16.67,66,39.29,22,13.1,18,10.71,46034
46,35,100,21,21.0,12,12.0,38,38.0,17,17.0,12,12.0,46035
46,36,143,25,17.48,27,18.88,61,42.66,24,16.78,6,4.2,46036
46,37,65,13,20.0,6,9.23,25,38.46,17,26.15,4,6.15,46037
46,38,67,12,17.91,8,11.94,34,50.75,8,11.94,5,7.46,46038
46,39,121,13,10.74,20,16.53,56,46.28,22,18.18,10,8.26,46039
46,40,90,11,12.22,20,22.22,43,47.78,6,6.67,10,11.11,46040
46,41,124,15,12.1,21,16.94,58,46.77,18,14.52,12,9.68,46041
46,42,152,35,23.03,17,11.18,64,42.11,23,15.13,13,8.55,46042
46,43,86,17,19.77,11,12.79,36,41.86,12,13.95,10,11.63,46043
47,1,166,27,16.27,24,14.46,74,44.58,28,16.87,13,7.83,47001
47,2,141,38,26.95,13,9.22,45,31.91,33,23.4,12,8.51,47002
47,3,123,27,21.95,16,13.01,48,39.02,26,21.14,6,4.88,47003
47,4,191,38,19.9,28,14.66,84,43.98,34,17.8,7,3.66,47004
47,5,127,12,9.45,21,16.54,64,50.39,21,16.54,9,7.09,47005
47,6,228,37,16.23,22,9.65,131,57.46,30,13.16,8,3.51,47006
47,7,139,30,21.58,24,17.27,45,32.37,35,25.18,5,3.6,47007
47,8,207,25,12.08,29,14.01,110,53.14,34,16.43,9,4.35,47008
47,9,116,28,24.14,13,11.21,56,48.28,11,9.48,8,6.9,47009
47,10,118,16,13.56,21,17.8,38,32.2,35,29.66,8,6.78,47010
47,11,288,29,10.07,35,12.15,190,65.97,26,9.03,8,2.78,47011
47,12,148,26,17.57,17,11.49,77,52.03,19,12.84,9,6.08,47012
47,13,222,27,12.16,25,11.26,118,53.15,39,17.57,13,5.86,47013
47,14,108,20,18.52,18,16.67,51,47.22,13,12.04,6,5.56,47014
47,15,161,28,17.39,21,13.04,83,51.55,25,15.53,4,2.48,47015
47,16,142,19,13.38,21,14.79,70,49.3,25,17.61,7,4.93,47016
47,17,167,22,13.17,19,11.38,89,53.29,34,20.36,3,1.8,47017
47,18,154,23,14.94,20,12.99,77,50.0,23,14.94,11,7.14,47018
47,19,249,34,13.65,16,6.43,162,65.06,28,11.24,9,3.61,47019
47,20,174,18,10.34,23,13.22,102,58.62,24,13.79,7,4.02,47020
47,21,174,29,16.67,20,11.49,84,48.28,37,21.26,4,2.3,47021
47,22,173,24,13.87,22,12.72,93,53.76,26,15.03,8,4.62,47022
47,23,72,4,5.56,8,11.11,39,54.17,15,20.83,6,8.33,47023
47,24,118,21,17.8,12,10.17,54,45.76,22,18.64,9,7.63,47024
47,25,181,29,16.02,21,11.6,97,53.59,27,14.92,7,3.87,47025
47,26,209,38,18.18,32,15.31,91,43.54,41,19.62,7,3.35,47026
47,27,131,24,18.32,9,6.87,70,53.44,27,20.61,1,0.76,47027
47,28,224,28,12.5,34,15.18,104,46.43,44,19.64,14,6.25,47028
47,29,152,31,20.39,22,14.47,63,41.45,25,16.45,11,7.24,47029
47,30,168,21,12.5,31,18.45,81,48.21,24,14.29,11,6.55,47030
47,31,144,17,11.81,22,15.28,80,55.56,21,14.58,4,2.78,47031
47,32,179,19,10.61,20,11.17,103,57.54,25,13.97,12,6.7,47032
47,33,169,25,14.79,28,16.57,85,50.3,26,15.38,5,2.96,47033
47,34,203,28,13.79,26,12.81,100,49.26,33,16.26,16,7.88,47034
47,35,210,21,10.0,30,14.29,127,60.48,30,14.29,2,0.95,47035
47,36,233,33,14.16,34,14.59,102,43.78,53,22.75,11,4.72,47036
47,37,200,24,12.0,27,13.5,108,54.0,32,16.0,9,4.5,47037
47,38,179,17,9.5,20,11.17,101,56.42,31,17.32,10,5.59,47038
47,39,153,32,20.92,18,11.76,73,47.71,25,16.34,5,3.27,47039
47,40,135,26,19.26,15,11.11,65,48.15,24,17.78,5,3.7,47040
47,41,259,28,10.81,22,8.49,161,62.16,39,15.06,9,3.47,47041
47,42,118,19,16.1,13,11.02,63,53.39,17,14.41,6,5.08,47042
47,43,104,19,18.27,10,9.62,56,53.85,16,15.38,3,2.88,47043
47,44,140,31,22.14,19,13.57,56,40.0,24,17.14,10,7.14,47044
47,45,167,31,18.56,24,14.37,74,44.31,32,19.16,6,3.59,47045
47,46,90,18,20.0,13,14.44,37,41.11,18,20.0,4,4.44,47046
47,47,163,22,13.5,25,15.34,81,49.69,27,16.56,8,4.91,47047
47,48,44,13,29.55,3,6.82,19,43.18,8,18.18,1,2.27,47048
47,49,121,25,20.66,20,16.53,36,29.75,26,21.49,14,11.57,47049
47,50,93,20,21.51,12,12.9,44,47.31,15,16.13,2,2.15,47050
47,51,98,16,16.33,14,14.29,53,54.08,11,11.22,4,4.08,47051
48,1,173,27,15.61,24,13.87,76,43.93,36,20.81,10,5.78,48001
48,2,124,12,9.68,17,13.71,64,51.61,20,16.13,11,8.87,48002
48,3,183,34,18.58,19,10.38,90,49.18,24,13.11,16,8.74,48003
48,4,154,19,12.34,19,12.34,88,57.14,16,10.39,12,7.79,48004
48,5,133,19,14.29,19,14.29,68,51.13,22,16.54,5,3.76,48005
48,6,177,31,17.51,33,18.64,85,48.02,11,6.21,17,9.6,48006
48,7,119,20,16.81,11,9.24,64,53.78,22,18.49,2,1.68,48007
48,8,103,14,13.59,25,24.27,42,40.78,18,17.48,4,3.88,48008
48,9,133,17,12.78,19,14.29,60,45.11,25,18.8,12,9.02,48009
48,10,99,7,7.07,16,16.16,55,55.56,18,18.18,3,3.03,48010
48,11,182,14,7.69,30,16.48,111,60.99,26,14.29,1,0.55,48011
48,12,117,12,10.26,19,16.24,67,57.26,14,11.97,5,4.27,48012
48,13,104,15,14.42,7,6.73,63,60.58,13,12.5,6,5.77,48013
48,14,191,46,24.08,28,14.66,85,44.5,13,6.81,19,9.95,48014
48,15,86,7,8.14,11,12.79,56,65.12,8,9.3,4,4.65,48015
48,16,114,12,10.53,13,11.4,59,51.75,22,19.3,8,7.02,48016
48,17,116,16,13.79,13,11.21,63,54.31,17,14.66,7,6.03,48017
48,18,128,14,10.94,16,12.5,70,54.69,15,11.72,13,10.16,48018
48,19,153,24,15.69,29,18.95,76,49.67,19,12.42,5,3.27,48019
48,20,65,8,12.31,4,6.15,47,72.31,6,9.23,0,0.0,48020
48,21,67,16,23.88,11,16.42,27,40.3,9,13.43,4,5.97,48021
48,22,180,27,15.0,24,13.33,96,53.33,19,10.56,14,7.78,48022
48,23,140,28,20.0,17,12.14,67,47.86,14,10.0,14,10.0,48023
48,24,129,21,16.28,19,14.73,72,55.81,11,8.53,6,4.65,48024
48,25,117,21,17.95,16,13.68,62,52.99,8,6.84,10,8.55,48025
48,26,152,20,13.16,16,10.53,83,54.61,23,15.13,10,6.58,48026
48,27,80,21,26.25,8,10.0,32,40.0,12,15.0,7,8.75,48027
48,28,125,18,14.4,21,16.8,55,44.0,22,17.6,9,7.2,48028
48,29,138,18,13.04,24,17.39,73,52.9,19,13.77,4,2.9,48029
48,30,152,19,12.5,19,12.5,89,58.55,17,11.18,8,5.26,48030
48,31,125,23,18.4,12,9.6,64,51.2,18,14.4,8,6.4,48031
48,32,132,20,15.15,19,14.39,61,46.21,19,14.39,13,9.85,48032
48,33,120,15,12.5,21,17.5,58,48.33,17,14.17,9,7.5,48033
48,34,61,13,21.31,7,11.48,29,47.54,8,13.11,4,6.56,48034
48,35,120,13,10.83,21,17.5,68,56.67,9,7.5,9,7.5,48035
48,36,117,25,21.37,21,17.95,52,44.44,11,9.4,8,6.84,48036
48,37,114,15,13.16,18,15.79,58,50.88,20,17.54,3,2.63,48037
48,38,171,27,15.79,22,12.87,102,59.65,17,9.94,3,1.75,48038
48,39,123,31,25.2,28,22.76,44,35.77,15,12.2,5,4.07,48039
48,40,62,6,9.68,6,9.68,31,50.0,16,25.81,3,4.84,48040
48,41,77,11,14.29,17,22.08,35,45.45,7,9.09,7,9.09,48041
48,42,124,13,10.48,15,12.1,73,58.87,14,11.29,9,7.26,48042
48,43,139,15,10.79,25,17.99,68,48.92,26,18.71,5,3.6,48043
48,44,132,17,12.88,11,8.33,65,49.24,30,22.73,9,6.82,48044
48,45,121,14,11.57,24,19.83,51,42.15,22,18.18,10,8.26,48045
48,46,111,18,16.22,22,19.82,57,51.35,8,7.21,6,5.41,48046
48,47,110,20,18.18,13,11.82,53,48.18,11,10.0,13,11.82,48047
48,48,127,25,19.69,22,17.32,64,50.39,11,8.66,5,3.94,48048
48,49,41,8,19.51,6,14.63,14,34.15,10,24.39,3,7.32,48049
48,50,153,31,20.26,16,10.46,83,54.25,16,10.46,7,4.58,48050
48,51,185,26,14.05,29,15.68,96,51.89,20,10.81,14,7.57,48051
48,52,83,9,10.84,14,16.87,45,54.22,7,8.43,8,9.64,48052
48,53,125,26,20.8,19,15.2,49,39.2,22,17.6,9,7.2,48053
48,54,101,16,15.84,14,13.86,47,46.53,14,13.86,10,9.9,48054
48,55,34,5,14.71,4,11.76,18,52.94,3,8.82,4,11.76,48055
48,56,123,17,13.82,24,19.51,58,47.15,16,13.01,8,6.5,48056
49,1,171,24,14.04,31,18.13,91,53.22,13,7.6,12,7.02,49001
49,2,132,20,15.15,15,11.36,67,50.76,21,15.91,9,6.82,49002
49,3,95,15,15.79,7,7.37,61,64.21,8,8.42,4,4.21,49003
49,4,67,14,20.9,9,13.43,30,44.78,13,19.4,1,1.49,49004
49,5,158,22,13.92,22,13.92,78,49.37,21,13.29,15,9.49,49005
49,6,146,13,8.9,31,21.23,80,54.79,15,10.27,7,4.79,49006
49,7,106,13,12.26,17,16.04,57,53.77,16,15.09,3,2.83,49007
49,8,131,26,19.85,16,12.21,59,45.04,17,12.98,13,9.92,49008
49,9,120,24,20.0,17,14.17,54,45.0,16,13.33,9,7.5,49009
49,10,115,17,14.78,18,15.65,64,55.65,11,9.57,5,4.35,49010
49,11,85,15,17.65,17,20.0,35,41.18,7,8.24,11,12.94,49011
49,12,141,20,14.18,21,14.89,81,57.45,14,9.93,5,3.55,49012
49,13,161,23,14.29,22,13.66,96,59.63,11,6.83,9,5.59,49013
49,14,116,17,14.66,16,13.79,60,51.72,12,10.34,11,9.48,49014
49,15,86,14,16.28,10,11.63,44,51.16,14,16.28,4,4.65,49015
49,16,110,18,16.36,14,12.73,55,50.0,15,13.64,8,7.27,49016
49,17,20,4,20.0,1,5.0,9,45.0,1,5.0,5,25.0,49017
49,18,94,14,14.89,12,12.77,51,54.26,14,14.89,3,3.19,49018
49,19,119,12,10.08,13,10.92,72,60.5,14,11.76,8,6.72,49019
49,20,167,31,18.56,22,13.17,69,41.32,21,12.57,24,14.37,49020
49,21,90,20,22.22,11,12.22,33,36.67,20,22.22,6,6.67,49021
49,22,116,16,13.79,21,18.1,54,46.55,14,12.07,11,9.48,49022
49,23,83,18,21.69,10,12.05,43,51.81,6,7.23,6,7.23,49023
49,24,43,5,11.63,8,18.6,17,39.53,5,11.63,8,18.6,49024
49,25,130,13,10.0,23,17.69,65,50.0,20,15.38,9,6.92,49025
49,26,135,28,20.74,19,14.07,63,46.67,9,6.67,16,11.85,49026
49,27,163,22,13.5,21,12.88,87,53.37,19,11.66,14,8.59,49027
49,28,105,11,10.48,11,10.48,61,58.1,12,11.43,10,9.52,49028
49,29,133,13,9.77,25,18.8,67,50.38,21,15.79,7,5.26,49029
49,30,137,21,15.33,23,16.79,67,48.91,20,14.6,6,4.38,49030
49,31,48,3,6.25,4,8.33,30,62.5,5,10.42,6,12.5,49031
49,32,100,11,11.0,13,13.0,48,48.0,19,19.0,9,9.0,49032
49,33,122,19,15.57,13,10.66,66,54.1,13,10.66,11,9.02,49033
49,34,115,20,17.39,16,13.91,56,48.7,14,12.17,9,7.83,49034
49,35,167,25,14.97,31,18.56,74,44.31,27,16.17,10,5.99,49035
49,36,177,28,15.82,19,10.73,84,47.46,38,21.47,8,4.52,49036
49,37,74,12,16.22,8,10.81,42,56.76,11,14.86,1,1.35,49037
49,38,97,15,15.46,12,12.37,55,56.7,7,7.22,8,8.25,49038
49,39,100,10,10.0,12,12.0,54,54.0,11,11.0,13,13.0,49039
49,40,112,11,9.82,16,14.29,59,52.68,15,13.39,11,9.82,49040
49,41,134,27,20.15,22,16.42,64,47.76,12,8.96,9,6.72,49041
49,42,140,28,20.0,15,10.71,64,45.71,27,19.29,6,4.29,49042
49,43,138,9,6.52,22,15.94,85,61.59,11,7.97,11,7.97,49043
49,44,141,23,16.31,20,14.18,78,55.32,13,9.22,7,4.96,49044
50,1,160,29,18.13,30,18.75,74,46.25,20,12.5,7,4.38,50001
50,2,149,30,20.13,28,18.79,64,42.95,18,12.08,9,6.04,50002
50,3,122,23,18.85,16,13.11,50,40.98,25,20.49,8,6.56,50003
50,4,115,27,23.48,15,13.04,57,49.57,11,9.57,5,4.35,50004
50,5,107,29,27.1,14,13.08,46,42.99,14,13.08,4,3.74,50005
50,6,89,27,30.34,11,12.36,33,37.08,12,13.48,6,6.74,50006
50,7,181,43,23.76,27,14.92,77,42.54,27,14.92,7,3.87,50007
50,8,111,30,27.03,21,18.92,37,33.33,14,12.61,9,8.11,50008
50,9,117,28,23.93,19,16.24,47,40.17,13,11.11,10,8.55,50009
50,10,101,21,20.79,20,19.8,41,40.59,14,13.86,5,4.95,50010
50,11,92,14,15.22,16,17.39,44,47.83,9,9.78,9,9.78,50011
50,12,91,15,16.48,14,15.38,36,39.56,14,15.38,12,13.19,50012
50,13,137,34,24.82,14,10.22,63,45.99,18,13.14,8,5.84,50013
50,14,82,16,19.51,15,18.29,35,42.68,10,12.2,6,7.32,50014
50,15,161,38,23.6,14,8.7,71,44.1,27,16.77,11,6.83,50015
50,16,83,16,19.28,10,12.05,43,51.81,8,9.64,6,7.23,50016
50,17,91,22,24.18,15,16.48,31,34.07,17,18.68,6,6.59,50017
50,18,111,27,24.32,13,11.71,52,46.85,12,10.81,7,6.31,50018
50,19,99,18,18.18,13,13.13,49,49.49,13,13.13,6,6.06,50019
50,20,94,22,23.4,18,19.15,32,34.04,10,10.64,12,12.77,50020
50,21,133,26,19.55,22,16.54,58,43.61,21,15.79,6,4.51,50021
50,22,114,23,20.18,14,12.28,42,36.84,24,21.05,11,9.65,50022
50,23,59,15,25.42,3,5.08,25,42.37,10,16.95,6,10.17,50023
50,24,140,32,22.86,24,17.14,51,36.43,25,17.86,8,5.71,50024
50,25,99,21,21.21,14,14.14,34,34.34,17,17.17,13,13.13,50025
50,26,87,17,19.54,14,16.09,34,39.08,16,18.39,6,6.9,50026
50,27,46,10,21.74,11,23.91,17,36.96,8,17.39,0,0.0,50027
50,28,102,18,17.65,22,21.57,38,37.25,14,13.73,10,9.8,50028
50,29,136,33,24.26,24,17.65,44,32.35,20,14.71,15,11.03,50029
50,30,95,22,23.16,14,14.74,46,48.42,7,7.37,6,6.32,50030
50,31,62,9,14.52,9,14.52,22,35.48,16,25.81,6,9.68,50031
50,32,88,22,25.0,14,15.91,30,34.09,16,18.18,6,6.82,50032
50,33,63,17,26.98,8,12.7,28,44.44,5,7.94,5,7.94,50033
50,34,66,16,24.24,7,10.61,29,43.94,11,16.67,3,4.55,50034
50,35,141,25,17.73,15,10.64,70,49.65,24,17.02,7,4.96,50035
50,36,137,33,24.09,19,13.87,57,41.61,21,15.33,7,5.11,50036
50,37,137,24,17.52,28,20.44,51,37.23,23,16.79,11,8.03,50037
50,38,106,17,16.04,18,16.98,52,49.06,13,12.26,6,5.66,50038
50,39,106,29,27.36,11,10.38,39,36.79,16,15.09,11,10.38,50039
50,40,96,24,25.0,10,10.42,44,45.83,11,11.46,7,7.29,50040
50,41,133,26,19.55,17,12.78,65,48.87,18,13.53,7,5.26,50041
50,42,164,35,21.34,27,16.46,61,37.2,32,19.51,9,5.49,50042
50,43,104,22,21.15,8,7.69,41,39.42,21,20.19,12,11.54,50043
50,44,93,29,31.18,13,13.98,31,33.33,14,15.05,6,6.45,50044
50,45,66,17,25.76,9,13.64,24,36.36,10,15.15,6,9.09,50045
