ward,precinct,total,"Margaret J. """"Peggy"""" Bell (Kucinich)","Margaret J. """"Peggy"""" Bell (Kucinich) Percent",James C. Sorrels (Kucinich),James C. Sorrels (Kucinich) Percent,Mary Ellen McDonagh (Kucinich),Mary Ellen McDonagh (Kucinich) Percent,Jason F. Keppe (Kucinich),Jason F. Keppe (Kucinich) Percent,"Jacqueline """"Jackie"""" McKay (Kucinich)","Jacqueline """"Jackie"""" McKay (Kucinich) Percent",Daniel Birkhahn-Rommelfanger (Kucin),Daniel Birkhahn-Rommelfanger (Kucin) Percent,Joseph Berrios (Dean),Joseph Berrios (Dean) Percent,Sara Feigenholtz (Dean),Sara Feigenholtz (Dean) Percent,Gene Schulter (Dean),Gene Schulter (Dean) Percent,Pamela Cullerton (Dean),Pamela Cullerton (Dean) Percent,Frances Sarra Johns (Dean),Frances Sarra Johns (Dean) Percent,"Ronald R. Bettag (LaRouche, Jr.)","Ronald R. Bettag (LaRouche, Jr.) Percent","Judith A. Clark (LaRouche, Jr.)","Judith A. Clark (LaRouche, Jr.) Percent","Donald S. Clark (LaRouche, Jr.)","Donald S. Clark (LaRouche, Jr.) Percent","Mindy R. Pechenuk (LaRouche, Jr.)","Mindy R. Pechenuk (LaRouche, Jr.) Percent","Gerald Pechenuk (LaRouche, Jr.)","Gerald Pechenuk (LaRouche, Jr.) Percent","Allison Merriam (LaRouche, Jr.)","Allison Merriam (LaRouche, Jr.) Percent","Gary Genazzio (LaRouche, Jr.)","Gary Genazzio (LaRouche, Jr.) Percent",Ann Williams (Gephardt),Ann Williams (Gephardt) Percent,William B. Kaplan (Gephardt),William B. Kaplan (Gephardt) Percent,Teree E. Foster (Gephardt),Teree E. Foster (Gephardt) Percent,Barrett Pedersen (Edwards),Barrett Pedersen (Edwards) Percent,Judith Gold (Edwards),Judith Gold (Edwards) Percent,Michael Bauer (Edwards),Michael Bauer (Edwards) Percent,Cynthia Ramirez (Edwards),Cynthia Ramirez (Edwards) Percent,"Rudyard """"Rudy"""" E. Urian (Edwards)","Rudyard """"Rudy"""" E. Urian (Edwards) Percent",Margaret Mell (Edwards),Margaret Mell (Edwards) Percent,Margaret Laurino (Clark),Margaret Laurino (Clark) Percent,John L. Borovicka (Clark),John L. Borovicka (Clark) Percent,Marilyn Katz (Clark),Marilyn Katz (Clark) Percent,Charles R. Bernardini (Clark),Charles R. Bernardini (Clark) Percent,Gail Morse (Clark),Gail Morse (Clark) Percent,John A. Fritchey (Clark),John A. Fritchey (Clark) Percent,Daisy Cintron (Kerry),Daisy Cintron (Kerry) Percent,Mike Quigley (Kerry),Mike Quigley (Kerry) Percent,Degee Wilhelm (Kerry),Degee Wilhelm (Kerry) Percent,William S Singer (Kerry),William S Singer (Kerry) Percent,Cynthia Rosario (Kerry),Cynthia Rosario (Kerry) Percent,M. Blair Hull (Braun),M. Blair Hull (Braun) Percent,Mary Bennett (Braun),Mary Bennett (Braun) Percent,Nancy Skinner (Braun),Nancy Skinner (Braun) Percent,Brian O'Connor (Braun),Brian O'Connor (Braun) Percent,precinct_id
43,34,321,8,2.49,3,0.93,4,1.25,3,0.93,3,0.93,2,0.62,14,4.36,18,5.61,10,3.12,9,2.8,8,2.49,1,0.31,3,0.93,3,0.93,1,0.31,1,0.31,1,0.31,0,0.0,2,0.62,0,0.0,0,0.0,6,1.87,7,2.18,7,2.18,8,2.49,6,1.87,7,2.18,4,1.25,0,0.0,2,0.62,0,0.0,1,0.31,2,0.62,26,8.1,29,9.03,26,8.1,29,9.03,28,8.72,1,0.31,0,0.0,3,0.93,0,0.0,43034
43,35,707,14,1.98,8,1.13,10,1.41,7,0.99,11,1.56,7,0.99,21,2.97,30,4.24,19,2.69,23,3.25,13,1.84,3,0.42,4,0.57,3,0.42,2,0.28,1,0.14,1,0.14,0,0.0,3,0.42,1,0.14,1,0.14,7,0.99,7,0.99,9,1.27,4,0.57,5,0.71,4,0.57,2,0.28,4,0.57,6,0.85,10,1.41,2,0.28,11,1.56,70,9.9,78,11.03,69,9.76,76,10.75,68,9.62,7,0.99,1,0.14,3,0.42,3,0.42,43035
43,38,504,7,1.39,4,0.79,7,1.39,5,0.99,5,0.99,2,0.4,15,2.98,17,3.37,14,2.78,13,2.58,11,2.18,3,0.6,3,0.6,2,0.4,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,6,1.19,6,1.19,5,0.99,5,0.99,5,0.99,4,0.79,2,0.4,0,0.0,0,0.0,1,0.2,1,0.2,1,0.2,57,11.31,57,11.31,55,10.91,58,11.51,58,11.51,3,0.6,0,0.0,2,0.4,0,0.0,43038
43,39,361,5,1.39,1,0.28,6,1.66,2,0.55,4,1.11,2,0.55,7,1.94,15,4.16,9,2.49,9,2.49,2,0.55,1,0.28,2,0.55,1,0.28,1,0.28,1,0.28,1,0.28,0,0.0,2,0.55,2,0.55,2,0.55,5,1.39,8,2.22,6,1.66,8,2.22,4,1.11,6,1.66,1,0.28,0,0.0,1,0.28,3,0.83,0,0.0,4,1.11,39,10.8,41,11.36,38,10.53,40,11.08,39,10.8,1,0.28,0,0.0,1,0.28,1,0.28,43039
43,41,94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.19,4,4.26,4,4.26,4,4.26,4,4.26,1,1.06,1,1.06,1,1.06,1,1.06,1,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.06,1,1.06,0,0.0,0,0.0,0,0.0,0,0.0,11,11.7,12,12.77,9,9.57,11,11.7,11,11.7,0,0.0,0,0.0,0,0.0,0,0.0,43041
43,43,496,8,1.61,8,1.61,6,1.21,8,1.61,10,2.02,10,2.02,13,2.62,14,2.82,12,2.42,10,2.02,7,1.41,0,0.0,1,0.2,0,0.0,2,0.4,0,0.0,1,0.2,0,0.0,2,0.4,4,0.81,2,0.4,7,1.41,9,1.81,13,2.62,8,1.61,6,1.21,6,1.21,5,1.01,4,0.81,7,1.41,3,0.6,8,1.61,6,1.21,48,9.68,52,10.48,46,9.27,46,9.27,44,8.87,1,0.2,1,0.2,0,0.0,1,0.2,43043
43,44,638,14,2.19,9,1.41,10,1.57,9,1.41,13,2.04,10,1.57,12,1.88,14,2.19,11,1.72,12,1.88,9,1.41,3,0.47,2,0.31,2,0.31,1,0.16,1,0.16,1,0.16,1,0.16,3,0.47,4,0.63,1,0.16,7,1.1,8,1.25,9,1.41,6,0.94,7,1.1,9,1.41,5,0.78,3,0.47,9,1.41,2,0.31,3,0.47,3,0.47,67,10.5,71,11.13,68,10.66,66,10.34,68,10.66,6,0.94,2,0.31,4,0.63,3,0.47,43044
43,45,155,10,6.45,5,3.23,6,3.87,5,3.23,6,3.87,5,3.23,3,1.94,5,3.23,2,1.29,3,1.94,1,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.65,3,1.94,1,0.65,0,0.0,0,0.0,1,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.65,0,0.0,0,0.0,0,0.0,16,10.32,17,10.97,15,9.68,15,9.68,14,9.03,1,0.65,0,0.0,0,0.0,0,0.0,43045
43,48,642,14,2.18,5,0.78,9,1.4,3,0.47,4,0.62,3,0.47,11,1.71,16,2.49,8,1.25,11,1.71,6,0.93,0,0.0,3,0.47,3,0.47,3,0.47,0,0.0,1,0.16,0,0.0,1,0.16,2,0.31,2,0.31,10,1.56,10,1.56,10,1.56,10,1.56,7,1.09,8,1.25,6,0.93,3,0.47,5,0.78,3,0.47,5,0.78,3,0.47,74,11.53,74,11.53,70,10.9,71,11.06,79,12.31,4,0.62,2,0.31,3,0.47,1,0.16,43048
43,50,463,11,2.38,5,1.08,6,1.3,3,0.65,7,1.51,6,1.3,6,1.3,16,3.46,6,1.3,8,1.73,5,1.08,0,0.0,1,0.22,1,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.22,4,0.86,7,1.51,5,1.08,7,1.51,4,0.86,3,0.65,2,0.43,2,0.43,4,0.86,4,0.86,1,0.22,6,1.3,48,10.37,59,12.74,53,11.45,52,11.23,54,11.66,4,0.86,1,0.22,5,1.08,1,0.22,43050
43,53,609,11,1.81,7,1.15,11,1.81,5,0.82,9,1.48,6,0.99,11,1.81,18,2.96,10,1.64,13,2.13,10,1.64,1,0.16,2,0.33,1,0.16,0,0.0,1,0.16,1,0.16,2,0.33,5,0.82,6,0.99,2,0.33,5,0.82,8,1.31,7,1.15,7,1.15,3,0.49,7,1.15,4,0.66,7,1.15,4,0.66,4,0.66,2,0.33,3,0.49,62,10.18,65,10.67,65,10.67,67,11.0,64,10.51,7,1.15,5,0.82,5,0.82,4,0.66,43053
43,56,549,9,1.64,7,1.28,9,1.64,6,1.09,9,1.64,6,1.09,9,1.64,13,2.37,10,1.82,8,1.46,8,1.46,0,0.0,1,0.18,0,0.0,1,0.18,0,0.0,0,0.0,0,0.0,3,0.55,1,0.18,1,0.18,4,0.73,6,1.09,4,0.73,4,0.73,3,0.55,4,0.73,0,0.0,0,0.0,6,1.09,0,0.0,1,0.18,2,0.36,64,11.66,68,12.39,65,11.84,70,12.75,66,12.02,3,0.55,2,0.36,2,0.36,2,0.36,43056
43,57,477,3,0.63,3,0.63,3,0.63,4,0.84,5,1.05,6,1.26,5,1.05,12,2.52,5,1.05,6,1.26,5,1.05,1,0.21,1,0.21,1,0.21,1,0.21,1,0.21,1,0.21,0,0.0,3,0.63,4,0.84,2,0.42,7,1.47,10,2.1,12,2.52,7,1.47,5,1.05,5,1.05,1,0.21,1,0.21,3,0.63,4,0.84,0,0.0,3,0.63,58,12.16,61,12.79,57,11.95,53,11.11,55,11.53,2,0.42,0,0.0,1,0.21,0,0.0,43057
43,58,910,14,1.54,9,0.99,10,1.1,9,0.99,11,1.21,7,0.77,19,2.09,21,2.31,17,1.87,15,1.65,12,1.32,1,0.11,1,0.11,1,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.22,0,0.0,12,1.32,14,1.54,16,1.76,15,1.65,14,1.54,12,1.32,5,0.55,6,0.66,11,1.21,5,0.55,5,0.55,8,0.88,106,11.65,107,11.76,102,11.21,107,11.76,100,10.99,4,0.44,1,0.11,2,0.22,1,0.11,43058
43,59,709,17,2.4,10,1.41,11,1.55,9,1.27,12,1.69,10,1.41,5,0.71,16,2.26,6,0.85,10,1.41,5,0.71,0,0.0,3,0.42,0,0.0,0,0.0,0,0.0,1,0.14,0,0.0,1,0.14,0,0.0,1,0.14,9,1.27,11,1.55,8,1.13,7,0.99,5,0.71,5,0.71,1,0.14,0,0.0,0,0.0,1,0.14,3,0.42,2,0.28,86,12.13,92,12.98,88,12.41,93,13.12,86,12.13,3,0.42,0,0.0,0,0.0,0,0.0,43059
44,1,680,18,2.65,11,1.62,10,1.47,9,1.32,16,2.35,12,1.76,10,1.47,36,5.29,12,1.76,12,1.76,4,0.59,0,0.0,1,0.15,0,0.0,0,0.0,0,0.0,0,0.0,2,0.29,3,0.44,0,0.0,1,0.15,6,0.88,10,1.47,9,1.32,9,1.32,6,0.88,6,0.88,6,0.88,1,0.15,5,0.74,4,0.59,3,0.44,7,1.03,68,10.0,78,11.47,63,9.26,78,11.47,72,10.59,1,0.15,2,0.29,5,0.74,3,0.44,44001
44,2,617,13,2.11,11,1.78,12,1.94,6,0.97,9,1.46,7,1.13,9,1.46,30,4.86,8,1.3,13,2.11,7,1.13,0,0.0,4,0.65,3,0.49,0,0.0,0,0.0,0,0.0,2,0.32,5,0.81,3,0.49,1,0.16,6,0.97,7,1.13,8,1.3,5,0.81,6,0.97,6,0.97,3,0.49,2,0.32,6,0.97,3,0.49,2,0.32,6,0.97,63,10.21,72,11.67,65,10.53,70,11.35,70,11.35,1,0.16,0,0.0,3,0.49,0,0.0,44002
44,5,895,25,2.79,13,1.45,20,2.23,9,1.01,14,1.56,10,1.12,18,2.01,33,3.69,11,1.23,22,2.46,17,1.9,0,0.0,3,0.34,1,0.11,0,0.0,0,0.0,2,0.22,0,0.0,1,0.11,3,0.34,1,0.11,11,1.23,19,2.12,11,1.23,12,1.34,7,0.78,9,1.01,8,0.89,3,0.34,11,1.23,6,0.67,9,1.01,7,0.78,93,10.39,92,10.28,88,9.83,91,10.17,92,10.28,4,0.45,3,0.34,5,0.56,6,0.67,44005
44,6,639,17,2.66,10,1.56,11,1.72,10,1.56,13,2.03,11,1.72,16,2.5,28,4.38,13,2.03,13,2.03,12,1.88,0,0.0,1,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.47,1,0.16,1,0.16,5,0.78,6,0.94,9,1.41,6,0.94,5,0.78,5,0.78,2,0.31,1,0.16,5,0.78,1,0.16,2,0.31,0,0.0,69,10.8,76,11.89,68,10.64,69,10.8,68,10.64,4,0.63,0,0.0,1,0.16,1,0.16,44006
44,8,282,7,2.48,5,1.77,5,1.77,6,2.13,5,1.77,4,1.42,5,1.77,8,2.84,6,2.13,5,1.77,2,0.71,2,0.71,3,1.06,2,0.71,2,0.71,1,0.35,2,0.71,0,0.0,1,0.35,1,0.35,0,0.0,1,0.35,3,1.06,3,1.06,5,1.77,1,0.35,5,1.77,1,0.35,0,0.0,2,0.71,2,0.71,2,0.71,3,1.06,27,9.57,34,12.06,27,9.57,27,9.57,27,9.57,3,1.06,2,0.71,4,1.42,1,0.35,44008
44,9,913,18,1.97,15,1.64,13,1.42,8,0.88,14,1.53,9,0.99,20,2.19,40,4.38,22,2.41,23,2.52,18,1.97,1,0.11,2,0.22,3,0.33,1,0.11,0,0.0,1,0.11,0,0.0,2,0.22,1,0.11,3,0.33,12,1.31,13,1.42,15,1.64,12,1.31,8,0.88,14,1.53,12,1.31,8,0.88,13,1.42,7,0.77,11,1.2,21,2.3,79,8.65,104,11.39,85,9.31,86,9.42,86,9.42,2,0.22,1,0.11,10,1.1,0,0.0,44009
44,10,432,12,2.78,6,1.39,8,1.85,5,1.16,8,1.85,7,1.62,14,3.24,25,5.79,17,3.94,18,4.17,12,2.78,1,0.23,1,0.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.46,5,1.16,8,1.85,8,1.85,7,1.62,4,0.93,4,0.93,3,0.69,3,0.69,5,1.16,2,0.46,2,0.46,2,0.46,36,8.33,38,8.8,36,8.33,39,9.03,40,9.26,1,0.23,1,0.23,0,0.0,0,0.0,44010
44,11,819,19,2.32,18,2.2,18,2.2,9,1.1,13,1.59,11,1.34,20,2.44,36,4.4,21,2.56,20,2.44,16,1.95,3,0.37,5,0.61,1,0.12,0,0.0,0,0.0,0,0.0,0,0.0,2,0.24,0,0.0,0,0.0,8,0.98,13,1.59,13,1.59,7,0.85,5,0.61,6,0.73,2,0.24,2,0.24,4,0.49,5,0.61,2,0.24,7,0.85,81,9.89,96,11.72,80,9.77,85,10.38,79,9.65,3,0.37,2,0.24,7,0.85,3,0.37,44011
44,12,445,6,1.35,3,0.67,7,1.57,4,0.9,5,1.12,5,1.12,6,1.35,16,3.6,6,1.35,6,1.35,6,1.35,0,0.0,1,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.22,1,0.22,4,0.9,5,1.12,7,1.57,4,0.9,5,1.12,7,1.57,3,0.67,2,0.45,3,0.67,1,0.22,1,0.22,1,0.22,54,12.13,54,12.13,52,11.69,53,11.91,53,11.91,3,0.67,0,0.0,4,0.9,1,0.22,44012
44,13,467,10,2.14,10,2.14,9,1.93,11,2.36,12,2.57,8,1.71,6,1.28,12,2.57,11,2.36,10,2.14,5,1.07,1,0.21,2,0.43,1,0.21,0,0.0,0,0.0,0,0.0,1,0.21,1,0.21,0,0.0,1,0.21,5,1.07,5,1.07,6,1.28,6,1.28,6,1.28,4,0.86,1,0.21,0,0.0,1,0.21,0,0.0,0,0.0,3,0.64,45,9.64,57,12.21,49,10.49,54,11.56,53,11.35,2,0.43,1,0.21,2,0.43,0,0.0,44013
44,14,620,13,2.1,8,1.29,15,2.42,8,1.29,12,1.94,12,1.94,13,2.1,27,4.35,17,2.74,16,2.58,10,1.61,1,0.16,1,0.16,0,0.0,1,0.16,1,0.16,0,0.0,0,0.0,1,0.16,1,0.16,1,0.16,8,1.29,11,1.77,13,2.1,12,1.94,8,1.29,10,1.61,1,0.16,1,0.16,0,0.0,1,0.16,1,0.16,1,0.16,64,10.32,71,11.45,63,10.16,61,9.84,60,9.68,3,0.48,0,0.0,2,0.32,1,0.16,44014
44,15,952,22,2.31,13,1.37,14,1.47,11,1.16,19,2.0,14,1.47,20,2.1,35,3.68,20,2.1,23,2.42,16,1.68,1,0.11,3,0.32,3,0.32,0,0.0,1,0.11,1,0.11,1,0.11,1,0.11,0,0.0,1,0.11,7,0.74,15,1.58,13,1.37,12,1.26,10,1.05,10,1.05,4,0.42,1,0.11,7,0.74,1,0.11,2,0.21,4,0.42,99,10.4,112,11.76,99,10.4,108,11.34,105,11.03,4,0.42,0,0.0,1,0.11,0,0.0,44015
44,16,747,24,3.21,23,3.08,21,2.81,18,2.41,18,2.41,15,2.01,11,1.47,18,2.41,13,1.74,8,1.07,5,0.67,2,0.27,2,0.27,2,0.27,0,0.0,0,0.0,1,0.13,0,0.0,3,0.4,2,0.27,1,0.13,5,0.67,5,0.67,7,0.94,8,1.07,4,0.54,6,0.8,1,0.13,1,0.13,2,0.27,1,0.13,1,0.13,3,0.4,78,10.44,90,12.05,76,10.17,82,10.98,86,11.51,4,0.54,2,0.27,8,1.07,3,0.4,44016
44,17,840,17,2.02,13,1.55,16,1.9,12,1.43,14,1.67,11,1.31,16,1.9,32,3.81,18,2.14,21,2.5,13,1.55,2,0.24,3,0.36,1,0.12,1,0.12,1,0.12,0,0.0,0,0.0,1,0.12,2,0.24,2,0.24,12,1.43,15,1.79,16,1.9,16,1.9,15,1.79,12,1.43,4,0.48,1,0.12,1,0.12,2,0.24,3,0.36,3,0.36,82,9.76,92,10.95,86,10.24,85,10.12,82,9.76,4,0.48,3,0.36,6,0.71,4,0.48,44017
44,18,477,12,2.52,10,2.1,10,2.1,7,1.47,7,1.47,5,1.05,5,1.05,14,2.94,5,1.05,6,1.26,8,1.68,0,0.0,5,1.05,1,0.21,2,0.42,0,0.0,0,0.0,1,0.21,2,0.42,2,0.42,1,0.21,6,1.26,8,1.68,8,1.68,7,1.47,7,1.47,9,1.89,6,1.26,3,0.63,4,0.84,3,0.63,2,0.42,1,0.21,49,10.27,51,10.69,50,10.48,49,10.27,49,10.27,4,0.84,1,0.21,3,0.63,3,0.63,44018
44,19,508,27,5.31,7,1.38,10,1.97,7,1.38,10,1.97,7,1.38,12,2.36,23,4.53,10,1.97,13,2.56,10,1.97,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.39,4,0.79,2,0.39,1,0.2,2,0.39,1,0.2,2,0.39,1,0.2,0,0.0,1,0.2,1,0.2,2,0.39,9,1.77,3,0.59,55,10.83,59,11.61,54,10.63,54,10.63,52,10.24,3,0.59,3,0.59,3,0.59,0,0.0,44019
44,20,518,15,2.9,9,1.74,11,2.12,7,1.35,12,2.32,5,0.97,10,1.93,29,5.6,13,2.51,15,2.9,11,2.12,0,0.0,3,0.58,0,0.0,0,0.0,1,0.19,1,0.19,0,0.0,4,0.77,1,0.19,0,0.0,8,1.54,11,2.12,13,2.51,7,1.35,4,0.77,6,1.16,6,1.16,5,0.97,7,1.35,3,0.58,4,0.77,7,1.35,43,8.3,54,10.42,42,8.11,48,9.27,46,8.88,3,0.58,1,0.19,2,0.39,0,0.0,44020
44,21,862,11,1.28,8,0.93,11,1.28,8,0.93,15,1.74,11,1.28,14,1.62,33,3.83,18,2.09,19,2.2,12,1.39,3,0.35,2,0.23,1,0.12,0,0.0,0,0.0,1,0.12,1,0.12,3,0.35,3,0.35,2,0.23,10,1.16,15,1.74,13,1.51,15,1.74,10,1.16,13,1.51,3,0.35,3,0.35,8,0.93,5,0.58,5,0.58,5,0.58,87,10.09,104,12.06,87,10.09,88,10.21,97,11.25,5,0.58,1,0.12,3,0.35,2,0.23,44021
44,22,842,15,1.78,11,1.31,14,1.66,11,1.31,10,1.19,13,1.54,12,1.43,33,3.92,11,1.31,11,1.31,9,1.07,1,0.12,0,0.0,1,0.12,1,0.12,1,0.12,0,0.0,0,0.0,4,0.48,5,0.59,1,0.12,9,1.07,18,2.14,19,2.26,11,1.31,7,0.83,11,1.31,3,0.36,1,0.12,4,0.48,1,0.12,5,0.59,4,0.48,91,10.81,100,11.88,91,10.81,96,11.4,90,10.69,2,0.24,1,0.12,3,0.36,1,0.12,44022
44,23,699,16,2.29,12,1.72,17,2.43,11,1.57,16,2.29,12,1.72,15,2.15,26,3.72,12,1.72,15,2.15,9,1.29,0,0.0,2,0.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14,0,0.0,8,1.14,10,1.43,9,1.29,8,1.14,6,0.86,6,0.86,4,0.57,3,0.43,7,1.0,5,0.72,4,0.57,3,0.43,76,10.87,78,11.16,71,10.16,71,10.16,76,10.87,2,0.29,1,0.14,2,0.29,1,0.14,44023
44,24,564,13,2.3,9,1.6,11,1.95,9,1.6,12,2.13,8,1.42,11,1.95,25,4.43,9,1.6,10,1.77,10,1.77,1,0.18,2,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.71,7,1.24,11,1.95,5,0.89,5,0.89,5,0.89,1,0.18,1,0.18,7,1.24,2,0.35,7,1.24,5,0.89,59,10.46,63,11.17,56,9.93,65,11.52,59,10.46,1,0.18,1,0.18,0,0.0,0,0.0,44024
44,25,744,24,3.23,16,2.15,19,2.55,13,1.75,17,2.28,14,1.88,13,1.75,27,3.63,14,1.88,16,2.15,8,1.08,2,0.27,2,0.27,1,0.13,0,0.0,1,0.13,1,0.13,2,0.27,2,0.27,2,0.27,2,0.27,12,1.61,10,1.34,14,1.88,7,0.94,6,0.81,7,0.94,7,0.94,7,0.94,9,1.21,7,0.94,6,0.81,7,0.94,66,8.87,78,10.48,67,9.01,71,9.54,70,9.41,5,0.67,4,0.54,10,1.34,2,0.27,44025
44,26,594,15,2.53,10,1.68,16,2.69,8,1.35,15,2.53,7,1.18,24,4.04,39,6.57,19,3.2,20,3.37,22,3.7,1,0.17,2,0.34,1,0.17,1,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.67,4,0.67,7,1.18,8,1.35,3,0.51,4,0.67,5,0.84,4,0.67,6,1.01,6,1.01,6,1.01,6,1.01,53,8.92,55,9.26,49,8.25,51,8.59,53,8.92,4,0.67,2,0.34,1,0.17,2,0.34,44026
44,27,728,11,1.51,11,1.51,12,1.65,9,1.24,11,1.51,7,0.96,22,3.02,37,5.08,21,2.88,25,3.43,18,2.47,0,0.0,2,0.27,0,0.0,0,0.0,1,0.14,1,0.14,0,0.0,1,0.14,0,0.0,0,0.0,5,0.69,7,0.96,6,0.82,8,1.1,3,0.41,4,0.55,3,0.41,3,0.41,2,0.27,7,0.96,5,0.69,6,0.82,70,9.62,85,11.68,72,9.89,80,10.99,77,10.58,3,0.41,1,0.14,1,0.14,2,0.27,44027
44,28,416,14,3.37,9,2.16,10,2.4,7,1.68,11,2.64,9,2.16,9,2.16,22,5.29,7,1.68,9,2.16,7,1.68,0,0.0,2,0.48,1,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.24,0,0.0,3,0.72,6,1.44,5,1.2,7,1.68,3,0.72,5,1.2,3,0.72,1,0.24,4,0.96,1,0.24,3,0.72,1,0.24,43,10.34,47,11.3,40,9.62,39,9.38,41,9.86,3,0.72,1,0.24,3,0.72,0,0.0,44028
44,29,666,8,1.2,10,1.5,9,1.35,8,1.2,9,1.35,5,0.75,13,1.95,27,4.05,9,1.35,11,1.65,9,1.35,1,0.15,1,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6,2,0.3,1,0.15,11,1.65,14,2.1,11,1.65,14,2.1,10,1.5,14,2.1,6,0.9,4,0.6,8,1.2,6,0.9,3,0.45,3,0.45,65,9.76,77,11.56,65,9.76,65,9.76,71,10.66,4,0.6,2,0.3,3,0.45,2,0.3,44029
44,30,746,14,1.88,9,1.21,7,0.94,8,1.07,9,1.21,9,1.21,12,1.61,32,4.29,13,1.74,9,1.21,8,1.07,0,0.0,2,0.27,2,0.27,3,0.4,1,0.13,3,0.4,0,0.0,3,0.4,2,0.27,1,0.13,7,0.94,18,2.41,14,1.88,12,1.61,8,1.07,11,1.47,6,0.8,3,0.4,4,0.54,7,0.94,6,0.8,4,0.54,83,11.13,88,11.8,73,9.79,80,10.72,81,10.86,4,0.54,2,0.27,4,0.54,2,0.27,44030
44,31,771,21,2.72,14,1.82,19,2.46,12,1.56,16,2.08,12,1.56,9,1.17,29,3.76,11,1.43,11,1.43,9,1.17,1,0.13,1,0.13,1,0.13,0,0.0,0,0.0,0,0.0,0,0.0,3,0.39,0,0.0,0,0.0,9,1.17,12,1.56,10,1.3,12,1.56,5,0.65,6,0.78,9,1.17,5,0.65,9,1.17,8,1.04,4,0.52,7,0.91,82,10.64,88,11.41,75,9.73,82,10.64,83,10.77,4,0.52,1,0.13,4,0.52,3,0.39,44031
44,32,540,12,2.22,11,2.04,9,1.67,9,1.67,10,1.85,9,1.67,8,1.48,15,2.78,8,1.48,9,1.67,12,2.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.93,7,1.3,8,1.48,6,1.11,5,0.93,5,0.93,2,0.37,2,0.37,6,1.11,3,0.56,2,0.37,4,0.74,58,10.74,65,12.04,59,10.93,62,11.48,58,10.74,3,0.56,1,0.19,2,0.37,1,0.19,44032
44,33,1096,38,3.47,26,2.37,28,2.55,24,2.19,30,2.74,28,2.55,27,2.46,51,4.65,30,2.74,23,2.1,17,1.55,2,0.18,1,0.09,1,0.09,0,0.0,1,0.09,2,0.18,0,0.0,1,0.09,1,0.09,2,0.18,9,0.82,13,1.19,12,1.09,15,1.37,9,0.82,7,0.64,7,0.64,7,0.64,12,1.09,3,0.27,7,0.64,5,0.46,100,9.12,119,10.86,100,9.12,102,9.31,106,9.67,5,0.46,2,0.18,4,0.36,1,0.09,44033
44,34,530,14,2.64,9,1.7,14,2.64,9,1.7,14,2.64,11,2.08,12,2.26,26,4.91,12,2.26,12,2.26,11,2.08,0,0.0,3,0.57,0,0.0,0,0.0,0,0.0,1,0.19,0,0.0,1,0.19,1,0.19,1,0.19,6,1.13,8,1.51,10,1.89,8,1.51,6,1.13,7,1.32,1,0.19,1,0.19,3,0.57,3,0.57,3,0.57,3,0.57,50,9.43,52,9.81,50,9.43,49,9.25,51,9.62,2,0.38,0,0.0,1,0.19,1,0.19,44034
44,36,612,17,2.78,13,2.12,18,2.94,9,1.47,15,2.45,10,1.63,18,2.94,34,5.56,17,2.78,16,2.61,16,2.61,1,0.16,1,0.16,1,0.16,1,0.16,1,0.16,2,0.33,0,0.0,1,0.16,0,0.0,1,0.16,9,1.47,10,1.63,9,1.47,13,2.12,6,0.98,5,0.82,4,0.65,5,0.82,5,0.82,2,0.33,2,0.33,3,0.49,62,10.13,64,10.46,50,8.17,49,8.01,48,7.84,3,0.49,2,0.33,2,0.33,4,0.65,44036
