ward,precinct,total,Timothy Michael Kelly,Timothy Michael Kelly Percent,Kathleen Marie Burke,Kathleen Marie Burke Percent,William James Haddad,William James Haddad Percent,Michael J. (Yakov) Fox,Michael J. (Yakov) Fox Percent,Barbara Anne Bailey,Barbara Anne Bailey Percent,Thomas G. O'Brien,Thomas G. O'Brien Percent,precinct_id
40,38,58,10,17.24,14,24.14,9,15.52,1,1.72,6,10.34,4,6.9,40038
40,39,105,19,18.1,26,24.76,20,19.05,8,7.62,8,7.62,8,7.62,40039
40,40,85,6,7.06,18,21.18,22,25.88,8,9.41,10,11.76,7,8.24,40040
40,41,135,12,8.89,24,17.78,53,39.26,7,5.19,10,7.41,12,8.89,40041
40,42,151,17,11.26,39,25.83,41,27.15,4,2.65,17,11.26,15,9.93,40042
40,43,125,13,10.4,36,28.8,25,20.0,7,5.6,12,9.6,9,7.2,40043
40,44,87,11,12.64,21,24.14,17,19.54,8,9.2,8,9.2,7,8.05,40044
40,45,188,31,16.49,38,20.21,47,25.0,9,4.79,31,16.49,10,5.32,40045
40,46,137,17,12.41,30,21.9,36,26.28,11,8.03,15,10.95,12,8.76,40046
40,47,151,15,9.93,40,26.49,40,26.49,8,5.3,14,9.27,10,6.62,40047
40,48,78,13,16.67,14,17.95,22,28.21,7,8.97,7,8.97,4,5.13,40048
40,49,69,6,8.7,9,13.04,16,23.19,10,14.49,12,17.39,4,5.8,40049
41,1,74,12,16.22,31,41.89,4,5.41,4,5.41,5,6.76,7,9.46,41001
41,2,174,23,13.22,51,29.31,21,12.07,9,5.17,11,6.32,23,13.22,41002
41,3,81,16,19.75,20,24.69,11,13.58,4,4.94,8,9.88,10,12.35,41003
41,4,121,13,10.74,43,35.54,15,12.4,2,1.65,5,4.13,21,17.36,41004
41,5,149,22,14.77,45,30.2,17,11.41,7,4.7,8,5.37,25,16.78,41005
41,6,118,17,14.41,31,26.27,17,14.41,4,3.39,10,8.47,16,13.56,41006
41,7,167,22,13.17,46,27.54,24,14.37,7,4.19,8,4.79,19,11.38,41007
41,8,128,19,14.84,41,32.03,10,7.81,3,2.34,8,6.25,21,16.41,41008
41,9,105,17,16.19,27,25.71,12,11.43,7,6.67,12,11.43,11,10.48,41009
41,10,122,14,11.48,29,23.77,18,14.75,3,2.46,9,7.38,18,14.75,41010
41,11,81,11,13.58,25,30.86,5,6.17,4,4.94,4,4.94,11,13.58,41011
41,12,148,25,16.89,43,29.05,27,18.24,5,3.38,15,10.14,17,11.49,41012
41,13,94,20,21.28,19,20.21,16,17.02,3,3.19,11,11.7,13,13.83,41013
41,14,191,18,9.42,54,28.27,46,24.08,6,3.14,11,5.76,19,9.95,41014
41,15,75,10,13.33,24,32.0,8,10.67,1,1.33,8,10.67,3,4.0,41015
41,16,134,13,9.7,43,32.09,24,17.91,2,1.49,19,14.18,14,10.45,41016
41,17,138,20,14.49,24,17.39,32,23.19,3,2.17,12,8.7,14,10.14,41017
41,18,97,23,23.71,17,17.53,9,9.28,6,6.19,15,15.46,9,9.28,41018
41,19,108,14,12.96,33,30.56,15,13.89,5,4.63,10,9.26,12,11.11,41019
41,20,176,22,12.5,52,29.55,32,18.18,1,0.57,14,7.95,23,13.07,41020
41,21,131,16,12.21,47,35.88,20,15.27,1,0.76,14,10.69,14,10.69,41021
41,22,116,12,10.34,33,28.45,12,10.34,8,6.9,13,11.21,13,11.21,41022
41,23,124,17,13.71,44,35.48,8,6.45,7,5.65,11,8.87,13,10.48,41023
41,24,84,12,14.29,20,23.81,10,11.9,5,5.95,9,10.71,10,11.9,41024
41,25,43,8,18.6,9,20.93,5,11.63,4,9.3,2,4.65,8,18.6,41025
41,26,62,8,12.9,22,35.48,5,8.06,3,4.84,5,8.06,8,12.9,41026
41,27,42,14,33.33,7,16.67,4,9.52,1,2.38,4,9.52,6,14.29,41027
41,28,71,9,12.68,20,28.17,10,14.08,3,4.23,4,5.63,9,12.68,41028
41,29,39,6,15.38,10,25.64,4,10.26,2,5.13,5,12.82,6,15.38,41029
41,30,102,9,8.82,24,23.53,17,16.67,5,4.9,8,7.84,17,16.67,41030
41,31,135,31,22.96,34,25.19,15,11.11,6,4.44,10,7.41,14,10.37,41031
41,32,95,16,16.84,31,32.63,11,11.58,6,6.32,9,9.47,7,7.37,41032
41,33,87,12,13.79,20,22.99,7,8.05,5,5.75,6,6.9,13,14.94,41033
41,34,80,7,8.75,24,30.0,10,12.5,6,7.5,4,5.0,15,18.75,41034
41,35,116,19,16.38,32,27.59,17,14.66,4,3.45,6,5.17,18,15.52,41035
41,36,116,15,12.93,37,31.9,22,18.97,5,4.31,10,8.62,13,11.21,41036
41,37,117,14,11.97,26,22.22,26,22.22,5,4.27,15,12.82,17,14.53,41037
41,38,74,10,13.51,23,31.08,10,13.51,6,8.11,5,6.76,6,8.11,41038
41,39,76,9,11.84,25,32.89,10,13.16,2,2.63,3,3.95,16,21.05,41039
41,40,100,16,16.0,37,37.0,15,15.0,3,3.0,3,3.0,7,7.0,41040
41,41,94,15,15.96,30,31.91,5,5.32,6,6.38,7,7.45,13,13.83,41041
41,42,99,15,15.15,22,22.22,11,11.11,4,4.04,6,6.06,19,19.19,41042
41,43,92,9,9.78,31,33.7,6,6.52,3,3.26,9,9.78,14,15.22,41043
41,44,102,10,9.8,30,29.41,21,20.59,5,4.9,7,6.86,11,10.78,41044
41,45,94,18,19.15,26,27.66,11,11.7,2,2.13,8,8.51,12,12.77,41045
41,46,116,18,15.52,34,29.31,13,11.21,7,6.03,12,10.34,8,6.9,41046
41,47,146,10,6.85,45,30.82,32,21.92,3,2.05,3,2.05,26,17.81,41047
41,48,59,6,10.17,15,25.42,7,11.86,3,5.08,10,16.95,8,13.56,41048
41,49,94,9,9.57,27,28.72,6,6.38,4,4.26,7,7.45,17,18.09,41049
41,50,118,14,11.86,38,32.2,18,15.25,8,6.78,8,6.78,9,7.63,41050
41,51,97,18,18.56,23,23.71,8,8.25,5,5.15,14,14.43,14,14.43,41051
41,52,138,13,9.42,33,23.91,23,16.67,6,4.35,13,9.42,19,13.77,41052
41,53,110,13,11.82,25,22.73,11,10.0,5,4.55,10,9.09,18,16.36,41053
41,54,135,16,11.85,35,25.93,42,31.11,4,2.96,11,8.15,9,6.67,41054
41,55,75,11,14.67,17,22.67,7,9.33,3,4.0,6,8.0,11,14.67,41055
41,56,140,20,14.29,36,25.71,19,13.57,5,3.57,11,7.86,26,18.57,41056
41,57,104,17,16.35,29,27.88,11,10.58,6,5.77,12,11.54,11,10.58,41057
41,58,78,10,12.82,17,21.79,16,20.51,3,3.85,5,6.41,12,15.38,41058
41,59,120,17,14.17,41,34.17,17,14.17,4,3.33,5,4.17,22,18.33,41059
41,60,87,15,17.24,25,28.74,14,16.09,6,6.9,8,9.2,4,4.6,41060
41,61,159,19,11.95,37,23.27,31,19.5,6,3.77,13,8.18,22,13.84,41061
41,62,117,18,15.38,21,17.95,17,14.53,6,5.13,14,11.97,19,16.24,41062
41,63,114,13,11.4,25,21.93,16,14.04,3,2.63,11,9.65,29,25.44,41063
41,64,134,18,13.43,34,25.37,24,17.91,4,2.99,14,10.45,12,8.96,41064
41,65,166,32,19.28,45,27.11,19,11.45,8,4.82,7,4.22,24,14.46,41065
41,66,144,14,9.72,39,27.08,34,23.61,4,2.78,11,7.64,23,15.97,41066
41,67,102,9,8.82,30,29.41,20,19.61,3,2.94,11,10.78,11,10.78,41067
41,68,109,16,14.68,29,26.61,14,12.84,1,0.92,16,14.68,10,9.17,41068
41,69,205,27,13.17,52,25.37,33,16.1,7,3.41,20,9.76,22,10.73,41069
41,70,112,15,13.39,31,27.68,27,24.11,2,1.79,7,6.25,11,9.82,41070
41,71,77,11,14.29,14,18.18,21,27.27,4,5.19,9,11.69,10,12.99,41071
42,1,129,6,4.65,41,31.78,41,31.78,14,10.85,5,3.88,10,7.75,42001
42,2,75,5,6.67,16,21.33,20,26.67,7,9.33,10,13.33,1,1.33,42002
42,3,78,7,8.97,14,17.95,16,20.51,11,14.1,11,14.1,3,3.85,42003
42,4,116,5,4.31,40,34.48,26,22.41,4,3.45,18,15.52,10,8.62,42004
42,5,104,12,11.54,18,17.31,46,44.23,7,6.73,5,4.81,5,4.81,42005
42,6,221,18,8.14,57,25.79,57,25.79,16,7.24,25,11.31,10,4.52,42006
42,7,122,12,9.84,31,25.41,26,21.31,11,9.02,15,12.3,7,5.74,42007
42,8,158,11,6.96,40,25.32,55,34.81,11,6.96,15,9.49,10,6.33,42008
42,9,122,10,8.2,41,33.61,27,22.13,11,9.02,9,7.38,7,5.74,42009
42,10,66,6,9.09,14,21.21,25,37.88,11,16.67,3,4.55,4,6.06,42010
42,11,99,8,8.08,26,26.26,23,23.23,12,12.12,14,14.14,1,1.01,42011
42,12,69,5,7.25,22,31.88,19,27.54,7,10.14,3,4.35,4,5.8,42012
42,13,219,19,8.68,58,26.48,77,35.16,17,7.76,21,9.59,8,3.65,42013
42,14,98,7,7.14,30,30.61,23,23.47,11,11.22,9,9.18,7,7.14,42014
42,15,131,7,5.34,36,27.48,54,41.22,14,10.69,9,6.87,2,1.53,42015
42,16,62,6,9.68,15,24.19,28,45.16,3,4.84,0,0.0,3,4.84,42016
42,17,105,10,9.52,23,21.9,30,28.57,11,10.48,10,9.52,3,2.86,42017
42,18,98,5,5.1,23,23.47,35,35.71,2,2.04,20,20.41,5,5.1,42018
42,19,34,2,5.88,12,35.29,7,20.59,3,8.82,4,11.76,0,0.0,42019
42,20,64,6,9.38,17,26.56,11,17.19,2,3.13,10,15.63,7,10.94,42020
42,21,48,6,12.5,11,22.92,17,35.42,7,14.58,2,4.17,1,2.08,42021
42,22,78,6,7.69,24,30.77,14,17.95,10,12.82,9,11.54,5,6.41,42022
42,23,133,8,6.02,24,18.05,60,45.11,15,11.28,10,7.52,3,2.26,42023
42,24,138,17,12.32,29,21.01,29,21.01,18,13.04,13,9.42,8,5.8,42024
42,25,102,7,6.86,33,32.35,29,28.43,5,4.9,7,6.86,6,5.88,42025
42,26,118,16,13.56,20,16.95,32,27.12,3,2.54,25,21.19,10,8.47,42026
42,27,176,20,11.36,40,22.73,46,26.14,9,5.11,24,13.64,15,8.52,42027
42,28,139,17,12.23,28,20.14,48,34.53,5,3.6,12,8.63,7,5.04,42028
42,29,111,6,5.41,28,25.23,36,32.43,18,16.22,9,8.11,3,2.7,42029
42,30,61,5,8.2,18,29.51,13,21.31,6,9.84,6,9.84,5,8.2,42030
42,31,54,2,3.7,15,27.78,14,25.93,6,11.11,8,14.81,1,1.85,42031
42,32,137,17,12.41,32,23.36,24,17.52,6,4.38,26,18.98,7,5.11,42032
42,33,178,9,5.06,42,23.6,69,38.76,15,8.43,12,6.74,9,5.06,42033
42,34,124,7,5.65,37,29.84,37,29.84,9,7.26,13,10.48,7,5.65,42034
42,35,93,4,4.3,18,19.35,42,45.16,12,12.9,6,6.45,2,2.15,42035
42,36,86,3,3.49,29,33.72,20,23.26,8,9.3,10,11.63,2,2.33,42036
42,37,123,5,4.07,23,18.7,44,35.77,22,17.89,13,10.57,3,2.44,42037
42,38,109,11,10.09,25,22.94,36,33.03,16,14.68,11,10.09,3,2.75,42038
42,39,124,27,21.77,22,17.74,22,17.74,15,12.1,18,14.52,6,4.84,42039
42,40,86,8,9.3,17,19.77,25,29.07,8,9.3,12,13.95,4,4.65,42040
42,41,113,8,7.08,32,28.32,30,26.55,10,8.85,13,11.5,5,4.42,42041
42,42,63,3,4.76,16,25.4,20,31.75,8,12.7,5,7.94,5,7.94,42042
42,43,112,9,8.04,23,20.54,39,34.82,11,9.82,9,8.04,7,6.25,42043
42,44,115,11,9.57,29,25.22,22,19.13,8,6.96,22,19.13,5,4.35,42044
42,45,96,5,5.21,19,19.79,36,37.5,14,14.58,6,6.25,6,6.25,42045
42,46,77,12,15.58,27,35.06,8,10.39,4,5.19,10,12.99,5,6.49,42046
42,47,70,4,5.71,12,17.14,23,32.86,14,20.0,7,10.0,4,5.71,42047
42,48,80,9,11.25,19,23.75,26,32.5,5,6.25,6,7.5,4,5.0,42048
42,49,52,6,11.54,12,23.08,3,5.77,5,9.62,9,17.31,7,13.46,42049
42,50,89,11,12.36,22,24.72,28,31.46,10,11.24,8,8.99,0,0.0,42050
42,51,107,9,8.41,23,21.5,24,22.43,8,7.48,21,19.63,11,10.28,42051
42,52,59,5,8.47,16,27.12,12,20.34,5,8.47,12,20.34,3,5.08,42052
42,53,75,7,9.33,23,30.67,13,17.33,0,0.0,9,12.0,4,5.33,42053
42,54,70,11,15.71,21,30.0,14,20.0,5,7.14,6,8.57,5,7.14,42054
42,55,93,11,11.83,23,24.73,25,26.88,6,6.45,4,4.3,5,5.38,42055
42,56,85,9,10.59,17,20.0,25,29.41,15,17.65,3,3.53,4,4.71,42056
42,57,73,7,9.59,17,23.29,10,13.7,8,10.96,17,23.29,3,4.11,42057
42,58,44,3,6.82,13,29.55,11,25.0,2,4.55,4,9.09,2,4.55,42058
42,59,19,1,5.26,7,36.84,2,10.53,2,10.53,4,21.05,2,10.53,42059
42,60,71,12,16.9,20,28.17,11,15.49,5,7.04,8,11.27,4,5.63,42060
42,61,49,1,2.04,8,16.33,18,36.73,14,28.57,4,8.16,0,0.0,42061
42,62,74,7,9.46,22,29.73,17,22.97,8,10.81,7,9.46,3,4.05,42062
42,63,119,8,6.72,26,21.85,47,39.5,22,18.49,9,7.56,3,2.52,42063
42,64,55,5,9.09,22,40.0,8,14.55,6,10.91,8,14.55,1,1.82,42064
42,65,86,4,4.65,16,18.6,31,36.05,11,12.79,11,12.79,2,2.33,42065
42,66,75,11,14.67,24,32.0,7,9.33,6,8.0,13,17.33,5,6.67,42066
42,67,65,8,12.31,15,23.08,16,24.62,5,7.69,12,18.46,6,9.23,42067
42,68,102,16,15.69,26,25.49,24,23.53,10,9.8,6,5.88,7,6.86,42068
42,69,132,16,12.12,34,25.76,26,19.7,4,3.03,24,18.18,4,3.03,42069
43,1,72,6,8.33,20,27.78,16,22.22,8,11.11,8,11.11,2,2.78,43001
43,2,95,9,9.47,25,26.32,21,22.11,8,8.42,9,9.47,3,3.16,43002
43,3,103,14,13.59,31,30.1,27,26.21,6,5.83,3,2.91,9,8.74,43003
43,4,109,6,5.5,41,37.61,26,23.85,8,7.34,12,11.01,5,4.59,43004
43,5,77,7,9.09,16,20.78,26,33.77,3,3.9,12,15.58,4,5.19,43005
43,6,94,10,10.64,23,24.47,32,34.04,2,2.13,12,12.77,7,7.45,43006
43,7,53,8,15.09,19,35.85,11,20.75,3,5.66,3,5.66,5,9.43,43007
43,8,107,10,9.35,30,28.04,35,32.71,8,7.48,9,8.41,8,7.48,43008
43,9,70,4,5.71,15,21.43,34,48.57,5,7.14,3,4.29,2,2.86,43009
43,10,39,3,7.69,9,23.08,17,43.59,1,2.56,3,7.69,1,2.56,43010
43,11,48,1,2.08,14,29.17,18,37.5,2,4.17,4,8.33,0,0.0,43011
43,12,152,12,7.89,41,26.97,47,30.92,16,10.53,11,7.24,8,5.26,43012
43,13,52,3,5.77,15,28.85,17,32.69,4,7.69,7,13.46,2,3.85,43013
43,14,102,5,4.9,18,17.65,46,45.1,13,12.75,8,7.84,3,2.94,43014
43,15,88,8,9.09,26,29.55,27,30.68,12,13.64,2,2.27,2,2.27,43015
43,16,101,6,5.94,26,25.74,35,34.65,12,11.88,4,3.96,5,4.95,43016
43,17,57,3,5.26,13,22.81,16,28.07,8,14.04,4,7.02,3,5.26,43017
43,18,141,12,8.51,24,17.02,59,41.84,17,12.06,7,4.96,3,2.13,43018
43,19,82,10,12.2,21,25.61,30,36.59,5,6.1,9,10.98,2,2.44,43019
43,20,104,11,10.58,30,28.85,36,34.62,8,7.69,3,2.88,5,4.81,43020
43,21,44,1,2.27,16,36.36,14,31.82,1,2.27,2,4.55,4,9.09,43021
43,22,59,7,11.86,11,18.64,21,35.59,3,5.08,6,10.17,4,6.78,43022
43,23,94,8,8.51,29,30.85,35,37.23,7,7.45,6,6.38,3,3.19,43023
43,24,92,10,10.87,26,28.26,24,26.09,10,10.87,6,6.52,4,4.35,43024
43,25,104,9,8.65,36,34.62,24,23.08,4,3.85,13,12.5,3,2.88,43025
43,26,90,6,6.67,41,45.56,21,23.33,5,5.56,9,10.0,2,2.22,43026
43,27,96,7,7.29,22,22.92,35,36.46,10,10.42,10,10.42,6,6.25,43027
43,28,72,6,8.33,16,22.22,30,41.67,2,2.78,7,9.72,3,4.17,43028
43,29,93,5,5.38,25,26.88,35,37.63,5,5.38,9,9.68,3,3.23,43029
43,30,47,3,6.38,11,23.4,16,34.04,2,4.26,8,17.02,3,6.38,43030
43,31,81,4,4.94,13,16.05,34,41.98,5,6.17,8,9.88,2,2.47,43031
43,32,78,5,6.41,15,19.23,36,46.15,3,3.85,9,11.54,0,0.0,43032
43,33,63,3,4.76,15,23.81,19,30.16,6,9.52,8,12.7,3,4.76,43033
43,34,51,9,17.65,10,19.61,13,25.49,4,7.84,10,19.61,1,1.96,43034
43,35,117,8,6.84,30,25.64,45,38.46,11,9.4,4,3.42,6,5.13,43035
43,36,85,4,4.71,27,31.76,20,23.53,12,14.12,8,9.41,6,7.06,43036
43,37,82,12,14.63,22,26.83,25,30.49,5,6.1,9,10.98,1,1.22,43037
43,38,84,6,7.14,24,28.57,26,30.95,5,5.95,12,14.29,1,1.19,43038
43,39,54,4,7.41,13,24.07,14,25.93,3,5.56,8,14.81,3,5.56,43039
43,40,67,8,11.94,15,22.39,23,34.33,2,2.99,9,13.43,4,5.97,43040
43,41,49,4,8.16,8,16.33,21,42.86,4,8.16,1,2.04,3,6.12,43041
43,42,102,10,9.8,28,27.45,29,28.43,14,13.73,5,4.9,2,1.96,43042
43,43,83,6,7.23,22,26.51,26,31.33,6,7.23,7,8.43,3,3.61,43043
43,44,94,9,9.57,25,26.6,22,23.4,11,11.7,8,8.51,7,7.45,43044
43,45,26,4,15.38,7,26.92,12,46.15,0,0.0,0,0.0,0,0.0,43045
43,46,114,9,7.89,19,16.67,48,42.11,15,13.16,7,6.14,6,5.26,43046
43,47,91,13,14.29,22,24.18,30,32.97,7,7.69,7,7.69,2,2.2,43047
43,48,102,8,7.84,37,36.27,23,22.55,9,8.82,9,8.82,3,2.94,43048
43,49,61,4,6.56,18,29.51,24,39.34,3,4.92,5,8.2,0,0.0,43049
43,50,70,4,5.71,27,38.57,17,24.29,6,8.57,9,12.86,2,2.86,43050
43,51,158,17,10.76,42,26.58,28,17.72,12,7.59,32,20.25,12,7.59,43051
43,52,100,9,9.0,33,33.0,31,31.0,5,5.0,7,7.0,5,5.0,43052
43,53,125,11,8.8,29,23.2,23,18.4,12,9.6,9,7.2,11,8.8,43053
43,54,82,6,7.32,20,24.39,21,25.61,5,6.1,13,15.85,7,8.54,43054
43,55,97,12,12.37,19,19.59,16,16.49,7,7.22,22,22.68,10,10.31,43055
43,56,91,7,7.69,16,17.58,49,53.85,4,4.4,5,5.49,2,2.2,43056
43,57,67,7,10.45,25,37.31,14,20.9,2,2.99,8,11.94,2,2.99,43057
43,58,133,6,4.51,37,27.82,56,42.11,7,5.26,8,6.02,2,1.5,43058
43,59,122,12,9.84,18,14.75,48,39.34,21,17.21,11,9.02,3,2.46,43059
43,60,52,4,7.69,11,21.15,13,25.0,2,3.85,10,19.23,1,1.92,43060
43,61,55,5,9.09,11,20.0,21,38.18,4,7.27,6,10.91,1,1.82,43061
43,62,89,8,8.99,16,17.98,32,35.96,14,15.73,4,4.49,5,5.62,43062
43,63,69,4,5.8,15,21.74,17,24.64,11,15.94,12,17.39,1,1.45,43063
43,64,66,6,9.09,20,30.3,18,27.27,12,18.18,2,3.03,4,6.06,43064
43,65,47,5,10.64,7,14.89,19,40.43,3,6.38,5,10.64,2,4.26,43065
43,66,36,3,8.33,12,33.33,12,33.33,2,5.56,2,5.56,0,0.0,43066
43,67,51,3,5.88,13,25.49,19,37.25,4,7.84,5,9.8,1,1.96,43067
44,1,111,9,8.11,22,19.82,34,30.63,14,12.61,17,15.32,5,4.5,44001
44,2,106,7,6.6,21,19.81,35,33.02,11,10.38,11,10.38,5,4.72,44002
44,3,158,12,7.59,24,15.19,60,37.97,35,22.15,10,6.33,3,1.9,44003
44,4,157,10,6.37,28,17.83,61,38.85,25,15.92,14,8.92,3,1.91,44004
44,5,150,12,8.0,30,20.0,44,29.33,19,12.67,18,12.0,6,4.0,44005
44,6,92,7,7.61,22,23.91,24,26.09,12,13.04,14,15.22,2,2.17,44006
44,7,123,11,8.94,18,14.63,46,37.4,16,13.01,11,8.94,6,4.88,44007
44,8,53,7,13.21,13,24.53,8,15.09,4,7.55,8,15.09,3,5.66,44008
44,9,133,16,12.03,30,22.56,38,28.57,9,6.77,10,7.52,5,3.76,44009
44,10,71,7,9.86,13,18.31,20,28.17,4,5.63,8,11.27,3,4.23,44010
44,11,132,6,4.55,33,25.0,40,30.3,6,4.55,16,12.12,12,9.09,44011
44,12,75,6,8.0,18,24.0,26,34.67,9,12.0,7,9.33,1,1.33,44012
44,13,92,10,10.87,24,26.09,29,31.52,1,1.09,12,13.04,3,3.26,44013
44,14,104,10,9.62,14,13.46,45,43.27,10,9.62,5,4.81,7,6.73,44014
44,15,163,13,7.98,27,16.56,74,45.4,12,7.36,12,7.36,4,2.45,44015
44,16,114,6,5.26,31,27.19,41,35.96,8,7.02,6,5.26,10,8.77,44016
44,17,139,10,7.19,33,23.74,46,33.09,12,8.63,13,9.35,7,5.04,44017
44,18,77,8,10.39,13,16.88,25,32.47,7,9.09,9,11.69,4,5.19,44018
44,19,82,8,9.76,15,18.29,24,29.27,15,18.29,9,10.98,2,2.44,44019
44,20,85,3,3.53,17,20.0,26,30.59,7,8.24,8,9.41,3,3.53,44020
44,21,133,12,9.02,30,22.56,39,29.32,12,9.02,11,8.27,10,7.52,44021
44,22,153,18,11.76,33,21.57,46,30.07,16,10.46,15,9.8,13,8.5,44022
44,23,108,11,10.19,20,18.52,34,31.48,7,6.48,16,14.81,7,6.48,44023
44,24,83,5,6.02,21,25.3,31,37.35,4,4.82,8,9.64,1,1.2,44024
44,25,102,15,14.71,24,23.53,26,25.49,8,7.84,8,7.84,5,4.9,44025
44,26,89,10,11.24,20,22.47,24,26.97,8,8.99,11,12.36,4,4.49,44026
44,27,110,7,6.36,26,23.64,46,41.82,3,2.73,5,4.55,6,5.45,44027
44,28,70,8,11.43,18,25.71,16,22.86,4,5.71,10,14.29,5,7.14,44028
44,29,100,5,5.0,22,22.0,32,32.0,7,7.0,8,8.0,8,8.0,44029
44,30,103,12,11.65,17,16.5,26,25.24,10,9.71,14,13.59,5,4.85,44030
44,31,115,9,7.83,34,29.57,34,29.57,4,3.48,10,8.7,6,5.22,44031
44,32,83,5,6.02,13,15.66,34,40.96,8,9.64,9,10.84,3,3.61,44032
44,33,182,21,11.54,46,25.27,56,30.77,6,3.3,15,8.24,6,3.3,44033
44,34,90,8,8.89,26,28.89,23,25.56,3,3.33,15,16.67,3,3.33,44034
44,35,94,10,10.64,25,26.6,28,29.79,6,6.38,10,10.64,3,3.19,44035
44,36,101,8,7.92,25,24.75,22,21.78,6,5.94,20,19.8,5,4.95,44036
44,37,160,11,6.88,24,15.0,49,30.63,13,8.13,26,16.25,13,8.13,44037
44,38,106,8,7.55,30,28.3,38,35.85,7,6.6,6,5.66,6,5.66,44038
44,39,88,6,6.82,17,19.32,34,38.64,6,6.82,12,13.64,6,6.82,44039
44,40,120,8,6.67,28,23.33,45,37.5,10,8.33,9,7.5,3,2.5,44040
44,41,105,15,14.29,17,16.19,32,30.48,6,5.71,11,10.48,5,4.76,44041
44,42,134,14,10.45,30,22.39,37,27.61,5,3.73,17,12.69,8,5.97,44042
44,43,116,13,11.21,25,21.55,42,36.21,9,7.76,9,7.76,6,5.17,44043
44,44,160,21,13.13,29,18.13,45,28.13,23,14.38,17,10.63,6,3.75,44044
44,45,138,15,10.87,27,19.57,31,22.46,14,10.14,14,10.14,15,10.87,44045
44,46,75,2,2.67,15,20.0,35,46.67,4,5.33,6,8.0,2,2.67,44046
44,47,144,11,7.64,53,36.81,34,23.61,13,9.03,13,9.03,2,1.39,44047
44,48,93,6,6.45,17,18.28,42,45.16,8,8.6,9,9.68,2,2.15,44048
44,49,243,18,7.41,45,18.52,91,37.45,30,12.35,19,7.82,13,5.35,44049
44,50,120,16,13.33,34,28.33,25,20.83,7,5.83,10,8.33,10,8.33,44050
45,1,108,14,12.96,28,25.93,22,20.37,4,3.7,14,12.96,15,13.89,45001
45,2,91,19,20.88,31,34.07,15,16.48,5,5.49,2,2.2,9,9.89,45002
45,3,251,33,13.15,52,20.72,97,38.65,7,2.79,13,5.18,22,8.76,45003
45,4,196,26,13.27,53,27.04,35,17.86,12,6.12,13,6.63,27,13.78,45004
45,5,165,14,8.48,42,25.45,44,26.67,7,4.24,9,5.45,22,13.33,45005
45,6,149,18,12.08,30,20.13,39,26.17,6,4.03,11,7.38,14,9.4,45006
45,7,104,21,20.19,24,23.08,14,13.46,5,4.81,5,4.81,15,14.42,45007
45,8,119,14,11.76,26,21.85,26,21.85,4,3.36,11,9.24,17,14.29,45008
45,9,154,20,12.99,40,25.97,24,15.58,7,4.55,19,12.34,18,11.69,45009
45,10,182,22,12.09,46,25.27,36,19.78,9,4.95,11,6.04,17,9.34,45010
45,11,142,22,15.49,26,18.31,36,25.35,5,3.52,15,10.56,12,8.45,45011
45,12,152,25,16.45,40,26.32,42,27.63,6,3.95,8,5.26,8,5.26,45012
45,13,236,25,10.59,43,18.22,88,37.29,7,2.97,19,8.05,27,11.44,45013
45,14,184,34,18.48,38,20.65,29,15.76,6,3.26,24,13.04,19,10.33,45014
45,15,200,20,10.0,34,17.0,79,39.5,4,2.0,14,7.0,18,9.0,45015
45,16,164,17,10.37,30,18.29,61,37.2,4,2.44,22,13.41,18,10.98,45016
45,17,177,17,9.6,43,24.29,44,24.86,7,3.95,19,10.73,14,7.91,45017
45,18,174,33,18.97,32,18.39,48,27.59,5,2.87,9,5.17,21,12.07,45018
45,19,163,12,7.36,44,26.99,60,36.81,5,3.07,8,4.91,15,9.2,45019
45,20,149,23,15.44,39,26.17,26,17.45,7,4.7,13,8.72,20,13.42,45020
45,21,129,19,14.73,35,27.13,16,12.4,3,2.33,12,9.3,16,12.4,45021
45,22,115,12,10.43,26,22.61,22,19.13,9,7.83,11,9.57,11,9.57,45022
45,23,147,24,16.33,41,27.89,34,23.13,1,0.68,8,5.44,19,12.93,45023
45,24,161,19,11.8,38,23.6,39,24.22,7,4.35,15,9.32,17,10.56,45024
45,25,187,30,16.04,48,25.67,44,23.53,7,3.74,13,6.95,16,8.56,45025
45,26,190,24,12.63,36,18.95,71,37.37,7,3.68,21,11.05,11,5.79,45026
45,27,129,21,16.28,36,27.91,26,20.16,6,4.65,12,9.3,8,6.2,45027
45,28,161,23,14.29,24,14.91,53,32.92,7,4.35,14,8.7,12,7.45,45028
45,29,152,30,19.74,22,14.47,39,25.66,11,7.24,16,10.53,13,8.55,45029
45,30,162,21,12.96,33,20.37,34,20.99,7,4.32,17,10.49,18,11.11,45030
45,31,125,20,16.0,24,19.2,24,19.2,5,4.0,14,11.2,14,11.2,45031
45,32,95,15,15.79,29,30.53,16,16.84,4,4.21,7,7.37,5,5.26,45032
45,33,150,20,13.33,26,17.33,55,36.67,5,3.33,9,6.0,19,12.67,45033
45,34,111,11,9.91,35,31.53,23,20.72,9,8.11,7,6.31,12,10.81,45034
45,35,134,21,15.67,32,23.88,33,24.63,6,4.48,8,5.97,14,10.45,45035
45,36,117,22,18.8,21,17.95,28,23.93,9,7.69,10,8.55,9,7.69,45036
45,37,130,16,12.31,30,23.08,25,19.23,6,4.62,19,14.62,10,7.69,45037
45,38,192,26,13.54,25,13.02,73,38.02,6,3.13,14,7.29,24,12.5,45038
