ward,precinct,total,"Xochitl """"So-She"""" Flores","Xochitl """"So-She"""" Flores Percent",Stacy M. Stoldt,Stacy M. Stoldt Percent,Brendan George O'Connor,Brendan George O'Connor Percent,Gloria Alitto Majewski,Gloria Alitto Majewski Percent,Patricia Young,Patricia Young Percent,Barbara McGowan,Barbara McGowan Percent,Anthony J. Sutor Jr.,Anthony J. Sutor Jr. Percent,"Lewis W. Powell, III","Lewis W. Powell, III Percent",Minerva V. Orozco,Minerva V. Orozco Percent,Gracie Gipson,Gracie Gipson Percent,Frank Avila,Frank Avila Percent,precinct_id
44,41,296,51,17.23,21,7.09,37,12.5,32,10.81,40,13.51,32,10.81,8,2.7,13,4.39,17,5.74,15,5.07,30,10.14,44041
44,42,349,61,17.48,23,6.59,39,11.17,45,12.89,48,13.75,50,14.33,6,1.72,10,2.87,14,4.01,16,4.58,37,10.6,44042
44,43,337,60,17.8,18,5.34,42,12.46,44,13.06,55,16.32,45,13.35,7,2.08,8,2.37,17,5.04,14,4.15,27,8.01,44043
44,44,450,52,11.56,26,5.78,55,12.22,64,14.22,73,16.22,62,13.78,16,3.56,19,4.22,27,6.0,19,4.22,37,8.22,44044
44,45,347,56,16.14,27,7.78,45,12.97,36,10.37,49,14.12,35,10.09,11,3.17,13,3.75,20,5.76,16,4.61,39,11.24,44045
44,46,210,37,17.62,7,3.33,18,8.57,45,21.43,44,20.95,24,11.43,2,0.95,6,2.86,10,4.76,3,1.43,14,6.67,44046
44,47,373,64,17.16,24,6.43,30,8.04,46,12.33,62,16.62,47,12.6,7,1.88,9,2.41,27,7.24,18,4.83,39,10.46,44047
44,48,259,35,13.51,16,6.18,18,6.95,54,20.85,48,18.53,38,14.67,3,1.16,9,3.47,10,3.86,8,3.09,20,7.72,44048
44,49,630,109,17.3,34,5.4,84,13.33,106,16.83,86,13.65,79,12.54,11,1.75,10,1.59,29,4.6,19,3.02,63,10.0,44049
44,50,310,47,15.16,22,7.1,40,12.9,39,12.58,36,11.61,36,11.61,5,1.61,9,2.9,20,6.45,13,4.19,43,13.87,44050
45,1,288,28,9.72,14,4.86,42,14.58,61,21.18,41,14.24,36,12.5,8,2.78,9,3.13,21,7.29,4,1.39,24,8.33,45001
45,2,281,14,4.98,17,6.05,37,13.17,59,21.0,52,18.51,48,17.08,3,1.07,6,2.14,8,2.85,9,3.2,28,9.96,45002
45,3,695,25,3.6,60,8.63,144,20.72,157,22.59,80,11.51,97,13.96,12,1.73,16,2.3,22,3.17,23,3.31,59,8.49,45003
45,4,520,25,4.81,19,3.65,72,13.85,101,19.42,76,14.62,79,15.19,21,4.04,18,3.46,20,3.85,22,4.23,67,12.88,45004
45,5,490,24,4.9,13,2.65,70,14.29,101,20.61,78,15.92,84,17.14,9,1.84,17,3.47,22,4.49,14,2.86,58,11.84,45005
45,6,428,23,5.37,27,6.31,42,9.81,95,22.2,73,17.06,77,17.99,9,2.1,9,2.1,18,4.21,11,2.57,44,10.28,45006
45,7,304,30,9.87,30,9.87,39,12.83,39,12.83,37,12.17,38,12.5,7,2.3,7,2.3,23,7.57,17,5.59,37,12.17,45007
45,8,332,17,5.12,17,5.12,34,10.24,73,21.99,52,15.66,63,18.98,6,1.81,6,1.81,17,5.12,9,2.71,38,11.45,45008
45,9,444,30,6.76,20,4.5,52,11.71,90,20.27,66,14.86,60,13.51,13,2.93,13,2.93,26,5.86,20,4.5,54,12.16,45009
45,10,525,48,9.14,35,6.67,63,12.0,85,16.19,75,14.29,74,14.1,18,3.43,8,1.52,35,6.67,26,4.95,58,11.05,45010
45,11,393,15,3.82,26,6.62,43,10.94,85,21.63,67,17.05,76,19.34,11,2.8,11,2.8,12,3.05,9,2.29,38,9.67,45011
45,12,459,40,8.71,33,7.19,61,13.29,81,17.65,68,14.81,62,13.51,7,1.53,10,2.18,26,5.66,18,3.92,53,11.55,45012
45,13,663,27,4.07,34,5.13,57,8.6,164,24.74,125,18.85,133,20.06,17,2.56,17,2.56,23,3.47,20,3.02,46,6.94,45013
45,14,538,43,7.99,35,6.51,61,11.34,89,16.54,74,13.75,94,17.47,11,2.04,14,2.6,29,5.39,27,5.02,61,11.34,45014
45,15,583,21,3.6,19,3.26,123,21.1,147,25.21,43,7.38,113,19.38,14,2.4,8,1.37,21,3.6,26,4.46,48,8.23,45015
45,16,464,29,6.25,17,3.66,39,8.41,91,19.61,93,20.04,83,17.89,9,1.94,13,2.8,30,6.47,16,3.45,44,9.48,45016
45,17,514,29,5.64,22,4.28,54,10.51,105,20.43,79,15.37,81,15.76,12,2.33,15,2.92,34,6.61,19,3.7,64,12.45,45017
45,18,477,22,4.61,29,6.08,71,14.88,87,18.24,69,14.47,93,19.5,14,2.94,14,2.94,13,2.73,11,2.31,54,11.32,45018
45,19,443,25,5.64,18,4.06,42,9.48,116,26.19,82,18.51,78,17.61,10,2.26,5,1.13,7,1.58,11,2.48,49,11.06,45019
45,20,438,25,5.71,22,5.02,53,12.1,88,20.09,64,14.61,85,19.41,11,2.51,13,2.97,17,3.88,24,5.48,36,8.22,45020
45,21,356,19,5.34,25,7.02,57,16.01,53,14.89,42,11.8,53,14.89,13,3.65,8,2.25,20,5.62,15,4.21,51,14.33,45021
45,22,327,15,4.59,18,5.5,42,12.84,81,24.77,53,16.21,48,14.68,5,1.53,7,2.14,15,4.59,10,3.06,33,10.09,45022
45,23,431,21,4.87,26,6.03,52,12.06,98,22.74,73,16.94,73,16.94,7,1.62,11,2.55,21,4.87,16,3.71,33,7.66,45023
45,24,457,38,8.32,16,3.5,68,14.88,85,18.6,71,15.54,71,15.54,11,2.41,14,3.06,17,3.72,17,3.72,49,10.72,45024
45,25,540,25,4.63,29,5.37,60,11.11,118,21.85,85,15.74,95,17.59,15,2.78,19,3.52,20,3.7,19,3.52,55,10.19,45025
45,26,552,40,7.25,21,3.8,51,9.24,131,23.73,103,18.66,104,18.84,7,1.27,13,2.36,26,4.71,17,3.08,39,7.07,45026
45,27,380,11,2.89,33,8.68,49,12.89,83,21.84,53,13.95,63,16.58,11,2.89,12,3.16,12,3.16,15,3.95,38,10.0,45027
45,28,441,30,6.8,18,4.08,44,9.98,77,17.46,77,17.46,76,17.23,12,2.72,15,3.4,32,7.26,12,2.72,48,10.88,45028
45,29,449,29,6.46,18,4.01,53,11.8,87,19.38,76,16.93,83,18.49,12,2.67,14,3.12,23,5.12,11,2.45,43,9.58,45029
45,30,470,22,4.68,21,4.47,52,11.06,79,16.81,84,17.87,87,18.51,13,2.77,15,3.19,28,5.96,17,3.62,52,11.06,45030
45,31,370,35,9.46,35,9.46,48,12.97,46,12.43,48,12.97,44,11.89,10,2.7,13,3.51,24,6.49,8,2.16,59,15.95,45031
45,32,277,24,8.66,12,4.33,36,13.0,48,17.33,33,11.91,36,13.0,10,3.61,13,4.69,17,6.14,12,4.33,36,13.0,45032
45,33,432,20,4.63,20,4.63,55,12.73,93,21.53,80,18.52,90,20.83,9,2.08,7,1.62,10,2.31,11,2.55,37,8.56,45033
45,34,326,28,8.59,12,3.68,42,12.88,53,16.26,50,15.34,47,14.42,11,3.37,12,3.68,15,4.6,17,5.21,39,11.96,45034
45,35,382,26,6.81,16,4.19,54,14.14,64,16.75,61,15.97,66,17.28,6,1.57,7,1.83,25,6.54,10,2.62,47,12.3,45035
45,36,337,34,10.09,25,7.42,43,12.76,57,16.91,53,15.73,43,12.76,10,2.97,8,2.37,14,4.15,14,4.15,36,10.68,45036
45,37,359,37,10.31,23,6.41,42,11.7,57,15.88,51,14.21,56,15.6,8,2.23,6,1.67,28,7.8,12,3.34,39,10.86,45037
45,38,550,23,4.18,22,4.0,47,8.55,119,21.64,117,21.27,112,20.36,14,2.55,19,3.45,19,3.45,18,3.27,40,7.27,45038
45,39,498,35,7.03,21,4.22,57,11.45,92,18.47,91,18.27,75,15.06,12,2.41,13,2.61,26,5.22,14,2.81,62,12.45,45039
45,40,616,31,5.03,21,3.41,55,8.93,140,22.73,122,19.81,124,20.13,9,1.46,11,1.79,31,5.03,19,3.08,53,8.6,45040
45,41,271,20,7.38,20,7.38,27,9.96,48,17.71,41,15.13,44,16.24,9,3.32,12,4.43,13,4.8,9,3.32,28,10.33,45041
45,42,457,23,5.03,25,5.47,66,14.44,110,24.07,72,15.75,74,16.19,7,1.53,13,2.84,12,2.63,17,3.72,38,8.32,45042
45,43,402,24,5.97,13,3.23,45,11.19,90,22.39,72,17.91,73,18.16,11,2.74,11,2.74,17,4.23,12,2.99,34,8.46,45043
45,44,475,20,4.21,22,4.63,62,13.05,92,19.37,79,16.63,81,17.05,18,3.79,14,2.95,17,3.58,23,4.84,47,9.89,45044
45,45,328,19,5.79,18,5.49,38,11.59,66,20.12,50,15.24,58,17.68,9,2.74,4,1.22,10,3.05,16,4.88,40,12.2,45045
45,46,512,32,6.25,32,6.25,63,12.3,99,19.34,80,15.63,84,16.41,19,3.71,13,2.54,25,4.88,21,4.1,44,8.59,45046
45,47,426,29,6.81,24,5.63,42,9.86,93,21.83,68,15.96,70,16.43,10,2.35,9,2.11,26,6.1,17,3.99,38,8.92,45047
45,48,398,31,7.79,26,6.53,36,9.05,91,22.86,55,13.82,62,15.58,10,2.51,9,2.26,20,5.03,19,4.77,39,9.8,45048
45,49,381,38,9.97,22,5.77,45,11.81,67,17.59,60,15.75,58,15.22,7,1.84,8,2.1,20,5.25,10,2.62,46,12.07,45049
45,50,314,21,6.69,16,5.1,31,9.87,68,21.66,46,14.65,50,15.92,9,2.87,1,0.32,19,6.05,12,3.82,41,13.06,45050
45,51,359,19,5.29,12,3.34,37,10.31,81,22.56,55,15.32,62,17.27,10,2.79,7,1.95,16,4.46,13,3.62,47,13.09,45051
45,52,386,16,4.15,25,6.48,56,14.51,87,22.54,54,13.99,63,16.32,12,3.11,6,1.55,12,3.11,8,2.07,47,12.18,45052
45,53,346,21,6.07,17,4.91,33,9.54,77,22.25,54,15.61,57,16.47,14,4.05,7,2.02,16,4.62,17,4.91,33,9.54,45053
46,1,683,60,8.78,42,6.15,57,8.35,119,17.42,128,18.74,113,16.54,18,2.64,29,4.25,32,4.69,31,4.54,54,7.91,46001
46,2,418,77,18.42,23,5.5,27,6.46,59,14.11,60,14.35,52,12.44,13,3.11,19,4.55,32,7.66,16,3.83,40,9.57,46002
46,3,534,81,15.17,34,6.37,40,7.49,50,9.36,81,15.17,55,10.3,12,2.25,35,6.55,48,8.99,26,4.87,72,13.48,46003
46,4,317,36,11.36,23,7.26,29,9.15,36,11.36,55,17.35,48,15.14,11,3.47,19,5.99,15,4.73,20,6.31,25,7.89,46004
46,5,417,50,11.99,31,7.43,44,10.55,30,7.19,69,16.55,44,10.55,16,3.84,35,8.39,25,6.0,24,5.76,49,11.75,46005
46,6,289,35,12.11,24,8.3,30,10.38,24,8.3,43,14.88,32,11.07,13,4.5,27,9.34,15,5.19,20,6.92,26,9.0,46006
46,7,436,68,15.6,21,4.82,32,7.34,73,16.74,68,15.6,57,13.07,11,2.52,15,3.44,25,5.73,30,6.88,36,8.26,46007
46,8,384,37,9.64,24,6.25,41,10.68,35,9.11,66,17.19,57,14.84,14,3.65,27,7.03,23,5.99,25,6.51,35,9.11,46008
46,9,398,41,10.3,23,5.78,48,12.06,47,11.81,61,15.33,52,13.07,13,3.27,23,5.78,23,5.78,22,5.53,45,11.31,46009
46,10,227,30,13.22,12,5.29,18,7.93,33,14.54,40,17.62,38,16.74,2,0.88,9,3.96,15,6.61,9,3.96,21,9.25,46010
46,11,490,70,14.29,28,5.71,35,7.14,68,13.88,82,16.73,75,15.31,13,2.65,22,4.49,33,6.73,36,7.35,28,5.71,46011
46,12,289,43,14.88,24,8.3,21,7.27,34,11.76,48,16.61,37,12.8,7,2.42,7,2.42,20,6.92,20,6.92,28,9.69,46012
46,13,408,53,12.99,32,7.84,43,10.54,56,13.73,62,15.2,48,11.76,11,2.7,14,3.43,26,6.37,16,3.92,47,11.52,46013
46,14,270,55,20.37,15,5.56,14,5.19,38,14.07,43,15.93,34,12.59,3,1.11,10,3.7,22,8.15,15,5.56,21,7.78,46014
46,15,419,55,13.13,27,6.44,38,9.07,58,13.84,70,16.71,52,12.41,10,2.39,20,4.77,25,5.97,24,5.73,40,9.55,46015
46,16,371,55,14.82,26,7.01,31,8.36,39,10.51,62,16.71,47,12.67,15,4.04,15,4.04,30,8.09,14,3.77,37,9.97,46016
46,17,574,72,12.54,40,6.97,44,7.67,83,14.46,94,16.38,77,13.41,13,2.26,21,3.66,39,6.79,37,6.45,54,9.41,46017
46,18,420,52,12.38,21,5.0,31,7.38,62,14.76,76,18.1,49,11.67,14,3.33,24,5.71,26,6.19,27,6.43,38,9.05,46018
46,19,420,78,18.57,26,6.19,23,5.48,68,16.19,74,17.62,54,12.86,5,1.19,12,2.86,26,6.19,15,3.57,39,9.29,46019
46,20,304,42,13.82,16,5.26,28,9.21,27,8.88,47,15.46,40,13.16,10,3.29,29,9.54,9,2.96,20,6.58,36,11.84,46020
46,21,109,15,13.76,9,8.26,8,7.34,12,11.01,16,14.68,15,13.76,6,5.5,5,4.59,9,8.26,2,1.83,12,11.01,46021
46,22,232,27,11.64,10,4.31,31,13.36,17,7.33,31,13.36,27,11.64,10,4.31,24,10.34,19,8.19,9,3.88,27,11.64,46022
46,23,314,20,6.37,30,9.55,35,11.15,29,9.24,66,21.02,38,12.1,8,2.55,29,9.24,9,2.87,21,6.69,29,9.24,46023
46,24,266,54,20.3,14,5.26,22,8.27,42,15.79,34,12.78,32,12.03,5,1.88,13,4.89,12,4.51,15,5.64,23,8.65,46024
46,25,262,32,12.21,20,7.63,18,6.87,38,14.5,30,11.45,27,10.31,11,4.2,17,6.49,17,6.49,22,8.4,30,11.45,46025
46,26,316,40,12.66,17,5.38,24,7.59,28,8.86,63,19.94,47,14.87,11,3.48,24,7.59,13,4.11,16,5.06,33,10.44,46026
46,27,340,53,15.59,19,5.59,30,8.82,42,12.35,50,14.71,43,12.65,10,2.94,17,5.0,23,6.76,19,5.59,34,10.0,46027
46,28,348,31,8.91,21,6.03,34,9.77,45,12.93,64,18.39,44,12.64,14,4.02,20,5.75,18,5.17,15,4.31,42,12.07,46028
46,29,381,37,9.71,26,6.82,41,10.76,60,15.75,63,16.54,53,13.91,17,4.46,12,3.15,13,3.41,24,6.3,35,9.19,46029
46,30,456,61,13.38,22,4.82,40,8.77,52,11.4,67,14.69,59,12.94,14,3.07,31,6.8,30,6.58,27,5.92,53,11.62,46030
46,31,318,42,13.21,21,6.6,29,9.12,55,17.3,56,17.61,40,12.58,5,1.57,13,4.09,17,5.35,17,5.35,23,7.23,46031
46,32,331,54,16.31,22,6.65,22,6.65,31,9.37,62,18.73,49,14.8,12,3.63,17,5.14,18,5.44,18,5.44,26,7.85,46032
46,33,385,56,14.55,25,6.49,21,5.45,55,14.29,61,15.84,42,10.91,12,3.12,19,4.94,28,7.27,20,5.19,46,11.95,46033
46,34,433,50,11.55,22,5.08,41,9.47,43,9.93,78,18.01,58,13.39,18,4.16,27,6.24,21,4.85,23,5.31,52,12.01,46034
46,35,279,32,11.47,12,4.3,28,10.04,25,8.96,49,17.56,40,14.34,9,3.23,23,8.24,15,5.38,16,5.73,30,10.75,46035
46,36,407,46,11.3,25,6.14,36,8.85,65,15.97,59,14.5,60,14.74,14,3.44,15,3.69,18,4.42,30,7.37,39,9.58,46036
46,37,189,35,18.52,16,8.47,19,10.05,21,11.11,26,13.76,23,12.17,2,1.06,4,2.12,12,6.35,13,6.88,18,9.52,46037
46,38,175,24,13.71,13,7.43,11,6.29,26,14.86,27,15.43,21,12.0,10,5.71,10,5.71,7,4.0,12,6.86,14,8.0,46038
46,39,362,45,12.43,13,3.59,22,6.08,52,14.36,65,17.96,61,16.85,13,3.59,20,5.52,23,6.35,13,3.59,35,9.67,46039
46,40,244,25,10.25,20,8.2,37,15.16,21,8.61,37,15.16,41,16.8,7,2.87,17,6.97,10,4.1,15,6.15,14,5.74,46040
46,41,357,28,7.84,15,4.2,49,13.73,55,15.41,55,15.41,52,14.57,13,3.64,25,7.0,14,3.92,19,5.32,32,8.96,46041
46,42,395,52,13.16,23,5.82,42,10.63,35,8.86,65,16.46,50,12.66,21,5.32,30,7.59,22,5.57,18,4.56,37,9.37,46042
46,43,224,36,16.07,19,8.48,17,7.59,27,12.05,37,16.52,32,14.29,9,4.02,6,2.68,15,6.7,9,4.02,17,7.59,46043
47,1,481,50,10.4,26,5.41,69,14.35,71,14.76,78,16.22,54,11.23,10,2.08,18,3.74,38,7.9,18,3.74,49,10.19,47001
47,2,425,40,9.41,20,4.71,72,16.94,57,13.41,72,16.94,60,14.12,9,2.12,12,2.82,21,4.94,15,3.53,47,11.06,47002
47,3,349,30,8.6,10,2.87,61,17.48,64,18.34,69,19.77,34,9.74,4,1.15,5,1.43,27,7.74,14,4.01,31,8.88,47003
47,4,515,47,9.13,26,5.05,91,17.67,97,18.83,100,19.42,65,12.62,11,2.14,8,1.55,12,2.33,22,4.27,36,6.99,47004
47,5,368,58,15.76,12,3.26,47,12.77,55,14.95,67,18.21,50,13.59,8,2.17,5,1.36,24,6.52,21,5.71,21,5.71,47005
47,6,675,60,8.89,22,3.26,120,17.78,140,20.74,146,21.63,61,9.04,8,1.19,9,1.33,32,4.74,29,4.3,48,7.11,47006
47,7,403,49,12.16,24,5.96,47,11.66,65,16.13,66,16.38,57,14.14,10,2.48,5,1.24,25,6.2,14,3.47,41,10.17,47007
47,8,623,73,11.72,36,5.78,108,17.34,114,18.3,115,18.46,54,8.67,10,1.61,12,1.93,33,5.3,19,3.05,49,7.87,47008
47,9,353,23,6.52,15,4.25,74,20.96,63,17.85,75,21.25,25,7.08,6,1.7,8,2.27,21,5.95,13,3.68,30,8.5,47009
47,10,324,54,16.67,15,4.63,31,9.57,36,11.11,48,14.81,42,12.96,8,2.47,6,1.85,34,10.49,18,5.56,32,9.88,47010
47,11,830,68,8.19,28,3.37,179,21.57,182,21.93,194,23.37,42,5.06,7,0.84,16,1.93,38,4.58,22,2.65,54,6.51,47011
47,12,439,59,13.44,18,4.1,59,13.44,79,18.0,85,19.36,55,12.53,10,2.28,11,2.51,18,4.1,16,3.64,29,6.61,47012
47,13,644,90,13.98,16,2.48,83,12.89,101,15.68,136,21.12,74,11.49,11,1.71,14,2.17,29,4.5,24,3.73,66,10.25,47013
47,14,305,36,11.8,10,3.28,41,13.44,53,17.38,58,19.02,32,10.49,3,0.98,10,3.28,17,5.57,13,4.26,32,10.49,47014
47,15,482,74,15.35,13,2.7,74,15.35,67,13.9,97,20.12,41,8.51,10,2.07,12,2.49,31,6.43,13,2.7,50,10.37,47015
47,16,470,66,14.04,18,3.83,53,11.28,86,18.3,84,17.87,64,13.62,9,1.91,9,1.91,25,5.32,9,1.91,47,10.0,47016
47,17,479,31,6.47,13,2.71,88,18.37,98,20.46,103,21.5,53,11.06,7,1.46,15,3.13,23,4.8,13,2.71,35,7.31,47017
47,18,437,66,15.1,18,4.12,63,14.42,73,16.7,80,18.31,47,10.76,7,1.6,13,2.97,26,5.95,11,2.52,33,7.55,47018
47,19,727,64,8.8,25,3.44,142,19.53,162,22.28,172,23.66,50,6.88,11,1.51,12,1.65,31,4.26,16,2.2,42,5.78,47019
47,20,505,55,10.89,22,4.36,82,16.24,108,21.39,101,20.0,40,7.92,8,1.58,9,1.78,25,4.95,20,3.96,35,6.93,47020
47,21,539,79,14.66,18,3.34,80,14.84,81,15.03,114,21.15,52,9.65,7,1.3,10,1.86,26,4.82,13,2.41,59,10.95,47021
47,22,510,65,12.75,27,5.29,65,12.75,93,18.24,96,18.82,55,10.78,12,2.35,10,1.96,23,4.51,22,4.31,42,8.24,47022
47,23,188,25,13.3,9,4.79,26,13.83,32,17.02,36,19.15,11,5.85,4,2.13,4,2.13,13,6.91,12,6.38,16,8.51,47023
47,24,327,41,12.54,12,3.67,39,11.93,47,14.37,50,15.29,47,14.37,5,1.53,6,1.83,28,8.56,18,5.5,34,10.4,47024
47,25,510,62,12.16,22,4.31,77,15.1,90,17.65,92,18.04,57,11.18,11,2.16,10,1.96,31,6.08,16,3.14,42,8.24,47025
47,26,615,97,15.77,43,6.99,61,9.92,78,12.68,88,14.31,83,13.5,11,1.79,21,3.41,44,7.15,29,4.72,60,9.76,47026
47,27,350,61,17.43,20,5.71,47,13.43,50,14.29,58,16.57,53,15.14,8,2.29,10,2.86,14,4.0,7,2.0,22,6.29,47027
47,28,698,102,14.61,34,4.87,95,13.61,117,16.76,109,15.62,90,12.89,18,2.58,17,2.44,41,5.87,18,2.58,57,8.17,47028
47,29,421,49,11.64,21,4.99,51,12.11,61,14.49,76,18.05,46,10.93,9,2.14,15,3.56,25,5.94,21,4.99,47,11.16,47029
47,30,532,48,9.02,26,4.89,72,13.53,94,17.67,116,21.8,65,12.22,14,2.63,8,1.5,28,5.26,24,4.51,37,6.95,47030
47,31,431,68,15.78,19,4.41,45,10.44,73,16.94,80,18.56,45,10.44,4,0.93,11,2.55,26,6.03,22,5.1,38,8.82,47031
47,32,500,83,16.6,14,2.8,66,13.2,93,18.6,86,17.2,52,10.4,4,0.8,9,1.8,37,7.4,21,4.2,35,7.0,47032
47,33,506,62,12.25,27,5.34,76,15.02,95,18.77,98,19.37,43,8.5,14,2.77,6,1.19,30,5.93,14,2.77,41,8.1,47033
47,34,578,84,14.53,34,5.88,65,11.25,85,14.71,102,17.65,67,11.59,11,1.9,14,2.42,35,6.06,28,4.84,53,9.17,47034
47,35,606,39,6.44,24,3.96,118,19.47,141,23.27,146,24.09,47,7.76,6,0.99,9,1.49,21,3.47,17,2.81,38,6.27,47035
47,36,673,98,14.56,34,5.05,78,11.59,99,14.71,120,17.83,66,9.81,23,3.42,10,1.49,47,6.98,31,4.61,67,9.96,47036
47,37,564,62,10.99,20,3.55,104,18.44,111,19.68,116,20.57,45,7.98,6,1.06,8,1.42,36,6.38,13,2.3,43,7.62,47037
47,38,536,58,10.82,21,3.92,74,13.81,101,18.84,106,19.78,58,10.82,7,1.31,13,2.43,35,6.53,18,3.36,45,8.4,47038
47,39,423,52,12.29,18,4.26,53,12.53,66,15.6,78,18.44,47,11.11,13,3.07,14,3.31,27,6.38,17,4.02,38,8.98,47039
47,40,385,57,14.81,16,4.16,65,16.88,57,14.81,70,18.18,43,11.17,7,1.82,6,1.56,28,7.27,10,2.6,26,6.75,47040
47,41,773,86,11.13,37,4.79,128,16.56,153,19.79,166,21.47,81,10.48,5,0.65,10,1.29,36,4.66,21,2.72,50,6.47,47041
47,42,316,45,14.24,12,3.8,38,12.03,56,17.72,56,17.72,43,13.61,7,2.22,4,1.27,18,5.7,10,3.16,27,8.54,47042
47,43,295,33,11.19,9,3.05,47,15.93,55,18.64,54,18.31,27,9.15,4,1.36,8,2.71,22,7.46,11,3.73,25,8.47,47043
47,44,376,45,11.97,17,4.52,48,12.77,61,16.22,61,16.22,48,12.77,12,3.19,14,3.72,20,5.32,15,3.99,35,9.31,47044
47,45,478,57,11.92,28,5.86,59,12.34,76,15.9,83,17.36,58,12.13,5,1.05,15,3.14,27,5.65,25,5.23,45,9.41,47045
47,46,249,32,12.85,14,5.62,28,11.24,33,13.25,45,18.07,31,12.45,8,3.21,6,2.41,16,6.43,9,3.61,27,10.84,47046
47,47,460,54,11.74,17,3.7,64,13.91,72,15.65,92,20.0,54,11.74,7,1.52,12,2.61,31,6.74,16,3.48,41,8.91,47047
47,48,125,8,6.4,4,3.2,23,18.4,26,20.8,27,21.6,6,4.8,3,2.4,8,6.4,6,4.8,3,2.4,11,8.8,47048
47,49,364,44,12.09,28,7.69,53,14.56,36,9.89,47,12.91,40,10.99,11,3.02,6,1.65,32,8.79,24,6.59,43,11.81,47049
47,50,258,27,10.47,10,3.88,48,18.6,47,18.22,45,17.44,23,8.91,3,1.16,4,1.55,10,3.88,16,6.2,25,9.69,47050
47,51,293,29,9.9,18,6.14,47,16.04,55,18.77,42,14.33,26,8.87,6,2.05,9,3.07,21,7.17,11,3.75,29,9.9,47051
48,1,469,64,13.65,21,4.48,66,14.07,71,15.14,58,12.37,84,17.91,14,2.99,23,4.9,24,5.12,18,3.84,26,5.54,48001
48,2,337,28,8.31,16,4.75,38,11.28,43,12.76,51,15.13,63,18.69,12,3.56,17,5.04,19,5.64,18,5.34,32,9.5,48002
48,3,491,38,7.74,31,6.31,74,15.07,61,12.42,56,11.41,78,15.89,22,4.48,26,5.3,26,5.3,33,6.72,46,9.37,48003
48,4,437,62,14.19,13,2.97,55,12.59,78,17.85,55,12.59,75,17.16,9,2.06,14,3.2,18,4.12,20,4.58,38,8.7,48004
48,5,383,46,12.01,17,4.44,55,14.36,68,17.75,53,13.84,67,17.49,9,2.35,7,1.83,21,5.48,13,3.39,27,7.05,48005
48,6,450,38,8.44,29,6.44,56,12.44,61,13.56,69,15.33,75,16.67,11,2.44,30,6.67,26,5.78,17,3.78,38,8.44,48006
48,7,357,44,12.32,13,3.64,56,15.69,71,19.89,34,9.52,70,19.61,3,0.84,10,2.8,19,5.32,10,2.8,27,7.56,48007
48,8,309,30,9.71,20,6.47,44,14.24,53,17.15,42,13.59,54,17.48,4,1.29,7,2.27,16,5.18,16,5.18,23,7.44,48008
48,9,391,31,7.93,24,6.14,59,15.09,67,17.14,47,12.02,73,18.67,7,1.79,14,3.58,17,4.35,17,4.35,35,8.95,48009
48,10,287,28,9.76,11,3.83,41,14.29,49,17.07,38,13.24,63,21.95,4,1.39,5,1.74,15,5.23,10,3.48,23,8.01,48010
48,11,522,57,10.92,23,4.41,80,15.33,110,21.07,68,13.03,105,20.11,6,1.15,6,1.15,21,4.02,17,3.26,29,5.56,48011
48,12,353,49,13.88,17,4.82,51,14.45,54,15.3,45,12.75,54,15.3,9,2.55,7,1.98,20,5.67,19,5.38,28,7.93,48012
48,13,289,28,9.69,16,5.54,44,15.22,50,17.3,36,12.46,45,15.57,6,2.08,10,3.46,14,4.84,15,5.19,25,8.65,48013
48,14,506,31,6.13,35,6.92,88,17.39,68,13.44,71,14.03,81,16.01,14,2.77,30,5.93,18,3.56,26,5.14,44,8.7,48014
48,15,242,23,9.5,9,3.72,39,16.12,44,18.18,28,11.57,52,21.49,5,2.07,6,2.48,12,4.96,8,3.31,16,6.61,48015
48,16,334,30,8.98,13,3.89,62,18.56,63,18.86,25,7.49,70,20.96,6,1.8,14,4.19,14,4.19,13,3.89,24,7.19,48016
48,17,352,40,11.36,15,4.26,39,11.08,51,14.49,52,14.77,65,18.47,8,2.27,12,3.41,21,5.97,16,4.55,33,9.38,48017
48,18,344,34,9.88,14,4.07,45,13.08,40,11.63,54,15.7,57,16.57,10,2.91,28,8.14,16,4.65,16,4.65,30,8.72,48018
48,19,429,43,10.02,25,5.83,53,12.35,64,14.92,63,14.69,83,19.35,8,1.86,14,3.26,21,4.9,18,4.2,37,8.62,48019
48,20,170,20,11.76,5,2.94,29,17.06,37,21.76,16,9.41,33,19.41,2,1.18,2,1.18,10,5.88,4,2.35,12,7.06,48020
48,21,164,13,7.93,15,9.15,17,10.37,17,10.37,25,15.24,29,17.68,10,6.1,12,7.32,7,4.27,6,3.66,13,7.93,48021
48,22,533,47,8.82,18,3.38,60,11.26,91,17.07,86,16.14,94,17.64,8,1.5,30,5.63,27,5.07,29,5.44,43,8.07,48022
48,23,388,32,8.25,12,3.09,39,10.05,60,15.46,73,18.81,63,16.24,11,2.84,24,6.19,20,5.15,18,4.64,36,9.28,48023
48,24,330,23,6.97,17,5.15,61,18.48,62,18.79,34,10.3,68,20.61,7,2.12,15,4.55,10,3.03,17,5.15,16,4.85,48024
48,25,318,33,10.38,18,5.66,31,9.75,42,13.21,46,14.47,46,14.47,6,1.89,21,6.6,18,5.66,25,7.86,32,10.06,48025
