ward,precinct,total,Annie O'Donnell,Annie O'Donnell Percent,Charles Fitzgerald,Charles Fitzgerald Percent,Amy Marie Corrigan,Amy Marie Corrigan Percent,Denise Y. Staniec,Denise Y. Staniec Percent,Laurence J. Dunford,Laurence J. Dunford Percent,Michael Patrick Casey,Michael Patrick Casey Percent,Patrick D. Flanagan,Patrick D. Flanagan Percent,precinct_id
18,39,168,26,15.48,35,20.83,24,14.29,13,7.74,18,10.71,15,8.93,37,22.02,18039
18,40,240,38,15.83,101,42.08,28,11.67,13,5.42,18,7.5,16,6.67,26,10.83,18040
18,41,207,18,8.7,108,52.17,17,8.21,12,5.8,24,11.59,11,5.31,17,8.21,18041
18,42,136,22,16.18,36,26.47,16,11.76,12,8.82,19,13.97,7,5.15,24,17.65,18042
18,43,132,14,10.61,53,40.15,10,7.58,9,6.82,10,7.58,12,9.09,24,18.18,18043
18,44,102,18,17.65,35,34.31,8,7.84,6,5.88,13,12.75,4,3.92,18,17.65,18044
18,45,209,35,16.75,51,24.4,37,17.7,16,7.66,19,9.09,20,9.57,31,14.83,18045
18,46,179,36,20.11,57,31.84,24,13.41,4,2.23,18,10.06,13,7.26,27,15.08,18046
18,47,151,24,15.89,65,43.05,15,9.93,8,5.3,10,6.62,6,3.97,23,15.23,18047
18,48,114,19,16.67,38,33.33,11,9.65,4,3.51,18,15.79,12,10.53,12,10.53,18048
18,49,164,32,19.51,61,37.2,17,10.37,5,3.05,12,7.32,11,6.71,26,15.85,18049
18,50,200,23,11.5,91,45.5,18,9.0,10,5.0,16,8.0,13,6.5,29,14.5,18050
18,51,106,16,15.09,29,27.36,19,17.92,3,2.83,13,12.26,7,6.6,19,17.92,18051
18,52,162,17,10.49,49,30.25,29,17.9,11,6.79,16,9.88,18,11.11,22,13.58,18052
18,53,152,20,13.16,30,19.74,19,12.5,8,5.26,43,28.29,14,9.21,18,11.84,18053
18,54,198,24,12.12,63,31.82,27,13.64,12,6.06,20,10.1,23,11.62,29,14.65,18054
18,55,203,23,11.33,88,43.35,14,6.9,12,5.91,16,7.88,22,10.84,28,13.79,18055
18,56,179,29,16.2,58,32.4,21,11.73,11,6.15,16,8.94,16,8.94,28,15.64,18056
18,57,152,16,10.53,80,52.63,22,14.47,11,7.24,7,4.61,2,1.32,14,9.21,18057
18,58,149,31,20.81,42,28.19,19,12.75,12,8.05,14,9.4,11,7.38,20,13.42,18058
18,59,117,16,13.68,36,30.77,15,12.82,7,5.98,19,16.24,7,5.98,17,14.53,18059
18,60,207,39,18.84,80,38.65,18,8.7,9,4.35,19,9.18,15,7.25,27,13.04,18060
18,61,193,36,18.65,65,33.68,24,12.44,14,7.25,13,6.74,16,8.29,25,12.95,18061
18,62,138,23,16.67,37,26.81,14,10.14,8,5.8,16,11.59,13,9.42,27,19.57,18062
18,63,154,34,22.08,38,24.68,30,19.48,7,4.55,9,5.84,13,8.44,23,14.94,18063
18,64,160,16,10.0,87,54.38,13,8.13,8,5.0,6,3.75,12,7.5,18,11.25,18064
19,1,321,29,9.03,87,27.1,43,13.4,7,2.18,88,27.41,28,8.72,39,12.15,19001
19,2,237,34,14.35,73,30.8,27,11.39,13,5.49,49,20.68,16,6.75,25,10.55,19002
19,3,201,21,10.45,60,29.85,31,15.42,11,5.47,50,24.88,16,7.96,12,5.97,19003
19,4,231,24,10.39,51,22.08,34,14.72,12,5.19,41,17.75,23,9.96,46,19.91,19004
19,5,245,28,11.43,32,13.06,36,14.69,17,6.94,81,33.06,17,6.94,34,13.88,19005
19,6,198,18,9.09,72,36.36,29,14.65,8,4.04,29,14.65,10,5.05,32,16.16,19006
19,7,242,24,9.92,81,33.47,36,14.88,11,4.55,51,21.07,11,4.55,28,11.57,19007
19,8,192,16,8.33,50,26.04,22,11.46,8,4.17,68,35.42,10,5.21,18,9.38,19008
19,9,173,29,16.76,34,19.65,23,13.29,5,2.89,25,14.45,20,11.56,37,21.39,19009
19,10,324,44,13.58,62,19.14,56,17.28,27,8.33,80,24.69,25,7.72,30,9.26,19010
19,11,260,33,12.69,50,19.23,31,11.92,14,5.38,61,23.46,29,11.15,42,16.15,19011
19,12,262,21,8.02,53,20.23,30,11.45,11,4.2,93,35.5,20,7.63,34,12.98,19012
19,13,187,34,18.18,27,14.44,25,13.37,15,8.02,46,24.6,14,7.49,26,13.9,19013
19,14,147,17,11.56,41,27.89,21,14.29,4,2.72,22,14.97,17,11.56,25,17.01,19014
19,15,135,20,14.81,24,17.78,28,20.74,5,3.7,23,17.04,13,9.63,22,16.3,19015
19,16,314,24,7.64,46,14.65,33,10.51,11,3.5,146,46.5,23,7.32,31,9.87,19016
19,17,309,22,7.12,123,39.81,33,10.68,10,3.24,70,22.65,15,4.85,36,11.65,19017
19,18,278,29,10.43,60,21.58,41,14.75,16,5.76,68,24.46,38,13.67,26,9.35,19018
19,19,254,30,11.81,67,26.38,41,16.14,10,3.94,65,25.59,16,6.3,25,9.84,19019
19,20,215,32,14.88,49,22.79,34,15.81,20,9.3,43,20.0,16,7.44,21,9.77,19020
19,21,201,21,10.45,59,29.35,20,9.95,5,2.49,53,26.37,13,6.47,30,14.93,19021
19,22,295,28,9.49,90,30.51,46,15.59,21,7.12,55,18.64,19,6.44,36,12.2,19022
19,23,276,33,11.96,87,31.52,56,20.29,8,2.9,35,12.68,23,8.33,34,12.32,19023
19,24,209,24,11.48,42,20.1,40,19.14,8,3.83,50,23.92,23,11.0,22,10.53,19024
19,25,286,27,9.44,89,31.12,43,15.03,15,5.24,55,19.23,19,6.64,38,13.29,19025
19,26,246,22,8.94,44,17.89,34,13.82,15,6.1,84,34.15,23,9.35,24,9.76,19026
19,27,153,31,20.26,28,18.3,31,20.26,9,5.88,29,18.95,10,6.54,15,9.8,19027
19,28,268,46,17.16,42,15.67,32,11.94,10,3.73,77,28.73,16,5.97,45,16.79,19028
19,29,195,19,9.74,52,26.67,29,14.87,6,3.08,31,15.9,18,9.23,40,20.51,19029
19,30,210,30,14.29,39,18.57,35,16.67,8,3.81,38,18.1,18,8.57,42,20.0,19030
19,31,222,19,8.56,66,29.73,36,16.22,14,6.31,51,22.97,11,4.95,25,11.26,19031
19,32,312,33,10.58,107,34.29,43,13.78,12,3.85,65,20.83,19,6.09,33,10.58,19032
19,33,246,27,10.98,45,18.29,31,12.6,5,2.03,84,34.15,22,8.94,32,13.01,19033
19,34,257,27,10.51,52,20.23,31,12.06,15,5.84,86,33.46,32,12.45,14,5.45,19034
19,35,238,28,11.76,47,19.75,32,13.45,16,6.72,63,26.47,22,9.24,30,12.61,19035
19,36,238,39,16.39,36,15.13,52,21.85,21,8.82,37,15.55,22,9.24,31,13.03,19036
19,37,221,38,17.19,32,14.48,34,15.38,13,5.88,64,28.96,15,6.79,25,11.31,19037
19,38,291,52,17.87,41,14.09,52,17.87,24,8.25,56,19.24,28,9.62,38,13.06,19038
19,39,108,21,19.44,16,14.81,16,14.81,7,6.48,27,25.0,5,4.63,16,14.81,19039
19,40,241,23,9.54,78,32.37,32,13.28,11,4.56,64,26.56,14,5.81,19,7.88,19040
19,41,207,19,9.18,47,22.71,33,15.94,11,5.31,35,16.91,22,10.63,40,19.32,19041
19,42,187,26,13.9,28,14.97,43,22.99,14,7.49,43,22.99,11,5.88,22,11.76,19042
19,43,224,43,19.2,37,16.52,45,20.09,20,8.93,43,19.2,13,5.8,23,10.27,19043
19,44,178,13,7.3,58,32.58,19,10.67,7,3.93,40,22.47,16,8.99,25,14.04,19044
19,45,281,27,9.61,61,21.71,53,18.86,7,2.49,63,22.42,33,11.74,37,13.17,19045
19,46,357,35,9.8,97,27.17,45,12.61,13,3.64,64,17.93,47,13.17,56,15.69,19046
19,47,163,26,15.95,31,19.02,23,14.11,5,3.07,40,24.54,12,7.36,26,15.95,19047
19,48,158,22,13.92,33,20.89,22,13.92,8,5.06,42,26.58,9,5.7,22,13.92,19048
19,49,277,37,13.36,41,14.8,34,12.27,18,6.5,97,35.02,19,6.86,31,11.19,19049
19,50,216,44,20.37,37,17.13,28,12.96,15,6.94,46,21.3,13,6.02,33,15.28,19050
19,51,206,31,15.05,55,26.7,23,11.17,8,3.88,45,21.84,15,7.28,29,14.08,19051
19,52,165,24,14.55,40,24.24,32,19.39,4,2.42,26,15.76,10,6.06,29,17.58,19052
19,53,262,24,9.16,46,17.56,48,18.32,7,2.67,68,25.95,31,11.83,38,14.5,19053
19,54,200,27,13.5,70,35.0,27,13.5,6,3.0,22,11.0,9,4.5,39,19.5,19054
19,55,203,28,13.79,62,30.54,38,18.72,12,5.91,22,10.84,14,6.9,27,13.3,19055
19,56,292,40,13.7,43,14.73,43,14.73,22,7.53,82,28.08,28,9.59,34,11.64,19056
19,57,260,37,14.23,53,20.38,46,17.69,19,7.31,50,19.23,22,8.46,33,12.69,19057
19,58,239,22,9.21,47,19.67,43,17.99,9,3.77,75,31.38,16,6.69,27,11.3,19058
19,59,265,24,9.06,80,30.19,40,15.09,12,4.53,45,16.98,25,9.43,39,14.72,19059
19,60,219,25,11.42,32,14.61,40,18.26,19,8.68,58,26.48,15,6.85,30,13.7,19060
19,61,349,33,9.46,64,18.34,39,11.17,10,2.87,132,37.82,33,9.46,38,10.89,19061
19,62,275,27,9.82,96,34.91,26,9.45,7,2.55,70,25.45,22,8.0,27,9.82,19062
19,63,183,25,13.66,34,18.58,34,18.58,16,8.74,41,22.4,13,7.1,20,10.93,19063
19,64,311,26,8.36,121,38.91,29,9.32,19,6.11,64,20.58,23,7.4,29,9.32,19064
19,65,174,26,14.94,55,31.61,25,14.37,8,4.6,26,14.94,9,5.17,25,14.37,19065
19,66,186,36,19.35,30,16.13,28,15.05,19,10.22,35,18.82,10,5.38,28,15.05,19066
19,67,50,6,12.0,12,24.0,8,16.0,7,14.0,6,12.0,6,12.0,5,10.0,19067
20,1,133,30,22.56,31,23.31,20,15.04,12,9.02,11,8.27,8,6.02,21,15.79,20001
20,2,125,32,25.6,24,19.2,14,11.2,12,9.6,8,6.4,8,6.4,27,21.6,20002
20,3,145,38,26.21,36,24.83,15,10.34,8,5.52,22,15.17,11,7.59,15,10.34,20003
20,4,85,20,23.53,13,15.29,14,16.47,8,9.41,9,10.59,6,7.06,15,17.65,20004
20,5,87,18,20.69,16,18.39,13,14.94,3,3.45,12,13.79,10,11.49,15,17.24,20005
20,6,119,28,23.53,22,18.49,22,18.49,5,4.2,19,15.97,4,3.36,19,15.97,20006
20,7,82,19,23.17,17,20.73,10,12.2,1,1.22,9,10.98,8,9.76,18,21.95,20007
20,8,43,11,25.58,8,18.6,7,16.28,4,9.3,3,6.98,3,6.98,7,16.28,20008
20,9,105,25,23.81,21,20.0,17,16.19,7,6.67,9,8.57,7,6.67,19,18.1,20009
20,10,115,22,19.13,39,33.91,15,13.04,7,6.09,10,8.7,7,6.09,15,13.04,20010
20,11,78,20,25.64,17,21.79,6,7.69,8,10.26,6,7.69,4,5.13,17,21.79,20011
20,12,54,16,29.63,9,16.67,10,18.52,2,3.7,6,11.11,2,3.7,9,16.67,20012
20,13,28,4,14.29,6,21.43,4,14.29,3,10.71,3,10.71,2,7.14,6,21.43,20013
20,14,169,37,21.89,36,21.3,22,13.02,14,8.28,17,10.06,10,5.92,33,19.53,20014
20,15,38,6,15.79,3,7.89,11,28.95,2,5.26,6,15.79,3,7.89,7,18.42,20015
20,16,49,6,12.24,14,28.57,5,10.2,7,14.29,7,14.29,2,4.08,8,16.33,20016
20,17,121,32,26.45,25,20.66,13,10.74,11,9.09,12,9.92,12,9.92,16,13.22,20017
20,18,150,20,13.33,39,26.0,26,17.33,10,6.67,20,13.33,14,9.33,21,14.0,20018
20,19,69,17,24.64,8,11.59,10,14.49,6,8.7,8,11.59,8,11.59,12,17.39,20019
20,20,71,17,23.94,15,21.13,14,19.72,8,11.27,5,7.04,2,2.82,10,14.08,20020
20,21,45,9,20.0,11,24.44,6,13.33,4,8.89,0,0.0,4,8.89,11,24.44,20021
20,22,116,24,20.69,27,23.28,9,7.76,9,7.76,15,12.93,12,10.34,20,17.24,20022
20,23,126,26,20.63,29,23.02,15,11.9,6,4.76,11,8.73,12,9.52,27,21.43,20023
20,24,240,51,21.25,47,19.58,31,12.92,30,12.5,38,15.83,14,5.83,29,12.08,20024
20,25,81,14,17.28,20,24.69,12,14.81,8,9.88,8,9.88,5,6.17,14,17.28,20025
20,26,120,21,17.5,22,18.33,18,15.0,12,10.0,21,17.5,6,5.0,20,16.67,20026
20,27,83,12,14.46,23,27.71,12,14.46,7,8.43,7,8.43,14,16.87,8,9.64,20027
20,28,164,20,12.2,54,32.93,25,15.24,14,8.54,11,6.71,17,10.37,23,14.02,20028
20,29,108,23,21.3,16,14.81,12,11.11,6,5.56,24,22.22,12,11.11,15,13.89,20029
20,30,116,30,25.86,22,18.97,19,16.38,6,5.17,12,10.34,8,6.9,19,16.38,20030
20,31,124,25,20.16,27,21.77,15,12.1,8,6.45,21,16.94,7,5.65,21,16.94,20031
20,32,209,40,19.14,43,20.57,38,18.18,13,6.22,30,14.35,22,10.53,23,11.0,20032
20,33,158,28,17.72,34,21.52,22,13.92,14,8.86,19,12.03,15,9.49,26,16.46,20033
20,34,160,23,14.38,31,19.38,19,11.88,22,13.75,34,21.25,11,6.88,20,12.5,20034
20,35,75,15,20.0,15,20.0,8,10.67,9,12.0,9,12.0,4,5.33,15,20.0,20035
20,36,118,29,24.58,28,23.73,14,11.86,4,3.39,14,11.86,9,7.63,20,16.95,20036
20,37,101,20,19.8,22,21.78,15,14.85,5,4.95,9,8.91,9,8.91,21,20.79,20037
20,38,16,4,25.0,2,12.5,3,18.75,2,12.5,3,18.75,0,0.0,2,12.5,20038
20,39,111,28,25.23,31,27.93,12,10.81,4,3.6,10,9.01,11,9.91,15,13.51,20039
20,40,79,16,20.25,18,22.78,14,17.72,3,3.8,8,10.13,12,15.19,8,10.13,20040
20,41,9,2,22.22,5,55.56,0,0.0,0,0.0,0,0.0,2,22.22,0,0.0,20041
20,42,113,30,26.55,22,19.47,13,11.5,5,4.42,12,10.62,9,7.96,22,19.47,20042
20,43,58,10,17.24,16,27.59,6,10.34,4,6.9,4,6.9,6,10.34,12,20.69,20043
20,44,172,31,18.02,37,21.51,13,7.56,8,4.65,47,27.33,19,11.05,17,9.88,20044
20,45,25,5,20.0,5,20.0,2,8.0,2,8.0,6,24.0,4,16.0,1,4.0,20045
20,46,78,14,17.95,18,23.08,3,3.85,5,6.41,9,11.54,13,16.67,16,20.51,20046
20,47,74,15,20.27,18,24.32,11,14.86,4,5.41,9,12.16,8,10.81,9,12.16,20047
20,48,66,10,15.15,21,31.82,4,6.06,9,13.64,2,3.03,6,9.09,14,21.21,20048
20,49,131,22,16.79,37,28.24,15,11.45,9,6.87,25,19.08,3,2.29,20,15.27,20049
20,50,93,12,12.9,22,23.66,15,16.13,7,7.53,12,12.9,7,7.53,18,19.35,20050
20,51,41,9,21.95,7,17.07,3,7.32,2,4.88,3,7.32,8,19.51,9,21.95,20051
20,52,63,12,19.05,8,12.7,9,14.29,4,6.35,16,25.4,5,7.94,9,14.29,20052
20,53,18,2,11.11,6,33.33,2,11.11,1,5.56,1,5.56,2,11.11,4,22.22,20053
20,54,96,15,15.63,19,19.79,11,11.46,7,7.29,13,13.54,20,20.83,11,11.46,20054
20,55,50,11,22.0,20,40.0,3,6.0,2,4.0,5,10.0,1,2.0,8,16.0,20055
21,1,269,39,14.5,43,15.99,48,17.84,20,7.43,68,25.28,20,7.43,31,11.52,21001
21,2,63,9,14.29,9,14.29,7,11.11,4,6.35,20,31.75,3,4.76,11,17.46,21002
21,3,285,53,18.6,52,18.25,47,16.49,21,7.37,48,16.84,19,6.67,45,15.79,21003
21,4,273,63,23.08,46,16.85,41,15.02,23,8.42,36,13.19,18,6.59,46,16.85,21004
21,5,170,38,22.35,26,15.29,15,8.82,14,8.24,44,25.88,6,3.53,27,15.88,21005
21,6,151,33,21.85,33,21.85,21,13.91,8,5.3,34,22.52,10,6.62,12,7.95,21006
21,7,210,38,18.1,31,14.76,23,10.95,13,6.19,51,24.29,22,10.48,32,15.24,21007
21,8,225,29,12.89,47,20.89,30,13.33,17,7.56,48,21.33,19,8.44,35,15.56,21008
21,9,206,36,17.48,31,15.05,24,11.65,23,11.17,40,19.42,16,7.77,36,17.48,21009
21,10,140,25,17.86,33,23.57,23,16.43,7,5.0,23,16.43,11,7.86,18,12.86,21010
21,11,193,48,24.87,30,15.54,24,12.44,21,10.88,34,17.62,8,4.15,28,14.51,21011
21,12,183,37,20.22,24,13.11,29,15.85,17,9.29,34,18.58,13,7.1,29,15.85,21012
21,13,95,25,26.32,20,21.05,11,11.58,5,5.26,14,14.74,8,8.42,12,12.63,21013
21,14,179,35,19.55,24,13.41,17,9.5,11,6.15,53,29.61,9,5.03,30,16.76,21014
21,15,182,35,19.23,36,19.78,30,16.48,15,8.24,31,17.03,10,5.49,25,13.74,21015
21,16,171,24,14.04,35,20.47,20,11.7,11,6.43,51,29.82,7,4.09,23,13.45,21016
21,17,92,19,20.65,11,11.96,11,11.96,5,5.43,26,28.26,10,10.87,10,10.87,21017
21,18,197,27,13.71,41,20.81,27,13.71,14,7.11,50,25.38,12,6.09,26,13.2,21018
21,19,177,29,16.38,35,19.77,18,10.17,13,7.34,34,19.21,19,10.73,29,16.38,21019
21,20,107,16,14.95,17,15.89,16,14.95,9,8.41,27,25.23,5,4.67,17,15.89,21020
21,21,212,41,19.34,32,15.09,38,17.92,9,4.25,53,25.0,11,5.19,28,13.21,21021
21,22,209,35,16.75,32,15.31,25,11.96,19,9.09,58,27.75,11,5.26,29,13.88,21022
21,23,160,18,11.25,24,15.0,21,13.13,11,6.88,53,33.13,12,7.5,21,13.13,21023
21,24,178,26,14.61,30,16.85,26,14.61,8,4.49,45,25.28,12,6.74,31,17.42,21024
21,25,153,20,13.07,28,18.3,15,9.8,6,3.92,40,26.14,15,9.8,29,18.95,21025
21,26,143,30,20.98,21,14.69,18,12.59,7,4.9,39,27.27,9,6.29,19,13.29,21026
21,27,215,30,13.95,43,20.0,25,11.63,15,6.98,49,22.79,21,9.77,32,14.88,21027
21,28,127,38,29.92,17,13.39,14,11.02,6,4.72,26,20.47,10,7.87,16,12.6,21028
21,29,88,18,20.45,20,22.73,10,11.36,3,3.41,20,22.73,5,5.68,12,13.64,21029
21,30,140,23,16.43,28,20.0,20,14.29,5,3.57,28,20.0,16,11.43,20,14.29,21030
21,31,241,33,13.69,28,11.62,41,17.01,13,5.39,78,32.37,13,5.39,35,14.52,21031
21,32,101,17,16.83,11,10.89,15,14.85,10,9.9,23,22.77,7,6.93,18,17.82,21032
21,33,179,32,17.88,31,17.32,24,13.41,15,8.38,51,28.49,5,2.79,21,11.73,21033
21,34,222,36,16.22,43,19.37,31,13.96,15,6.76,58,26.13,12,5.41,27,12.16,21034
21,35,104,29,27.88,17,16.35,9,8.65,2,1.92,25,24.04,7,6.73,15,14.42,21035
21,36,136,18,13.24,37,27.21,18,13.24,10,7.35,14,10.29,15,11.03,24,17.65,21036
21,37,142,28,19.72,31,21.83,22,15.49,10,7.04,16,11.27,10,7.04,25,17.61,21037
21,38,171,32,18.71,28,16.37,22,12.87,7,4.09,38,22.22,18,10.53,26,15.2,21038
21,39,120,24,20.0,25,20.83,17,14.17,5,4.17,21,17.5,10,8.33,18,15.0,21039
21,40,191,36,18.85,34,17.8,23,12.04,17,8.9,51,26.7,14,7.33,16,8.38,21040
21,41,151,23,15.23,26,17.22,20,13.25,3,1.99,33,21.85,16,10.6,30,19.87,21041
21,42,207,33,15.94,42,20.29,25,12.08,12,5.8,50,24.15,14,6.76,31,14.98,21042
21,43,130,20,15.38,30,23.08,15,11.54,9,6.92,29,22.31,7,5.38,20,15.38,21043
21,44,180,31,17.22,32,17.78,26,14.44,13,7.22,37,20.56,9,5.0,32,17.78,21044
21,45,160,22,13.75,33,20.63,18,11.25,9,5.63,35,21.88,16,10.0,27,16.88,21045
21,46,144,25,17.36,32,22.22,14,9.72,10,6.94,25,17.36,14,9.72,24,16.67,21046
21,47,255,39,15.29,45,17.65,38,14.9,8,3.14,78,30.59,17,6.67,30,11.76,21047
21,48,262,48,18.32,45,17.18,41,15.65,13,4.96,55,20.99,15,5.73,45,17.18,21048
21,49,258,44,17.05,31,12.02,30,11.63,18,6.98,78,30.23,17,6.59,40,15.5,21049
21,50,156,20,12.82,27,17.31,21,13.46,14,8.97,36,23.08,10,6.41,28,17.95,21050
21,51,212,43,20.28,38,17.92,23,10.85,11,5.19,50,23.58,18,8.49,29,13.68,21051
21,52,186,42,22.58,38,20.43,28,15.05,12,6.45,23,12.37,13,6.99,30,16.13,21052
21,53,165,30,18.18,35,21.21,21,12.73,15,9.09,21,12.73,13,7.88,30,18.18,21053
21,54,192,33,17.19,30,15.63,29,15.1,6,3.13,59,30.73,14,7.29,21,10.94,21054
21,55,208,41,19.71,21,10.1,33,15.87,15,7.21,49,23.56,10,4.81,39,18.75,21055
21,56,137,29,21.17,27,19.71,21,15.33,9,6.57,20,14.6,6,4.38,25,18.25,21056
21,57,166,41,24.7,32,19.28,21,12.65,9,5.42,27,16.27,8,4.82,28,16.87,21057
21,58,145,34,23.45,24,16.55,10,6.9,12,8.28,25,17.24,15,10.34,25,17.24,21058
21,59,244,46,18.85,46,18.85,40,16.39,18,7.38,52,21.31,16,6.56,26,10.66,21059
21,60,172,27,15.7,28,16.28,26,15.12,10,5.81,41,23.84,12,6.98,28,16.28,21060
21,61,204,40,19.61,48,23.53,20,9.8,14,6.86,42,20.59,13,6.37,27,13.24,21061
21,62,185,33,17.84,24,12.97,31,16.76,6,3.24,53,28.65,8,4.32,30,16.22,21062
21,63,167,22,13.17,31,18.56,20,11.98,8,4.79,49,29.34,9,5.39,28,16.77,21063
21,64,106,17,16.04,19,17.92,10,9.43,10,9.43,21,19.81,11,10.38,18,16.98,21064
21,65,179,29,16.2,19,10.61,33,18.44,7,3.91,53,29.61,17,9.5,21,11.73,21065
21,66,160,23,14.38,24,15.0,29,18.13,11,6.88,42,26.25,12,7.5,19,11.88,21066
21,67,128,28,21.88,18,14.06,24,18.75,7,5.47,21,16.41,10,7.81,20,15.63,21067
21,68,170,35,20.59,32,18.82,20,11.76,9,5.29,31,18.24,17,10.0,26,15.29,21068
21,69,156,26,16.67,29,18.59,14,8.97,9,5.77,45,28.85,12,7.69,21,13.46,21069
21,70,142,23,16.2,20,14.08,21,14.79,9,6.34,33,23.24,11,7.75,25,17.61,21070
21,71,132,17,12.88,19,14.39,6,4.55,9,6.82,43,32.58,11,8.33,27,20.45,21071
21,72,143,19,13.29,33,23.08,17,11.89,12,8.39,29,20.28,15,10.49,18,12.59,21072
21,73,203,31,15.27,32,15.76,33,16.26,13,6.4,31,15.27,21,10.34,42,20.69,21073
21,74,56,8,14.29,16,28.57,9,16.07,4,7.14,8,14.29,3,5.36,8,14.29,21074
21,75,129,22,17.05,23,17.83,17,13.18,6,4.65,28,21.71,8,6.2,25,19.38,21075
21,76,161,24,14.91,25,15.53,25,15.53,10,6.21,44,27.33,6,3.73,27,16.77,21076
22,1,58,10,17.24,13,22.41,10,17.24,8,13.79,6,10.34,5,8.62,6,10.34,22001
22,2,62,13,20.97,19,30.65,7,11.29,3,4.84,7,11.29,1,1.61,12,19.35,22002
22,3,59,15,25.42,10,16.95,8,13.56,5,8.47,2,3.39,7,11.86,12,20.34,22003
22,4,73,15,20.55,11,15.07,9,12.33,2,2.74,10,13.7,6,8.22,20,27.4,22004
22,5,106,19,17.92,18,16.98,10,9.43,12,11.32,22,20.75,7,6.6,18,16.98,22005
22,6,88,16,18.18,9,10.23,11,12.5,7,7.95,29,32.95,4,4.55,12,13.64,22006
22,7,147,22,14.97,24,16.33,16,10.88,8,5.44,52,35.37,6,4.08,19,12.93,22007
22,8,71,16,22.54,17,23.94,8,11.27,5,7.04,3,4.23,7,9.86,15,21.13,22008
22,9,101,17,16.83,20,19.8,12,11.88,6,5.94,18,17.82,11,10.89,17,16.83,22009
22,10,81,14,17.28,12,14.81,14,17.28,8,9.88,9,11.11,6,7.41,18,22.22,22010
22,11,97,20,20.62,24,24.74,17,17.53,9,9.28,9,9.28,4,4.12,14,14.43,22011
22,12,75,17,22.67,14,18.67,7,9.33,5,6.67,12,16.0,5,6.67,15,20.0,22012
22,13,108,19,17.59,22,20.37,17,15.74,9,8.33,13,12.04,9,8.33,19,17.59,22013
22,14,56,11,19.64,10,17.86,12,21.43,7,12.5,6,10.71,3,5.36,7,12.5,22014
22,15,104,27,25.96,21,20.19,19,18.27,4,3.85,6,5.77,10,9.62,17,16.35,22015
22,16,92,22,23.91,18,19.57,8,8.7,5,5.43,12,13.04,5,5.43,22,23.91,22016
22,17,75,17,22.67,21,28.0,11,14.67,7,9.33,5,6.67,3,4.0,11,14.67,22017
22,18,79,18,22.78,11,13.92,21,26.58,6,7.59,8,10.13,2,2.53,13,16.46,22018
22,19,106,18,16.98,22,20.75,17,16.04,6,5.66,17,16.04,9,8.49,17,16.04,22019
22,20,98,21,21.43,14,14.29,19,19.39,8,8.16,14,14.29,6,6.12,16,16.33,22020
22,21,135,29,21.48,23,17.04,13,9.63,8,5.93,33,24.44,6,4.44,23,17.04,22021
22,22,56,12,21.43,9,16.07,12,21.43,3,5.36,2,3.57,5,8.93,13,23.21,22022
22,23,49,12,24.49,12,24.49,4,8.16,3,6.12,7,14.29,4,8.16,7,14.29,22023
22,24,73,13,17.81,15,20.55,18,24.66,5,6.85,9,12.33,6,8.22,7,9.59,22024
22,25,60,14,23.33,6,10.0,11,18.33,8,13.33,5,8.33,4,6.67,12,20.0,22025
22,26,66,11,16.67,8,12.12,16,24.24,9,13.64,2,3.03,4,6.06,16,24.24,22026
22,27,73,20,27.4,7,9.59,13,17.81,3,4.11,16,21.92,6,8.22,8,10.96,22027
22,28,59,14,23.73,11,18.64,12,20.34,5,8.47,2,3.39,4,6.78,11,18.64,22028
22,29,58,18,31.03,7,12.07,5,8.62,4,6.9,3,5.17,5,8.62,16,27.59,22029
22,30,83,23,27.71,19,22.89,11,13.25,4,4.82,15,18.07,2,2.41,9,10.84,22030
23,1,200,23,11.5,21,10.5,27,13.5,16,8.0,70,35.0,17,8.5,26,13.0,23001
23,2,319,23,7.21,29,9.09,28,8.78,15,4.7,199,62.38,7,2.19,18,5.64,23002
23,3,184,18,9.78,29,15.76,20,10.87,26,14.13,48,26.09,10,5.43,33,17.93,23003
23,4,196,28,14.29,16,8.16,13,6.63,14,7.14,85,43.37,15,7.65,25,12.76,23004
23,5,142,20,14.08,20,14.08,23,16.2,20,14.08,25,17.61,10,7.04,24,16.9,23005
23,6,204,23,11.27,33,16.18,19,9.31,21,10.29,83,40.69,5,2.45,20,9.8,23006
23,7,70,16,22.86,9,12.86,6,8.57,4,5.71,20,28.57,4,5.71,11,15.71,23007
23,8,207,32,15.46,22,10.63,19,9.18,13,6.28,78,37.68,7,3.38,36,17.39,23008
23,9,139,16,11.51,15,10.79,23,16.55,22,15.83,11,7.91,10,7.19,42,30.22,23009
23,10,280,22,7.86,24,8.57,23,8.21,19,6.79,159,56.79,7,2.5,26,9.29,23010
23,11,201,25,12.44,25,12.44,27,13.43,17,8.46,56,27.86,15,7.46,36,17.91,23011
23,12,167,20,11.98,22,13.17,23,13.77,17,10.18,48,28.74,12,7.19,25,14.97,23012
23,13,224,36,16.07,38,16.96,18,8.04,25,11.16,62,27.68,12,5.36,33,14.73,23013
23,14,50,10,20.0,7,14.0,5,10.0,2,4.0,19,38.0,1,2.0,6,12.0,23014
23,15,154,17,11.04,32,20.78,35,22.73,13,8.44,34,22.08,7,4.55,16,10.39,23015
23,16,234,26,11.11,32,13.68,30,12.82,17,7.26,91,38.89,8,3.42,30,12.82,23016
