ward,precinct,total,JERRY JOYCE,JERRY JOYCE Percent,PAUL VALLAS,PAUL VALLAS Percent,WILLIE L. WILSON,WILLIE L. WILSON Percent,TONI PRECKWINKLE,TONI PRECKWINKLE Percent,WILLIAM M. DALEY,WILLIAM M. DALEY Percent,GARRY MCCARTHY,GARRY MCCARTHY Percent,GERY CHICO,GERY CHICO Percent,precinct_id
46,25,173,6,3.47,22,12.72,20,11.56,73,42.2,35,20.23,6,3.47,11,6.36,46025
46,26,150,4,2.67,17,11.33,10,6.67,58,38.67,50,33.33,2,1.33,9,6.0,46026
46,27,198,13,6.57,19,9.6,11,5.56,68,34.34,52,26.26,10,5.05,25,12.63,46027
46,28,247,11,4.45,32,12.96,6,2.43,77,31.17,92,37.25,8,3.24,21,8.5,46028
46,29,179,10,5.59,18,10.06,13,7.26,56,31.28,63,35.2,7,3.91,12,6.7,46029
46,30,143,10,6.99,12,8.39,10,6.99,55,38.46,38,26.57,7,4.9,11,7.69,46030
46,31,128,8,6.25,14,10.94,3,2.34,54,42.19,36,28.13,2,1.56,11,8.59,46031
46,32,221,13,5.88,14,6.33,33,14.93,80,36.2,63,28.51,5,2.26,13,5.88,46032
46,33,202,12,5.94,28,13.86,7,3.47,41,20.3,93,46.04,3,1.49,18,8.91,46033
46,34,193,15,7.77,21,10.88,9,4.66,81,41.97,36,18.65,6,3.11,25,12.95,46034
46,35,171,6,3.51,24,14.04,8,4.68,82,47.95,38,22.22,4,2.34,9,5.26,46035
46,36,200,8,4.0,37,18.5,10,5.0,48,24.0,66,33.0,13,6.5,18,9.0,46036
46,37,143,6,4.2,9,6.29,16,11.19,49,34.27,46,32.17,6,4.2,11,7.69,46037
46,38,158,6,3.8,8,5.06,17,10.76,68,43.04,41,25.95,5,3.16,13,8.23,46038
46,39,162,4,2.47,17,10.49,10,6.17,40,24.69,56,34.57,16,9.88,19,11.73,46039
46,40,171,18,10.53,20,11.7,9,5.26,60,35.09,48,28.07,2,1.17,14,8.19,46040
47,1,109,13,11.93,19,17.43,2,1.83,21,19.27,35,32.11,6,5.5,13,11.93,47001
47,2,271,15,5.54,57,21.03,2,0.74,59,21.77,110,40.59,10,3.69,18,6.64,47002
47,3,281,42,14.95,35,12.46,5,1.78,54,19.22,104,37.01,8,2.85,33,11.74,47003
47,4,253,16,6.32,30,11.86,6,2.37,78,30.83,99,39.13,6,2.37,18,7.11,47004
47,5,197,21,10.66,22,11.17,15,7.61,71,36.04,45,22.84,8,4.06,15,7.61,47005
47,6,210,18,8.57,28,13.33,10,4.76,51,24.29,77,36.67,9,4.29,17,8.1,47006
47,7,197,17,8.63,19,9.64,2,1.02,53,26.9,65,32.99,19,9.64,22,11.17,47007
47,8,225,17,7.56,34,15.11,4,1.78,60,26.67,76,33.78,6,2.67,28,12.44,47008
47,9,177,16,9.04,16,9.04,7,3.95,52,29.38,65,36.72,4,2.26,17,9.6,47009
47,10,201,18,8.96,22,10.95,13,6.47,80,39.8,43,21.39,14,6.97,11,5.47,47010
47,11,189,14,7.41,23,12.17,12,6.35,48,25.4,67,35.45,6,3.17,19,10.05,47011
47,12,222,12,5.41,36,16.22,7,3.15,62,27.93,69,31.08,4,1.8,32,14.41,47012
47,13,180,13,7.22,22,12.22,5,2.78,70,38.89,46,25.56,11,6.11,13,7.22,47013
47,14,193,5,2.59,34,17.62,4,2.07,49,25.39,75,38.86,4,2.07,22,11.4,47014
47,15,183,11,6.01,13,7.1,7,3.83,109,59.56,22,12.02,5,2.73,16,8.74,47015
47,16,236,19,8.05,20,8.47,9,3.81,88,37.29,67,28.39,10,4.24,23,9.75,47016
47,17,216,22,10.19,28,12.96,6,2.78,63,29.17,66,30.56,4,1.85,27,12.5,47017
47,18,190,15,7.89,22,11.58,9,4.74,37,19.47,72,37.89,10,5.26,25,13.16,47018
47,19,177,24,13.56,13,7.34,3,1.69,77,43.5,45,25.42,2,1.13,13,7.34,47019
47,20,181,9,4.97,27,14.92,4,2.21,66,36.46,54,29.83,13,7.18,8,4.42,47020
47,21,187,14,7.49,22,11.76,6,3.21,79,42.25,39,20.86,9,4.81,18,9.63,47021
47,22,230,15,6.52,29,12.61,9,3.91,82,35.65,61,26.52,7,3.04,27,11.74,47022
47,23,177,14,7.91,8,4.52,3,1.69,96,54.24,42,23.73,6,3.39,8,4.52,47023
47,24,194,12,6.19,25,12.89,2,1.03,58,29.9,67,34.54,18,9.28,12,6.19,47024
47,25,229,15,6.55,26,11.35,9,3.93,77,33.62,71,31.0,10,4.37,21,9.17,47025
47,26,169,9,5.33,21,12.43,7,4.14,76,44.97,42,24.85,6,3.55,8,4.73,47026
47,27,179,12,6.7,20,11.17,4,2.23,64,35.75,56,31.28,2,1.12,21,11.73,47027
47,28,200,17,8.5,22,11.0,8,4.0,74,37.0,54,27.0,5,2.5,20,10.0,47028
47,29,186,17,9.14,23,12.37,10,5.38,55,29.57,68,36.56,2,1.08,11,5.91,47029
47,30,224,18,8.04,27,12.05,4,1.79,85,37.95,58,25.89,11,4.91,21,9.38,47030
47,31,170,9,5.29,23,13.53,5,2.94,62,36.47,51,30.0,5,2.94,15,8.82,47031
47,32,183,4,2.19,13,7.1,4,2.19,92,50.27,54,29.51,3,1.64,13,7.1,47032
47,33,172,14,8.14,20,11.63,8,4.65,54,31.4,55,31.98,9,5.23,12,6.98,47033
47,34,197,17,8.63,32,16.24,4,2.03,68,34.52,57,28.93,5,2.54,14,7.11,47034
47,35,247,18,7.29,29,11.74,1,0.4,66,26.72,98,39.68,9,3.64,26,10.53,47035
47,36,167,19,11.38,25,14.97,5,2.99,71,42.51,32,19.16,7,4.19,8,4.79,47036
47,37,189,17,8.99,22,11.64,8,4.23,63,33.33,54,28.57,7,3.7,18,9.52,47037
47,38,180,11,6.11,25,13.89,4,2.22,63,35.0,55,30.56,9,5.0,13,7.22,47038
47,39,200,11,5.5,26,13.0,3,1.5,79,39.5,59,29.5,7,3.5,15,7.5,47039
47,40,186,14,7.53,25,13.44,1,0.54,95,51.08,31,16.67,10,5.38,10,5.38,47040
47,41,203,14,6.9,27,13.3,5,2.46,78,38.42,57,28.08,8,3.94,14,6.9,47041
47,42,163,7,4.29,17,10.43,8,4.91,83,50.92,35,21.47,4,2.45,9,5.52,47042
47,43,221,16,7.24,45,20.36,1,0.45,51,23.08,75,33.94,14,6.33,19,8.6,47043
47,44,217,15,6.91,22,10.14,20,9.22,46,21.2,91,41.94,9,4.15,14,6.45,47044
47,45,181,17,9.39,25,13.81,5,2.76,75,41.44,42,23.2,5,2.76,12,6.63,47045
47,46,225,15,6.67,35,15.56,6,2.67,50,22.22,78,34.67,13,5.78,28,12.44,47046
47,47,238,31,13.03,34,14.29,9,3.78,62,26.05,69,28.99,12,5.04,21,8.82,47047
47,48,34,7,20.59,2,5.88,2,5.88,7,20.59,12,35.29,2,5.88,2,5.88,47048
48,1,115,14,12.17,12,10.43,4,3.48,53,46.09,27,23.48,2,1.74,3,2.61,48001
48,2,107,8,7.48,10,9.35,2,1.87,47,43.93,34,31.78,1,0.93,5,4.67,48002
48,3,164,10,6.1,5,3.05,9,5.49,79,48.17,39,23.78,6,3.66,16,9.76,48003
48,4,180,15,8.33,15,8.33,7,3.89,82,45.56,37,20.56,3,1.67,21,11.67,48004
48,5,178,15,8.43,22,12.36,2,1.12,72,40.45,49,27.53,3,1.69,15,8.43,48005
48,6,171,21,12.28,9,5.26,16,9.36,76,44.44,39,22.81,3,1.75,7,4.09,48006
48,7,121,13,10.74,13,10.74,3,2.48,50,41.32,31,25.62,1,0.83,10,8.26,48007
48,8,135,9,6.67,18,13.33,4,2.96,42,31.11,36,26.67,6,4.44,20,14.81,48008
48,9,144,11,7.64,10,6.94,10,6.94,39,27.08,50,34.72,11,7.64,13,9.03,48009
48,10,192,11,5.73,17,8.85,7,3.65,101,52.6,41,21.35,3,1.56,12,6.25,48010
48,11,149,6,4.03,15,10.07,4,2.68,64,42.95,46,30.87,2,1.34,12,8.05,48011
48,12,178,9,5.06,16,8.99,19,10.67,80,44.94,39,21.91,4,2.25,11,6.18,48012
48,13,280,22,7.86,29,10.36,14,5.0,80,28.57,77,27.5,22,7.86,36,12.86,48013
48,14,149,16,10.74,19,12.75,6,4.03,39,26.17,39,26.17,11,7.38,19,12.75,48014
48,15,115,15,13.04,7,6.09,4,3.48,45,39.13,28,24.35,3,2.61,13,11.3,48015
48,16,138,11,7.97,10,7.25,15,10.87,54,39.13,38,27.54,3,2.17,7,5.07,48016
48,17,177,21,11.86,13,7.34,17,9.6,56,31.64,52,29.38,8,4.52,10,5.65,48017
48,18,161,13,8.07,10,6.21,19,11.8,53,32.92,49,30.43,8,4.97,9,5.59,48018
48,19,143,12,8.39,18,12.59,14,9.79,52,36.36,38,26.57,3,2.1,6,4.2,48019
48,20,159,14,8.81,11,6.92,2,1.26,84,52.83,34,21.38,6,3.77,8,5.03,48020
48,21,205,18,8.78,12,5.85,43,20.98,79,38.54,37,18.05,8,3.9,8,3.9,48021
48,22,218,23,10.55,22,10.09,12,5.5,65,29.82,71,32.57,9,4.13,16,7.34,48022
48,23,244,22,9.02,31,12.7,15,6.15,68,27.87,85,34.84,9,3.69,14,5.74,48023
48,24,199,23,11.56,14,7.04,10,5.03,72,36.18,46,23.12,13,6.53,21,10.55,48024
48,25,208,27,12.98,20,9.62,6,2.88,102,49.04,41,19.71,6,2.88,6,2.88,48025
48,26,64,4,6.25,8,12.5,3,4.69,27,42.19,11,17.19,2,3.13,9,14.06,48026
48,27,142,13,9.15,7,4.93,12,8.45,66,46.48,34,23.94,6,4.23,4,2.82,48027
48,28,242,13,5.37,19,7.85,36,14.88,70,28.93,72,29.75,15,6.2,17,7.02,48028
48,29,189,9,4.76,7,3.7,1,0.53,92,48.68,52,27.51,16,8.47,12,6.35,48029
48,30,167,8,4.79,19,11.38,8,4.79,94,56.29,22,13.17,6,3.59,10,5.99,48030
48,31,191,17,8.9,17,8.9,10,5.24,84,43.98,44,23.04,11,5.76,8,4.19,48031
48,32,133,8,6.02,10,7.52,5,3.76,61,45.86,29,21.8,6,4.51,14,10.53,48032
48,33,156,13,8.33,18,11.54,3,1.92,39,25.0,56,35.9,8,5.13,19,12.18,48033
48,34,125,17,13.6,15,12.0,0,0.0,56,44.8,29,23.2,2,1.6,6,4.8,48034
48,35,173,14,8.09,10,5.78,20,11.56,65,37.57,41,23.7,14,8.09,9,5.2,48035
48,36,151,12,7.95,18,11.92,10,6.62,38,25.17,53,35.1,4,2.65,16,10.6,48036
48,37,135,13,9.63,14,10.37,3,2.22,64,47.41,25,18.52,6,4.44,10,7.41,48037
48,38,203,23,11.33,32,15.76,8,3.94,80,39.41,47,23.15,4,1.97,9,4.43,48038
48,39,172,10,5.81,19,11.05,3,1.74,61,35.47,41,23.84,15,8.72,23,13.37,48039
48,40,123,12,9.76,7,5.69,4,3.25,60,48.78,20,16.26,3,2.44,17,13.82,48040
48,41,162,7,4.32,5,3.09,12,7.41,86,53.09,35,21.6,6,3.7,11,6.79,48041
48,42,175,16,9.14,10,5.71,6,3.43,102,58.29,26,14.86,3,1.71,12,6.86,48042
48,43,161,9,5.59,14,8.7,8,4.97,62,38.51,51,31.68,3,1.86,14,8.7,48043
48,44,185,11,5.95,23,12.43,2,1.08,99,53.51,37,20.0,3,1.62,10,5.41,48044
48,45,125,14,11.2,14,11.2,3,2.4,59,47.2,22,17.6,3,2.4,10,8.0,48045
48,46,138,15,10.87,11,7.97,9,6.52,47,34.06,36,26.09,7,5.07,13,9.42,48046
49,1,113,1,0.88,5,4.42,25,22.12,46,40.71,21,18.58,5,4.42,10,8.85,49001
49,2,106,7,6.6,6,5.66,6,5.66,55,51.89,23,21.7,1,0.94,8,7.55,49002
49,3,215,12,5.58,21,9.77,11,5.12,120,55.81,25,11.63,5,2.33,21,9.77,49003
49,4,183,11,6.01,22,12.02,8,4.37,98,53.55,37,20.22,1,0.55,6,3.28,49004
49,5,224,16,7.14,9,4.02,25,11.16,92,41.07,54,24.11,8,3.57,20,8.93,49005
49,6,168,13,7.74,13,7.74,15,8.93,76,45.24,38,22.62,5,2.98,8,4.76,49006
49,7,180,9,5.0,28,15.56,6,3.33,80,44.44,42,23.33,4,2.22,11,6.11,49007
49,8,167,14,8.38,19,11.38,15,8.98,59,35.33,44,26.35,8,4.79,8,4.79,49008
49,9,175,13,7.43,11,6.29,11,6.29,87,49.71,38,21.71,5,2.86,10,5.71,49009
49,10,205,12,5.85,7,3.41,21,10.24,96,46.83,36,17.56,9,4.39,24,11.71,49010
49,11,205,8,3.9,19,9.27,10,4.88,108,52.68,27,13.17,9,4.39,24,11.71,49011
49,12,202,14,6.93,17,8.42,7,3.47,106,52.48,32,15.84,7,3.47,19,9.41,49012
49,13,210,17,8.1,16,7.62,9,4.29,100,47.62,45,21.43,11,5.24,12,5.71,49013
49,14,202,17,8.42,26,12.87,14,6.93,76,37.62,43,21.29,6,2.97,20,9.9,49014
49,15,117,10,8.55,9,7.69,6,5.13,45,38.46,26,22.22,3,2.56,18,15.38,49015
49,16,216,19,8.8,21,9.72,8,3.7,95,43.98,47,21.76,2,0.93,24,11.11,49016
49,17,138,16,11.59,14,10.14,12,8.7,37,26.81,38,27.54,3,2.17,18,13.04,49017
49,18,194,5,2.58,14,7.22,11,5.67,106,54.64,34,17.53,8,4.12,16,8.25,49018
49,19,135,12,8.89,5,3.7,22,16.3,56,41.48,25,18.52,4,2.96,11,8.15,49019
49,20,229,3,1.31,19,8.3,15,6.55,133,58.08,34,14.85,6,2.62,19,8.3,49020
49,21,128,19,14.84,3,2.34,13,10.16,51,39.84,22,17.19,5,3.91,15,11.72,49021
49,22,221,25,11.31,16,7.24,26,11.76,95,42.99,39,17.65,2,0.9,18,8.14,49022
49,23,204,7,3.43,13,6.37,15,7.35,125,61.27,31,15.2,2,0.98,11,5.39,49023
49,24,140,9,6.43,13,9.29,21,15.0,64,45.71,27,19.29,1,0.71,5,3.57,49024
49,25,204,5,2.45,20,9.8,9,4.41,110,53.92,42,20.59,4,1.96,14,6.86,49025
49,26,203,12,5.91,14,6.9,18,8.87,92,45.32,49,24.14,5,2.46,13,6.4,49026
49,27,186,13,6.99,8,4.3,21,11.29,97,52.15,28,15.05,6,3.23,13,6.99,49027
49,28,233,9,3.86,18,7.73,7,3.0,135,57.94,42,18.03,4,1.72,18,7.73,49028
49,29,220,15,6.82,14,6.36,8,3.64,140,63.64,23,10.45,8,3.64,12,5.45,49029
49,30,224,16,7.14,18,8.04,9,4.02,100,44.64,48,21.43,16,7.14,17,7.59,49030
49,31,157,7,4.46,20,12.74,16,10.19,62,39.49,39,24.84,5,3.18,8,5.1,49031
49,32,173,6,3.47,11,6.36,19,10.98,88,50.87,33,19.08,3,1.73,13,7.51,49032
49,33,152,12,7.89,14,9.21,12,7.89,88,57.89,15,9.87,6,3.95,5,3.29,49033
50,1,209,12,5.74,30,14.35,16,7.66,31,14.83,87,41.63,18,8.61,15,7.18,50001
50,2,115,6,5.22,16,13.91,12,10.43,24,20.87,36,31.3,9,7.83,12,10.43,50002
50,3,199,13,6.53,30,15.08,11,5.53,38,19.1,74,37.19,11,5.53,22,11.06,50003
50,4,171,9,5.26,31,18.13,19,11.11,39,22.81,42,24.56,8,4.68,23,13.45,50004
50,5,164,11,6.71,24,14.63,18,10.98,14,8.54,64,39.02,17,10.37,16,9.76,50005
50,6,186,18,9.68,29,15.59,16,8.6,41,22.04,46,24.73,8,4.3,28,15.05,50006
50,7,186,20,10.75,37,19.89,11,5.91,57,30.65,39,20.97,6,3.23,16,8.6,50007
50,8,124,16,12.9,11,8.87,7,5.65,41,33.06,25,20.16,8,6.45,16,12.9,50008
50,9,160,15,9.38,12,7.5,8,5.0,41,25.63,57,35.63,15,9.38,12,7.5,50009
50,10,167,10,5.99,23,13.77,5,2.99,31,18.56,78,46.71,4,2.4,16,9.58,50010
50,11,165,11,6.67,26,15.76,11,6.67,12,7.27,88,53.33,8,4.85,9,5.45,50011
50,12,94,3,3.19,11,11.7,8,8.51,23,24.47,30,31.91,6,6.38,13,13.83,50012
50,13,110,9,8.18,19,17.27,18,16.36,35,31.82,14,12.73,5,4.55,10,9.09,50013
50,14,88,5,5.68,19,21.59,5,5.68,19,21.59,23,26.14,9,10.23,8,9.09,50014
50,15,186,25,13.44,21,11.29,7,3.76,59,31.72,45,24.19,8,4.3,21,11.29,50015
50,16,85,4,4.71,9,10.59,6,7.06,11,12.94,39,45.88,4,4.71,12,14.12,50016
50,17,143,20,13.99,15,10.49,6,4.2,28,19.58,56,39.16,6,4.2,12,8.39,50017
50,18,84,1,1.19,10,11.9,2,2.38,14,16.67,51,60.71,2,2.38,4,4.76,50018
50,19,86,9,10.47,11,12.79,9,10.47,24,27.91,16,18.6,1,1.16,16,18.6,50019
50,20,173,25,14.45,32,18.5,4,2.31,60,34.68,32,18.5,5,2.89,15,8.67,50020
50,21,141,13,9.22,30,21.28,6,4.26,40,28.37,35,24.82,4,2.84,13,9.22,50021
50,22,146,8,5.48,25,17.12,15,10.27,17,11.64,63,43.15,10,6.85,8,5.48,50022
50,23,131,9,6.87,20,15.27,7,5.34,20,15.27,52,39.69,8,6.11,15,11.45,50023
50,24,190,13,6.84,20,10.53,4,2.11,10,5.26,120,63.16,6,3.16,17,8.95,50024
50,25,219,17,7.76,25,11.42,6,2.74,19,8.68,121,55.25,13,5.94,18,8.22,50025
50,26,154,16,10.39,8,5.19,7,4.55,42,27.27,53,34.42,17,11.04,11,7.14,50026
50,27,75,8,10.67,7,9.33,6,8.0,10,13.33,29,38.67,6,8.0,9,12.0,50027
50,28,190,23,12.11,17,8.95,18,9.47,50,26.32,58,30.53,8,4.21,16,8.42,50028
50,29,104,4,3.85,12,11.54,8,7.69,30,28.85,35,33.65,6,5.77,9,8.65,50029
50,30,96,13,13.54,13,13.54,6,6.25,24,25.0,23,23.96,10,10.42,7,7.29,50030
50,31,134,12,8.96,13,9.7,19,14.18,35,26.12,41,30.6,7,5.22,7,5.22,50031
50,32,116,13,11.21,4,3.45,10,8.62,43,37.07,29,25.0,8,6.9,9,7.76,50032
50,33,190,12,6.32,27,14.21,10,5.26,21,11.05,91,47.89,8,4.21,21,11.05,50033
50,34,246,22,8.94,41,16.67,13,5.28,64,26.02,69,28.05,14,5.69,23,9.35,50034
50,35,199,14,7.04,33,16.58,10,5.03,73,36.68,45,22.61,5,2.51,19,9.55,50035
50,36,183,29,15.85,20,10.93,8,4.37,52,28.42,44,24.04,7,3.83,23,12.57,50036
50,37,152,22,14.47,19,12.5,10,6.58,40,26.32,32,21.05,7,4.61,22,14.47,50037
50,38,116,18,15.52,13,11.21,7,6.03,23,19.83,33,28.45,5,4.31,17,14.66,50038
50,39,113,8,7.08,21,18.58,6,5.31,18,15.93,40,35.4,14,12.39,6,5.31,50039
50,40,263,12,4.56,42,15.97,20,7.6,20,7.6,132,50.19,16,6.08,21,7.98,50040
