ward,precinct,total,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Yumeka Brown,Yumeka Brown Percent,Patricia Theresa Flynn,Patricia Theresa Flynn Percent,Frank Avila,Frank Avila Percent,Rick Garcia,Rick Garcia Percent,Cristina P. Nonato,Cristina P. Nonato Percent,Precious W. Brady-Davis,Precious W. Brady-Davis Percent,Sharon Waller,Sharon Waller Percent,precinct_id
41,47,446,109,24.44,46,10.31,91,20.4,79,17.71,30,6.73,26,5.83,23,5.16,42,9.42,41047
42,1,454,129,28.41,65,14.32,79,17.4,37,8.15,26,5.73,23,5.07,38,8.37,57,12.56,42001
42,2,252,63,25.0,44,17.46,31,12.3,20,7.94,9,3.57,9,3.57,31,12.3,45,17.86,42002
42,3,405,88,21.73,48,11.85,56,13.83,35,8.64,24,5.93,33,8.15,55,13.58,66,16.3,42003
42,4,682,163,23.9,92,13.49,107,15.69,57,8.36,41,6.01,35,5.13,84,12.32,103,15.1,42004
42,5,363,98,27.0,47,12.95,67,18.46,31,8.54,20,5.51,28,7.71,27,7.44,45,12.4,42005
42,6,523,119,22.75,57,10.9,85,16.25,58,11.09,31,5.93,41,7.84,52,9.94,80,15.3,42006
42,7,465,116,24.95,44,9.46,81,17.42,41,8.82,28,6.02,30,6.45,50,10.75,75,16.13,42007
42,8,431,107,24.83,61,14.15,70,16.24,32,7.42,29,6.73,31,7.19,43,9.98,58,13.46,42008
42,9,352,70,19.89,54,15.34,43,12.22,30,8.52,26,7.39,26,7.39,48,13.64,55,15.63,42009
42,10,520,135,25.96,63,12.12,81,15.58,43,8.27,27,5.19,31,5.96,53,10.19,87,16.73,42010
42,11,291,67,23.02,31,10.65,42,14.43,34,11.68,21,7.22,20,6.87,26,8.93,50,17.18,42011
42,12,352,91,25.85,41,11.65,57,16.19,30,8.52,15,4.26,25,7.1,42,11.93,51,14.49,42012
42,13,504,125,24.8,73,14.48,95,18.85,43,8.53,25,4.96,34,6.75,38,7.54,71,14.09,42013
42,14,345,91,26.38,42,12.17,46,13.33,30,8.7,18,5.22,23,6.67,45,13.04,50,14.49,42014
42,15,351,96,27.35,35,9.97,55,15.67,34,9.69,19,5.41,23,6.55,39,11.11,50,14.25,42015
42,16,384,100,26.04,42,10.94,45,11.72,30,7.81,22,5.73,23,5.99,57,14.84,65,16.93,42016
42,17,399,94,23.56,57,14.29,66,16.54,30,7.52,22,5.51,18,4.51,47,11.78,65,16.29,42017
42,18,300,73,24.33,43,14.33,45,15.0,14,4.67,13,4.33,23,7.67,44,14.67,45,15.0,42018
42,19,538,143,26.58,60,11.15,88,16.36,46,8.55,34,6.32,28,5.2,53,9.85,86,15.99,42019
42,20,296,73,24.66,44,14.86,47,15.88,28,9.46,11,3.72,17,5.74,33,11.15,43,14.53,42020
42,21,368,97,26.36,49,13.32,46,12.5,24,6.52,9,2.45,17,4.62,58,15.76,68,18.48,42021
42,22,158,49,31.01,19,12.03,26,16.46,9,5.7,7,4.43,5,3.16,21,13.29,22,13.92,42022
42,23,370,101,27.3,39,10.54,69,18.65,35,9.46,23,6.22,21,5.68,30,8.11,52,14.05,42023
42,24,358,92,25.7,53,14.8,52,14.53,31,8.66,27,7.54,26,7.26,32,8.94,45,12.57,42024
42,25,320,76,23.75,41,12.81,47,14.69,25,7.81,26,8.13,22,6.88,37,11.56,46,14.38,42025
42,26,473,118,24.95,61,12.9,85,17.97,42,8.88,24,5.07,29,6.13,41,8.67,73,15.43,42026
42,27,318,81,25.47,37,11.64,47,14.78,29,9.12,17,5.35,23,7.23,34,10.69,50,15.72,42027
42,28,517,126,24.37,86,16.63,85,16.44,42,8.12,36,6.96,30,5.8,45,8.7,67,12.96,42028
42,29,551,138,25.05,70,12.7,87,15.79,45,8.17,38,6.9,39,7.08,52,9.44,82,14.88,42029
42,30,420,100,23.81,41,9.76,73,17.38,50,11.9,31,7.38,35,8.33,29,6.9,61,14.52,42030
42,31,411,99,24.09,51,12.41,47,11.44,50,12.17,17,4.14,24,5.84,45,10.95,78,18.98,42031
42,32,255,64,25.1,31,12.16,32,12.55,20,7.84,12,4.71,17,6.67,31,12.16,48,18.82,42032
42,33,543,139,25.6,63,11.6,85,15.65,29,5.34,32,5.89,34,6.26,63,11.6,98,18.05,42033
42,34,354,99,27.97,48,13.56,63,17.8,39,11.02,19,5.37,16,4.52,31,8.76,39,11.02,42034
42,35,477,125,26.21,73,15.3,79,16.56,37,7.76,26,5.45,19,3.98,57,11.95,61,12.79,42035
42,36,448,122,27.23,54,12.05,55,12.28,29,6.47,13,2.9,32,7.14,63,14.06,80,17.86,42036
42,37,238,59,24.79,31,13.03,44,18.49,26,10.92,10,4.2,13,5.46,24,10.08,31,13.03,42037
42,38,287,81,28.22,29,10.1,39,13.59,22,7.67,18,6.27,23,8.01,31,10.8,44,15.33,42038
42,39,334,76,22.75,42,12.57,48,14.37,40,11.98,15,4.49,20,5.99,39,11.68,54,16.17,42039
42,40,379,92,24.27,57,15.04,57,15.04,28,7.39,21,5.54,29,7.65,50,13.19,45,11.87,42040
42,41,408,102,25.0,65,15.93,65,15.93,37,9.07,19,4.66,29,7.11,34,8.33,57,13.97,42041
42,42,606,147,24.26,76,12.54,91,15.02,59,9.74,31,5.12,39,6.44,65,10.73,98,16.17,42042
43,1,209,43,20.57,39,18.66,36,17.22,7,3.35,12,5.74,15,7.18,27,12.92,30,14.35,43001
43,2,446,127,28.48,70,15.7,69,15.47,18,4.04,17,3.81,20,4.48,59,13.23,66,14.8,43002
43,3,396,111,28.03,60,15.15,81,20.45,42,10.61,18,4.55,15,3.79,32,8.08,37,9.34,43003
43,4,352,99,28.13,52,14.77,56,15.91,22,6.25,16,4.55,18,5.11,40,11.36,49,13.92,43004
43,5,431,120,27.84,73,16.94,83,19.26,25,5.8,23,5.34,15,3.48,40,9.28,52,12.06,43005
43,6,305,88,28.85,33,10.82,40,13.11,12,3.93,16,5.25,12,3.93,57,18.69,47,15.41,43006
43,7,314,78,24.84,50,15.92,55,17.52,20,6.37,16,5.1,9,2.87,36,11.46,50,15.92,43007
43,8,287,78,27.18,45,15.68,55,19.16,26,9.06,12,4.18,13,4.53,24,8.36,34,11.85,43008
43,9,390,112,28.72,73,18.72,56,14.36,23,5.9,15,3.85,13,3.33,41,10.51,57,14.62,43009
43,10,488,115,23.57,69,14.14,91,18.65,35,7.17,22,4.51,25,5.12,60,12.3,71,14.55,43010
43,11,251,71,28.29,46,18.33,41,16.33,14,5.58,7,2.79,11,4.38,23,9.16,38,15.14,43011
43,12,234,55,23.5,38,16.24,35,14.96,21,8.97,9,3.85,17,7.26,26,11.11,33,14.1,43012
43,13,442,112,25.34,64,14.48,63,14.25,33,7.47,22,4.98,22,4.98,63,14.25,63,14.25,43013
43,14,419,116,27.68,71,16.95,85,20.29,23,5.49,14,3.34,20,4.77,48,11.46,42,10.02,43014
43,15,327,89,27.22,47,14.37,58,17.74,25,7.65,17,5.2,18,5.5,37,11.31,36,11.01,43015
43,16,433,130,30.02,62,14.32,55,12.7,29,6.7,17,3.93,18,4.16,61,14.09,61,14.09,43016
43,17,324,88,27.16,56,17.28,64,19.75,29,8.95,18,5.56,17,5.25,23,7.1,29,8.95,43017
43,18,445,128,28.76,77,17.3,70,15.73,27,6.07,23,5.17,21,4.72,38,8.54,61,13.71,43018
43,19,395,117,29.62,62,15.7,71,17.97,22,5.57,14,3.54,15,3.8,37,9.37,57,14.43,43019
43,20,548,152,27.74,86,15.69,89,16.24,37,6.75,15,2.74,27,4.93,63,11.5,79,14.42,43020
43,21,359,90,25.07,40,11.14,59,16.43,27,7.52,12,3.34,18,5.01,45,12.53,68,18.94,43021
43,22,286,80,27.97,41,14.34,37,12.94,22,7.69,11,3.85,17,5.94,32,11.19,46,16.08,43022
43,23,262,70,26.72,36,13.74,49,18.7,24,9.16,14,5.34,15,5.73,26,9.92,28,10.69,43023
43,24,347,84,24.21,55,15.85,66,19.02,23,6.63,26,7.49,19,5.48,39,11.24,35,10.09,43024
43,25,462,137,29.65,70,15.15,93,20.13,28,6.06,27,5.84,22,4.76,30,6.49,55,11.9,43025
43,26,370,103,27.84,55,14.86,61,16.49,19,5.14,21,5.68,13,3.51,42,11.35,56,15.14,43026
43,27,432,119,27.55,72,16.67,89,20.6,22,5.09,20,4.63,15,3.47,41,9.49,54,12.5,43027
43,28,354,96,27.12,53,14.97,59,16.67,26,7.34,14,3.95,20,5.65,34,9.6,52,14.69,43028
43,29,493,136,27.59,95,19.27,88,17.85,21,4.26,13,2.64,24,4.87,56,11.36,60,12.17,43029
43,30,382,109,28.53,52,13.61,71,18.59,19,4.97,15,3.93,25,6.54,44,11.52,47,12.3,43030
43,31,382,88,23.04,53,13.87,55,14.4,37,9.69,35,9.16,15,3.93,48,12.57,51,13.35,43031
43,32,348,93,26.72,57,16.38,60,17.24,12,3.45,9,2.59,20,5.75,43,12.36,54,15.52,43032
43,33,496,134,27.02,68,13.71,94,18.95,30,6.05,26,5.24,34,6.85,48,9.68,62,12.5,43033
43,34,295,86,29.15,52,17.63,52,17.63,15,5.08,14,4.75,7,2.37,24,8.14,45,15.25,43034
43,35,494,134,27.13,78,15.79,95,19.23,43,8.7,29,5.87,16,3.24,37,7.49,62,12.55,43035
43,36,199,48,24.12,38,19.1,26,13.07,11,5.53,10,5.03,12,6.03,23,11.56,31,15.58,43036
43,37,328,95,28.96,52,15.85,42,12.8,21,6.4,13,3.96,19,5.79,43,13.11,43,13.11,43037
43,38,340,102,30.0,48,14.12,63,18.53,18,5.29,16,4.71,17,5.0,30,8.82,46,13.53,43038
43,39,213,54,25.35,39,18.31,42,19.72,10,4.69,8,3.76,12,5.63,25,11.74,23,10.8,43039
43,40,259,74,28.57,34,13.13,42,16.22,19,7.34,11,4.25,15,5.79,32,12.36,32,12.36,43040
43,41,416,120,28.85,63,15.14,74,17.79,27,6.49,15,3.61,13,3.13,50,12.02,54,12.98,43041
43,42,396,112,28.28,47,11.87,61,15.4,34,8.59,19,4.8,15,3.79,50,12.63,58,14.65,43042
43,43,459,129,28.1,76,16.56,99,21.57,22,4.79,17,3.7,27,5.88,39,8.5,50,10.89,43043
43,44,364,102,28.02,60,16.48,62,17.03,25,6.87,5,1.37,14,3.85,44,12.09,52,14.29,43044
43,45,305,82,26.89,49,16.07,56,18.36,26,8.52,8,2.62,12,3.93,30,9.84,42,13.77,43045
43,46,242,70,28.93,40,16.53,38,15.7,15,6.2,9,3.72,9,3.72,30,12.4,31,12.81,43046
44,1,788,204,25.89,110,13.96,121,15.36,50,6.35,43,5.46,46,5.84,107,13.58,107,13.58,44001
44,2,413,113,27.36,63,15.25,50,12.11,22,5.33,14,3.39,16,3.87,71,17.19,64,15.5,44002
44,3,400,107,26.75,60,15.0,89,22.25,28,7.0,29,7.25,16,4.0,26,6.5,45,11.25,44003
44,4,427,106,24.82,59,13.82,67,15.69,31,7.26,25,5.85,19,4.45,50,11.71,70,16.39,44004
44,5,468,120,25.64,72,15.38,63,13.46,24,5.13,28,5.98,22,4.7,73,15.6,66,14.1,44005
44,6,546,142,26.01,78,14.29,72,13.19,37,6.78,15,2.75,28,5.13,87,15.93,87,15.93,44006
44,7,376,106,28.19,44,11.7,63,16.76,33,8.78,30,7.98,14,3.72,40,10.64,46,12.23,44007
44,8,546,149,27.29,69,12.64,55,10.07,35,6.41,42,7.69,22,4.03,85,15.57,89,16.3,44008
44,9,353,90,25.5,44,12.46,44,12.46,23,6.52,14,3.97,12,3.4,63,17.85,63,17.85,44009
44,10,381,102,26.77,54,14.17,47,12.34,30,7.87,12,3.15,13,3.41,61,16.01,62,16.27,44010
44,11,436,112,25.69,62,14.22,54,12.39,32,7.34,14,3.21,21,4.82,69,15.83,72,16.51,44011
44,12,592,145,24.49,69,11.66,77,13.01,48,8.11,42,7.09,36,6.08,90,15.2,85,14.36,44012
44,13,320,83,25.94,36,11.25,41,12.81,27,8.44,12,3.75,17,5.31,44,13.75,60,18.75,44013
44,14,401,104,25.94,56,13.97,48,11.97,20,4.99,18,4.49,21,5.24,63,15.71,71,17.71,44014
44,15,468,115,24.57,55,11.75,55,11.75,36,7.69,22,4.7,32,6.84,78,16.67,75,16.03,44015
44,16,478,130,27.2,55,11.51,65,13.6,32,6.69,25,5.23,28,5.86,59,12.34,84,17.57,44016
44,17,655,174,26.56,74,11.3,85,12.98,54,8.24,31,4.73,30,4.58,100,15.27,107,16.34,44017
44,18,477,117,24.53,72,15.09,73,15.3,36,7.55,17,3.56,28,5.87,57,11.95,77,16.14,44018
44,19,642,173,26.95,84,13.08,88,13.71,39,6.07,31,4.83,35,5.45,92,14.33,100,15.58,44019
44,20,498,128,25.7,48,9.64,56,11.24,36,7.23,30,6.02,25,5.02,92,18.47,83,16.67,44020
44,21,497,131,26.36,76,15.29,58,11.67,37,7.44,22,4.43,23,4.63,80,16.1,70,14.08,44021
44,22,482,120,24.9,67,13.9,70,14.52,34,7.05,35,7.26,29,6.02,63,13.07,64,13.28,44022
44,23,408,113,27.7,63,15.44,59,14.46,29,7.11,19,4.66,21,5.15,51,12.5,53,12.99,44023
44,24,415,114,27.47,53,12.77,67,16.14,29,6.99,25,6.02,29,6.99,46,11.08,52,12.53,44024
44,25,493,122,24.75,51,10.34,62,12.58,28,5.68,26,5.27,28,5.68,83,16.84,93,18.86,44025
44,26,530,128,24.15,65,12.26,57,10.75,37,6.98,42,7.92,23,4.34,95,17.92,83,15.66,44026
44,27,466,128,27.47,70,15.02,62,13.3,35,7.51,28,6.01,20,4.29,56,12.02,67,14.38,44027
44,28,479,123,25.68,65,13.57,68,14.2,36,7.52,28,5.85,23,4.8,74,15.45,62,12.94,44028
44,29,464,124,26.72,82,17.67,57,12.28,30,6.47,27,5.82,12,2.59,62,13.36,70,15.09,44029
44,30,530,145,27.36,76,14.34,71,13.4,29,5.47,16,3.02,30,5.66,74,13.96,89,16.79,44030
44,31,293,74,25.26,27,9.22,37,12.63,21,7.17,13,4.44,17,5.8,46,15.7,58,19.8,44031
44,32,405,108,26.67,41,10.12,39,9.63,27,6.67,15,3.7,28,6.91,70,17.28,77,19.01,44032
44,33,503,134,26.64,55,10.93,44,8.75,42,8.35,32,6.36,26,5.17,91,18.09,79,15.71,44033
44,34,537,121,22.53,66,12.29,62,11.55,42,7.82,41,7.64,30,5.59,91,16.95,84,15.64,44034
44,35,559,153,27.37,71,12.7,88,15.74,37,6.62,32,5.72,32,5.72,64,11.45,82,14.67,44035
44,36,455,122,26.81,49,10.77,53,11.65,28,6.15,23,5.05,20,4.4,84,18.46,76,16.7,44036
44,37,637,177,27.79,77,12.09,69,10.83,34,5.34,30,4.71,35,5.49,107,16.8,108,16.95,44037
44,38,384,95,24.74,54,14.06,51,13.28,25,6.51,29,7.55,21,5.47,61,15.89,48,12.5,44038
44,39,483,125,25.88,57,11.8,44,9.11,41,8.49,29,6.0,24,4.97,77,15.94,86,17.81,44039
44,40,421,112,26.6,47,11.16,49,11.64,29,6.89,23,5.46,20,4.75,71,16.86,70,16.63,44040
44,41,528,129,24.43,69,13.07,59,11.17,38,7.2,26,4.92,28,5.3,94,17.8,85,16.1,44041
45,1,409,116,28.36,51,12.47,48,11.74,30,7.33,22,5.38,16,3.91,58,14.18,68,16.63,45001
45,2,492,123,25.0,41,8.33,54,10.98,40,8.13,32,6.5,26,5.28,81,16.46,95,19.31,45002
45,3,454,109,24.01,55,12.11,61,13.44,43,9.47,38,8.37,26,5.73,56,12.33,66,14.54,45003
45,4,552,143,25.91,68,12.32,72,13.04,45,8.15,30,5.43,19,3.44,76,13.77,99,17.93,45004
45,5,476,125,26.26,46,9.66,53,11.13,47,9.87,36,7.56,30,6.3,63,13.24,76,15.97,45005
45,6,750,190,25.33,96,12.8,111,14.8,63,8.4,31,4.13,44,5.87,102,13.6,113,15.07,45006
45,7,691,177,25.62,77,11.14,99,14.33,76,11.0,45,6.51,38,5.5,80,11.58,99,14.33,45007
45,8,384,102,26.56,42,10.94,53,13.8,40,10.42,25,6.51,31,8.07,39,10.16,52,13.54,45008
45,9,312,84,26.92,27,8.65,43,13.78,40,12.82,25,8.01,16,5.13,31,9.94,46,14.74,45009
45,10,398,113,28.39,49,12.31,69,17.34,41,10.3,20,5.03,16,4.02,41,10.3,49,12.31,45010
45,11,207,45,21.74,29,14.01,33,15.94,18,8.7,21,10.14,15,7.25,25,12.08,21,10.14,45011
45,12,329,70,21.28,35,10.64,51,15.5,33,10.03,30,9.12,21,6.38,44,13.37,45,13.68,45012
45,13,338,86,25.44,36,10.65,53,15.68,42,12.43,19,5.62,31,9.17,30,8.88,41,12.13,45013
45,14,489,113,23.11,43,8.79,68,13.91,52,10.63,29,5.93,39,7.98,65,13.29,80,16.36,45014
45,15,658,163,24.77,90,13.68,113,17.17,68,10.33,49,7.45,28,4.26,74,11.25,73,11.09,45015
45,16,404,109,26.98,43,10.64,62,15.35,42,10.4,18,4.46,25,6.19,46,11.39,59,14.6,45016
45,17,443,122,27.54,52,11.74,71,16.03,36,8.13,21,4.74,33,7.45,51,11.51,57,12.87,45017
45,18,397,105,26.45,29,7.3,61,15.37,63,15.87,25,6.3,20,5.04,39,9.82,55,13.85,45018
45,19,193,41,21.24,26,13.47,29,15.03,28,14.51,18,9.33,15,7.77,14,7.25,22,11.4,45019
45,20,247,62,25.1,30,12.15,41,16.6,30,12.15,21,8.5,20,8.1,21,8.5,22,8.91,45020
45,21,352,83,23.58,43,12.22,53,15.06,42,11.93,27,7.67,22,6.25,38,10.8,44,12.5,45021
45,22,244,67,27.46,26,10.66,35,14.34,30,12.3,18,7.38,20,8.2,19,7.79,29,11.89,45022
45,23,292,78,26.71,25,8.56,41,14.04,37,12.67,21,7.19,15,5.14,35,11.99,40,13.7,45023
45,24,240,58,24.17,21,8.75,47,19.58,44,18.33,23,9.58,11,4.58,16,6.67,20,8.33,45024
45,25,252,50,19.84,24,9.52,44,17.46,42,16.67,23,9.13,20,7.94,18,7.14,31,12.3,45025
45,26,182,48,26.37,12,6.59,33,18.13,29,15.93,17,9.34,12,6.59,8,4.4,23,12.64,45026
45,27,313,78,24.92,38,12.14,56,17.89,46,14.7,27,8.63,14,4.47,23,7.35,31,9.9,45027
45,28,253,68,26.88,21,8.3,38,15.02,33,13.04,19,7.51,16,6.32,21,8.3,37,14.62,45028
45,29,236,69,29.24,18,7.63,31,13.14,29,12.29,21,8.9,17,7.2,19,8.05,32,13.56,45029
45,30,321,76,23.68,37,11.53,49,15.26,42,13.08,23,7.17,20,6.23,29,9.03,45,14.02,45030
45,31,301,79,26.25,50,16.61,47,15.61,28,9.3,22,7.31,18,5.98,24,7.97,33,10.96,45031
45,32,309,78,25.24,28,9.06,47,15.21,42,13.59,25,8.09,17,5.5,29,9.39,43,13.92,45032
45,33,303,77,25.41,50,16.5,48,15.84,24,7.92,17,5.61,17,5.61,34,11.22,36,11.88,45033
45,34,377,94,24.93,47,12.47,57,15.12,38,10.08,28,7.43,26,6.9,37,9.81,50,13.26,45034
45,35,456,123,26.97,51,11.18,75,16.45,56,12.28,38,8.33,21,4.61,38,8.33,54,11.84,45035
45,36,464,117,25.22,48,10.34,84,18.1,66,14.22,25,5.39,34,7.33,37,7.97,53,11.42,45036
45,37,379,96,25.33,43,11.35,68,17.94,49,12.93,36,9.5,23,6.07,28,7.39,36,9.5,45037
45,38,306,82,26.8,37,12.09,56,18.3,37,12.09,20,6.54,17,5.56,25,8.17,32,10.46,45038
45,39,317,83,26.18,27,8.52,50,15.77,42,13.25,27,8.52,22,6.94,22,6.94,44,13.88,45039
45,40,315,66,20.95,29,9.21,61,19.37,48,15.24,26,8.25,23,7.3,20,6.35,42,13.33,45040
45,41,271,60,22.14,26,9.59,50,18.45,41,15.13,25,9.23,18,6.64,23,8.49,28,10.33,45041
45,42,396,94,23.74,56,14.14,86,21.72,49,12.37,32,8.08,21,5.3,20,5.05,38,9.6,45042
45,43,299,60,20.07,26,8.7,60,20.07,35,11.71,16,5.35,27,9.03,29,9.7,46,15.38,45043
45,44,411,89,21.65,32,7.79,88,21.41,59,14.36,45,10.95,30,7.3,26,6.33,42,10.22,45044
45,45,166,35,21.08,10,6.02,33,19.88,27,16.27,21,12.65,12,7.23,10,6.02,18,10.84,45045
45,46,206,49,23.79,16,7.77,40,19.42,38,18.45,18,8.74,15,7.28,10,4.85,20,9.71,45046
45,47,247,48,19.43,25,10.12,50,20.24,33,13.36,26,10.53,22,8.91,19,7.69,24,9.72,45047
45,48,262,54,20.61,18,6.87,41,15.65,50,19.08,26,9.92,22,8.4,20,7.63,31,11.83,45048
46,1,364,84,23.08,35,9.62,34,9.34,25,6.87,29,7.97,20,5.49,65,17.86,72,19.78,46001
46,2,575,135,23.48,62,10.78,57,9.91,32,5.57,53,9.22,27,4.7,96,16.7,113,19.65,46002
46,3,698,176,25.21,88,12.61,82,11.75,47,6.73,47,6.73,41,5.87,105,15.04,112,16.05,46003
46,4,559,144,25.76,66,11.81,49,8.77,37,6.62,39,6.98,26,4.65,95,16.99,103,18.43,46004
46,5,537,137,25.51,58,10.8,55,10.24,37,6.89,34,6.33,27,5.03,92,17.13,97,18.06,46005
46,6,465,111,23.87,62,13.33,47,10.11,26,5.59,38,8.17,14,3.01,86,18.49,81,17.42,46006
46,7,650,168,25.85,98,15.08,110,16.92,45,6.92,50,7.69,35,5.38,63,9.69,81,12.46,46007
46,8,330,84,25.45,44,13.33,28,8.48,31,9.39,23,6.97,14,4.24,58,17.58,48,14.55,46008
46,9,588,155,26.36,72,12.24,64,10.88,33,5.61,32,5.44,27,4.59,111,18.88,94,15.99,46009
46,10,666,172,25.83,76,11.41,50,7.51,45,6.76,50,7.51,23,3.45,138,20.72,112,16.82,46010
46,11,418,105,25.12,44,10.53,40,9.57,32,7.66,36,8.61,17,4.07,74,17.7,70,16.75,46011
46,12,656,174,26.52,67,10.21,49,7.47,40,6.1,27,4.12,22,3.35,145,22.1,132,20.12,46012
46,13,560,133,23.75,68,12.14,74,13.21,30,5.36,39,6.96,36,6.43,92,16.43,88,15.71,46013
46,14,319,69,21.63,51,15.99,43,13.48,27,8.46,27,8.46,9,2.82,55,17.24,38,11.91,46014
46,15,504,130,25.79,72,14.29,68,13.49,34,6.75,31,6.15,24,4.76,81,16.07,64,12.7,46015
46,16,734,188,25.61,87,11.85,84,11.44,32,4.36,30,4.09,32,4.36,145,19.75,136,18.53,46016
46,17,581,132,22.72,90,15.49,83,14.29,53,9.12,45,7.75,34,5.85,80,13.77,64,11.02,46017
46,18,520,125,24.04,80,15.38,71,13.65,42,8.08,40,7.69,29,5.58,70,13.46,63,12.12,46018
46,19,417,101,24.22,64,15.35,69,16.55,34,8.15,31,7.43,28,6.71,36,8.63,54,12.95,46019
46,20,468,105,22.44,69,14.74,41,8.76,35,7.48,39,8.33,22,4.7,76,16.24,81,17.31,46020
46,21,240,58,24.17,34,14.17,30,12.5,16,6.67,11,4.58,16,6.67,38,15.83,37,15.42,46021
46,22,311,74,23.79,34,10.93,48,15.43,19,6.11,21,6.75,23,7.4,44,14.15,48,15.43,46022
46,23,455,113,24.84,53,11.65,44,9.67,25,5.49,32,7.03,17,3.74,90,19.78,81,17.8,46023
46,24,771,191,24.77,120,15.56,105,13.62,57,7.39,38,4.93,42,5.45,112,14.53,106,13.75,46024
46,25,553,135,24.41,59,10.67,53,9.58,31,5.61,22,3.98,28,5.06,121,21.88,104,18.81,46025
46,26,603,149,24.71,78,12.94,64,10.61,29,4.81,32,5.31,24,3.98,127,21.06,100,16.58,46026
46,27,525,140,26.67,48,9.14,47,8.95,29,5.52,24,4.57,16,3.05,115,21.9,106,20.19,46027
46,28,501,124,24.75,66,13.17,73,14.57,42,8.38,40,7.98,21,4.19,65,12.97,70,13.97,46028
46,29,391,102,26.09,46,11.76,46,11.76,26,6.65,29,7.42,23,5.88,61,15.6,58,14.83,46029
46,30,457,104,22.76,56,12.25,41,8.97,31,6.78,37,8.1,22,4.81,89,19.47,77,16.85,46030
46,31,484,118,24.38,69,14.26,55,11.36,34,7.02,26,5.37,23,4.75,79,16.32,80,16.53,46031
46,32,213,54,25.35,37,17.37,30,14.08,10,4.69,15,7.04,13,6.1,28,13.15,26,12.21,46032
46,33,543,142,26.15,74,13.63,75,13.81,32,5.89,42,7.73,28,5.16,70,12.89,80,14.73,46033
46,34,615,155,25.2,70,11.38,72,11.71,49,7.97,44,7.15,26,4.23,104,16.91,95,15.45,46034
46,35,396,98,24.75,61,15.4,59,14.9,27,6.82,23,5.81,14,3.54,57,14.39,57,14.39,46035
46,36,547,133,24.31,69,12.61,92,16.82,48,8.78,32,5.85,40,7.31,62,11.33,71,12.98,46036
46,37,329,80,24.32,37,11.25,38,11.55,25,7.6,28,8.51,20,6.08,56,17.02,45,13.68,46037
46,38,463,104,22.46,57,12.31,63,13.61,36,7.78,31,6.7,34,7.34,72,15.55,66,14.25,46038
46,39,418,109,26.08,59,14.11,55,13.16,30,7.18,33,7.89,24,5.74,60,14.35,48,11.48,46039
46,40,553,152,27.49,58,10.49,71,12.84,39,7.05,45,8.14,23,4.16,85,15.37,80,14.47,46040
47,1,393,100,25.45,57,14.5,41,10.43,18,4.58,11,2.8,12,3.05,64,16.28,90,22.9,47001
47,2,492,119,24.19,67,13.62,64,13.01,34,6.91,30,6.1,17,3.46,66,13.41,95,19.31,47002
47,3,527,107,20.3,84,15.94,101,19.17,42,7.97,40,7.59,28,5.31,41,7.78,84,15.94,47003
47,4,589,133,22.58,80,13.58,93,15.79,30,5.09,28,4.75,32,5.43,90,15.28,103,17.49,47004
47,5,664,149,22.44,87,13.1,93,14.01,29,4.37,25,3.77,23,3.46,114,17.17,144,21.69,47005
47,6,563,127,22.56,76,13.5,79,14.03,38,6.75,29,5.15,25,4.44,88,15.63,101,17.94,47006
47,7,482,118,24.48,62,12.86,75,15.56,32,6.64,29,6.02,26,5.39,55,11.41,85,17.63,47007
47,8,583,129,22.13,78,13.38,76,13.04,34,5.83,30,5.15,29,4.97,73,12.52,134,22.98,47008
47,9,408,89,21.81,52,12.75,55,13.48,30,7.35,16,3.92,17,4.17,74,18.14,75,18.38,47009
47,10,786,196,24.94,90,11.45,74,9.41,34,4.33,41,5.22,32,4.07,147,18.7,172,21.88,47010
47,11,492,127,25.81,61,12.4,71,14.43,35,7.11,19,3.86,28,5.69,67,13.62,84,17.07,47011
47,12,591,132,22.34,87,14.72,94,15.91,26,4.4,26,4.4,21,3.55,86,14.55,119,20.14,47012
47,13,726,161,22.18,87,11.98,100,13.77,39,5.37,28,3.86,28,3.86,109,15.01,174,23.97,47013
47,14,553,118,21.34,100,18.08,87,15.73,29,5.24,21,3.8,17,3.07,55,9.95,126,22.78,47014
47,15,772,198,25.65,87,11.27,66,8.55,30,3.89,37,4.79,19,2.46,183,23.7,152,19.69,47015
47,16,542,121,22.32,66,12.18,73,13.47,36,6.64,36,6.64,23,4.24,76,14.02,111,20.48,47016
47,17,582,136,23.37,89,15.29,99,17.01,37,6.36,38,6.53,24,4.12,62,10.65,97,16.67,47017
47,18,505,122,24.16,60,11.88,62,12.28,22,4.36,27,5.35,19,3.76,78,15.45,115,22.77,47018
47,19,951,225,23.66,114,11.99,106,11.15,41,4.31,43,4.52,38,4.0,190,19.98,194,20.4,47019
47,20,613,163,26.59,75,12.23,87,14.19,20,3.26,24,3.92,28,4.57,85,13.87,131,21.37,47020
47,21,720,176,24.44,89,12.36,83,11.53,38,5.28,31,4.31,24,3.33,122,16.94,157,21.81,47021
47,22,737,169,22.93,106,14.38,102,13.84,29,3.93,38,5.16,19,2.58,113,15.33,161,21.85,47022
47,23,662,161,24.32,86,12.99,58,8.76,19,2.87,32,4.83,26,3.93,139,21.0,141,21.3,47023
