ward,precinct,total,NANCY A. DONAHOE,NANCY A. DONAHOE Percent,LAWRENCE A. SCORDINO,LAWRENCE A. SCORDINO Percent,ROBERT RONALD TEPPER,ROBERT RONALD TEPPER Percent,"P. SCOTT NEVILLE, JR.","P. SCOTT NEVILLE, JR. Percent",DEBORAH JEAN GUBIN,DEBORAH JEAN GUBIN Percent,JOHN JOSEPH DOWNEY,JOHN JOSEPH DOWNEY Percent,precinct_id
26,6,110,34,30.91,10,9.09,5,4.55,32,29.09,17,15.45,12,10.91,26006
26,7,31,15,48.39,2,6.45,1,3.23,4,12.9,5,16.13,4,12.9,26007
26,8,112,36,32.14,6,5.36,8,7.14,21,18.75,24,21.43,17,15.18,26008
26,9,52,20,38.46,7,13.46,5,9.62,8,15.38,6,11.54,6,11.54,26009
26,10,51,20,39.22,2,3.92,8,15.69,7,13.73,6,11.76,8,15.69,26010
26,11,81,22,27.16,7,8.64,8,9.88,18,22.22,12,14.81,14,17.28,26011
26,12,62,15,24.19,4,6.45,8,12.9,13,20.97,15,24.19,7,11.29,26012
26,13,73,21,28.77,7,9.59,8,10.96,13,17.81,7,9.59,17,23.29,26013
26,14,80,34,42.5,7,8.75,8,10.0,11,13.75,9,11.25,11,13.75,26014
26,15,41,16,39.02,8,19.51,6,14.63,5,12.2,3,7.32,3,7.32,26015
26,16,52,15,28.85,4,7.69,3,5.77,10,19.23,12,23.08,8,15.38,26016
26,17,77,34,44.16,8,10.39,4,5.19,16,20.78,3,3.9,12,15.58,26017
26,18,70,34,48.57,7,10.0,5,7.14,10,14.29,11,15.71,3,4.29,26018
26,19,97,29,29.9,10,10.31,5,5.15,14,14.43,17,17.53,22,22.68,26019
26,20,85,27,31.76,8,9.41,2,2.35,23,27.06,12,14.12,13,15.29,26020
26,21,114,46,40.35,9,7.89,5,4.39,28,24.56,9,7.89,17,14.91,26021
26,22,79,35,44.3,5,6.33,11,13.92,9,11.39,11,13.92,8,10.13,26022
26,23,127,41,32.28,18,14.17,11,8.66,22,17.32,17,13.39,18,14.17,26023
26,24,129,48,37.21,9,6.98,10,7.75,23,17.83,20,15.5,19,14.73,26024
26,25,92,32,34.78,10,10.87,10,10.87,9,9.78,18,19.57,13,14.13,26025
26,26,60,19,31.67,6,10.0,5,8.33,10,16.67,10,16.67,10,16.67,26026
26,27,62,19,30.65,10,16.13,4,6.45,18,29.03,6,9.68,5,8.06,26027
26,28,117,42,35.9,11,9.4,6,5.13,21,17.95,20,17.09,17,14.53,26028
26,29,70,34,48.57,7,10.0,2,2.86,11,15.71,9,12.86,7,10.0,26029
26,30,78,31,39.74,7,8.97,5,6.41,16,20.51,13,16.67,6,7.69,26030
26,31,35,8,22.86,5,14.29,6,17.14,6,17.14,3,8.57,7,20.0,26031
26,32,56,17,30.36,2,3.57,7,12.5,14,25.0,11,19.64,5,8.93,26032
26,33,105,35,33.33,6,5.71,8,7.62,18,17.14,27,25.71,11,10.48,26033
26,34,73,30,41.1,6,8.22,6,8.22,10,13.7,8,10.96,13,17.81,26034
26,35,74,31,41.89,5,6.76,7,9.46,9,12.16,14,18.92,8,10.81,26035
26,36,116,45,38.79,10,8.62,10,8.62,17,14.66,15,12.93,19,16.38,26036
26,37,74,19,25.68,5,6.76,4,5.41,14,18.92,15,20.27,17,22.97,26037
27,1,136,30,22.06,9,6.62,16,11.76,24,17.65,40,29.41,17,12.5,27001
27,2,69,14,20.29,2,2.9,4,5.8,34,49.28,6,8.7,9,13.04,27002
27,3,80,12,15.0,2,2.5,3,3.75,43,53.75,8,10.0,12,15.0,27003
27,4,60,17,28.33,1,1.67,9,15.0,18,30.0,9,15.0,6,10.0,27004
27,5,62,14,22.58,6,9.68,5,8.06,20,32.26,5,8.06,12,19.35,27005
27,6,46,6,13.04,3,6.52,1,2.17,23,50.0,8,17.39,5,10.87,27006
27,7,78,23,29.49,3,3.85,6,7.69,30,38.46,3,3.85,13,16.67,27007
27,8,58,10,17.24,1,1.72,9,15.52,22,37.93,9,15.52,7,12.07,27008
27,9,175,12,6.86,2,1.14,8,4.57,126,72.0,16,9.14,11,6.29,27009
27,10,165,32,19.39,5,3.03,4,2.42,85,51.52,22,13.33,17,10.3,27010
27,11,60,13,21.67,2,3.33,6,10.0,21,35.0,7,11.67,11,18.33,27011
27,12,80,10,12.5,5,6.25,3,3.75,55,68.75,3,3.75,4,5.0,27012
27,13,198,52,26.26,3,1.52,24,12.12,63,31.82,35,17.68,21,10.61,27013
27,14,57,10,17.54,2,3.51,6,10.53,25,43.86,7,12.28,7,12.28,27014
27,15,78,18,23.08,0,0.0,10,12.82,28,35.9,12,15.38,10,12.82,27015
27,16,48,15,31.25,1,2.08,6,12.5,15,31.25,8,16.67,3,6.25,27016
27,17,114,42,36.84,7,6.14,6,5.26,29,25.44,13,11.4,17,14.91,27017
27,18,39,11,28.21,6,15.38,0,0.0,13,33.33,3,7.69,6,15.38,27018
27,19,90,17,18.89,5,5.56,6,6.67,40,44.44,12,13.33,10,11.11,27019
27,20,173,21,12.14,7,4.05,8,4.62,112,64.74,19,10.98,6,3.47,27020
27,21,41,7,17.07,3,7.32,4,9.76,19,46.34,4,9.76,4,9.76,27021
27,22,86,22,25.58,3,3.49,5,5.81,41,47.67,8,9.3,7,8.14,27022
27,23,29,8,27.59,2,6.9,3,10.34,7,24.14,4,13.79,5,17.24,27023
27,24,76,14,18.42,4,5.26,1,1.32,41,53.95,7,9.21,9,11.84,27024
27,25,66,9,13.64,0,0.0,4,6.06,38,57.58,6,9.09,9,13.64,27025
27,26,159,45,28.3,8,5.03,14,8.81,53,33.33,16,10.06,23,14.47,27026
27,27,54,14,25.93,2,3.7,5,9.26,21,38.89,7,12.96,5,9.26,27027
27,28,88,27,30.68,4,4.55,2,2.27,30,34.09,11,12.5,14,15.91,27028
27,29,71,13,18.31,2,2.82,9,12.68,26,36.62,11,15.49,10,14.08,27029
27,30,53,11,20.75,9,16.98,4,7.55,16,30.19,11,20.75,2,3.77,27030
27,31,94,16,17.02,2,2.13,10,10.64,44,46.81,9,9.57,13,13.83,27031
27,32,58,18,31.03,9,15.52,1,1.72,11,18.97,9,15.52,10,17.24,27032
27,33,121,24,19.83,4,3.31,9,7.44,61,50.41,19,15.7,4,3.31,27033
27,34,86,13,15.12,2,2.33,4,4.65,49,56.98,10,11.63,8,9.3,27034
27,35,96,29,30.21,19,19.79,7,7.29,15,15.63,16,16.67,10,10.42,27035
27,36,108,27,25.0,7,6.48,14,12.96,34,31.48,17,15.74,9,8.33,27036
27,37,79,20,25.32,4,5.06,11,13.92,24,30.38,10,12.66,10,12.66,27037
27,38,79,17,21.52,6,7.59,10,12.66,19,24.05,19,24.05,8,10.13,27038
27,39,54,10,18.52,1,1.85,4,7.41,26,48.15,4,7.41,9,16.67,27039
27,40,72,11,15.28,2,2.78,3,4.17,44,61.11,6,8.33,6,8.33,27040
27,41,53,15,28.3,11,20.75,2,3.77,7,13.21,11,20.75,7,13.21,27041
27,42,45,15,33.33,5,11.11,7,15.56,5,11.11,9,20.0,4,8.89,27042
27,43,54,20,37.04,1,1.85,3,5.56,20,37.04,6,11.11,4,7.41,27043
27,44,134,30,22.39,6,4.48,11,8.21,49,36.57,18,13.43,20,14.93,27044
27,45,128,31,24.22,6,4.69,12,9.38,59,46.09,10,7.81,10,7.81,27045
27,46,116,9,7.76,3,2.59,3,2.59,85,73.28,4,3.45,12,10.34,27046
27,47,65,11,16.92,0,0.0,2,3.08,37,56.92,7,10.77,8,12.31,27047
27,48,101,23,22.77,4,3.96,4,3.96,36,35.64,15,14.85,19,18.81,27048
27,49,68,22,32.35,2,2.94,11,16.18,16,23.53,10,14.71,7,10.29,27049
27,50,87,22,25.29,14,16.09,8,9.2,15,17.24,19,21.84,9,10.34,27050
27,51,59,13,22.03,2,3.39,4,6.78,27,45.76,4,6.78,9,15.25,27051
27,52,14,2,14.29,0,0.0,1,7.14,8,57.14,1,7.14,2,14.29,27052
27,53,116,35,30.17,2,1.72,7,6.03,19,16.38,41,35.34,12,10.34,27053
27,54,37,8,21.62,5,13.51,3,8.11,10,27.03,5,13.51,6,16.22,27054
27,55,30,5,16.67,5,16.67,1,3.33,14,46.67,2,6.67,3,10.0,27055
28,1,102,22,21.57,1,0.98,11,10.78,32,31.37,25,24.51,11,10.78,28001
28,2,57,13,22.81,1,1.75,9,15.79,24,42.11,5,8.77,5,8.77,28002
28,3,88,20,22.73,10,11.36,8,9.09,28,31.82,14,15.91,8,9.09,28003
28,4,127,35,27.56,3,2.36,9,7.09,46,36.22,18,14.17,16,12.6,28004
28,5,89,21,23.6,7,7.87,5,5.62,32,35.96,15,16.85,9,10.11,28005
28,6,109,12,11.01,3,2.75,9,8.26,69,63.3,9,8.26,7,6.42,28006
28,7,137,32,23.36,3,2.19,5,3.65,71,51.82,12,8.76,14,10.22,28007
28,8,49,5,10.2,3,6.12,5,10.2,21,42.86,9,18.37,6,12.24,28008
28,9,113,20,17.7,1,0.88,5,4.42,65,57.52,9,7.96,13,11.5,28009
28,10,117,27,23.08,1,0.85,7,5.98,60,51.28,13,11.11,9,7.69,28010
28,11,78,17,21.79,2,2.56,3,3.85,45,57.69,6,7.69,5,6.41,28011
28,12,94,28,29.79,3,3.19,5,5.32,39,41.49,7,7.45,12,12.77,28012
28,13,84,13,15.48,2,2.38,4,4.76,49,58.33,6,7.14,10,11.9,28013
28,14,30,12,40.0,6,20.0,4,13.33,3,10.0,3,10.0,2,6.67,28014
28,15,48,11,22.92,2,4.17,2,4.17,26,54.17,1,2.08,6,12.5,28015
28,16,86,17,19.77,4,4.65,3,3.49,38,44.19,12,13.95,12,13.95,28016
28,17,54,18,33.33,6,11.11,5,9.26,12,22.22,9,16.67,4,7.41,28017
28,18,137,16,11.68,3,2.19,7,5.11,84,61.31,12,8.76,15,10.95,28018
28,19,92,14,15.22,4,4.35,7,7.61,49,53.26,9,9.78,9,9.78,28019
28,20,95,27,28.42,5,5.26,8,8.42,28,29.47,13,13.68,14,14.74,28020
28,21,70,15,21.43,1,1.43,10,14.29,21,30.0,11,15.71,12,17.14,28021
28,22,89,16,17.98,1,1.12,6,6.74,55,61.8,6,6.74,5,5.62,28022
28,23,120,21,17.5,3,2.5,1,0.83,72,60.0,12,10.0,11,9.17,28023
28,24,50,8,16.0,1,2.0,2,4.0,34,68.0,5,10.0,0,0.0,28024
28,25,96,10,10.42,1,1.04,3,3.13,73,76.04,4,4.17,5,5.21,28025
28,26,101,17,16.83,2,1.98,4,3.96,53,52.48,15,14.85,10,9.9,28026
28,27,53,15,28.3,1,1.89,4,7.55,18,33.96,11,20.75,4,7.55,28027
28,28,100,24,24.0,4,4.0,6,6.0,49,49.0,7,7.0,10,10.0,28028
28,29,95,20,21.05,3,3.16,8,8.42,36,37.89,12,12.63,16,16.84,28029
28,30,51,6,11.76,2,3.92,6,11.76,26,50.98,5,9.8,6,11.76,28030
28,31,94,21,22.34,4,4.26,5,5.32,47,50.0,6,6.38,11,11.7,28031
28,32,91,29,31.87,0,0.0,5,5.49,24,26.37,16,17.58,17,18.68,28032
28,33,60,19,31.67,2,3.33,6,10.0,22,36.67,4,6.67,7,11.67,28033
28,34,83,21,25.3,3,3.61,9,10.84,29,34.94,9,10.84,12,14.46,28034
28,35,69,22,31.88,4,5.8,5,7.25,17,24.64,12,17.39,9,13.04,28035
28,36,83,22,26.51,1,1.2,7,8.43,29,34.94,16,19.28,8,9.64,28036
28,37,132,18,13.64,10,7.58,6,4.55,81,61.36,8,6.06,9,6.82,28037
28,38,106,13,12.26,3,2.83,7,6.6,70,66.04,6,5.66,7,6.6,28038
28,39,32,5,15.63,2,6.25,4,12.5,8,25.0,6,18.75,7,21.88,28039
28,40,120,34,28.33,2,1.67,3,2.5,42,35.0,23,19.17,16,13.33,28040
28,41,64,9,14.06,1,1.56,4,6.25,42,65.63,5,7.81,3,4.69,28041
28,42,73,10,13.7,6,8.22,6,8.22,35,47.95,7,9.59,9,12.33,28042
28,43,68,5,7.35,3,4.41,5,7.35,41,60.29,8,11.76,6,8.82,28043
28,44,58,11,18.97,3,5.17,4,6.9,27,46.55,6,10.34,7,12.07,28044
28,45,64,19,29.69,2,3.13,5,7.81,23,35.94,6,9.38,9,14.06,28045
28,46,79,15,18.99,2,2.53,4,5.06,47,59.49,5,6.33,6,7.59,28046
28,47,104,24,23.08,2,1.92,13,12.5,32,30.77,19,18.27,14,13.46,28047
28,48,18,7,38.89,0,0.0,0,0.0,6,33.33,3,16.67,2,11.11,28048
28,49,70,16,22.86,0,0.0,7,10.0,25,35.71,12,17.14,10,14.29,28049
28,50,37,7,18.92,2,5.41,1,2.7,14,37.84,6,16.22,7,18.92,28050
28,51,75,15,20.0,4,5.33,8,10.67,30,40.0,9,12.0,9,12.0,28051
28,52,72,18,25.0,1,1.39,9,12.5,13,18.06,19,26.39,12,16.67,28052
28,53,35,16,45.71,2,5.71,2,5.71,5,14.29,5,14.29,5,14.29,28053
28,54,55,13,23.64,0,0.0,5,9.09,23,41.82,9,16.36,5,9.09,28054
28,55,54,14,25.93,1,1.85,3,5.56,28,51.85,3,5.56,5,9.26,28055
28,56,75,16,21.33,2,2.67,6,8.0,36,48.0,6,8.0,9,12.0,28056
28,57,103,11,10.68,3,2.91,3,2.91,67,65.05,8,7.77,11,10.68,28057
28,58,61,16,26.23,0,0.0,2,3.28,28,45.9,11,18.03,4,6.56,28058
28,59,70,11,15.71,1,1.43,3,4.29,44,62.86,7,10.0,4,5.71,28059
28,60,55,7,12.73,4,7.27,4,7.27,26,47.27,6,10.91,8,14.55,28060
28,61,46,12,26.09,0,0.0,7,15.22,13,28.26,5,10.87,9,19.57,28061
29,1,117,29,24.79,5,4.27,12,10.26,48,41.03,9,7.69,14,11.97,29001
29,2,66,26,39.39,5,7.58,9,13.64,7,10.61,10,15.15,9,13.64,29002
29,3,130,14,10.77,4,3.08,11,8.46,75,57.69,10,7.69,16,12.31,29003
29,4,129,26,20.16,5,3.88,8,6.2,48,37.21,23,17.83,19,14.73,29004
29,5,126,26,20.63,5,3.97,9,7.14,29,23.02,27,21.43,30,23.81,29005
29,6,35,12,34.29,7,20.0,4,11.43,3,8.57,6,17.14,3,8.57,29006
29,7,84,28,33.33,3,3.57,5,5.95,20,23.81,7,8.33,21,25.0,29007
29,8,136,25,18.38,6,4.41,10,7.35,55,40.44,24,17.65,16,11.76,29008
29,9,124,32,25.81,6,4.84,9,7.26,36,29.03,17,13.71,24,19.35,29009
29,10,98,32,32.65,8,8.16,5,5.1,22,22.45,13,13.27,18,18.37,29010
29,11,108,21,19.44,3,2.78,9,8.33,37,34.26,19,17.59,19,17.59,29011
29,12,77,22,28.57,2,2.6,6,7.79,24,31.17,7,9.09,16,20.78,29012
29,13,149,35,23.49,11,7.38,8,5.37,43,28.86,32,21.48,20,13.42,29013
29,14,126,28,22.22,5,3.97,4,3.17,60,47.62,13,10.32,16,12.7,29014
29,15,169,36,21.3,3,1.78,10,5.92,85,50.3,22,13.02,13,7.69,29015
29,16,94,24,25.53,1,1.06,5,5.32,39,41.49,13,13.83,12,12.77,29016
29,17,107,43,40.19,13,12.15,8,7.48,14,13.08,17,15.89,12,11.21,29017
29,18,108,18,16.67,2,1.85,10,9.26,51,47.22,18,16.67,9,8.33,29018
29,19,118,28,23.73,4,3.39,8,6.78,51,43.22,17,14.41,10,8.47,29019
29,20,146,43,29.45,7,4.79,7,4.79,45,30.82,26,17.81,18,12.33,29020
29,21,105,31,29.52,6,5.71,18,17.14,24,22.86,14,13.33,12,11.43,29021
29,22,72,21,29.17,15,20.83,5,6.94,5,6.94,13,18.06,13,18.06,29022
29,23,98,29,29.59,4,4.08,6,6.12,38,38.78,13,13.27,8,8.16,29023
29,24,146,36,24.66,5,3.42,8,5.48,51,34.93,22,15.07,24,16.44,29024
29,25,166,37,22.29,5,3.01,13,7.83,75,45.18,22,13.25,14,8.43,29025
29,26,109,25,22.94,5,4.59,5,4.59,45,41.28,17,15.6,12,11.01,29026
29,27,87,22,25.29,1,1.15,8,9.2,32,36.78,13,14.94,11,12.64,29027
29,28,102,34,33.33,1,0.98,7,6.86,30,29.41,13,12.75,17,16.67,29028
29,29,155,37,23.87,5,3.23,12,7.74,64,41.29,19,12.26,18,11.61,29029
29,30,99,25,25.25,3,3.03,7,7.07,34,34.34,17,17.17,13,13.13,29030
29,31,146,31,21.23,6,4.11,10,6.85,57,39.04,25,17.12,17,11.64,29031
29,32,126,25,19.84,3,2.38,12,9.52,53,42.06,16,12.7,17,13.49,29032
29,33,112,35,31.25,3,2.68,4,3.57,42,37.5,9,8.04,19,16.96,29033
29,34,82,22,26.83,17,20.73,4,4.88,22,26.83,11,13.41,6,7.32,29034
29,35,181,21,11.6,3,1.66,9,4.97,127,70.17,11,6.08,10,5.52,29035
29,36,171,30,17.54,3,1.75,5,2.92,86,50.29,21,12.28,26,15.2,29036
29,37,137,25,18.25,9,6.57,14,10.22,50,36.5,26,18.98,13,9.49,29037
29,38,146,45,30.82,6,4.11,11,7.53,41,28.08,27,18.49,16,10.96,29038
29,39,73,25,34.25,12,16.44,7,9.59,12,16.44,5,6.85,12,16.44,29039
29,40,183,41,22.4,8,4.37,18,9.84,61,33.33,28,15.3,27,14.75,29040
29,41,186,31,16.67,11,5.91,10,5.38,90,48.39,23,12.37,21,11.29,29041
29,42,83,17,20.48,3,3.61,10,12.05,38,45.78,8,9.64,7,8.43,29042
29,43,177,42,23.73,3,1.69,12,6.78,61,34.46,38,21.47,21,11.86,29043
29,44,110,22,20.0,4,3.64,8,7.27,41,37.27,20,18.18,15,13.64,29044
29,45,135,33,24.44,8,5.93,11,8.15,44,32.59,20,14.81,19,14.07,29045
29,46,90,21,23.33,5,5.56,6,6.67,36,40.0,12,13.33,10,11.11,29046
29,47,172,38,22.09,3,1.74,16,9.3,59,34.3,35,20.35,21,12.21,29047
29,48,34,13,38.24,4,11.76,2,5.88,6,17.65,3,8.82,6,17.65,29048
29,49,208,38,18.27,6,2.88,13,6.25,85,40.87,36,17.31,30,14.42,29049
29,50,148,40,27.03,9,6.08,14,9.46,44,29.73,22,14.86,19,12.84,29050
29,51,128,31,24.22,8,6.25,5,3.91,50,39.06,15,11.72,19,14.84,29051
29,52,121,32,26.45,13,10.74,6,4.96,26,21.49,20,16.53,24,19.83,29052
29,53,81,27,33.33,7,8.64,8,9.88,14,17.28,10,12.35,15,18.52,29053
29,54,98,20,20.41,10,10.2,3,3.06,38,38.78,13,13.27,14,14.29,29054
29,55,29,9,31.03,0,0.0,5,17.24,6,20.69,4,13.79,5,17.24,29055
29,56,89,16,17.98,6,6.74,8,8.99,42,47.19,10,11.24,7,7.87,29056
30,1,137,45,32.85,8,5.84,5,3.65,44,32.12,23,16.79,12,8.76,30001
30,2,91,30,32.97,8,8.79,6,6.59,14,15.38,18,19.78,15,16.48,30002
30,3,119,29,24.37,7,5.88,9,7.56,37,31.09,23,19.33,14,11.76,30003
30,4,140,61,43.57,11,7.86,11,7.86,31,22.14,13,9.29,13,9.29,30004
30,5,76,26,34.21,9,11.84,4,5.26,24,31.58,5,6.58,8,10.53,30005
30,6,94,31,32.98,1,1.06,10,10.64,23,24.47,15,15.96,14,14.89,30006
30,7,96,33,34.38,8,8.33,8,8.33,22,22.92,17,17.71,8,8.33,30007
30,8,100,33,33.0,4,4.0,12,12.0,15,15.0,18,18.0,18,18.0,30008
30,9,168,46,27.38,18,10.71,10,5.95,49,29.17,26,15.48,19,11.31,30009
30,10,106,33,31.13,17,16.04,9,8.49,23,21.7,11,10.38,13,12.26,30010
30,11,96,25,26.04,9,9.38,8,8.33,34,35.42,10,10.42,10,10.42,30011
30,12,92,29,31.52,7,7.61,10,10.87,20,21.74,19,20.65,7,7.61,30012
30,13,63,21,33.33,6,9.52,7,11.11,12,19.05,10,15.87,7,11.11,30013
30,14,78,24,30.77,10,12.82,6,7.69,20,25.64,8,10.26,10,12.82,30014
30,15,107,30,28.04,4,3.74,4,3.74,27,25.23,21,19.63,21,19.63,30015
30,16,70,20,28.57,7,10.0,7,10.0,13,18.57,10,14.29,13,18.57,30016
30,17,70,30,42.86,6,8.57,5,7.14,7,10.0,9,12.86,13,18.57,30017
30,18,93,42,45.16,9,9.68,6,6.45,17,18.28,9,9.68,10,10.75,30018
30,19,104,40,38.46,13,12.5,6,5.77,23,22.12,11,10.58,11,10.58,30019
30,20,50,17,34.0,5,10.0,5,10.0,13,26.0,3,6.0,7,14.0,30020
30,21,24,5,20.83,4,16.67,2,8.33,7,29.17,3,12.5,3,12.5,30021
30,22,101,38,37.62,5,4.95,5,4.95,25,24.75,17,16.83,11,10.89,30022
30,23,43,18,41.86,7,16.28,2,4.65,11,25.58,1,2.33,4,9.3,30023
30,24,44,15,34.09,8,18.18,2,4.55,6,13.64,7,15.91,6,13.64,30024
30,25,97,43,44.33,12,12.37,5,5.15,12,12.37,13,13.4,12,12.37,30025
30,26,105,30,28.57,9,8.57,8,7.62,30,28.57,14,13.33,14,13.33,30026
30,27,105,43,40.95,8,7.62,12,11.43,14,13.33,11,10.48,17,16.19,30027
30,28,90,29,32.22,9,10.0,10,11.11,20,22.22,17,18.89,5,5.56,30028
30,29,108,31,28.7,12,11.11,7,6.48,15,13.89,29,26.85,14,12.96,30029
30,30,89,30,33.71,4,4.49,9,10.11,26,29.21,11,12.36,9,10.11,30030
30,31,76,15,19.74,8,10.53,8,10.53,29,38.16,6,7.89,10,13.16,30031
30,32,94,27,28.72,9,9.57,5,5.32,19,20.21,19,20.21,15,15.96,30032
30,33,61,18,29.51,13,21.31,3,4.92,11,18.03,6,9.84,10,16.39,30033
30,34,178,66,37.08,13,7.3,11,6.18,53,29.78,18,10.11,17,9.55,30034
30,35,71,25,35.21,9,12.68,5,7.04,13,18.31,13,18.31,6,8.45,30035
30,36,63,22,34.92,5,7.94,2,3.17,11,17.46,11,17.46,12,19.05,30036
30,37,90,32,35.56,15,16.67,6,6.67,17,18.89,12,13.33,8,8.89,30037
30,38,104,38,36.54,2,1.92,4,3.85,31,29.81,16,15.38,13,12.5,30038
30,39,102,31,30.39,16,15.69,5,4.9,23,22.55,10,9.8,17,16.67,30039
30,40,80,19,23.75,8,10.0,7,8.75,29,36.25,5,6.25,12,15.0,30040
30,41,41,11,26.83,7,17.07,2,4.88,13,31.71,3,7.32,5,12.2,30041
30,42,107,40,37.38,9,8.41,9,8.41,26,24.3,10,9.35,13,12.15,30042
30,43,67,30,44.78,4,5.97,4,5.97,12,17.91,6,8.96,11,16.42,30043
30,44,127,52,40.94,7,5.51,6,4.72,17,13.39,34,26.77,11,8.66,30044
30,45,66,27,40.91,8,12.12,4,6.06,15,22.73,8,12.12,4,6.06,30045
31,1,54,17,31.48,4,7.41,7,12.96,6,11.11,8,14.81,12,22.22,31001
31,2,49,13,26.53,7,14.29,1,2.04,7,14.29,11,22.45,10,20.41,31002
31,3,51,25,49.02,4,7.84,2,3.92,11,21.57,6,11.76,3,5.88,31003
31,4,79,32,40.51,8,10.13,5,6.33,13,16.46,11,13.92,10,12.66,31004
31,5,39,13,33.33,5,12.82,6,15.38,8,20.51,2,5.13,5,12.82,31005
31,6,23,9,39.13,1,4.35,2,8.7,4,17.39,5,21.74,2,8.7,31006
31,7,53,22,41.51,7,13.21,6,11.32,5,9.43,4,7.55,9,16.98,31007
31,8,28,9,32.14,1,3.57,1,3.57,6,21.43,3,10.71,8,28.57,31008
31,9,56,26,46.43,6,10.71,4,7.14,5,8.93,6,10.71,9,16.07,31009
31,10,50,15,30.0,15,30.0,6,12.0,4,8.0,6,12.0,4,8.0,31010
31,11,33,16,48.48,7,21.21,0,0.0,4,12.12,5,15.15,1,3.03,31011
31,12,54,22,40.74,7,12.96,1,1.85,6,11.11,8,14.81,10,18.52,31012
31,13,51,20,39.22,5,9.8,0,0.0,5,9.8,8,15.69,13,25.49,31013
31,14,52,22,42.31,5,9.62,7,13.46,8,15.38,5,9.62,5,9.62,31014
31,15,60,23,38.33,5,8.33,8,13.33,7,11.67,7,11.67,10,16.67,31015
31,16,52,19,36.54,5,9.62,4,7.69,7,13.46,8,15.38,9,17.31,31016
31,17,42,20,47.62,6,14.29,2,4.76,2,4.76,4,9.52,8,19.05,31017
31,18,15,5,33.33,1,6.67,1,6.67,3,20.0,4,26.67,1,6.67,31018
31,19,16,5,31.25,0,0.0,2,12.5,6,37.5,2,12.5,1,6.25,31019
31,20,48,16,33.33,6,12.5,5,10.42,8,16.67,8,16.67,5,10.42,31020
31,21,49,24,48.98,4,8.16,4,8.16,6,12.24,5,10.2,6,12.24,31021
31,22,50,22,44.0,7,14.0,2,4.0,5,10.0,8,16.0,6,12.0,31022
31,23,59,30,50.85,4,6.78,4,6.78,7,11.86,7,11.86,7,11.86,31023
31,24,80,31,38.75,10,12.5,6,7.5,10,12.5,11,13.75,12,15.0,31024
31,25,40,17,42.5,6,15.0,4,10.0,4,10.0,2,5.0,7,17.5,31025
31,26,50,13,26.0,7,14.0,9,18.0,6,12.0,5,10.0,10,20.0,31026
31,27,31,10,32.26,4,12.9,1,3.23,4,12.9,3,9.68,9,29.03,31027
31,28,47,14,29.79,6,12.77,7,14.89,4,8.51,6,12.77,10,21.28,31028
31,29,29,9,31.03,6,20.69,3,10.34,2,6.9,6,20.69,3,10.34,31029
31,30,39,14,35.9,8,20.51,4,10.26,3,7.69,7,17.95,3,7.69,31030
31,31,87,33,37.93,10,11.49,7,8.05,10,11.49,13,14.94,14,16.09,31031
31,32,50,21,42.0,3,6.0,8,16.0,4,8.0,6,12.0,8,16.0,31032
31,33,77,24,31.17,11,14.29,6,7.79,11,14.29,10,12.99,15,19.48,31033
31,34,45,16,35.56,6,13.33,5,11.11,4,8.89,6,13.33,8,17.78,31034
31,35,46,22,47.83,6,13.04,4,8.7,7,15.22,6,13.04,1,2.17,31035
31,36,80,31,38.75,7,8.75,6,7.5,19,23.75,12,15.0,5,6.25,31036
31,37,61,20,32.79,10,16.39,5,8.2,8,13.11,11,18.03,7,11.48,31037
31,38,60,27,45.0,6,10.0,9,15.0,8,13.33,5,8.33,5,8.33,31038
31,39,21,7,33.33,4,19.05,2,9.52,1,4.76,2,9.52,5,23.81,31039
31,40,45,16,35.56,6,13.33,5,11.11,6,13.33,7,15.56,5,11.11,31040
31,41,38,18,47.37,4,10.53,3,7.89,6,15.79,4,10.53,3,7.89,31041
31,42,26,8,30.77,3,11.54,4,15.38,3,11.54,4,15.38,4,15.38,31042
31,43,39,10,25.64,7,17.95,1,2.56,6,15.38,8,20.51,7,17.95,31043
31,44,49,24,48.98,8,16.33,2,4.08,3,6.12,7,14.29,5,10.2,31044
31,45,56,27,48.21,2,3.57,4,7.14,7,12.5,8,14.29,8,14.29,31045
32,1,82,29,35.37,13,15.85,7,8.54,10,12.2,14,17.07,9,10.98,32001
32,2,82,21,25.61,3,3.66,10,12.2,20,24.39,18,21.95,10,12.2,32002
32,3,77,21,27.27,5,6.49,10,12.99,14,18.18,15,19.48,12,15.58,32003
32,4,109,40,36.7,7,6.42,7,6.42,15,13.76,26,23.85,14,12.84,32004
32,5,55,19,34.55,4,7.27,3,5.45,11,20.0,7,12.73,11,20.0,32005
32,6,90,35,38.89,6,6.67,7,7.78,17,18.89,15,16.67,10,11.11,32006
32,7,35,15,42.86,2,5.71,0,0.0,6,17.14,9,25.71,3,8.57,32007
32,8,62,17,27.42,9,14.52,7,11.29,9,14.52,17,27.42,3,4.84,32008
32,9,107,40,37.38,5,4.67,9,8.41,15,14.02,26,24.3,12,11.21,32009
32,10,35,11,31.43,1,2.86,5,14.29,3,8.57,13,37.14,2,5.71,32010
32,11,114,38,33.33,12,10.53,6,5.26,26,22.81,16,14.04,16,14.04,32011
32,12,65,26,40.0,13,20.0,4,6.15,9,13.85,10,15.38,3,4.62,32012
