ward,precinct,total,MARK MCGUIRE,MARK MCGUIRE Percent,MARTHA A. MILLS,MARTHA A. MILLS Percent,DENNIS J. BURKE,DENNIS J. BURKE Percent,MICHAEL THOMAS O'MALLEY,MICHAEL THOMAS O'MALLEY Percent,ROSEMARY GRANT HIGGINS,ROSEMARY GRANT HIGGINS Percent,precinct_id
35,34,99,14,14.14,29,29.29,7,7.07,18,18.18,17,17.17,35034
35,35,69,12,17.39,11,15.94,9,13.04,18,26.09,13,18.84,35035
36,1,114,8,7.02,6,5.26,7,6.14,15,13.16,8,7.02,36001
36,2,80,17,21.25,14,17.5,10,12.5,7,8.75,5,6.25,36002
36,3,165,4,2.42,9,5.45,10,6.06,12,7.27,11,6.67,36003
36,4,41,3,7.32,8,19.51,2,4.88,9,21.95,5,12.2,36004
36,5,104,19,18.27,7,6.73,5,4.81,12,11.54,15,14.42,36005
36,6,119,8,6.72,10,8.4,5,4.2,11,9.24,13,10.92,36006
36,7,114,9,7.89,6,5.26,7,6.14,17,14.91,10,8.77,36007
36,8,160,18,11.25,10,6.25,9,5.63,37,23.13,21,13.13,36008
36,9,161,23,14.29,4,2.48,16,9.94,30,18.63,12,7.45,36009
36,10,95,18,18.95,4,4.21,7,7.37,16,16.84,13,13.68,36010
36,11,182,12,6.59,10,5.49,12,6.59,29,15.93,20,10.99,36011
36,12,115,25,21.74,4,3.48,11,9.57,23,20.0,13,11.3,36012
36,13,282,16,5.67,11,3.9,7,2.48,14,4.96,13,4.61,36013
36,14,205,14,6.83,11,5.37,13,6.34,21,10.24,11,5.37,36014
36,15,121,9,7.44,6,4.96,6,4.96,14,11.57,8,6.61,36015
36,16,135,17,12.59,14,10.37,10,7.41,11,8.15,23,17.04,36016
36,17,113,17,15.04,4,3.54,9,7.96,11,9.73,22,19.47,36017
36,18,128,22,17.19,8,6.25,12,9.38,17,13.28,15,11.72,36018
36,19,237,17,7.17,6,2.53,4,1.69,14,5.91,11,4.64,36019
36,20,203,18,8.87,7,3.45,14,6.9,21,10.34,17,8.37,36020
36,21,146,17,11.64,6,4.11,9,6.16,14,9.59,12,8.22,36021
36,22,196,23,11.73,26,13.27,14,7.14,22,11.22,29,14.8,36022
36,23,83,6,7.23,6,7.23,3,3.61,3,3.61,4,4.82,36023
36,24,124,18,14.52,13,10.48,10,8.06,13,10.48,12,9.68,36024
36,25,111,11,9.91,9,8.11,13,11.71,19,17.12,10,9.01,36025
36,26,199,19,9.55,22,11.06,7,3.52,18,9.05,24,12.06,36026
36,27,118,19,16.1,5,4.24,13,11.02,26,22.03,21,17.8,36027
36,28,91,9,9.89,6,6.59,9,9.89,19,20.88,6,6.59,36028
36,29,141,21,14.89,10,7.09,5,3.55,17,12.06,15,10.64,36029
36,30,183,23,12.57,11,6.01,10,5.46,31,16.94,20,10.93,36030
36,31,135,13,9.63,10,7.41,18,13.33,17,12.59,16,11.85,36031
36,32,125,22,17.6,9,7.2,13,10.4,20,16.0,9,7.2,36032
36,33,125,16,12.8,18,14.4,15,12.0,10,8.0,14,11.2,36033
36,34,92,17,18.48,8,8.7,6,6.52,18,19.57,10,10.87,36034
36,35,158,23,14.56,9,5.7,9,5.7,17,10.76,12,7.59,36035
36,36,158,18,11.39,6,3.8,8,5.06,33,20.89,8,5.06,36036
36,37,102,15,14.71,5,4.9,6,5.88,25,24.51,11,10.78,36037
36,38,82,13,15.85,4,4.88,10,12.2,19,23.17,12,14.63,36038
36,39,112,18,16.07,6,5.36,7,6.25,18,16.07,13,11.61,36039
36,40,128,24,18.75,6,4.69,6,4.69,17,13.28,15,11.72,36040
36,41,77,15,19.48,6,7.79,1,1.3,14,18.18,6,7.79,36041
36,42,92,19,20.65,10,10.87,6,6.52,27,29.35,14,15.22,36042
36,43,195,18,9.23,15,7.69,9,4.62,12,6.15,17,8.72,36043
36,44,121,14,11.57,12,9.92,19,15.7,14,11.57,21,17.36,36044
36,45,94,13,13.83,7,7.45,7,7.45,19,20.21,15,15.96,36045
36,46,106,16,15.09,7,6.6,12,11.32,21,19.81,23,21.7,36046
36,47,116,17,14.66,5,4.31,7,6.03,15,12.93,13,11.21,36047
36,48,139,30,21.58,13,9.35,9,6.47,20,14.39,16,11.51,36048
36,49,105,26,24.76,6,5.71,11,10.48,12,11.43,14,13.33,36049
36,50,187,2,1.07,2,1.07,1,0.53,1,0.53,2,1.07,36050
36,51,164,18,10.98,7,4.27,7,4.27,22,13.41,21,12.8,36051
36,52,113,13,11.5,17,15.04,9,7.96,17,15.04,16,14.16,36052
36,53,125,12,9.6,8,6.4,12,9.6,16,12.8,18,14.4,36053
36,54,204,7,3.43,28,13.73,12,5.88,17,8.33,27,13.24,36054
36,55,151,17,11.26,6,3.97,10,6.62,19,12.58,22,14.57,36055
36,56,109,13,11.93,16,14.68,11,10.09,25,22.94,11,10.09,36056
37,1,99,15,15.15,22,22.22,4,4.04,11,11.11,20,20.2,37001
37,2,45,10,22.22,4,8.89,3,6.67,8,17.78,14,31.11,37002
37,3,45,6,13.33,5,11.11,5,11.11,9,20.0,10,22.22,37003
37,4,77,16,20.78,9,11.69,8,10.39,12,15.58,16,20.78,37004
37,5,106,18,16.98,20,18.87,13,12.26,10,9.43,18,16.98,37005
37,6,174,16,9.2,25,14.37,11,6.32,27,15.52,33,18.97,37006
37,7,129,23,17.83,16,12.4,9,6.98,9,6.98,21,16.28,37007
37,8,120,16,13.33,15,12.5,14,11.67,12,10.0,19,15.83,37008
37,9,90,17,18.89,18,20.0,9,10.0,8,8.89,22,24.44,37009
37,10,139,14,10.07,19,13.67,2,1.44,14,10.07,25,17.99,37010
37,11,24,4,16.67,5,20.83,2,8.33,6,25.0,6,25.0,37011
37,12,128,17,13.28,18,14.06,6,4.69,18,14.06,22,17.19,37012
37,13,116,18,15.52,16,13.79,11,9.48,13,11.21,22,18.97,37013
37,14,94,15,15.96,14,14.89,6,6.38,6,6.38,22,23.4,37014
37,15,161,16,9.94,31,19.25,6,3.73,34,21.12,31,19.25,37015
37,16,191,24,12.57,29,15.18,15,7.85,21,10.99,34,17.8,37016
37,17,96,11,11.46,11,11.46,14,14.58,13,13.54,23,23.96,37017
37,18,144,15,10.42,25,17.36,7,4.86,20,13.89,37,25.69,37018
37,19,112,17,15.18,13,11.61,8,7.14,14,12.5,27,24.11,37019
37,20,158,41,25.95,22,13.92,17,10.76,20,12.66,36,22.78,37020
37,21,154,19,12.34,20,12.99,16,10.39,34,22.08,26,16.88,37021
37,22,89,13,14.61,14,15.73,6,6.74,18,20.22,21,23.6,37022
37,23,126,21,16.67,14,11.11,9,7.14,20,15.87,34,26.98,37023
37,24,91,16,17.58,19,20.88,6,6.59,11,12.09,19,20.88,37024
37,25,126,28,22.22,27,21.43,5,3.97,14,11.11,24,19.05,37025
37,26,84,25,29.76,11,13.1,4,4.76,9,10.71,18,21.43,37026
37,27,71,14,19.72,9,12.68,8,11.27,14,19.72,8,11.27,37027
37,28,128,13,10.16,17,13.28,5,3.91,13,10.16,22,17.19,37028
37,29,138,24,17.39,22,15.94,10,7.25,23,16.67,24,17.39,37029
37,30,141,25,17.73,21,14.89,15,10.64,19,13.48,26,18.44,37030
37,31,199,27,13.57,35,17.59,14,7.04,25,12.56,37,18.59,37031
37,32,109,15,13.76,15,13.76,8,7.34,20,18.35,26,23.85,37032
37,33,116,15,12.93,19,16.38,13,11.21,24,20.69,29,25.0,37033
37,34,161,17,10.56,22,13.66,11,6.83,16,9.94,26,16.15,37034
37,35,15,0,0.0,2,13.33,1,6.67,3,20.0,6,40.0,37035
37,36,87,14,16.09,15,17.24,6,6.9,11,12.64,20,22.99,37036
37,37,118,22,18.64,16,13.56,8,6.78,19,16.1,29,24.58,37037
37,38,127,17,13.39,21,16.54,6,4.72,13,10.24,19,14.96,37038
37,39,80,13,16.25,12,15.0,10,12.5,9,11.25,16,20.0,37039
37,40,124,13,10.48,21,16.94,9,7.26,9,7.26,30,24.19,37040
37,41,179,29,16.2,24,13.41,13,7.26,17,9.5,35,19.55,37041
37,42,17,4,23.53,1,5.88,2,11.76,6,35.29,4,23.53,37042
37,43,127,21,16.54,22,17.32,9,7.09,20,15.75,26,20.47,37043
37,44,112,17,15.18,13,11.61,4,3.57,7,6.25,17,15.18,37044
37,45,126,18,14.29,15,11.9,10,7.94,28,22.22,16,12.7,37045
37,46,81,19,23.46,6,7.41,5,6.17,7,8.64,21,25.93,37046
37,47,21,0,0.0,2,9.52,2,9.52,3,14.29,2,9.52,37047
37,48,101,17,16.83,15,14.85,5,4.95,11,10.89,19,18.81,37048
37,49,96,14,14.58,16,16.67,11,11.46,9,9.38,14,14.58,37049
37,50,43,6,13.95,11,25.58,3,6.98,3,6.98,14,32.56,37050
38,1,87,12,13.79,8,9.2,12,13.79,15,17.24,14,16.09,38001
38,2,118,28,23.73,13,11.02,18,15.25,30,25.42,11,9.32,38002
38,3,112,12,10.71,4,3.57,15,13.39,20,17.86,9,8.04,38003
38,4,47,6,12.77,3,6.38,8,17.02,12,25.53,2,4.26,38004
38,5,137,18,13.14,28,20.44,9,6.57,23,16.79,14,10.22,38005
38,6,105,20,19.05,16,15.24,12,11.43,31,29.52,11,10.48,38006
38,7,148,20,13.51,11,7.43,8,5.41,28,18.92,15,10.14,38007
38,8,104,19,18.27,8,7.69,9,8.65,21,20.19,20,19.23,38008
38,9,88,14,15.91,16,18.18,16,18.18,24,27.27,13,14.77,38009
38,10,107,19,17.76,10,9.35,10,9.35,37,34.58,14,13.08,38010
38,11,106,21,19.81,6,5.66,14,13.21,27,25.47,18,16.98,38011
38,12,80,16,20.0,6,7.5,10,12.5,22,27.5,11,13.75,38012
38,13,75,15,20.0,15,20.0,4,5.33,11,14.67,16,21.33,38013
38,14,113,15,13.27,12,10.62,10,8.85,36,31.86,8,7.08,38014
38,15,98,19,19.39,7,7.14,3,3.06,27,27.55,13,13.27,38015
38,16,147,17,11.56,6,4.08,6,4.08,21,14.29,10,6.8,38016
38,17,140,18,12.86,13,9.29,14,10.0,30,21.43,12,8.57,38017
38,18,112,17,15.18,12,10.71,8,7.14,34,30.36,12,10.71,38018
38,19,84,19,22.62,9,10.71,7,8.33,18,21.43,15,17.86,38019
38,20,95,15,15.79,9,9.47,7,7.37,36,37.89,19,20.0,38020
38,21,99,25,25.25,7,7.07,8,8.08,26,26.26,13,13.13,38021
38,22,117,19,16.24,13,11.11,14,11.97,32,27.35,18,15.38,38022
38,23,79,14,17.72,10,12.66,11,13.92,16,20.25,17,21.52,38023
38,24,59,6,10.17,6,10.17,8,13.56,10,16.95,6,10.17,38024
38,25,122,23,18.85,8,6.56,13,10.66,39,31.97,11,9.02,38025
38,26,91,16,17.58,7,7.69,9,9.89,18,19.78,15,16.48,38026
38,27,51,6,11.76,7,13.73,7,13.73,10,19.61,11,21.57,38027
38,28,73,14,19.18,3,4.11,4,5.48,21,28.77,13,17.81,38028
38,29,62,7,11.29,9,14.52,2,3.23,21,33.87,14,22.58,38029
38,30,92,19,20.65,5,5.43,5,5.43,18,19.57,13,14.13,38030
38,31,114,15,13.16,10,8.77,10,8.77,22,19.3,14,12.28,38031
38,32,109,16,14.68,13,11.93,11,10.09,21,19.27,17,15.6,38032
38,33,106,19,17.92,11,10.38,15,14.15,25,23.58,10,9.43,38033
38,34,95,15,15.79,10,10.53,5,5.26,22,23.16,11,11.58,38034
38,35,94,11,11.7,14,14.89,14,14.89,18,19.15,16,17.02,38035
38,36,135,16,11.85,9,6.67,13,9.63,35,25.93,13,9.63,38036
38,37,123,29,23.58,9,7.32,12,9.76,30,24.39,20,16.26,38037
38,38,90,11,12.22,7,7.78,10,11.11,29,32.22,12,13.33,38038
38,39,108,10,9.26,13,12.04,8,7.41,27,25.0,15,13.89,38039
38,40,73,14,19.18,6,8.22,6,8.22,26,35.62,10,13.7,38040
38,41,174,18,10.34,16,9.2,24,13.79,43,24.71,23,13.22,38041
38,42,111,17,15.32,12,10.81,15,13.51,26,23.42,10,9.01,38042
38,43,113,16,14.16,13,11.5,15,13.27,25,22.12,19,16.81,38043
38,44,93,19,20.43,8,8.6,11,11.83,24,25.81,15,16.13,38044
38,45,126,27,21.43,8,6.35,27,21.43,28,22.22,19,15.08,38045
38,46,103,16,15.53,4,3.88,11,10.68,21,20.39,13,12.62,38046
38,47,102,12,11.76,5,4.9,10,9.8,21,20.59,12,11.76,38047
38,48,103,16,15.53,13,12.62,14,13.59,26,25.24,15,14.56,38048
38,49,88,8,9.09,4,4.55,5,5.68,24,27.27,10,11.36,38049
38,50,149,33,22.15,16,10.74,16,10.74,41,27.52,18,12.08,38050
38,51,101,18,17.82,11,10.89,13,12.87,29,28.71,15,14.85,38051
38,52,122,11,9.02,12,9.84,14,11.48,36,29.51,16,13.11,38052
38,53,78,14,17.95,16,20.51,5,6.41,12,15.38,18,23.08,38053
38,54,112,14,12.5,9,8.04,14,12.5,27,24.11,18,16.07,38054
38,55,207,31,14.98,18,8.7,28,13.53,46,22.22,35,16.91,38055
38,56,89,15,16.85,10,11.24,3,3.37,23,25.84,11,12.36,38056
39,1,94,8,8.51,11,11.7,17,18.09,19,20.21,22,23.4,39001
39,2,183,36,19.67,24,13.11,19,10.38,43,23.5,34,18.58,39002
39,3,125,13,10.4,10,8.0,28,22.4,22,17.6,9,7.2,39003
39,4,60,5,8.33,6,10.0,10,16.67,12,20.0,14,23.33,39004
39,5,58,8,13.79,13,22.41,11,18.97,9,15.52,7,12.07,39005
39,6,147,11,7.48,25,17.01,19,12.93,45,30.61,18,12.24,39006
39,7,89,16,17.98,15,16.85,9,10.11,16,17.98,10,11.24,39007
39,8,82,17,20.73,18,21.95,9,10.98,22,26.83,9,10.98,39008
39,9,100,23,23.0,13,13.0,12,12.0,29,29.0,6,6.0,39009
39,10,82,17,20.73,10,12.2,7,8.54,17,20.73,10,12.2,39010
39,11,111,18,16.22,20,18.02,13,11.71,21,18.92,23,20.72,39011
39,12,45,9,20.0,6,13.33,2,4.44,12,26.67,9,20.0,39012
39,13,38,4,10.53,6,15.79,3,7.89,3,7.89,4,10.53,39013
39,14,99,22,22.22,15,15.15,13,13.13,21,21.21,15,15.15,39014
39,15,67,5,7.46,11,16.42,8,11.94,12,17.91,6,8.96,39015
39,16,68,5,7.35,13,19.12,5,7.35,13,19.12,17,25.0,39016
39,17,59,5,8.47,15,25.42,4,6.78,10,16.95,9,15.25,39017
39,18,116,23,19.83,20,17.24,19,16.38,16,13.79,17,14.66,39018
39,19,79,16,20.25,6,7.59,6,7.59,21,26.58,15,18.99,39019
39,20,74,8,10.81,12,16.22,12,16.22,20,27.03,10,13.51,39020
39,21,78,19,24.36,6,7.69,9,11.54,17,21.79,12,15.38,39021
39,22,51,3,5.88,0,0.0,2,3.92,10,19.61,8,15.69,39022
39,23,66,5,7.58,7,10.61,8,12.12,6,9.09,13,19.7,39023
39,24,53,13,24.53,7,13.21,4,7.55,18,33.96,8,15.09,39024
39,25,31,9,29.03,5,16.13,7,22.58,3,9.68,6,19.35,39025
39,26,115,12,10.43,20,17.39,15,13.04,27,23.48,16,13.91,39026
39,27,45,7,15.56,11,24.44,5,11.11,8,17.78,11,24.44,39027
39,28,57,6,10.53,7,12.28,16,28.07,14,24.56,10,17.54,39028
39,29,44,3,6.82,6,13.64,4,9.09,9,20.45,13,29.55,39029
39,30,73,24,32.88,8,10.96,6,8.22,19,26.03,10,13.7,39030
39,31,51,9,17.65,9,17.65,6,11.76,9,17.65,11,21.57,39031
39,32,96,13,13.54,15,15.63,20,20.83,19,19.79,19,19.79,39032
39,33,107,20,18.69,16,14.95,9,8.41,26,24.3,20,18.69,39033
39,34,56,10,17.86,12,21.43,10,17.86,8,14.29,9,16.07,39034
39,35,96,15,15.63,17,17.71,16,16.67,23,23.96,14,14.58,39035
39,36,149,23,15.44,25,16.78,23,15.44,27,18.12,26,17.45,39036
39,37,120,19,15.83,16,13.33,32,26.67,22,18.33,11,9.17,39037
39,38,180,22,12.22,16,8.89,36,20.0,46,25.56,24,13.33,39038
39,39,43,5,11.63,5,11.63,6,13.95,10,23.26,6,13.95,39039
39,40,67,5,7.46,7,10.45,14,20.9,12,17.91,13,19.4,39040
39,41,16,1,6.25,3,18.75,6,37.5,4,25.0,2,12.5,39041
39,42,85,8,9.41,9,10.59,18,21.18,17,20.0,6,7.06,39042
39,43,59,6,10.17,9,15.25,10,16.95,14,23.73,13,22.03,39043
39,44,77,13,16.88,21,27.27,7,9.09,18,23.38,12,15.58,39044
39,45,79,8,10.13,12,15.19,16,20.25,13,16.46,16,20.25,39045
39,46,76,18,23.68,16,21.05,9,11.84,18,23.68,6,7.89,39046
39,47,67,5,7.46,8,11.94,6,8.96,13,19.4,14,20.9,39047
39,48,63,15,23.81,5,7.94,12,19.05,13,20.63,7,11.11,39048
39,49,49,8,16.33,11,22.45,7,14.29,13,26.53,4,8.16,39049
40,1,70,11,15.71,11,15.71,4,5.71,14,20.0,11,15.71,40001
40,2,72,7,9.72,11,15.28,8,11.11,11,15.28,12,16.67,40002
40,3,77,11,14.29,15,19.48,8,10.39,16,20.78,14,18.18,40003
40,4,128,12,9.38,33,25.78,11,8.59,31,24.22,17,13.28,40004
40,5,71,9,12.68,10,14.08,11,15.49,12,16.9,10,14.08,40005
40,6,66,10,15.15,15,22.73,7,10.61,9,13.64,11,16.67,40006
40,7,69,7,10.14,11,15.94,8,11.59,11,15.94,17,24.64,40007
40,8,125,13,10.4,40,32.0,10,8.0,17,13.6,24,19.2,40008
40,9,51,5,9.8,11,21.57,4,7.84,7,13.73,13,25.49,40009
40,10,107,12,11.21,20,18.69,14,13.08,19,17.76,16,14.95,40010
40,11,92,8,8.7,15,16.3,6,6.52,6,6.52,8,8.7,40011
40,12,98,6,6.12,23,23.47,10,10.2,8,8.16,1,1.02,40012
40,13,87,6,6.9,18,20.69,9,10.34,8,9.2,12,13.79,40013
40,14,69,10,14.49,11,15.94,5,7.25,17,24.64,12,17.39,40014
40,15,92,11,11.96,12,13.04,10,10.87,23,25.0,14,15.22,40015
40,16,115,8,6.96,19,16.52,10,8.7,8,6.96,12,10.43,40016
40,17,42,6,14.29,5,11.9,5,11.9,9,21.43,8,19.05,40017
40,18,84,11,13.1,10,11.9,6,7.14,9,10.71,18,21.43,40018
40,19,66,8,12.12,8,12.12,7,10.61,16,24.24,13,19.7,40019
40,20,68,5,7.35,10,14.71,4,5.88,12,17.65,12,17.65,40020
40,21,91,19,20.88,18,19.78,10,10.99,19,20.88,11,12.09,40021
40,22,63,10,15.87,11,17.46,9,14.29,12,19.05,11,17.46,40022
40,23,83,7,8.43,16,19.28,6,7.23,26,31.33,18,21.69,40023
40,24,60,6,10.0,6,10.0,6,10.0,11,18.33,1,1.67,40024
40,25,85,13,15.29,12,14.12,7,8.24,14,16.47,18,21.18,40025
40,26,98,6,6.12,19,19.39,7,7.14,4,4.08,17,17.35,40026
40,27,140,9,6.43,43,30.71,24,17.14,20,14.29,24,17.14,40027
40,28,74,10,13.51,15,20.27,4,5.41,10,13.51,13,17.57,40028
40,29,110,14,12.73,10,9.09,12,10.91,19,17.27,13,11.82,40029
40,30,113,9,7.96,12,10.62,23,20.35,11,9.73,15,13.27,40030
40,31,97,7,7.22,11,11.34,9,9.28,9,9.28,4,4.12,40031
40,32,63,5,7.94,9,14.29,5,7.94,12,19.05,10,15.87,40032
40,33,80,14,17.5,16,20.0,15,18.75,15,18.75,13,16.25,40033
40,34,54,8,14.81,6,11.11,6,11.11,9,16.67,6,11.11,40034
40,35,89,17,19.1,12,13.48,7,7.87,18,20.22,12,13.48,40035
40,36,103,15,14.56,13,12.62,4,3.88,20,19.42,9,8.74,40036
40,37,77,11,14.29,10,12.99,9,11.69,21,27.27,15,19.48,40037
40,38,59,11,18.64,7,11.86,5,8.47,11,18.64,11,18.64,40038
40,39,80,12,15.0,16,20.0,9,11.25,8,10.0,15,18.75,40039
40,40,54,8,14.81,8,14.81,6,11.11,16,29.63,9,16.67,40040
40,41,118,10,8.47,25,21.19,21,17.8,24,20.34,24,20.34,40041
40,42,106,14,13.21,13,12.26,6,5.66,30,28.3,20,18.87,40042
40,43,87,11,12.64,21,24.14,9,10.34,18,20.69,17,19.54,40043
40,44,64,12,18.75,5,7.81,5,7.81,17,26.56,11,17.19,40044
40,45,125,14,11.2,25,20.0,16,12.8,28,22.4,19,15.2,40045
40,46,84,8,9.52,11,13.1,8,9.52,20,23.81,20,23.81,40046
40,47,80,7,8.75,23,28.75,8,10.0,7,8.75,11,13.75,40047
41,1,82,20,24.39,5,6.1,6,7.32,18,21.95,15,18.29,41001
41,2,139,25,17.99,10,7.19,16,11.51,42,30.22,17,12.23,41002
41,3,117,26,22.22,13,11.11,14,11.97,23,19.66,18,15.38,41003
41,4,103,16,15.53,9,8.74,12,11.65,29,28.16,14,13.59,41004
41,5,92,11,11.96,8,8.7,14,15.22,26,28.26,13,14.13,41005
41,6,79,16,20.25,6,7.59,10,12.66,25,31.65,9,11.39,41006
41,7,150,29,19.33,16,10.67,20,13.33,39,26.0,20,13.33,41007
41,8,98,19,19.39,7,7.14,18,18.37,21,21.43,19,19.39,41008
41,9,77,13,16.88,7,9.09,10,12.99,20,25.97,13,16.88,41009
41,10,111,13,11.71,14,12.61,16,14.41,30,27.03,15,13.51,41010
41,11,76,10,13.16,9,11.84,13,17.11,12,15.79,12,15.79,41011
41,12,105,13,12.38,12,11.43,16,15.24,20,19.05,19,18.1,41012
41,13,100,17,17.0,12,12.0,15,15.0,30,30.0,10,10.0,41013
41,14,135,16,11.85,16,11.85,38,28.15,18,13.33,29,21.48,41014
41,15,60,9,15.0,2,3.33,14,23.33,15,25.0,10,16.67,41015
41,16,99,17,17.17,8,8.08,19,19.19,28,28.28,13,13.13,41016
41,17,103,12,11.65,11,10.68,17,16.5,24,23.3,18,17.48,41017
41,18,85,18,21.18,5,5.88,11,12.94,22,25.88,12,14.12,41018
41,19,106,13,12.26,10,9.43,10,9.43,27,25.47,19,17.92,41019
41,20,139,22,15.83,16,11.51,20,14.39,36,25.9,18,12.95,41020
41,21,76,16,21.05,7,9.21,12,15.79,19,25.0,11,14.47,41021
41,22,102,17,16.67,10,9.8,16,15.69,19,18.63,15,14.71,41022
41,23,97,15,15.46,12,12.37,11,11.34,23,23.71,14,14.43,41023
41,24,90,20,22.22,8,8.89,7,7.78,28,31.11,11,12.22,41024
41,25,57,14,24.56,3,5.26,5,8.77,15,26.32,6,10.53,41025
41,26,48,6,12.5,6,12.5,3,6.25,9,18.75,8,16.67,41026
41,27,59,14,23.73,4,6.78,4,6.78,13,22.03,12,20.34,41027
41,28,55,6,10.91,6,10.91,11,20.0,12,21.82,10,18.18,41028
41,29,34,5,14.71,5,14.71,3,8.82,5,14.71,8,23.53,41029
41,30,91,8,8.79,7,7.69,17,18.68,31,34.07,11,12.09,41030
41,31,112,21,18.75,8,7.14,12,10.71,33,29.46,21,18.75,41031
41,32,77,23,29.87,9,11.69,7,9.09,10,12.99,8,10.39,41032
41,33,104,23,22.12,9,8.65,11,10.58,30,28.85,17,16.35,41033
41,34,78,11,14.1,4,5.13,10,12.82,21,26.92,14,17.95,41034
41,35,80,11,13.75,10,12.5,12,15.0,22,27.5,13,16.25,41035
41,36,97,11,11.34,9,9.28,20,20.62,21,21.65,19,19.59,41036
41,37,98,14,14.29,21,21.43,16,16.33,19,19.39,14,14.29,41037
41,38,52,7,13.46,8,15.38,11,21.15,7,13.46,9,17.31,41038
41,39,102,16,15.69,9,8.82,12,11.76,25,24.51,21,20.59,41039
41,40,69,7,10.14,8,11.59,17,24.64,15,21.74,7,10.14,41040
41,41,87,12,13.79,8,9.2,7,8.05,25,28.74,14,16.09,41041
41,42,106,13,12.26,12,11.32,15,14.15,32,30.19,11,10.38,41042
41,43,84,10,11.9,7,8.33,14,16.67,16,19.05,23,27.38,41043
41,44,97,14,14.43,15,15.46,14,14.43,15,15.46,16,16.49,41044
41,45,87,17,19.54,8,9.2,10,11.49,21,24.14,11,12.64,41045
41,46,75,27,36.0,4,5.33,15,20.0,14,18.67,9,12.0,41046
41,47,105,14,13.33,12,11.43,23,21.9,30,28.57,14,13.33,41047
41,48,59,11,18.64,9,15.25,8,13.56,10,16.95,11,18.64,41048
41,49,90,15,16.67,7,7.78,14,15.56,25,27.78,10,11.11,41049
41,50,104,21,20.19,9,8.65,13,12.5,21,20.19,26,25.0,41050
41,51,52,11,21.15,2,3.85,7,13.46,10,19.23,11,21.15,41051
41,52,103,16,15.53,13,12.62,20,19.42,14,13.59,15,14.56,41052
41,53,90,13,14.44,6,6.67,9,10.0,25,27.78,10,11.11,41053
41,54,95,10,10.53,12,12.63,24,25.26,16,16.84,17,17.89,41054
41,55,73,15,20.55,3,4.11,13,17.81,16,21.92,12,16.44,41055
41,56,109,17,15.6,11,10.09,16,14.68,23,21.1,24,22.02,41056
41,57,101,18,17.82,8,7.92,12,11.88,17,16.83,20,19.8,41057
41,58,59,10,16.95,5,8.47,10,16.95,15,25.42,5,8.47,41058
41,59,88,11,12.5,8,9.09,10,11.36,23,26.14,22,25.0,41059
41,60,72,12,16.67,7,9.72,10,13.89,16,22.22,15,20.83,41060
41,61,130,28,21.54,12,9.23,20,15.38,29,22.31,19,14.62,41061
41,62,96,12,12.5,7,7.29,9,9.38,39,40.63,17,17.71,41062
41,63,85,17,20.0,4,4.71,14,16.47,24,28.24,9,10.59,41063
41,64,117,19,16.24,7,5.98,24,20.51,22,18.8,15,12.82,41064
41,65,92,16,17.39,11,11.96,17,18.48,20,21.74,11,11.96,41065
41,66,117,14,11.97,7,5.98,27,23.08,32,27.35,15,12.82,41066
42,1,78,3,3.85,17,21.79,20,25.64,12,15.38,7,8.97,42001
42,2,55,5,9.09,15,27.27,14,25.45,4,7.27,13,23.64,42002
42,3,50,5,10.0,13,26.0,7,14.0,5,10.0,14,28.0,42003
42,4,72,7,9.72,17,23.61,17,23.61,7,9.72,15,20.83,42004
42,5,51,4,7.84,11,21.57,14,27.45,3,5.88,8,15.69,42005
42,6,159,16,10.06,37,23.27,29,18.24,16,10.06,36,22.64,42006
42,7,65,5,7.69,11,16.92,16,24.62,7,10.77,11,16.92,42007
42,8,75,7,9.33,23,30.67,16,21.33,9,12.0,8,10.67,42008
42,9,71,10,14.08,16,22.54,11,15.49,7,9.86,18,25.35,42009
42,10,50,8,16.0,16,32.0,9,18.0,7,14.0,7,14.0,42010
42,11,72,2,2.78,22,30.56,17,23.61,3,4.17,14,19.44,42011
42,12,70,2,2.86,13,18.57,9,12.86,8,11.43,13,18.57,42012
42,13,162,15,9.26,30,18.52,37,22.84,19,11.73,40,24.69,42013
42,14,74,4,5.41,22,29.73,11,14.86,11,14.86,16,21.62,42014
42,15,67,2,2.99,26,38.81,18,26.87,3,4.48,13,19.4,42015
42,16,86,7,8.14,23,26.74,23,26.74,7,8.14,15,17.44,42016
42,17,15,2,13.33,1,6.67,6,40.0,2,13.33,3,20.0,42017
42,18,117,9,7.69,24,20.51,19,16.24,12,10.26,36,30.77,42018
42,19,54,2,3.7,11,20.37,16,29.63,8,14.81,9,16.67,42019
42,20,36,5,13.89,6,16.67,3,8.33,9,25.0,7,19.44,42020
42,21,67,5,7.46,15,22.39,6,8.96,5,7.46,7,10.45,42021
42,22,47,7,14.89,10,21.28,7,14.89,3,6.38,11,23.4,42022
42,23,86,8,9.3,19,22.09,27,31.4,5,5.81,19,22.09,42023
42,24,108,10,9.26,25,23.15,17,15.74,12,11.11,27,25.0,42024
42,25,89,7,7.87,15,16.85,11,12.36,18,20.22,22,24.72,42025
42,26,40,5,12.5,14,35.0,9,22.5,5,12.5,6,15.0,42026
42,27,135,21,15.56,18,13.33,20,14.81,16,11.85,30,22.22,42027
42,28,87,7,8.05,20,22.99,23,26.44,4,4.6,20,22.99,42028
