ward,precinct,total,Pat Quinn,Pat Quinn Percent,Renato Mariotti,Renato Mariotti Percent,Scott Drury,Scott Drury Percent,Nancy Rotering,Nancy Rotering Percent,Kwame Raoul,Kwame Raoul Percent,Jesse Ruiz,Jesse Ruiz Percent,Sharon Fairley,Sharon Fairley Percent,Aaron Goldstein,Aaron Goldstein Percent,precinct_id
42,7,252,39,15.48,16,6.35,20,7.94,24,9.52,74,29.37,6,2.38,69,27.38,4,1.59,42007
42,8,226,34,15.04,10,4.42,8,3.54,32,14.16,67,29.65,6,2.65,52,23.01,17,7.52,42008
42,9,205,56,27.32,9,4.39,10,4.88,16,7.8,60,29.27,2,0.98,45,21.95,7,3.41,42009
42,10,253,38,15.02,19,7.51,18,7.11,22,8.7,66,26.09,14,5.53,67,26.48,9,3.56,42010
42,11,160,28,17.5,7,4.38,12,7.5,17,10.63,45,28.13,4,2.5,41,25.63,6,3.75,42011
42,12,229,28,12.23,13,5.68,20,8.73,21,9.17,62,27.07,7,3.06,68,29.69,10,4.37,42012
42,13,263,45,17.11,5,1.9,20,7.6,35,13.31,71,27.0,14,5.32,64,24.33,9,3.42,42013
42,14,182,34,18.68,8,4.4,18,9.89,17,9.34,42,23.08,10,5.49,45,24.73,8,4.4,42014
42,15,167,27,16.17,7,4.19,12,7.19,22,13.17,43,25.75,14,8.38,38,22.75,4,2.4,42015
42,16,231,41,17.75,14,6.06,14,6.06,27,11.69,58,25.11,12,5.19,53,22.94,12,5.19,42016
42,17,274,50,18.25,13,4.74,26,9.49,17,6.2,70,25.55,16,5.84,76,27.74,6,2.19,42017
42,18,143,26,18.18,12,8.39,5,3.5,15,10.49,38,26.57,5,3.5,38,26.57,4,2.8,42018
42,19,285,31,10.88,10,3.51,26,9.12,34,11.93,56,19.65,9,3.16,108,37.89,11,3.86,42019
42,20,160,21,13.13,10,6.25,20,12.5,15,9.38,33,20.63,7,4.38,48,30.0,6,3.75,42020
42,21,173,33,19.08,8,4.62,16,9.25,26,15.03,33,19.08,7,4.05,46,26.59,4,2.31,42021
42,22,93,10,10.75,7,7.53,12,12.9,9,9.68,16,17.2,1,1.08,30,32.26,8,8.6,42022
42,23,217,25,11.52,7,3.23,17,7.83,39,17.97,54,24.88,7,3.23,59,27.19,9,4.15,42023
42,24,220,37,16.82,9,4.09,22,10.0,27,12.27,49,22.27,13,5.91,50,22.73,13,5.91,42024
42,25,181,33,18.23,16,8.84,8,4.42,16,8.84,42,23.2,7,3.87,47,25.97,12,6.63,42025
42,26,235,32,13.62,12,5.11,25,10.64,31,13.19,71,30.21,8,3.4,53,22.55,3,1.28,42026
42,27,196,45,22.96,6,3.06,13,6.63,18,9.18,63,32.14,7,3.57,38,19.39,6,3.06,42027
42,28,284,36,12.68,12,4.23,18,6.34,40,14.08,87,30.63,5,1.76,72,25.35,14,4.93,42028
42,29,201,30,14.93,17,8.46,22,10.95,15,7.46,65,32.34,6,2.99,42,20.9,4,1.99,42029
42,30,229,33,14.41,9,3.93,28,12.23,20,8.73,55,24.02,11,4.8,68,29.69,5,2.18,42030
42,31,225,42,18.67,14,6.22,20,8.89,22,9.78,57,25.33,9,4.0,53,23.56,8,3.56,42031
42,32,146,36,24.66,12,8.22,9,6.16,19,13.01,28,19.18,4,2.74,33,22.6,5,3.42,42032
42,33,236,40,16.95,12,5.08,18,7.63,31,13.14,42,17.8,7,2.97,74,31.36,12,5.08,42033
42,34,204,28,13.73,5,2.45,26,12.75,31,15.2,48,23.53,10,4.9,50,24.51,6,2.94,42034
42,35,284,56,19.72,13,4.58,17,5.99,34,11.97,78,27.46,7,2.46,72,25.35,7,2.46,42035
42,36,272,45,16.54,16,5.88,15,5.51,22,8.09,89,32.72,5,1.84,70,25.74,10,3.68,42036
42,37,120,16,13.33,8,6.67,7,5.83,22,18.33,32,26.67,5,4.17,26,21.67,4,3.33,42037
42,38,164,34,20.73,11,6.71,10,6.1,15,9.15,35,21.34,13,7.93,38,23.17,8,4.88,42038
42,39,189,25,13.23,11,5.82,17,8.99,24,12.7,57,30.16,8,4.23,41,21.69,6,3.17,42039
42,40,249,40,16.06,15,6.02,15,6.02,36,14.46,83,33.33,5,2.01,47,18.88,8,3.21,42040
42,41,187,31,16.58,12,6.42,16,8.56,16,8.56,54,28.88,5,2.67,48,25.67,5,2.67,42041
42,42,295,58,19.66,14,4.75,14,4.75,22,7.46,75,25.42,19,6.44,84,28.47,9,3.05,42042
43,1,135,18,13.33,8,5.93,7,5.19,15,11.11,46,34.07,2,1.48,35,25.93,4,2.96,43001
43,2,204,28,13.73,11,5.39,20,9.8,18,8.82,49,24.02,13,6.37,61,29.9,4,1.96,43002
43,3,224,35,15.63,18,8.04,11,4.91,29,12.95,36,16.07,14,6.25,72,32.14,9,4.02,43003
43,4,240,39,16.25,8,3.33,17,7.08,32,13.33,61,25.42,5,2.08,75,31.25,3,1.25,43004
43,5,191,29,15.18,10,5.24,18,9.42,20,10.47,39,20.42,6,3.14,60,31.41,9,4.71,43005
43,6,156,19,12.18,7,4.49,16,10.26,14,8.97,43,27.56,10,6.41,34,21.79,13,8.33,43006
43,7,166,28,16.87,7,4.22,6,3.61,9,5.42,51,30.72,9,5.42,47,28.31,9,5.42,43007
43,8,197,41,20.81,7,3.55,12,6.09,26,13.2,37,18.78,10,5.08,62,31.47,2,1.02,43008
43,9,266,55,20.68,5,1.88,18,6.77,26,9.77,86,32.33,14,5.26,58,21.8,4,1.5,43009
43,10,279,46,16.49,10,3.58,19,6.81,28,10.04,68,24.37,8,2.87,89,31.9,11,3.94,43010
43,11,138,22,15.94,3,2.17,12,8.7,16,11.59,32,23.19,3,2.17,49,35.51,1,0.72,43011
43,12,169,28,16.57,10,5.92,12,7.1,27,15.98,35,20.71,3,1.78,48,28.4,6,3.55,43012
43,13,228,46,20.18,14,6.14,12,5.26,36,15.79,49,21.49,6,2.63,57,25.0,8,3.51,43013
43,14,257,44,17.12,10,3.89,22,8.56,24,9.34,56,21.79,13,5.06,85,33.07,3,1.17,43014
43,15,222,35,15.77,10,4.5,24,10.81,27,12.16,50,22.52,14,6.31,57,25.68,5,2.25,43015
43,16,160,19,11.88,7,4.38,7,4.38,24,15.0,40,25.0,5,3.13,53,33.13,5,3.13,43016
43,17,180,19,10.56,4,2.22,22,12.22,21,11.67,42,23.33,11,6.11,58,32.22,3,1.67,43017
43,18,255,41,16.08,5,1.96,17,6.67,31,12.16,61,23.92,14,5.49,76,29.8,10,3.92,43018
43,19,269,49,18.22,12,4.46,21,7.81,31,11.52,65,24.16,10,3.72,73,27.14,8,2.97,43019
43,20,221,37,16.74,8,3.62,16,7.24,20,9.05,52,23.53,11,4.98,70,31.67,7,3.17,43020
43,21,232,31,13.36,16,6.9,18,7.76,24,10.34,54,23.28,9,3.88,73,31.47,7,3.02,43021
43,22,136,30,22.06,14,10.29,6,4.41,16,11.76,19,13.97,9,6.62,35,25.74,7,5.15,43022
43,23,147,29,19.73,7,4.76,6,4.08,14,9.52,23,15.65,6,4.08,55,37.41,7,4.76,43023
43,24,159,35,22.01,7,4.4,13,8.18,20,12.58,35,22.01,12,7.55,34,21.38,3,1.89,43024
43,25,229,39,17.03,6,2.62,27,11.79,26,11.35,40,17.47,9,3.93,69,30.13,13,5.68,43025
43,26,182,30,16.48,1,0.55,17,9.34,25,13.74,33,18.13,10,5.49,59,32.42,7,3.85,43026
43,27,220,33,15.0,6,2.73,20,9.09,18,8.18,49,22.27,8,3.64,78,35.45,8,3.64,43027
43,28,252,44,17.46,17,6.75,17,6.75,30,11.9,60,23.81,11,4.37,65,25.79,8,3.17,43028
43,29,197,31,15.74,10,5.08,18,9.14,27,13.71,42,21.32,10,5.08,52,26.4,7,3.55,43029
43,30,212,33,15.57,10,4.72,14,6.6,24,11.32,48,22.64,11,5.19,69,32.55,3,1.42,43030
43,31,246,51,20.73,14,5.69,14,5.69,25,10.16,70,28.46,18,7.32,46,18.7,8,3.25,43031
43,32,257,35,13.62,14,5.45,11,4.28,39,15.18,69,26.85,8,3.11,72,28.02,9,3.5,43032
43,33,254,39,15.35,8,3.15,18,7.09,34,13.39,57,22.44,7,2.76,78,30.71,13,5.12,43033
43,34,207,32,15.46,10,4.83,19,9.18,15,7.25,47,22.71,6,2.9,61,29.47,17,8.21,43034
43,35,296,48,16.22,4,1.35,16,5.41,39,13.18,73,24.66,11,3.72,91,30.74,14,4.73,43035
43,36,94,20,21.28,2,2.13,7,7.45,12,12.77,19,20.21,4,4.26,24,25.53,6,6.38,43036
43,37,203,38,18.72,13,6.4,11,5.42,17,8.37,54,26.6,10,4.93,54,26.6,6,2.96,43037
43,38,219,27,12.33,3,1.37,11,5.02,33,15.07,41,18.72,8,3.65,85,38.81,11,5.02,43038
43,39,153,35,22.88,5,3.27,22,14.38,19,12.42,29,18.95,2,1.31,28,18.3,13,8.5,43039
43,40,154,34,22.08,7,4.55,16,10.39,11,7.14,44,28.57,8,5.19,28,18.18,6,3.9,43040
43,41,309,42,13.59,16,5.18,23,7.44,36,11.65,89,28.8,8,2.59,85,27.51,10,3.24,43041
43,42,232,35,15.09,7,3.02,15,6.47,31,13.36,69,29.74,13,5.6,56,24.14,6,2.59,43042
43,43,274,30,10.95,6,2.19,37,13.5,40,14.6,46,16.79,14,5.11,89,32.48,12,4.38,43043
43,44,217,33,15.21,8,3.69,20,9.22,29,13.36,39,17.97,20,9.22,62,28.57,6,2.76,43044
43,45,149,25,16.78,8,5.37,7,4.7,23,15.44,39,26.17,11,7.38,31,20.81,5,3.36,43045
43,46,108,14,12.96,7,6.48,13,12.04,18,16.67,29,26.85,1,0.93,23,21.3,3,2.78,43046
44,1,392,68,17.35,25,6.38,20,5.1,59,15.05,92,23.47,18,4.59,95,24.23,15,3.83,44001
44,2,262,46,17.56,29,11.07,18,6.87,24,9.16,54,20.61,14,5.34,70,26.72,7,2.67,44002
44,3,250,46,18.4,10,4.0,11,4.4,30,12.0,54,21.6,6,2.4,77,30.8,16,6.4,44003
44,4,282,40,14.18,10,3.55,26,9.22,30,10.64,71,25.18,14,4.96,66,23.4,25,8.87,44004
44,5,262,44,16.79,21,8.02,9,3.44,36,13.74,69,26.34,8,3.05,64,24.43,11,4.2,44005
44,6,306,52,16.99,18,5.88,24,7.84,30,9.8,79,25.82,9,2.94,83,27.12,11,3.59,44006
44,7,218,32,14.68,12,5.5,15,6.88,25,11.47,51,23.39,4,1.83,71,32.57,8,3.67,44007
44,8,336,51,15.18,18,5.36,14,4.17,42,12.5,97,28.87,12,3.57,90,26.79,12,3.57,44008
44,9,209,40,19.14,18,8.61,12,5.74,17,8.13,50,23.92,10,4.78,56,26.79,6,2.87,44009
44,10,213,26,12.21,16,7.51,18,8.45,22,10.33,62,29.11,7,3.29,57,26.76,5,2.35,44010
44,11,252,54,21.43,14,5.56,24,9.52,30,11.9,54,21.43,14,5.56,55,21.83,7,2.78,44011
44,12,284,51,17.96,16,5.63,20,7.04,26,9.15,89,31.34,10,3.52,60,21.13,12,4.23,44012
44,13,171,23,13.45,12,7.02,15,8.77,20,11.7,44,25.73,7,4.09,40,23.39,10,5.85,44013
44,14,185,32,17.3,13,7.03,11,5.95,16,8.65,58,31.35,6,3.24,43,23.24,6,3.24,44014
44,15,248,40,16.13,23,9.27,10,4.03,20,8.06,65,26.21,12,4.84,71,28.63,7,2.82,44015
44,16,273,39,14.29,17,6.23,23,8.42,35,12.82,65,23.81,12,4.4,72,26.37,10,3.66,44016
44,17,394,66,16.75,25,6.35,25,6.35,58,14.72,100,25.38,15,3.81,90,22.84,15,3.81,44017
44,18,232,42,18.1,12,5.17,9,3.88,24,10.34,66,28.45,14,6.03,56,24.14,9,3.88,44018
44,19,340,69,20.29,28,8.24,17,5.0,35,10.29,77,22.65,14,4.12,87,25.59,13,3.82,44019
44,20,232,34,14.66,19,8.19,10,4.31,21,9.05,73,31.47,7,3.02,50,21.55,18,7.76,44020
44,21,283,45,15.9,27,9.54,17,6.01,24,8.48,69,24.38,3,1.06,82,28.98,16,5.65,44021
44,22,326,58,17.79,16,4.91,27,8.28,43,13.19,73,22.39,7,2.15,83,25.46,19,5.83,44022
44,23,238,36,15.13,13,5.46,12,5.04,37,15.55,57,23.95,7,2.94,66,27.73,10,4.2,44023
44,24,228,37,16.23,10,4.39,15,6.58,22,9.65,70,30.7,3,1.32,60,26.32,11,4.82,44024
44,25,245,39,15.92,17,6.94,20,8.16,20,8.16,59,24.08,14,5.71,68,27.76,8,3.27,44025
44,26,262,56,21.37,12,4.58,13,4.96,19,7.25,68,25.95,8,3.05,71,27.1,15,5.73,44026
44,27,303,42,13.86,15,4.95,20,6.6,24,7.92,83,27.39,23,7.59,84,27.72,12,3.96,44027
44,28,251,45,17.93,16,6.37,10,3.98,24,9.56,68,27.09,11,4.38,62,24.7,15,5.98,44028
44,29,224,38,16.96,16,7.14,11,4.91,23,10.27,62,27.68,9,4.02,60,26.79,5,2.23,44029
44,30,264,36,13.64,7,2.65,16,6.06,36,13.64,86,32.58,10,3.79,62,23.48,11,4.17,44030
44,31,198,35,17.68,6,3.03,31,15.66,17,8.59,57,28.79,3,1.52,45,22.73,4,2.02,44031
44,32,265,52,19.62,12,4.53,27,10.19,28,10.57,63,23.77,12,4.53,55,20.75,16,6.04,44032
44,33,249,47,18.88,32,12.85,9,3.61,30,12.05,54,21.69,8,3.21,59,23.69,10,4.02,44033
44,34,305,71,23.28,16,5.25,20,6.56,26,8.52,84,27.54,15,4.92,65,21.31,8,2.62,44034
44,35,347,53,15.27,14,4.03,38,10.95,34,9.8,103,29.68,2,0.58,89,25.65,14,4.03,44035
44,36,230,32,13.91,24,10.43,12,5.22,26,11.3,61,26.52,7,3.04,63,27.39,5,2.17,44036
44,37,292,59,20.21,19,6.51,18,6.16,33,11.3,76,26.03,20,6.85,57,19.52,10,3.42,44037
44,38,183,34,18.58,11,6.01,18,9.84,24,13.11,44,24.04,5,2.73,39,21.31,8,4.37,44038
44,39,225,38,16.89,11,4.89,15,6.67,32,14.22,56,24.89,12,5.33,47,20.89,14,6.22,44039
44,40,193,28,14.51,21,10.88,20,10.36,23,11.92,35,18.13,8,4.15,48,24.87,10,5.18,44040
44,41,294,50,17.01,20,6.8,12,4.08,34,11.56,79,26.87,17,5.78,65,22.11,17,5.78,44041
45,1,185,29,15.68,9,4.86,10,5.41,17,9.19,53,28.65,9,4.86,47,25.41,11,5.95,45001
45,2,216,50,23.15,11,5.09,11,5.09,19,8.8,55,25.46,17,7.87,40,18.52,13,6.02,45002
45,3,230,50,21.74,10,4.35,11,4.78,24,10.43,55,23.91,13,5.65,59,25.65,8,3.48,45003
45,4,286,59,20.63,15,5.24,22,7.69,18,6.29,85,29.72,18,6.29,57,19.93,12,4.2,45004
45,5,265,69,26.04,16,6.04,24,9.06,26,9.81,48,18.11,11,4.15,58,21.89,13,4.91,45005
45,6,312,52,16.67,14,4.49,20,6.41,29,9.29,84,26.92,17,5.45,77,24.68,19,6.09,45006
45,7,366,67,18.31,21,5.74,28,7.65,37,10.11,94,25.68,23,6.28,77,21.04,19,5.19,45007
45,8,201,37,18.41,14,6.97,20,9.95,23,11.44,44,21.89,24,11.94,31,15.42,8,3.98,45008
45,9,202,54,26.73,9,4.46,18,8.91,14,6.93,53,26.24,30,14.85,19,9.41,5,2.48,45009
45,10,224,66,29.46,10,4.46,14,6.25,25,11.16,43,19.2,21,9.38,38,16.96,7,3.13,45010
45,11,149,41,27.52,2,1.34,9,6.04,18,12.08,43,28.86,9,6.04,18,12.08,9,6.04,45011
45,12,226,59,26.11,14,6.19,17,7.52,14,6.19,46,20.35,16,7.08,40,17.7,20,8.85,45012
45,13,210,53,25.24,7,3.33,15,7.14,11,5.24,52,24.76,17,8.1,45,21.43,10,4.76,45013
45,14,258,58,22.48,11,4.26,31,12.02,23,8.91,72,27.91,14,5.43,33,12.79,16,6.2,45014
45,15,310,89,28.71,13,4.19,16,5.16,37,11.94,87,28.06,21,6.77,38,12.26,9,2.9,45015
45,16,209,55,26.32,11,5.26,16,7.66,29,13.88,51,24.4,9,4.31,31,14.83,7,3.35,45016
45,17,233,63,27.04,13,5.58,23,9.87,21,9.01,58,24.89,13,5.58,36,15.45,6,2.58,45017
45,18,188,47,25.0,5,2.66,20,10.64,13,6.91,43,22.87,18,9.57,30,15.96,12,6.38,45018
45,19,102,29,28.43,7,6.86,4,3.92,4,3.92,34,33.33,8,7.84,14,13.73,2,1.96,45019
45,20,132,41,31.06,6,4.55,7,5.3,14,10.61,30,22.73,13,9.85,19,14.39,2,1.52,45020
45,21,199,61,30.65,7,3.52,19,9.55,16,8.04,36,18.09,20,10.05,37,18.59,3,1.51,45021
45,22,184,66,35.87,6,3.26,16,8.7,13,7.07,41,22.28,11,5.98,25,13.59,6,3.26,45022
45,23,189,56,29.63,8,4.23,25,13.23,23,12.17,35,18.52,13,6.88,28,14.81,1,0.53,45023
45,24,170,47,27.65,10,5.88,23,13.53,16,9.41,37,21.76,10,5.88,19,11.18,8,4.71,45024
45,25,140,37,26.43,4,2.86,25,17.86,9,6.43,28,20.0,8,5.71,26,18.57,3,2.14,45025
45,26,107,35,32.71,6,5.61,16,14.95,15,14.02,16,14.95,3,2.8,12,11.21,4,3.74,45026
45,27,171,55,32.16,6,3.51,17,9.94,16,9.36,35,20.47,15,8.77,24,14.04,3,1.75,45027
45,28,146,34,23.29,6,4.11,9,6.16,11,7.53,38,26.03,9,6.16,30,20.55,9,6.16,45028
45,29,127,44,34.65,5,3.94,13,10.24,6,4.72,29,22.83,12,9.45,16,12.6,2,1.57,45029
45,30,193,52,26.94,8,4.15,11,5.7,14,7.25,57,29.53,24,12.44,20,10.36,7,3.63,45030
45,31,165,51,30.91,4,2.42,22,13.33,13,7.88,41,24.85,12,7.27,20,12.12,2,1.21,45031
45,32,156,37,23.72,8,5.13,19,12.18,13,8.33,46,29.49,10,6.41,19,12.18,4,2.56,45032
45,33,146,44,30.14,5,3.42,14,9.59,12,8.22,41,28.08,12,8.22,14,9.59,4,2.74,45033
45,34,228,60,26.32,14,6.14,15,6.58,23,10.09,58,25.44,21,9.21,30,13.16,7,3.07,45034
45,35,248,63,25.4,17,6.85,26,10.48,17,6.85,51,20.56,20,8.06,46,18.55,8,3.23,45035
45,36,240,69,28.75,6,2.5,26,10.83,26,10.83,54,22.5,11,4.58,37,15.42,11,4.58,45036
45,37,197,46,23.35,8,4.06,17,8.63,18,9.14,57,28.93,15,7.61,29,14.72,7,3.55,45037
45,38,166,52,31.33,9,5.42,7,4.22,16,9.64,42,25.3,14,8.43,22,13.25,4,2.41,45038
45,39,183,60,32.79,6,3.28,22,12.02,13,7.1,43,23.5,11,6.01,21,11.48,7,3.83,45039
45,40,209,64,30.62,13,6.22,17,8.13,22,10.53,45,21.53,14,6.7,26,12.44,8,3.83,45040
45,41,188,60,31.91,14,7.45,19,10.11,13,6.91,52,27.66,8,4.26,16,8.51,6,3.19,45041
45,42,202,72,35.64,15,7.43,26,12.87,24,11.88,34,16.83,8,3.96,15,7.43,8,3.96,45042
45,43,204,63,30.88,7,3.43,25,12.25,23,11.27,38,18.63,18,8.82,24,11.76,6,2.94,45043
45,44,192,61,31.77,5,2.6,16,8.33,18,9.38,54,28.13,9,4.69,22,11.46,7,3.65,45044
45,45,103,27,26.21,4,3.88,14,13.59,8,7.77,24,23.3,13,12.62,9,8.74,4,3.88,45045
45,46,139,41,29.5,4,2.88,19,13.67,12,8.63,28,20.14,11,7.91,17,12.23,7,5.04,45046
45,47,143,47,32.87,3,2.1,16,11.19,16,11.19,26,18.18,11,7.69,18,12.59,6,4.2,45047
45,48,137,35,25.55,9,6.57,23,16.79,13,9.49,34,24.82,5,3.65,15,10.95,3,2.19,45048
46,1,222,61,27.48,18,8.11,14,6.31,21,9.46,53,23.87,9,4.05,30,13.51,16,7.21,46001
46,2,242,47,19.42,17,7.02,17,7.02,23,9.5,77,31.82,11,4.55,39,16.12,11,4.55,46002
46,3,356,51,14.33,19,5.34,21,5.9,58,16.29,78,21.91,15,4.21,91,25.56,23,6.46,46003
46,4,256,57,22.27,12,4.69,7,2.73,18,7.03,96,37.5,12,4.69,43,16.8,11,4.3,46004
46,5,264,43,16.29,11,4.17,23,8.71,21,7.95,72,27.27,11,4.17,68,25.76,15,5.68,46005
46,6,218,52,23.85,6,2.75,14,6.42,23,10.55,73,33.49,8,3.67,32,14.68,10,4.59,46006
46,7,349,59,16.91,27,7.74,19,5.44,46,13.18,108,30.95,19,5.44,59,16.91,12,3.44,46007
46,8,194,53,27.32,11,5.67,7,3.61,22,11.34,60,30.93,3,1.55,25,12.89,13,6.7,46008
46,9,286,44,15.38,12,4.2,25,8.74,32,11.19,87,30.42,18,6.29,52,18.18,16,5.59,46009
46,10,327,68,20.8,14,4.28,24,7.34,38,11.62,87,26.61,12,3.67,72,22.02,12,3.67,46010
46,11,216,43,19.91,10,4.63,11,5.09,27,12.5,69,31.94,8,3.7,35,16.2,13,6.02,46011
46,12,314,51,16.24,26,8.28,16,5.1,27,8.6,96,30.57,16,5.1,63,20.06,19,6.05,46012
46,13,258,45,17.44,9,3.49,20,7.75,27,10.47,64,24.81,9,3.49,77,29.84,7,2.71,46013
46,14,278,72,25.9,5,1.8,3,1.08,12,4.32,144,51.8,9,3.24,24,8.63,9,3.24,46014
46,15,252,41,16.27,19,7.54,18,7.14,19,7.54,73,28.97,9,3.57,66,26.19,7,2.78,46015
46,16,317,52,16.4,17,5.36,15,4.73,28,8.83,94,29.65,10,3.15,83,26.18,18,5.68,46016
46,17,320,76,23.75,12,3.75,20,6.25,33,10.31,77,24.06,16,5.0,76,23.75,10,3.13,46017
46,18,270,45,16.67,14,5.19,27,10.0,26,9.63,74,27.41,14,5.19,58,21.48,12,4.44,46018
46,19,224,42,18.75,10,4.46,16,7.14,32,14.29,53,23.66,13,5.8,50,22.32,8,3.57,46019
46,20,237,49,20.68,13,5.49,7,2.95,22,9.28,107,45.15,9,3.8,24,10.13,6,2.53,46020
46,21,161,34,21.12,6,3.73,6,3.73,17,10.56,50,31.06,12,7.45,27,16.77,9,5.59,46021
46,22,179,46,25.7,7,3.91,12,6.7,15,8.38,55,30.73,8,4.47,21,11.73,15,8.38,46022
46,23,206,48,23.3,9,4.37,10,4.85,20,9.71,69,33.5,8,3.88,32,15.53,10,4.85,46023
46,24,318,52,16.35,22,6.92,22,6.92,47,14.78,80,25.16,9,2.83,66,20.75,20,6.29,46024
46,25,246,50,20.33,11,4.47,16,6.5,15,6.1,81,32.93,11,4.47,58,23.58,4,1.63,46025
46,26,267,41,15.36,18,6.74,10,3.75,23,8.61,109,40.82,15,5.62,45,16.85,6,2.25,46026
46,27,334,62,18.56,28,8.38,19,5.69,32,9.58,103,30.84,20,5.99,54,16.17,16,4.79,46027
46,28,322,59,18.32,14,4.35,20,6.21,51,15.84,77,23.91,12,3.73,78,24.22,11,3.42,46028
46,29,244,44,18.03,19,7.79,14,5.74,22,9.02,72,29.51,6,2.46,57,23.36,10,4.1,46029
46,30,253,59,23.32,10,3.95,11,4.35,21,8.3,85,33.6,18,7.11,39,15.42,10,3.95,46030
46,31,252,33,13.1,18,7.14,18,7.14,20,7.94,71,28.17,12,4.76,58,23.02,22,8.73,46031
46,32,246,53,21.54,20,8.13,16,6.5,16,6.5,88,35.77,6,2.44,36,14.63,11,4.47,46032
46,33,306,63,20.59,23,7.52,25,8.17,28,9.15,85,27.78,4,1.31,66,21.57,12,3.92,46033
46,34,269,52,19.33,10,3.72,11,4.09,26,9.67,87,32.34,10,3.72,52,19.33,21,7.81,46034
46,35,265,70,26.42,8,3.02,17,6.42,19,7.17,101,38.11,7,2.64,35,13.21,8,3.02,46035
46,36,276,62,22.46,14,5.07,21,7.61,29,10.51,59,21.38,11,3.99,65,23.55,15,5.43,46036
46,37,229,50,21.83,12,5.24,20,8.73,18,7.86,67,29.26,11,4.8,43,18.78,8,3.49,46037
46,38,207,49,23.67,11,5.31,8,3.86,16,7.73,78,37.68,5,2.42,36,17.39,4,1.93,46038
46,39,253,62,24.51,13,5.14,14,5.53,31,12.25,72,28.46,10,3.95,42,16.6,9,3.56,46039
46,40,268,41,15.3,8,2.99,17,6.34,32,11.94,77,28.73,18,6.72,60,22.39,15,5.6,46040
47,1,155,20,12.9,9,5.81,7,4.52,7,4.52,51,32.9,6,3.87,47,30.32,8,5.16,47001
47,2,329,64,19.45,9,2.74,23,6.99,24,7.29,85,25.84,11,3.34,107,32.52,6,1.82,47002
47,3,336,76,22.62,19,5.65,22,6.55,24,7.14,90,26.79,24,7.14,70,20.83,11,3.27,47003
47,4,370,40,10.81,25,6.76,28,7.57,26,7.03,144,38.92,12,3.24,80,21.62,15,4.05,47004
47,5,345,46,13.33,24,6.96,22,6.38,25,7.25,116,33.62,17,4.93,78,22.61,17,4.93,47005
47,6,286,52,18.18,17,5.94,25,8.74,20,6.99,84,29.37,12,4.2,66,23.08,10,3.5,47006
47,7,266,51,19.17,14,5.26,17,6.39,26,9.77,75,28.2,11,4.14,63,23.68,9,3.38,47007
47,8,310,51,16.45,20,6.45,19,6.13,19,6.13,95,30.65,24,7.74,74,23.87,8,2.58,47008
47,9,248,45,18.15,12,4.84,14,5.65,25,10.08,71,28.63,11,4.44,64,25.81,6,2.42,47009
47,10,375,47,12.53,21,5.6,18,4.8,29,7.73,121,32.27,10,2.67,106,28.27,23,6.13,47010
47,11,255,38,14.9,13,5.1,20,7.84,14,5.49,83,32.55,13,5.1,63,24.71,11,4.31,47011
47,12,351,40,11.4,17,4.84,22,6.27,39,11.11,108,30.77,16,4.56,95,27.07,14,3.99,47012
47,13,306,41,13.4,19,6.21,18,5.88,37,12.09,72,23.53,20,6.54,81,26.47,18,5.88,47013
47,14,298,40,13.42,17,5.7,18,6.04,26,8.72,108,36.24,9,3.02,65,21.81,15,5.03,47014
47,15,403,69,17.12,20,4.96,14,3.47,39,9.68,127,31.51,15,3.72,85,21.09,34,8.44,47015
47,16,320,62,19.38,15,4.69,15,4.69,29,9.06,86,26.88,16,5.0,74,23.13,23,7.19,47016
47,17,284,60,21.13,13,4.58,15,5.28,21,7.39,86,30.28,16,5.63,63,22.18,10,3.52,47017
47,18,298,49,16.44,17,5.7,17,5.7,35,11.74,86,28.86,17,5.7,67,22.48,10,3.36,47018
47,19,372,60,16.13,27,7.26,11,2.96,41,11.02,107,28.76,15,4.03,94,25.27,17,4.57,47019
47,20,295,60,20.34,14,4.75,16,5.42,28,9.49,81,27.46,7,2.37,70,23.73,19,6.44,47020
47,21,317,41,12.93,20,6.31,16,5.05,30,9.46,99,31.23,10,3.15,87,27.44,14,4.42,47021
47,22,348,65,18.68,19,5.46,20,5.75,23,6.61,91,26.15,11,3.16,97,27.87,22,6.32,47022
47,23,366,56,15.3,14,3.83,12,3.28,43,11.75,105,28.69,17,4.64,97,26.5,22,6.01,47023
47,24,272,40,14.71,18,6.62,17,6.25,31,11.4,71,26.1,9,3.31,74,27.21,12,4.41,47024
47,25,297,34,11.45,12,4.04,13,4.38,25,8.42,103,34.68,14,4.71,81,27.27,15,5.05,47025
47,26,350,41,11.71,18,5.14,20,5.71,44,12.57,107,30.57,10,2.86,98,28.0,12,3.43,47026
47,27,267,27,10.11,18,6.74,13,4.87,23,8.61,91,34.08,15,5.62,68,25.47,12,4.49,47027
47,28,304,45,14.8,6,1.97,17,5.59,25,8.22,89,29.28,25,8.22,83,27.3,14,4.61,47028
47,29,294,46,15.65,7,2.38,15,5.1,21,7.14,104,35.37,12,4.08,75,25.51,14,4.76,47029
47,30,366,74,20.22,27,7.38,17,4.64,42,11.48,105,28.69,16,4.37,65,17.76,20,5.46,47030
47,31,269,49,18.22,14,5.2,12,4.46,24,8.92,67,24.91,22,8.18,74,27.51,7,2.6,47031
