ward,precinct,total,Pamela M. Leeming,Pamela M. Leeming Percent,Terrence M Jordan,Terrence M Jordan Percent,Mary Margaret Burke,Mary Margaret Burke Percent,Sammy W. Lacey Jr.,Sammy W. Lacey Jr. Percent,Rhonda Salle̩,Rhonda Salle̩ Percent,Steve Demitro,Steve Demitro Percent,precinct_id
40,16,91,35,38.46,11,12.09,20,21.98,3,3.3,1,1.1,7,7.69,40016
40,17,64,29,45.31,3,4.69,20,31.25,0,0.0,1,1.56,8,12.5,40017
40,18,57,25,43.86,4,7.02,12,21.05,0,0.0,5,8.77,5,8.77,40018
40,19,82,39,47.56,3,3.66,9,10.98,4,4.88,7,8.54,13,15.85,40019
40,20,39,14,35.9,3,7.69,10,25.64,1,2.56,2,5.13,4,10.26,40020
40,21,51,27,52.94,3,5.88,9,17.65,2,3.92,6,11.76,2,3.92,40021
40,22,23,12,52.17,1,4.35,6,26.09,0,0.0,2,8.7,1,4.35,40022
40,23,60,29,48.33,1,1.67,16,26.67,0,0.0,2,3.33,3,5.0,40023
40,24,25,13,52.0,1,4.0,4,16.0,2,8.0,0,0.0,3,12.0,40024
40,25,29,12,41.38,4,13.79,5,17.24,1,3.45,1,3.45,3,10.34,40025
40,26,83,50,60.24,2,2.41,9,10.84,1,1.2,5,6.02,3,3.61,40026
40,27,48,20,41.67,4,8.33,11,22.92,1,2.08,3,6.25,3,6.25,40027
40,28,97,49,50.52,1,1.03,20,20.62,4,4.12,5,5.15,6,6.19,40028
40,29,74,36,48.65,2,2.7,21,28.38,0,0.0,3,4.05,7,9.46,40029
40,30,118,82,69.49,4,3.39,11,9.32,0,0.0,1,0.85,9,7.63,40030
40,31,55,33,60.0,3,5.45,6,10.91,0,0.0,4,7.27,2,3.64,40031
40,32,92,42,45.65,6,6.52,18,19.57,5,5.43,6,6.52,5,5.43,40032
40,33,67,29,43.28,6,8.96,16,23.88,1,1.49,4,5.97,3,4.48,40033
40,34,27,15,55.56,1,3.7,1,3.7,1,3.7,2,7.41,4,14.81,40034
40,35,66,27,40.91,8,12.12,15,22.73,2,3.03,3,4.55,4,6.06,40035
40,36,71,32,45.07,6,8.45,19,26.76,2,2.82,5,7.04,1,1.41,40036
40,37,56,26,46.43,5,8.93,6,10.71,3,5.36,6,10.71,3,5.36,40037
40,38,36,23,63.89,1,2.78,5,13.89,0,0.0,1,2.78,4,11.11,40038
40,39,41,10,24.39,4,9.76,12,29.27,1,2.44,2,4.88,5,12.2,40039
40,40,35,23,65.71,2,5.71,5,14.29,1,2.86,0,0.0,0,0.0,40040
40,41,145,87,60.0,7,4.83,21,14.48,1,0.69,8,5.52,8,5.52,40041
41,1,69,22,31.88,6,8.7,29,42.03,2,2.9,0,0.0,9,13.04,41001
41,2,109,36,33.03,3,2.75,39,35.78,2,1.83,2,1.83,21,19.27,41002
41,3,64,18,28.13,3,4.69,24,37.5,1,1.56,6,9.38,10,15.63,41003
41,4,83,24,28.92,6,7.23,30,36.14,3,3.61,2,2.41,7,8.43,41004
41,5,90,27,30.0,12,13.33,32,35.56,1,1.11,1,1.11,8,8.89,41005
41,6,73,22,30.14,6,8.22,32,43.84,0,0.0,2,2.74,9,12.33,41006
41,7,82,39,47.56,7,8.54,21,25.61,1,1.22,1,1.22,10,12.2,41007
41,8,55,14,25.45,5,9.09,22,40.0,0,0.0,2,3.64,9,16.36,41008
41,9,64,18,28.13,3,4.69,20,31.25,1,1.56,3,4.69,13,20.31,41009
41,10,66,28,42.42,6,9.09,16,24.24,2,3.03,2,3.03,8,12.12,41010
41,11,77,25,32.47,8,10.39,23,29.87,1,1.3,1,1.3,16,20.78,41011
41,12,76,27,35.53,7,9.21,20,26.32,0,0.0,0,0.0,16,21.05,41012
41,13,42,10,23.81,3,7.14,16,38.1,0,0.0,1,2.38,11,26.19,41013
41,14,107,38,35.51,8,7.48,41,38.32,2,1.87,4,3.74,9,8.41,41014
41,15,73,22,30.14,5,6.85,32,43.84,0,0.0,1,1.37,10,13.7,41015
41,16,75,26,34.67,6,8.0,26,34.67,0,0.0,1,1.33,11,14.67,41016
41,17,88,26,29.55,7,7.95,34,38.64,2,2.27,2,2.27,9,10.23,41017
41,18,69,17,24.64,7,10.14,29,42.03,2,2.9,4,5.8,7,10.14,41018
41,19,93,31,33.33,4,4.3,34,36.56,4,4.3,1,1.08,12,12.9,41019
41,20,97,33,34.02,8,8.25,38,39.18,1,1.03,1,1.03,8,8.25,41020
41,21,81,23,28.4,7,8.64,28,34.57,3,3.7,1,1.23,16,19.75,41021
41,22,66,16,24.24,2,3.03,22,33.33,0,0.0,5,7.58,13,19.7,41022
41,23,68,23,33.82,3,4.41,31,45.59,0,0.0,3,4.41,6,8.82,41023
41,24,71,26,36.62,3,4.23,23,32.39,1,1.41,2,2.82,15,21.13,41024
41,25,23,8,34.78,4,17.39,5,21.74,1,4.35,1,4.35,1,4.35,41025
41,26,27,12,44.44,1,3.7,2,7.41,1,3.7,0,0.0,10,37.04,41026
41,27,15,3,20.0,0,0.0,8,53.33,0,0.0,0,0.0,4,26.67,41027
41,28,50,16,32.0,4,8.0,14,28.0,5,10.0,1,2.0,7,14.0,41028
41,29,23,9,39.13,0,0.0,9,39.13,0,0.0,3,13.04,2,8.7,41029
41,30,77,18,23.38,5,6.49,25,32.47,1,1.3,3,3.9,18,23.38,41030
41,31,87,32,36.78,2,2.3,30,34.48,1,1.15,4,4.6,15,17.24,41031
41,32,39,6,15.38,0,0.0,15,38.46,0,0.0,0,0.0,13,33.33,41032
41,33,48,16,33.33,3,6.25,17,35.42,0,0.0,0,0.0,9,18.75,41033
41,34,60,24,40.0,4,6.67,20,33.33,2,3.33,3,5.0,6,10.0,41034
41,35,75,31,41.33,1,1.33,27,36.0,1,1.33,2,2.67,10,13.33,41035
41,36,76,27,35.53,4,5.26,29,38.16,3,3.95,2,2.63,8,10.53,41036
41,37,82,31,37.8,3,3.66,26,31.71,4,4.88,1,1.22,11,13.41,41037
41,38,88,32,36.36,4,4.55,26,29.55,2,2.27,1,1.14,12,13.64,41038
41,39,44,9,20.45,2,4.55,20,45.45,1,2.27,2,4.55,6,13.64,41039
41,40,75,21,28.0,2,2.67,37,49.33,2,2.67,2,2.67,7,9.33,41040
41,41,69,20,28.99,4,5.8,30,43.48,0,0.0,1,1.45,11,15.94,41041
41,42,106,29,27.36,8,7.55,40,37.74,2,1.89,6,5.66,17,16.04,41042
41,43,62,22,35.48,3,4.84,25,40.32,0,0.0,3,4.84,7,11.29,41043
41,44,79,40,50.63,4,5.06,25,31.65,0,0.0,1,1.27,7,8.86,41044
41,45,62,25,40.32,5,8.06,15,24.19,1,1.61,0,0.0,15,24.19,41045
41,46,65,21,32.31,7,10.77,27,41.54,0,0.0,2,3.08,4,6.15,41046
41,47,67,24,35.82,3,4.48,30,44.78,0,0.0,0,0.0,5,7.46,41047
41,48,41,15,36.59,3,7.32,16,39.02,1,2.44,1,2.44,4,9.76,41048
41,49,97,35,36.08,6,6.19,30,30.93,2,2.06,3,3.09,14,14.43,41049
41,50,74,16,21.62,7,9.46,23,31.08,2,2.7,12,16.22,7,9.46,41050
41,51,52,20,38.46,2,3.85,19,36.54,3,5.77,0,0.0,3,5.77,41051
41,52,129,57,44.19,5,3.88,34,26.36,3,2.33,3,2.33,16,12.4,41052
41,53,70,25,35.71,7,10.0,22,31.43,0,0.0,2,2.86,7,10.0,41053
41,54,64,31,48.44,1,1.56,21,32.81,0,0.0,2,3.13,6,9.38,41054
41,55,40,11,27.5,5,12.5,13,32.5,1,2.5,1,2.5,2,5.0,41055
41,56,93,28,30.11,5,5.38,48,51.61,0,0.0,0,0.0,7,7.53,41056
41,57,64,26,40.63,3,4.69,16,25.0,1,1.56,2,3.13,12,18.75,41057
42,1,86,45,52.33,2,2.33,19,22.09,2,2.33,2,2.33,5,5.81,42001
42,2,45,14,31.11,8,17.78,7,15.56,2,4.44,3,6.67,4,8.89,42002
42,3,49,19,38.78,6,12.24,8,16.33,5,10.2,3,6.12,4,8.16,42003
42,4,72,33,45.83,7,9.72,15,20.83,1,1.39,7,9.72,6,8.33,42004
42,5,59,29,49.15,3,5.08,14,23.73,2,3.39,2,3.39,2,3.39,42005
42,6,151,57,37.75,15,9.93,37,24.5,9,5.96,9,5.96,8,5.3,42006
42,7,60,26,43.33,8,13.33,11,18.33,3,5.0,1,1.67,0,0.0,42007
42,8,78,47,60.26,6,7.69,10,12.82,0,0.0,2,2.56,4,5.13,42008
42,9,150,72,48.0,17,11.33,31,20.67,5,3.33,5,3.33,9,6.0,42009
42,10,122,65,53.28,9,7.38,32,26.23,2,1.64,4,3.28,1,0.82,42010
42,11,84,42,50.0,5,5.95,17,20.24,4,4.76,7,8.33,5,5.95,42011
42,12,50,20,40.0,2,4.0,14,28.0,2,4.0,2,4.0,7,14.0,42012
42,13,143,66,46.15,9,6.29,36,25.17,9,6.29,4,2.8,6,4.2,42013
42,14,47,20,42.55,4,8.51,15,31.91,3,6.38,1,2.13,0,0.0,42014
42,15,55,25,45.45,1,1.82,17,30.91,1,1.82,2,3.64,3,5.45,42015
42,16,36,24,66.67,1,2.78,7,19.44,0,0.0,1,2.78,0,0.0,42016
42,17,149,56,37.58,24,16.11,29,19.46,13,8.72,7,4.7,6,4.03,42017
42,18,104,53,50.96,6,5.77,21,20.19,2,1.92,7,6.73,6,5.77,42018
42,19,14,7,50.0,0,0.0,3,21.43,0,0.0,2,14.29,1,7.14,42019
42,20,35,9,25.71,7,20.0,9,25.71,1,2.86,2,5.71,4,11.43,42020
42,21,26,12,46.15,4,15.38,4,15.38,1,3.85,0,0.0,1,3.85,42021
42,22,32,13,40.63,6,18.75,5,15.63,1,3.13,1,3.13,2,6.25,42022
42,23,86,60,69.77,3,3.49,14,16.28,0,0.0,0,0.0,4,4.65,42023
42,24,61,26,42.62,5,8.2,16,26.23,2,3.28,4,6.56,1,1.64,42024
42,25,55,23,41.82,5,9.09,14,25.45,3,5.45,2,3.64,2,3.64,42025
42,26,105,31,29.52,18,17.14,28,26.67,9,8.57,7,6.67,2,1.9,42026
42,27,71,30,42.25,8,11.27,15,21.13,2,2.82,1,1.41,5,7.04,42027
42,28,75,38,50.67,5,6.67,20,26.67,2,2.67,2,2.67,4,5.33,42028
42,29,78,43,55.13,3,3.85,13,16.67,3,3.85,3,3.85,2,2.56,42029
42,30,43,21,48.84,4,9.3,13,30.23,0,0.0,3,6.98,1,2.33,42030
42,31,51,23,45.1,4,7.84,7,13.73,3,5.88,5,9.8,6,11.76,42031
42,32,58,27,46.55,3,5.17,14,24.14,2,3.45,4,6.9,4,6.9,42032
42,33,111,60,54.05,4,3.6,26,23.42,2,1.8,6,5.41,8,7.21,42033
42,34,52,25,48.08,1,1.92,20,38.46,0,0.0,3,5.77,1,1.92,42034
42,35,70,33,47.14,1,1.43,19,27.14,1,1.43,4,5.71,1,1.43,42035
42,36,39,17,43.59,5,12.82,11,28.21,1,2.56,2,5.13,1,2.56,42036
42,37,51,30,58.82,0,0.0,6,11.76,0,0.0,1,1.96,2,3.92,42037
42,38,39,21,53.85,2,5.13,7,17.95,0,0.0,0,0.0,0,0.0,42038
42,39,45,11,24.44,9,20.0,9,20.0,3,6.67,2,4.44,5,11.11,42039
42,40,74,34,45.95,2,2.7,21,28.38,4,5.41,3,4.05,4,5.41,42040
42,41,73,35,47.95,8,10.96,12,16.44,0,0.0,5,6.85,5,6.85,42041
42,42,75,32,42.67,4,5.33,20,26.67,1,1.33,5,6.67,6,8.0,42042
42,43,77,42,54.55,7,9.09,13,16.88,2,2.6,2,2.6,4,5.19,42043
42,44,54,26,48.15,3,5.56,8,14.81,3,5.56,1,1.85,6,11.11,42044
42,45,59,35,59.32,1,1.69,11,18.64,0,0.0,1,1.69,4,6.78,42045
42,46,38,20,52.63,4,10.53,5,13.16,0,0.0,1,2.63,4,10.53,42046
42,47,44,25,56.82,2,4.55,6,13.64,0,0.0,2,4.55,0,0.0,42047
42,48,48,18,37.5,3,6.25,13,27.08,1,2.08,2,4.17,3,6.25,42048
42,49,16,3,18.75,2,12.5,6,37.5,3,18.75,1,6.25,1,6.25,42049
42,50,95,55,57.89,12,12.63,11,11.58,2,2.11,3,3.16,6,6.32,42050
42,51,127,61,48.03,9,7.09,22,17.32,8,6.3,7,5.51,7,5.51,42051
42,52,53,13,24.53,8,15.09,18,33.96,1,1.89,2,3.77,3,5.66,42052
42,53,102,47,46.08,5,4.9,22,21.57,3,2.94,7,6.86,7,6.86,42053
42,54,43,12,27.91,8,18.6,14,32.56,1,2.33,3,6.98,1,2.33,42054
42,55,62,23,37.1,7,11.29,13,20.97,6,9.68,4,6.45,2,3.23,42055
42,56,51,29,56.86,6,11.76,8,15.69,0,0.0,3,5.88,4,7.84,42056
42,57,47,23,48.94,4,8.51,11,23.4,1,2.13,1,2.13,1,2.13,42057
42,58,23,10,43.48,3,13.04,2,8.7,0,0.0,3,13.04,2,8.7,42058
42,59,45,17,37.78,2,4.44,11,24.44,1,2.22,1,2.22,6,13.33,42059
42,60,35,11,31.43,5,14.29,10,28.57,3,8.57,4,11.43,1,2.86,42060
42,61,38,13,34.21,1,2.63,8,21.05,3,7.89,6,15.79,2,5.26,42061
42,62,40,22,55.0,2,5.0,7,17.5,0,0.0,1,2.5,4,10.0,42062
42,63,87,42,48.28,0,0.0,24,27.59,0,0.0,2,2.3,6,6.9,42063
42,64,22,10,45.45,1,4.55,3,13.64,0,0.0,2,9.09,3,13.64,42064
42,65,71,30,42.25,3,4.23,17,23.94,3,4.23,7,9.86,3,4.23,42065
42,66,47,16,34.04,9,19.15,14,29.79,1,2.13,3,6.38,2,4.26,42066
42,67,67,28,41.79,4,5.97,15,22.39,2,2.99,4,5.97,6,8.96,42067
43,1,96,59,61.46,11,11.46,12,12.5,5,5.21,2,2.08,4,4.17,43001
43,2,46,34,73.91,3,6.52,3,6.52,0,0.0,1,2.17,3,6.52,43002
43,3,83,52,62.65,7,8.43,13,15.66,0,0.0,2,2.41,3,3.61,43003
43,4,74,36,48.65,4,5.41,21,28.38,0,0.0,4,5.41,3,4.05,43004
43,5,48,23,47.92,3,6.25,15,31.25,1,2.08,2,4.17,3,6.25,43005
43,6,96,39,40.63,7,7.29,28,29.17,0,0.0,3,3.13,7,7.29,43006
43,7,90,37,41.11,12,13.33,19,21.11,5,5.56,1,1.11,5,5.56,43007
43,8,103,45,43.69,9,8.74,21,20.39,2,1.94,6,5.83,12,11.65,43008
43,9,58,28,48.28,3,5.17,14,24.14,2,3.45,0,0.0,2,3.45,43009
43,10,57,32,56.14,1,1.75,13,22.81,0,0.0,2,3.51,4,7.02,43010
43,11,49,30,61.22,1,2.04,7,14.29,1,2.04,1,2.04,5,10.2,43011
43,12,78,48,61.54,2,2.56,13,16.67,1,1.28,1,1.28,4,5.13,43012
43,13,55,23,41.82,8,14.55,11,20.0,2,3.64,2,3.64,2,3.64,43013
43,14,68,51,75.0,1,1.47,5,7.35,0,0.0,2,2.94,3,4.41,43014
43,15,60,38,63.33,3,5.0,9,15.0,0,0.0,1,1.67,2,3.33,43015
43,16,53,34,64.15,2,3.77,6,11.32,1,1.89,1,1.89,3,5.66,43016
43,17,104,73,70.19,3,2.88,10,9.62,0,0.0,1,0.96,5,4.81,43017
43,18,75,41,54.67,3,4.0,17,22.67,2,2.67,3,4.0,6,8.0,43018
43,19,77,34,44.16,14,18.18,15,19.48,6,7.79,2,2.6,0,0.0,43019
43,20,86,59,68.6,4,4.65,11,12.79,1,1.16,2,2.33,3,3.49,43020
43,21,70,51,72.86,3,4.29,8,11.43,1,1.43,1,1.43,0,0.0,43021
43,22,41,22,53.66,0,0.0,10,24.39,1,2.44,1,2.44,5,12.2,43022
43,23,59,39,66.1,1,1.69,12,20.34,0,0.0,0,0.0,2,3.39,43023
43,24,63,29,46.03,5,7.94,19,30.16,1,1.59,4,6.35,1,1.59,43024
43,25,64,36,56.25,6,9.38,14,21.88,4,6.25,0,0.0,2,3.13,43025
43,26,56,32,57.14,3,5.36,14,25.0,1,1.79,0,0.0,3,5.36,43026
43,27,47,20,42.55,5,10.64,15,31.91,0,0.0,1,2.13,2,4.26,43027
43,28,77,41,53.25,3,3.9,15,19.48,2,2.6,5,6.49,4,5.19,43028
43,29,50,29,58.0,0,0.0,8,16.0,2,4.0,3,6.0,3,6.0,43029
43,30,67,37,55.22,10,14.93,9,13.43,3,4.48,1,1.49,3,4.48,43030
43,31,39,17,43.59,2,5.13,4,10.26,1,2.56,3,7.69,3,7.69,43031
43,32,71,52,73.24,3,4.23,9,12.68,1,1.41,0,0.0,4,5.63,43032
43,33,36,20,55.56,3,8.33,7,19.44,0,0.0,0,0.0,2,5.56,43033
43,34,25,11,44.0,1,4.0,6,24.0,0,0.0,1,4.0,3,12.0,43034
43,35,75,42,56.0,4,5.33,19,25.33,1,1.33,1,1.33,2,2.67,43035
43,36,54,29,53.7,6,11.11,10,18.52,2,3.7,3,5.56,1,1.85,43036
43,37,67,25,37.31,9,13.43,15,22.39,5,7.46,2,2.99,4,5.97,43037
43,38,28,14,50.0,1,3.57,7,25.0,0,0.0,1,3.57,2,7.14,43038
43,39,93,60,64.52,1,1.08,14,15.05,0,0.0,4,4.3,6,6.45,43039
43,40,72,40,55.56,4,5.56,10,13.89,1,1.39,3,4.17,7,9.72,43040
43,41,33,24,72.73,1,3.03,6,18.18,0,0.0,0,0.0,0,0.0,43041
43,42,25,11,44.0,0,0.0,10,40.0,1,4.0,0,0.0,0,0.0,43042
43,43,43,18,41.86,5,11.63,11,25.58,1,2.33,4,9.3,3,6.98,43043
43,44,57,31,54.39,3,5.26,13,22.81,2,3.51,2,3.51,3,5.26,43044
43,45,68,27,39.71,5,7.35,16,23.53,0,0.0,3,4.41,5,7.35,43045
43,46,69,35,50.72,2,2.9,14,20.29,0,0.0,3,4.35,2,2.9,43046
43,47,106,55,51.89,13,12.26,15,14.15,5,4.72,3,2.83,2,1.89,43047
43,48,48,26,54.17,7,14.58,8,16.67,1,2.08,2,4.17,2,4.17,43048
43,49,57,33,57.89,1,1.75,14,24.56,0,0.0,1,1.75,3,5.26,43049
43,50,42,14,33.33,2,4.76,13,30.95,3,7.14,3,7.14,1,2.38,43050
43,51,100,40,40.0,17,17.0,21,21.0,8,8.0,5,5.0,6,6.0,43051
44,1,66,36,54.55,6,9.09,6,9.09,2,3.03,3,4.55,5,7.58,44001
44,2,51,21,41.18,4,7.84,13,25.49,0,0.0,2,3.92,2,3.92,44002
44,3,86,52,60.47,3,3.49,13,15.12,0,0.0,0,0.0,3,3.49,44003
44,4,98,40,40.82,7,7.14,22,22.45,3,3.06,4,4.08,4,4.08,44004
44,5,78,32,41.03,6,7.69,19,24.36,1,1.28,5,6.41,5,6.41,44005
44,6,48,28,58.33,1,2.08,8,16.67,0,0.0,4,8.33,0,0.0,44006
44,7,62,35,56.45,0,0.0,16,25.81,0,0.0,3,4.84,1,1.61,44007
44,8,57,21,36.84,3,5.26,17,29.82,0,0.0,7,12.28,0,0.0,44008
44,9,32,18,56.25,2,6.25,7,21.88,0,0.0,1,3.13,1,3.13,44009
44,10,28,15,53.57,3,10.71,5,17.86,0,0.0,0,0.0,0,0.0,44010
44,11,55,21,38.18,2,3.64,13,23.64,1,1.82,3,5.45,8,14.55,44011
44,12,96,47,48.96,3,3.13,21,21.88,2,2.08,3,3.13,9,9.38,44012
44,13,37,19,51.35,1,2.7,9,24.32,0,0.0,2,5.41,2,5.41,44013
44,14,51,30,58.82,4,7.84,8,15.69,0,0.0,1,1.96,3,5.88,44014
44,15,84,37,44.05,2,2.38,25,29.76,2,2.38,3,3.57,3,3.57,44015
44,16,46,28,60.87,4,8.7,9,19.57,0,0.0,1,2.17,1,2.17,44016
44,17,93,57,61.29,8,8.6,15,16.13,1,1.08,1,1.08,2,2.15,44017
44,18,24,14,58.33,3,12.5,4,16.67,0,0.0,0,0.0,1,4.17,44018
44,19,96,46,47.92,6,6.25,25,26.04,1,1.04,2,2.08,7,7.29,44019
44,20,49,24,48.98,2,4.08,12,24.49,0,0.0,2,4.08,1,2.04,44020
44,21,54,28,51.85,2,3.7,10,18.52,0,0.0,4,7.41,4,7.41,44021
44,22,73,38,52.05,2,2.74,13,17.81,1,1.37,2,2.74,3,4.11,44022
44,23,43,19,44.19,5,11.63,10,23.26,0,0.0,2,4.65,2,4.65,44023
44,24,115,71,61.74,12,10.43,10,8.7,1,0.87,4,3.48,4,3.48,44024
44,25,39,22,56.41,3,7.69,2,5.13,1,2.56,4,10.26,2,5.13,44025
44,26,45,24,53.33,1,2.22,11,24.44,0,0.0,3,6.67,1,2.22,44026
44,27,62,42,67.74,4,6.45,9,14.52,0,0.0,2,3.23,1,1.61,44027
44,28,30,19,63.33,1,3.33,5,16.67,0,0.0,1,3.33,3,10.0,44028
44,29,52,22,42.31,2,3.85,14,26.92,1,1.92,3,5.77,4,7.69,44029
44,30,52,27,51.92,2,3.85,12,23.08,0,0.0,3,5.77,2,3.85,44030
44,31,48,24,50.0,1,2.08,11,22.92,1,2.08,2,4.17,0,0.0,44031
44,32,35,21,60.0,2,5.71,7,20.0,3,8.57,1,2.86,1,2.86,44032
44,33,68,32,47.06,6,8.82,14,20.59,2,2.94,2,2.94,3,4.41,44033
44,34,31,18,58.06,3,9.68,5,16.13,1,3.23,0,0.0,2,6.45,44034
44,35,145,79,54.48,8,5.52,27,18.62,2,1.38,4,2.76,9,6.21,44035
44,36,43,15,34.88,7,16.28,5,11.63,2,4.65,5,11.63,4,9.3,44036
44,37,73,33,45.21,7,9.59,19,26.03,2,2.74,5,6.85,2,2.74,44037
44,38,35,14,40.0,4,11.43,11,31.43,0,0.0,0,0.0,3,8.57,44038
44,39,40,19,47.5,5,12.5,7,17.5,1,2.5,2,5.0,1,2.5,44039
44,40,52,29,55.77,0,0.0,13,25.0,0,0.0,1,1.92,4,7.69,44040
44,41,82,29,35.37,10,12.2,22,26.83,5,6.1,5,6.1,4,4.88,44041
44,42,82,37,45.12,10,12.2,15,18.29,3,3.66,3,3.66,6,7.32,44042
44,43,49,27,55.1,2,4.08,11,22.45,0,0.0,0,0.0,7,14.29,44043
44,44,77,37,48.05,7,9.09,11,14.29,2,2.6,6,7.79,6,7.79,44044
44,45,50,31,62.0,3,6.0,8,16.0,2,4.0,2,4.0,1,2.0,44045
44,46,34,13,38.24,0,0.0,9,26.47,1,2.94,3,8.82,2,5.88,44046
44,47,72,26,36.11,6,8.33,17,23.61,2,2.78,3,4.17,4,5.56,44047
45,1,102,20,19.61,3,2.94,38,37.25,5,4.9,7,6.86,16,15.69,45001
45,2,83,26,31.33,9,10.84,26,31.33,2,2.41,1,1.2,16,19.28,45002
45,3,103,21,20.39,11,10.68,45,43.69,5,4.85,1,0.97,12,11.65,45003
45,4,86,24,27.91,7,8.14,30,34.88,4,4.65,4,4.65,11,12.79,45004
45,5,80,28,35.0,3,3.75,28,35.0,0,0.0,2,2.5,14,17.5,45005
45,6,77,31,40.26,3,3.9,23,29.87,2,2.6,1,1.3,10,12.99,45006
45,7,73,25,34.25,5,6.85,15,20.55,0,0.0,2,2.74,20,27.4,45007
45,8,63,14,22.22,7,11.11,23,36.51,1,1.59,3,4.76,14,22.22,45008
45,9,90,30,33.33,4,4.44,26,28.89,3,3.33,6,6.67,16,17.78,45009
45,10,79,21,26.58,7,8.86,24,30.38,1,1.27,3,3.8,16,20.25,45010
45,11,77,27,35.06,6,7.79,24,31.17,2,2.6,2,2.6,9,11.69,45011
45,12,89,37,41.57,5,5.62,28,31.46,2,2.25,3,3.37,8,8.99,45012
45,13,105,37,35.24,6,5.71,37,35.24,5,4.76,1,0.95,13,12.38,45013
45,14,88,17,19.32,8,9.09,39,44.32,2,2.27,4,4.55,9,10.23,45014
45,15,86,16,18.6,5,5.81,43,50.0,2,2.33,3,3.49,12,13.95,45015
45,16,80,26,32.5,9,11.25,21,26.25,3,3.75,4,5.0,15,18.75,45016
45,17,58,12,20.69,4,6.9,19,32.76,1,1.72,3,5.17,15,25.86,45017
45,18,99,26,26.26,3,3.03,42,42.42,0,0.0,0,0.0,21,21.21,45018
45,19,95,44,46.32,3,3.16,30,31.58,0,0.0,4,4.21,10,10.53,45019
45,20,81,25,30.86,3,3.7,25,30.86,2,2.47,2,2.47,17,20.99,45020
45,21,84,29,34.52,6,7.14,27,32.14,1,1.19,4,4.76,10,11.9,45021
45,22,52,14,26.92,7,13.46,18,34.62,0,0.0,6,11.54,6,11.54,45022
45,23,102,31,30.39,5,4.9,33,32.35,3,2.94,1,0.98,26,25.49,45023
45,24,84,24,28.57,3,3.57,21,25.0,0,0.0,3,3.57,25,29.76,45024
45,25,88,31,35.23,8,9.09,26,29.55,3,3.41,0,0.0,7,7.95,45025
45,26,109,34,31.19,5,4.59,48,44.04,1,0.92,1,0.92,15,13.76,45026
45,27,60,20,33.33,2,3.33,21,35.0,0,0.0,2,3.33,13,21.67,45027
45,28,93,30,32.26,6,6.45,29,31.18,1,1.08,5,5.38,12,12.9,45028
45,29,84,23,27.38,8,9.52,23,27.38,1,1.19,3,3.57,18,21.43,45029
45,30,65,21,32.31,8,12.31,20,30.77,0,0.0,1,1.54,10,15.38,45030
45,31,84,26,30.95,9,10.71,24,28.57,0,0.0,2,2.38,13,15.48,45031
45,32,43,18,41.86,1,2.33,16,37.21,0,0.0,2,4.65,4,9.3,45032
45,33,69,28,40.58,4,5.8,21,30.43,1,1.45,1,1.45,9,13.04,45033
45,34,67,22,32.84,3,4.48,16,23.88,0,0.0,3,4.48,10,14.93,45034
45,35,96,31,32.29,4,4.17,36,37.5,3,3.13,3,3.13,9,9.38,45035
45,36,87,32,36.78,7,8.05,22,25.29,2,2.3,4,4.6,13,14.94,45036
45,37,93,34,36.56,10,10.75,23,24.73,0,0.0,3,3.23,14,15.05,45037
45,38,88,32,36.36,6,6.82,25,28.41,1,1.14,3,3.41,12,13.64,45038
45,39,105,23,21.9,8,7.62,36,34.29,1,0.95,0,0.0,32,30.48,45039
45,40,117,39,33.33,8,6.84,42,35.9,1,0.85,7,5.98,16,13.68,45040
45,41,65,21,32.31,5,7.69,22,33.85,1,1.54,3,4.62,10,15.38,45041
45,42,79,24,30.38,5,6.33,27,34.18,2,2.53,0,0.0,11,13.92,45042
45,43,59,26,44.07,5,8.47,13,22.03,1,1.69,3,5.08,9,15.25,45043
45,44,76,23,30.26,9,11.84,24,31.58,3,3.95,3,3.95,8,10.53,45044
45,45,76,23,30.26,1,1.32,28,36.84,5,6.58,2,2.63,10,13.16,45045
45,46,108,33,30.56,6,5.56,35,32.41,3,2.78,7,6.48,14,12.96,45046
45,47,64,21,32.81,4,6.25,20,31.25,0,0.0,3,4.69,6,9.38,45047
45,48,102,23,22.55,6,5.88,36,35.29,5,4.9,5,4.9,20,19.61,45048
45,49,87,33,37.93,3,3.45,23,26.44,1,1.15,4,4.6,17,19.54,45049
45,50,62,24,38.71,3,4.84,19,30.65,1,1.61,2,3.23,8,12.9,45050
45,51,84,21,25.0,6,7.14,31,36.9,2,2.38,4,4.76,16,19.05,45051
45,52,77,26,33.77,4,5.19,18,23.38,2,2.6,2,2.6,21,27.27,45052
45,53,55,25,45.45,7,12.73,16,29.09,1,1.82,1,1.82,4,7.27,45053
46,1,149,64,42.95,11,7.38,38,25.5,6,4.03,3,2.01,6,4.03,46001
46,2,66,40,60.61,4,6.06,8,12.12,0,0.0,4,6.06,4,6.06,46002
46,3,73,24,32.88,12,16.44,13,17.81,2,2.74,8,10.96,7,9.59,46003
46,4,52,28,53.85,8,15.38,11,21.15,1,1.92,0,0.0,2,3.85,46004
46,5,34,13,38.24,4,11.76,10,29.41,0,0.0,2,5.88,2,5.88,46005
46,6,72,24,33.33,8,11.11,24,33.33,1,1.39,2,2.78,6,8.33,46006
