ward,precinct,total,Mary Katherine Rochford,Mary Katherine Rochford Percent,Sebastian T. Patti,Sebastian T. Patti Percent,Kevin Rogers,Kevin Rogers Percent,William D. O'Neal,William D. O'Neal Percent,Anthony Lynn Burrell,Anthony Lynn Burrell Percent,precinct_id
48,50,144,58,40.28,52,36.11,16,11.11,13,9.03,5,3.47,48050
48,51,188,95,50.53,45,23.94,15,7.98,26,13.83,7,3.72,48051
48,52,72,33,45.83,27,37.5,2,2.78,8,11.11,2,2.78,48052
48,53,86,39,45.35,19,22.09,7,8.14,14,16.28,7,8.14,48053
48,54,91,39,42.86,15,16.48,13,14.29,12,13.19,12,13.19,48054
49,1,109,30,27.52,19,17.43,26,23.85,22,20.18,12,11.01,49001
49,2,213,81,38.03,64,30.05,21,9.86,29,13.62,18,8.45,49002
49,3,91,40,43.96,35,38.46,5,5.49,11,12.09,0,0.0,49003
49,4,50,21,42.0,11,22.0,11,22.0,4,8.0,3,6.0,49004
49,5,151,42,27.81,35,23.18,32,21.19,22,14.57,20,13.25,49005
49,6,109,47,43.12,37,33.94,7,6.42,11,10.09,7,6.42,49006
49,7,97,36,37.11,39,40.21,6,6.19,6,6.19,10,10.31,49007
49,8,137,68,49.64,26,18.98,15,10.95,21,15.33,7,5.11,49008
49,9,103,49,47.57,30,29.13,11,10.68,7,6.8,6,5.83,49009
49,10,97,40,41.24,32,32.99,7,7.22,10,10.31,8,8.25,49010
49,11,87,41,47.13,18,20.69,8,9.2,15,17.24,5,5.75,49011
49,12,132,52,39.39,37,28.03,16,12.12,9,6.82,18,13.64,49012
49,13,147,61,41.5,45,30.61,16,10.88,18,12.24,7,4.76,49013
49,14,96,37,38.54,33,34.38,9,9.38,10,10.42,7,7.29,49014
49,15,83,31,37.35,23,27.71,10,12.05,9,10.84,10,12.05,49015
49,16,103,47,45.63,21,20.39,13,12.62,15,14.56,7,6.8,49016
49,17,14,6,42.86,0,0.0,3,21.43,4,28.57,1,7.14,49017
49,18,83,36,43.37,24,28.92,11,13.25,6,7.23,6,7.23,49018
49,19,81,26,32.1,25,30.86,9,11.11,13,16.05,8,9.88,49019
49,20,135,51,37.78,28,20.74,19,14.07,28,20.74,9,6.67,49020
49,21,31,13,41.94,12,38.71,3,9.68,2,6.45,1,3.23,49021
49,22,124,42,33.87,53,42.74,14,11.29,9,7.26,6,4.84,49022
49,23,83,26,31.33,29,34.94,11,13.25,11,13.25,6,7.23,49023
49,24,116,44,37.93,33,28.45,18,15.52,13,11.21,8,6.9,49024
49,25,133,64,48.12,44,33.08,12,9.02,9,6.77,4,3.01,49025
49,26,109,31,28.44,38,34.86,16,14.68,15,13.76,9,8.26,49026
49,27,141,51,36.17,49,34.75,16,11.35,12,8.51,13,9.22,49027
49,28,64,27,42.19,18,28.13,7,10.94,6,9.38,6,9.38,49028
49,29,112,42,37.5,33,29.46,17,15.18,13,11.61,7,6.25,49029
49,30,120,48,40.0,34,28.33,11,9.17,14,11.67,13,10.83,49030
49,31,87,30,34.48,29,33.33,10,11.49,13,14.94,5,5.75,49031
49,32,74,34,45.95,20,27.03,4,5.41,6,8.11,10,13.51,49032
49,33,95,51,53.68,20,21.05,8,8.42,9,9.47,7,7.37,49033
49,34,104,42,40.38,27,25.96,16,15.38,13,12.5,6,5.77,49034
49,35,142,62,43.66,46,32.39,11,7.75,17,11.97,6,4.23,49035
49,36,166,61,36.75,56,33.73,18,10.84,16,9.64,15,9.04,49036
49,37,152,64,42.11,51,33.55,11,7.24,13,8.55,13,8.55,49037
49,38,71,23,32.39,16,22.54,13,18.31,13,18.31,6,8.45,49038
49,39,82,42,51.22,14,17.07,9,10.98,10,12.2,7,8.54,49039
49,40,92,40,43.48,22,23.91,17,18.48,8,8.7,5,5.43,49040
49,41,94,33,35.11,25,26.6,13,13.83,12,12.77,11,11.7,49041
49,42,106,50,47.17,27,25.47,10,9.43,9,8.49,10,9.43,49042
50,1,153,65,42.48,33,21.57,20,13.07,19,12.42,16,10.46,50001
50,2,131,60,45.8,28,21.37,14,10.69,17,12.98,12,9.16,50002
50,3,116,61,52.59,28,24.14,13,11.21,9,7.76,5,4.31,50003
50,4,113,41,36.28,38,33.63,10,8.85,18,15.93,6,5.31,50004
50,5,114,48,42.11,31,27.19,22,19.3,10,8.77,3,2.63,50005
50,6,92,40,43.48,10,10.87,13,14.13,17,18.48,12,13.04,50006
50,7,171,77,45.03,40,23.39,14,8.19,29,16.96,11,6.43,50007
50,8,73,21,28.77,15,20.55,15,20.55,20,27.4,2,2.74,50008
50,9,89,40,44.94,23,25.84,10,11.24,12,13.48,4,4.49,50009
50,10,74,28,37.84,22,29.73,5,6.76,14,18.92,5,6.76,50010
50,11,111,53,47.75,18,16.22,19,17.12,11,9.91,10,9.01,50011
50,12,111,54,48.65,14,12.61,20,18.02,14,12.61,9,8.11,50012
50,13,107,35,32.71,31,28.97,14,13.08,22,20.56,5,4.67,50013
50,14,74,27,36.49,25,33.78,12,16.22,8,10.81,2,2.7,50014
50,15,153,85,55.56,45,29.41,6,3.92,12,7.84,5,3.27,50015
50,16,63,26,41.27,14,22.22,9,14.29,12,19.05,2,3.17,50016
50,17,86,36,41.86,26,30.23,8,9.3,13,15.12,3,3.49,50017
50,18,92,43,46.74,22,23.91,11,11.96,11,11.96,5,5.43,50018
50,19,90,35,38.89,23,25.56,12,13.33,13,14.44,7,7.78,50019
50,20,95,43,45.26,20,21.05,10,10.53,14,14.74,8,8.42,50020
50,21,124,63,50.81,38,30.65,8,6.45,11,8.87,4,3.23,50021
50,22,76,27,35.53,14,18.42,9,11.84,13,17.11,13,17.11,50022
50,23,73,23,31.51,20,27.4,10,13.7,16,21.92,4,5.48,50023
50,24,81,29,35.8,11,13.58,14,17.28,19,23.46,8,9.88,50024
50,25,101,48,47.52,17,16.83,16,15.84,15,14.85,5,4.95,50025
50,26,54,23,42.59,13,24.07,4,7.41,9,16.67,5,9.26,50026
50,27,55,15,27.27,25,45.45,5,9.09,9,16.36,1,1.82,50027
50,28,97,37,38.14,20,20.62,12,12.37,18,18.56,10,10.31,50028
50,29,98,48,48.98,19,19.39,14,14.29,13,13.27,4,4.08,50029
50,30,102,37,36.27,36,35.29,10,9.8,12,11.76,7,6.86,50030
50,31,39,14,35.9,11,28.21,10,25.64,2,5.13,2,5.13,50031
50,32,87,21,24.14,26,29.89,10,11.49,18,20.69,12,13.79,50032
50,33,60,22,36.67,14,23.33,8,13.33,11,18.33,5,8.33,50033
50,34,83,25,30.12,14,16.87,17,20.48,11,13.25,16,19.28,50034
50,35,143,73,51.05,33,23.08,11,7.69,16,11.19,10,6.99,50035
50,36,120,56,46.67,37,30.83,9,7.5,15,12.5,3,2.5,50036
50,37,121,63,52.07,25,20.66,15,12.4,15,12.4,3,2.48,50037
50,38,89,37,41.57,26,29.21,13,14.61,11,12.36,2,2.25,50038
50,39,74,29,39.19,19,25.68,6,8.11,12,16.22,8,10.81,50039
50,40,102,34,33.33,29,28.43,14,13.73,21,20.59,4,3.92,50040
50,41,155,86,55.48,36,23.23,19,12.26,13,8.39,1,0.65,50041
50,42,136,78,57.35,32,23.53,7,5.15,17,12.5,2,1.47,50042
50,43,85,41,48.24,16,18.82,9,10.59,14,16.47,5,5.88,50043
50,44,79,36,45.57,11,13.92,14,17.72,12,15.19,6,7.59,50044
50,45,54,30,55.56,11,20.37,8,14.81,3,5.56,2,3.7,50045
