ward,precinct,total,Thomas L. Hogan,Thomas L. Hogan Percent,Pamela E. Hill-Veal,Pamela E. Hill-Veal Percent,Frank Edward Gardner,Frank Edward Gardner Percent,Aurelia Marie Pucinski,Aurelia Marie Pucinski Percent,Don R. Sampen,Don R. Sampen Percent,precinct_id
35,11,78,22,28.21,7,8.97,4,5.13,39,50.0,6,7.69,35011
35,12,120,51,42.5,14,11.67,7,5.83,42,35.0,6,5.0,35012
35,13,25,7,28.0,0,0.0,7,28.0,11,44.0,0,0.0,35013
35,14,105,38,36.19,17,16.19,9,8.57,34,32.38,7,6.67,35014
35,15,93,30,32.26,13,13.98,6,6.45,40,43.01,4,4.3,35015
35,16,96,37,38.54,13,13.54,5,5.21,32,33.33,9,9.38,35016
35,17,92,29,31.52,15,16.3,8,8.7,31,33.7,9,9.78,35017
35,18,103,31,30.1,11,10.68,9,8.74,50,48.54,2,1.94,35018
35,19,83,38,45.78,6,7.23,11,13.25,19,22.89,9,10.84,35019
35,20,72,23,31.94,9,12.5,10,13.89,30,41.67,0,0.0,35020
35,21,90,25,27.78,11,12.22,8,8.89,44,48.89,2,2.22,35021
35,22,53,20,37.74,7,13.21,9,16.98,16,30.19,1,1.89,35022
35,23,63,18,28.57,12,19.05,2,3.17,30,47.62,1,1.59,35023
35,24,61,14,22.95,10,16.39,5,8.2,31,50.82,1,1.64,35024
35,25,97,41,42.27,15,15.46,4,4.12,31,31.96,6,6.19,35025
35,26,120,39,32.5,17,14.17,8,6.67,52,43.33,4,3.33,35026
35,27,124,46,37.1,17,13.71,7,5.65,38,30.65,16,12.9,35027
35,28,91,34,37.36,11,12.09,7,7.69,29,31.87,10,10.99,35028
35,29,116,47,40.52,11,9.48,6,5.17,49,42.24,3,2.59,35029
35,30,153,61,39.87,19,12.42,9,5.88,52,33.99,12,7.84,35030
35,31,43,16,37.21,9,20.93,0,0.0,17,39.53,1,2.33,35031
35,32,60,16,26.67,15,25.0,8,13.33,19,31.67,2,3.33,35032
35,33,88,33,37.5,11,12.5,9,10.23,31,35.23,4,4.55,35033
35,34,92,37,40.22,13,14.13,6,6.52,31,33.7,5,5.43,35034
35,35,112,34,30.36,14,12.5,12,10.71,46,41.07,6,5.36,35035
35,36,58,20,34.48,10,17.24,9,15.52,15,25.86,4,6.9,35036
36,1,104,25,24.04,9,8.65,2,1.92,66,63.46,2,1.92,36001
36,2,90,13,14.44,12,13.33,2,2.22,60,66.67,3,3.33,36002
36,3,227,38,16.74,29,12.78,19,8.37,134,59.03,7,3.08,36003
36,4,64,16,25.0,11,17.19,6,9.38,30,46.88,1,1.56,36004
36,5,85,18,21.18,2,2.35,2,2.35,59,69.41,4,4.71,36005
36,6,111,31,27.93,8,7.21,6,5.41,64,57.66,2,1.8,36006
36,7,92,23,25.0,3,3.26,4,4.35,58,63.04,4,4.35,36007
36,8,94,22,23.4,8,8.51,2,2.13,59,62.77,3,3.19,36008
36,9,101,25,24.75,6,5.94,2,1.98,66,65.35,2,1.98,36009
36,10,101,20,19.8,9,8.91,4,3.96,64,63.37,4,3.96,36010
36,11,162,41,25.31,10,6.17,7,4.32,100,61.73,4,2.47,36011
36,12,85,21,24.71,7,8.24,6,7.06,45,52.94,6,7.06,36012
36,13,201,28,13.93,11,5.47,5,2.49,154,76.62,3,1.49,36013
36,14,132,19,14.39,8,6.06,5,3.79,98,74.24,2,1.52,36014
36,15,105,24,22.86,6,5.71,6,5.71,67,63.81,2,1.9,36015
36,16,193,45,23.32,29,15.03,15,7.77,96,49.74,8,4.15,36016
36,17,98,24,24.49,3,3.06,5,5.1,62,63.27,4,4.08,36017
36,18,142,32,22.54,7,4.93,6,4.23,93,65.49,4,2.82,36018
36,19,121,29,23.97,9,7.44,11,9.09,66,54.55,6,4.96,36019
36,20,150,28,18.67,9,6.0,5,3.33,107,71.33,1,0.67,36020
36,21,202,41,20.3,14,6.93,13,6.44,130,64.36,4,1.98,36021
36,22,153,37,24.18,20,13.07,9,5.88,82,53.59,5,3.27,36022
36,23,82,14,17.07,13,15.85,8,9.76,47,57.32,0,0.0,36023
36,24,129,26,20.16,27,20.93,10,7.75,61,47.29,5,3.88,36024
36,25,93,30,32.26,2,2.15,8,8.6,52,55.91,1,1.08,36025
36,26,103,22,21.36,12,11.65,4,3.88,60,58.25,5,4.85,36026
36,27,65,15,23.08,3,4.62,5,7.69,42,64.62,0,0.0,36027
36,28,103,16,15.53,7,6.8,6,5.83,73,70.87,1,0.97,36028
36,29,80,18,22.5,8,10.0,4,5.0,50,62.5,0,0.0,36029
36,30,142,37,26.06,11,7.75,7,4.93,85,59.86,2,1.41,36030
36,31,132,32,24.24,9,6.82,5,3.79,84,63.64,2,1.52,36031
36,32,103,24,23.3,10,9.71,8,7.77,58,56.31,3,2.91,36032
36,33,99,26,26.26,19,19.19,8,8.08,43,43.43,3,3.03,36033
36,34,82,21,25.61,7,8.54,4,4.88,46,56.1,4,4.88,36034
36,35,125,30,24.0,10,8.0,6,4.8,79,63.2,0,0.0,36035
36,36,108,31,28.7,13,12.04,5,4.63,56,51.85,3,2.78,36036
36,37,75,26,34.67,5,6.67,3,4.0,39,52.0,2,2.67,36037
36,38,81,11,13.58,6,7.41,6,7.41,54,66.67,4,4.94,36038
36,39,95,23,24.21,9,9.47,4,4.21,57,60.0,2,2.11,36039
36,40,122,35,28.69,6,4.92,5,4.1,73,59.84,3,2.46,36040
36,41,86,19,22.09,6,6.98,5,5.81,51,59.3,5,5.81,36041
36,42,100,33,33.0,5,5.0,7,7.0,53,53.0,2,2.0,36042
36,43,88,26,29.55,9,10.23,8,9.09,42,47.73,3,3.41,36043
36,44,151,35,23.18,28,18.54,14,9.27,67,44.37,7,4.64,36044
36,45,128,28,21.88,16,12.5,6,4.69,73,57.03,5,3.91,36045
36,46,91,23,25.27,6,6.59,3,3.3,59,64.84,0,0.0,36046
36,47,95,20,21.05,2,2.11,11,11.58,59,62.11,3,3.16,36047
36,48,98,35,35.71,7,7.14,5,5.1,49,50.0,2,2.04,36048
36,49,147,34,23.13,9,6.12,4,2.72,96,65.31,4,2.72,36049
36,50,103,18,17.48,0,0.0,5,4.85,77,74.76,3,2.91,36050
36,51,102,24,23.53,9,8.82,5,4.9,62,60.78,2,1.96,36051
36,52,95,21,22.11,12,12.63,3,3.16,58,61.05,1,1.05,36052
36,53,83,13,15.66,8,9.64,5,6.02,57,68.67,0,0.0,36053
36,54,175,33,18.86,34,19.43,19,10.86,86,49.14,3,1.71,36054
36,55,175,45,25.71,29,16.57,11,6.29,86,49.14,4,2.29,36055
37,1,59,14,23.73,12,20.34,6,10.17,24,40.68,3,5.08,37001
37,2,96,23,23.96,14,14.58,18,18.75,38,39.58,3,3.13,37002
37,3,53,18,33.96,12,22.64,7,13.21,16,30.19,0,0.0,37003
37,4,121,24,19.83,25,20.66,27,22.31,42,34.71,3,2.48,37004
37,5,131,26,19.85,42,32.06,22,16.79,39,29.77,2,1.53,37005
37,6,120,22,18.33,55,45.83,13,10.83,29,24.17,1,0.83,37006
37,7,116,25,21.55,25,21.55,22,18.97,42,36.21,2,1.72,37007
37,8,75,16,21.33,15,20.0,16,21.33,26,34.67,2,2.67,37008
37,9,103,26,25.24,26,25.24,14,13.59,35,33.98,2,1.94,37009
37,10,120,28,23.33,34,28.33,14,11.67,42,35.0,2,1.67,37010
37,11,28,10,35.71,7,25.0,2,7.14,8,28.57,1,3.57,37011
37,12,62,19,30.65,15,24.19,9,14.52,17,27.42,2,3.23,37012
37,13,95,20,21.05,25,26.32,14,14.74,34,35.79,2,2.11,37013
37,14,149,39,26.17,44,29.53,14,9.4,43,28.86,9,6.04,37014
37,15,113,14,12.39,42,37.17,20,17.7,34,30.09,3,2.65,37015
37,16,109,20,18.35,33,30.28,13,11.93,37,33.94,6,5.5,37016
37,17,111,29,26.13,21,18.92,19,17.12,40,36.04,2,1.8,37017
37,18,134,30,22.39,40,29.85,22,16.42,37,27.61,5,3.73,37018
37,19,73,14,19.18,13,17.81,9,12.33,33,45.21,4,5.48,37019
37,20,86,22,25.58,28,32.56,11,12.79,23,26.74,2,2.33,37020
37,21,116,22,18.97,42,36.21,14,12.07,29,25.0,9,7.76,37021
37,22,64,15,23.44,22,34.38,11,17.19,13,20.31,3,4.69,37022
37,23,89,10,11.24,24,26.97,15,16.85,36,40.45,4,4.49,37023
37,24,104,21,20.19,34,32.69,9,8.65,36,34.62,4,3.85,37024
37,25,133,22,16.54,52,39.1,16,12.03,41,30.83,2,1.5,37025
37,26,139,21,15.11,49,35.25,17,12.23,47,33.81,5,3.6,37026
37,27,111,19,17.12,33,29.73,16,14.41,40,36.04,3,2.7,37027
37,28,104,16,15.38,41,39.42,15,14.42,31,29.81,1,0.96,37028
37,29,113,10,8.85,52,46.02,22,19.47,28,24.78,1,0.88,37029
37,30,56,15,26.79,13,23.21,5,8.93,23,41.07,0,0.0,37030
37,31,136,23,16.91,37,27.21,24,17.65,44,32.35,8,5.88,37031
37,32,115,16,13.91,41,35.65,26,22.61,28,24.35,4,3.48,37032
37,33,92,18,19.57,34,36.96,16,17.39,21,22.83,3,3.26,37033
37,34,110,18,16.36,39,35.45,16,14.55,33,30.0,4,3.64,37034
37,35,129,24,18.6,35,27.13,10,7.75,53,41.09,7,5.43,37035
37,36,123,19,15.45,34,27.64,24,19.51,41,33.33,5,4.07,37036
37,37,98,23,23.47,19,19.39,9,9.18,44,44.9,3,3.06,37037
37,38,109,19,17.43,42,38.53,16,14.68,29,26.61,3,2.75,37038
37,39,97,28,28.87,16,16.49,11,11.34,41,42.27,1,1.03,37039
37,40,121,15,12.4,55,45.45,22,18.18,29,23.97,0,0.0,37040
37,41,131,16,12.21,59,45.04,18,13.74,33,25.19,5,3.82,37041
37,42,62,13,20.97,13,20.97,10,16.13,25,40.32,1,1.61,37042
37,43,94,15,15.96,26,27.66,21,22.34,30,31.91,2,2.13,37043
38,1,124,48,38.71,14,11.29,5,4.03,51,41.13,6,4.84,38001
38,2,68,18,26.47,7,10.29,3,4.41,37,54.41,3,4.41,38002
38,3,69,20,28.99,10,14.49,2,2.9,37,53.62,0,0.0,38003
38,4,43,20,46.51,3,6.98,1,2.33,19,44.19,0,0.0,38004
38,5,186,70,37.63,20,10.75,8,4.3,79,42.47,9,4.84,38005
38,6,78,15,19.23,10,12.82,2,2.56,46,58.97,5,6.41,38006
38,7,108,53,49.07,9,8.33,4,3.7,39,36.11,3,2.78,38007
38,8,59,17,28.81,5,8.47,2,3.39,34,57.63,1,1.69,38008
38,9,98,45,45.92,7,7.14,7,7.14,37,37.76,2,2.04,38009
38,10,136,52,38.24,16,11.76,4,2.94,55,40.44,9,6.62,38010
38,11,76,16,21.05,7,9.21,6,7.89,45,59.21,2,2.63,38011
38,12,109,32,29.36,11,10.09,12,11.01,53,48.62,1,0.92,38012
38,13,84,33,39.29,5,5.95,4,4.76,40,47.62,2,2.38,38013
38,14,89,27,30.34,5,5.62,5,5.62,50,56.18,2,2.25,38014
38,15,78,31,39.74,3,3.85,4,5.13,39,50.0,1,1.28,38015
38,16,100,25,25.0,13,13.0,5,5.0,53,53.0,4,4.0,38016
38,17,91,24,26.37,8,8.79,8,8.79,49,53.85,2,2.2,38017
38,18,121,43,35.54,4,3.31,2,1.65,68,56.2,4,3.31,38018
38,19,121,30,24.79,11,9.09,7,5.79,68,56.2,5,4.13,38019
38,20,147,64,43.54,16,10.88,5,3.4,54,36.73,8,5.44,38020
38,21,88,24,27.27,8,9.09,9,10.23,45,51.14,2,2.27,38021
38,22,112,30,26.79,14,12.5,4,3.57,58,51.79,6,5.36,38022
38,23,87,29,33.33,13,14.94,8,9.2,34,39.08,3,3.45,38023
38,24,58,25,43.1,4,6.9,1,1.72,24,41.38,4,6.9,38024
38,25,107,49,45.79,7,6.54,2,1.87,45,42.06,4,3.74,38025
38,26,50,18,36.0,7,14.0,3,6.0,21,42.0,1,2.0,38026
38,27,60,22,36.67,4,6.67,3,5.0,31,51.67,0,0.0,38027
38,28,80,24,30.0,10,12.5,2,2.5,44,55.0,0,0.0,38028
38,29,83,28,33.73,5,6.02,1,1.2,46,55.42,3,3.61,38029
38,30,78,23,29.49,13,16.67,5,6.41,37,47.44,0,0.0,38030
38,31,100,33,33.0,13,13.0,8,8.0,43,43.0,3,3.0,38031
38,32,126,49,38.89,12,9.52,4,3.17,59,46.83,2,1.59,38032
38,33,77,18,23.38,10,12.99,3,3.9,41,53.25,5,6.49,38033
38,34,63,25,39.68,7,11.11,3,4.76,27,42.86,1,1.59,38034
38,35,111,48,43.24,7,6.31,5,4.5,49,44.14,2,1.8,38035
38,36,87,23,26.44,3,3.45,7,8.05,49,56.32,5,5.75,38036
38,37,95,30,31.58,7,7.37,5,5.26,50,52.63,3,3.16,38037
38,38,112,23,20.54,13,11.61,5,4.46,70,62.5,1,0.89,38038
38,39,80,24,30.0,7,8.75,7,8.75,41,51.25,1,1.25,38039
38,40,95,29,30.53,6,6.32,5,5.26,52,54.74,3,3.16,38040
38,41,149,70,46.98,14,9.4,6,4.03,55,36.91,4,2.68,38041
38,42,121,47,38.84,11,9.09,5,4.13,54,44.63,4,3.31,38042
38,43,106,32,30.19,12,11.32,7,6.6,51,48.11,4,3.77,38043
38,44,109,30,27.52,7,6.42,4,3.67,61,55.96,7,6.42,38044
38,45,106,47,44.34,7,6.6,6,5.66,45,42.45,1,0.94,38045
38,46,77,31,40.26,6,7.79,7,9.09,32,41.56,1,1.3,38046
38,47,84,33,39.29,4,4.76,1,1.19,44,52.38,2,2.38,38047
38,48,88,37,42.05,10,11.36,5,5.68,36,40.91,0,0.0,38048
38,49,89,22,24.72,3,3.37,1,1.12,62,69.66,1,1.12,38049
38,50,92,33,35.87,3,3.26,6,6.52,48,52.17,2,2.17,38050
38,51,64,18,28.13,8,12.5,2,3.13,32,50.0,4,6.25,38051
38,52,110,35,31.82,6,5.45,5,4.55,63,57.27,1,0.91,38052
38,53,31,4,12.9,2,6.45,3,9.68,22,70.97,0,0.0,38053
39,1,102,48,47.06,10,9.8,5,4.9,37,36.27,2,1.96,39001
39,2,149,59,39.6,21,14.09,8,5.37,55,36.91,6,4.03,39002
39,3,155,77,49.68,7,4.52,6,3.87,59,38.06,6,3.87,39003
39,4,103,36,34.95,10,9.71,2,1.94,46,44.66,9,8.74,39004
39,5,81,18,22.22,10,12.35,6,7.41,43,53.09,4,4.94,39005
39,6,97,43,44.33,8,8.25,1,1.03,44,45.36,1,1.03,39006
39,7,89,29,32.58,13,14.61,2,2.25,41,46.07,4,4.49,39007
39,8,111,31,27.93,44,39.64,1,0.9,32,28.83,3,2.7,39008
39,9,131,37,28.24,21,16.03,9,6.87,55,41.98,9,6.87,39009
39,10,88,31,35.23,13,14.77,7,7.95,34,38.64,3,3.41,39010
39,11,122,35,28.69,19,15.57,11,9.02,50,40.98,7,5.74,39011
39,12,83,22,26.51,10,12.05,8,9.64,40,48.19,3,3.61,39012
39,13,74,28,37.84,12,16.22,5,6.76,21,28.38,8,10.81,39013
39,14,116,29,25.0,21,18.1,11,9.48,51,43.97,4,3.45,39014
39,15,108,40,37.04,8,7.41,3,2.78,50,46.3,7,6.48,39015
39,16,77,31,40.26,12,15.58,6,7.79,24,31.17,4,5.19,39016
39,17,76,34,44.74,10,13.16,6,7.89,26,34.21,0,0.0,39017
39,18,111,43,38.74,14,12.61,4,3.6,46,41.44,4,3.6,39018
39,19,72,27,37.5,6,8.33,7,9.72,30,41.67,2,2.78,39019
39,20,102,54,52.94,7,6.86,2,1.96,37,36.27,2,1.96,39020
39,21,78,17,21.79,18,23.08,5,6.41,35,44.87,3,3.85,39021
39,22,93,24,25.81,27,29.03,7,7.53,27,29.03,8,8.6,39022
39,23,92,37,40.22,11,11.96,3,3.26,36,39.13,5,5.43,39023
39,24,105,34,32.38,17,16.19,6,5.71,43,40.95,5,4.76,39024
39,25,103,31,30.1,11,10.68,4,3.88,51,49.51,6,5.83,39025
39,26,110,48,43.64,15,13.64,3,2.73,40,36.36,4,3.64,39026
39,27,121,55,45.45,16,13.22,4,3.31,43,35.54,3,2.48,39027
39,28,127,41,32.28,23,18.11,4,3.15,54,42.52,5,3.94,39028
39,29,118,47,39.83,15,12.71,6,5.08,46,38.98,4,3.39,39029
39,30,50,12,24.0,11,22.0,3,6.0,22,44.0,2,4.0,39030
39,31,64,20,31.25,7,10.94,5,7.81,28,43.75,4,6.25,39031
39,32,81,19,23.46,33,40.74,5,6.17,24,29.63,0,0.0,39032
39,33,107,42,39.25,15,14.02,11,10.28,34,31.78,5,4.67,39033
39,34,127,35,27.56,16,12.6,10,7.87,62,48.82,4,3.15,39034
39,35,123,59,47.97,14,11.38,4,3.25,39,31.71,7,5.69,39035
39,36,107,26,24.3,17,15.89,12,11.21,41,38.32,11,10.28,39036
39,37,195,81,41.54,21,10.77,11,5.64,72,36.92,10,5.13,39037
39,38,133,48,36.09,16,12.03,4,3.01,57,42.86,8,6.02,39038
39,39,54,19,35.19,6,11.11,0,0.0,26,48.15,3,5.56,39039
39,40,74,26,35.14,11,14.86,4,5.41,33,44.59,0,0.0,39040
39,41,40,15,37.5,2,5.0,1,2.5,21,52.5,1,2.5,39041
39,42,97,54,55.67,3,3.09,3,3.09,36,37.11,1,1.03,39042
39,43,92,51,55.43,8,8.7,4,4.35,22,23.91,7,7.61,39043
39,44,112,39,34.82,13,11.61,12,10.71,41,36.61,7,6.25,39044
39,45,54,13,24.07,3,5.56,5,9.26,31,57.41,2,3.7,39045
39,46,87,33,37.93,5,5.75,6,6.9,41,47.13,2,2.3,39046
39,47,64,19,29.69,9,14.06,9,14.06,24,37.5,3,4.69,39047
40,1,60,22,36.67,8,13.33,4,6.67,25,41.67,1,1.67,40001
40,2,71,20,28.17,8,11.27,4,5.63,36,50.7,3,4.23,40002
40,3,118,61,51.69,8,6.78,10,8.47,28,23.73,11,9.32,40003
40,4,109,60,55.05,9,8.26,4,3.67,26,23.85,10,9.17,40004
40,5,95,39,41.05,13,13.68,9,9.47,29,30.53,5,5.26,40005
40,6,100,46,46.0,9,9.0,2,2.0,32,32.0,11,11.0,40006
40,7,122,54,44.26,15,12.3,4,3.28,43,35.25,6,4.92,40007
40,8,24,7,29.17,3,12.5,3,12.5,10,41.67,1,4.17,40008
40,9,109,30,27.52,24,22.02,10,9.17,39,35.78,6,5.5,40009
40,10,111,49,44.14,8,7.21,5,4.5,46,41.44,3,2.7,40010
40,11,88,42,47.73,14,15.91,4,4.55,18,20.45,10,11.36,40011
40,12,82,51,62.2,9,10.98,4,4.88,12,14.63,6,7.32,40012
40,13,142,70,49.3,16,11.27,7,4.93,28,19.72,21,14.79,40013
40,14,81,29,35.8,14,17.28,8,9.88,23,28.4,7,8.64,40014
40,15,106,46,43.4,6,5.66,4,3.77,46,43.4,4,3.77,40015
40,16,135,60,44.44,10,7.41,20,14.81,39,28.89,6,4.44,40016
40,17,57,18,31.58,6,10.53,5,8.77,24,42.11,4,7.02,40017
40,18,104,49,47.12,14,13.46,8,7.69,30,28.85,3,2.88,40018
40,19,89,29,32.58,14,15.73,6,6.74,37,41.57,3,3.37,40019
40,20,105,50,47.62,5,4.76,4,3.81,43,40.95,3,2.86,40020
40,21,94,35,37.23,12,12.77,5,5.32,41,43.62,1,1.06,40021
40,22,54,32,59.26,8,14.81,1,1.85,10,18.52,3,5.56,40022
40,23,122,59,48.36,19,15.57,10,8.2,29,23.77,5,4.1,40023
40,24,58,19,32.76,5,8.62,4,6.9,28,48.28,2,3.45,40024
40,25,75,30,40.0,3,4.0,3,4.0,34,45.33,5,6.67,40025
40,26,131,58,44.27,17,12.98,4,3.05,41,31.3,11,8.4,40026
40,27,91,37,40.66,16,17.58,6,6.59,27,29.67,5,5.49,40027
40,28,119,39,32.77,16,13.45,14,11.76,41,34.45,9,7.56,40028
40,29,140,60,42.86,7,5.0,4,2.86,62,44.29,7,5.0,40029
40,30,176,73,41.48,8,4.55,9,5.11,75,42.61,11,6.25,40030
40,31,90,33,36.67,6,6.67,9,10.0,38,42.22,4,4.44,40031
40,32,51,18,35.29,8,15.69,4,7.84,20,39.22,1,1.96,40032
40,33,113,49,43.36,13,11.5,5,4.42,34,30.09,12,10.62,40033
40,34,61,30,49.18,8,13.11,2,3.28,21,34.43,0,0.0,40034
40,35,95,47,49.47,6,6.32,9,9.47,32,33.68,1,1.05,40035
40,36,98,38,38.78,12,12.24,2,2.04,38,38.78,8,8.16,40036
40,37,86,39,45.35,11,12.79,5,5.81,28,32.56,3,3.49,40037
40,38,56,13,23.21,9,16.07,5,8.93,24,42.86,5,8.93,40038
40,39,83,31,37.35,14,16.87,5,6.02,29,34.94,4,4.82,40039
40,40,86,32,37.21,13,15.12,4,4.65,31,36.05,6,6.98,40040
40,41,120,67,55.83,13,10.83,3,2.5,29,24.17,8,6.67,40041
40,42,110,42,38.18,11,10.0,2,1.82,49,44.55,6,5.45,40042
40,43,109,47,43.12,10,9.17,4,3.67,30,27.52,18,16.51,40043
40,44,60,15,25.0,3,5.0,9,15.0,27,45.0,6,10.0,40044
40,45,168,77,45.83,13,7.74,9,5.36,55,32.74,14,8.33,40045
40,46,131,39,29.77,23,17.56,7,5.34,52,39.69,10,7.63,40046
40,47,118,63,53.39,18,15.25,4,3.39,24,20.34,9,7.63,40047
40,48,65,27,41.54,7,10.77,7,10.77,21,32.31,3,4.62,40048
40,49,55,26,47.27,5,9.09,4,7.27,18,32.73,2,3.64,40049
41,1,153,53,34.64,9,5.88,9,5.88,80,52.29,2,1.31,41001
41,2,205,68,33.17,9,4.39,18,8.78,107,52.2,3,1.46,41002
41,3,143,46,32.17,7,4.9,7,4.9,83,58.04,0,0.0,41003
41,4,189,70,37.04,12,6.35,13,6.88,92,48.68,2,1.06,41004
41,5,177,70,39.55,8,4.52,13,7.34,83,46.89,3,1.69,41005
41,6,178,84,47.19,11,6.18,3,1.69,79,44.38,1,0.56,41006
41,7,188,78,41.49,6,3.19,6,3.19,90,47.87,8,4.26,41007
41,8,143,50,34.97,6,4.2,8,5.59,75,52.45,4,2.8,41008
41,9,128,30,23.44,6,4.69,9,7.03,80,62.5,3,2.34,41009
41,10,158,66,41.77,12,7.59,6,3.8,69,43.67,5,3.16,41010
41,11,158,49,31.01,6,3.8,6,3.8,94,59.49,3,1.9,41011
41,12,136,42,30.88,9,6.62,9,6.62,73,53.68,3,2.21,41012
41,13,81,29,35.8,7,8.64,6,7.41,38,46.91,1,1.23,41013
41,14,200,101,50.5,21,10.5,4,2.0,68,34.0,6,3.0,41014
41,15,181,61,33.7,10,5.52,11,6.08,91,50.28,8,4.42,41015
41,16,150,55,36.67,9,6.0,10,6.67,72,48.0,4,2.67,41016
41,17,176,54,30.68,8,4.55,5,2.84,105,59.66,4,2.27,41017
41,18,114,31,27.19,11,9.65,6,5.26,64,56.14,2,1.75,41018
41,19,199,82,41.21,11,5.53,7,3.52,90,45.23,9,4.52,41019
41,20,173,56,32.37,7,4.05,3,1.73,103,59.54,4,2.31,41020
41,21,169,46,27.22,13,7.69,17,10.06,85,50.3,8,4.73,41021
41,22,149,57,38.26,12,8.05,9,6.04,66,44.3,5,3.36,41022
41,23,132,47,35.61,5,3.79,9,6.82,69,52.27,2,1.52,41023
41,24,142,42,29.58,7,4.93,4,2.82,89,62.68,0,0.0,41024
41,25,41,8,19.51,6,14.63,2,4.88,25,60.98,0,0.0,41025
41,26,53,21,39.62,2,3.77,3,5.66,26,49.06,1,1.89,41026
41,27,35,3,8.57,3,8.57,4,11.43,25,71.43,0,0.0,41027
41,28,109,32,29.36,20,18.35,5,4.59,51,46.79,1,0.92,41028
41,29,64,21,32.81,6,9.38,1,1.56,35,54.69,1,1.56,41029
41,30,160,40,25.0,13,8.13,10,6.25,94,58.75,3,1.88,41030
41,31,175,61,34.86,11,6.29,7,4.0,90,51.43,6,3.43,41031
41,32,81,20,24.69,9,11.11,6,7.41,44,54.32,2,2.47,41032
41,33,100,38,38.0,4,4.0,7,7.0,51,51.0,0,0.0,41033
41,34,112,41,36.61,10,8.93,11,9.82,49,43.75,1,0.89,41034
41,35,178,69,38.76,12,6.74,10,5.62,83,46.63,4,2.25,41035
41,36,147,72,48.98,7,4.76,8,5.44,56,38.1,4,2.72,41036
41,37,160,48,30.0,12,7.5,7,4.38,90,56.25,3,1.88,41037
41,38,148,47,31.76,13,8.78,9,6.08,77,52.03,2,1.35,41038
41,39,104,41,39.42,7,6.73,0,0.0,54,51.92,2,1.92,41039
41,40,181,61,33.7,7,3.87,17,9.39,90,49.72,6,3.31,41040
41,41,146,58,39.73,6,4.11,2,1.37,78,53.42,2,1.37,41041
41,42,183,73,39.89,10,5.46,10,5.46,81,44.26,9,4.92,41042
41,43,141,42,29.79,10,7.09,6,4.26,81,57.45,2,1.42,41043
41,44,176,87,49.43,10,5.68,7,3.98,64,36.36,8,4.55,41044
41,45,103,38,36.89,5,4.85,8,7.77,49,47.57,3,2.91,41045
41,46,131,50,38.17,8,6.11,5,3.82,62,47.33,6,4.58,41046
41,47,154,72,46.75,10,6.49,6,3.9,58,37.66,8,5.19,41047
41,48,64,25,39.06,4,6.25,2,3.13,31,48.44,2,3.13,41048
41,49,211,79,37.44,16,7.58,11,5.21,101,47.87,4,1.9,41049
41,50,151,43,28.48,9,5.96,13,8.61,81,53.64,5,3.31,41050
41,51,115,34,29.57,5,4.35,5,4.35,71,61.74,0,0.0,41051
41,52,224,82,36.61,12,5.36,6,2.68,121,54.02,3,1.34,41052
41,53,137,64,46.72,5,3.65,9,6.57,54,39.42,5,3.65,41053
41,54,151,80,52.98,8,5.3,7,4.64,47,31.13,9,5.96,41054
41,55,110,41,37.27,6,5.45,5,4.55,56,50.91,2,1.82,41055
41,56,201,93,46.27,11,5.47,11,5.47,80,39.8,6,2.99,41056
41,57,115,24,20.87,9,7.83,9,7.83,71,61.74,2,1.74,41057
42,1,144,71,49.31,15,10.42,6,4.17,37,25.69,15,10.42,42001
42,2,80,33,41.25,8,10.0,3,3.75,29,36.25,7,8.75,42002
42,3,100,45,45.0,16,16.0,6,6.0,29,29.0,4,4.0,42003
42,4,114,54,47.37,17,14.91,7,6.14,25,21.93,11,9.65,42004
42,5,100,45,45.0,18,18.0,2,2.0,28,28.0,7,7.0,42005
42,6,234,100,42.74,39,16.67,20,8.55,66,28.21,9,3.85,42006
42,7,95,44,46.32,8,8.42,4,4.21,33,34.74,6,6.32,42007
42,8,149,82,55.03,11,7.38,9,6.04,36,24.16,11,7.38,42008
42,9,228,126,55.26,23,10.09,14,6.14,56,24.56,9,3.95,42009
42,10,76,36,47.37,10,13.16,1,1.32,24,31.58,5,6.58,42010
42,11,127,59,46.46,11,8.66,11,8.66,36,28.35,10,7.87,42011
42,12,84,45,53.57,10,11.9,3,3.57,20,23.81,6,7.14,42012
42,13,225,109,48.44,38,16.89,12,5.33,50,22.22,16,7.11,42013
42,14,94,55,58.51,9,9.57,3,3.19,23,24.47,4,4.26,42014
42,15,145,79,54.48,15,10.34,5,3.45,34,23.45,12,8.28,42015
42,16,67,32,47.76,8,11.94,4,5.97,16,23.88,7,10.45,42016
42,17,211,84,39.81,29,13.74,27,12.8,62,29.38,9,4.27,42017
42,18,169,89,52.66,24,14.2,8,4.73,34,20.12,14,8.28,42018
42,19,27,14,51.85,3,11.11,1,3.7,8,29.63,1,3.7,42019
42,20,57,21,36.84,6,10.53,5,8.77,21,36.84,4,7.02,42020
42,21,79,45,56.96,10,12.66,2,2.53,17,21.52,5,6.33,42021
42,22,59,27,45.76,7,11.86,4,6.78,18,30.51,3,5.08,42022
42,23,156,92,58.97,11,7.05,1,0.64,41,26.28,11,7.05,42023
42,24,128,55,42.97,14,10.94,12,9.38,40,31.25,7,5.47,42024
42,25,80,33,41.25,13,16.25,1,1.25,28,35.0,5,6.25,42025
