ward,precinct,total,Arnette R. Hubbard,Arnette R. Hubbard Percent,Ellen L. Flannigan,Ellen L. Flannigan Percent,Jim Ryan,Jim Ryan Percent,James R. Epstein,James R. Epstein Percent,Kathleen G. Kennedy,Kathleen G. Kennedy Percent,precinct_id
48,51,198,27,13.64,12,6.06,27,13.64,76,38.38,56,28.28,48051
48,52,82,10,12.2,5,6.1,17,20.73,36,43.9,14,17.07,48052
48,53,91,14,15.38,7,7.69,17,18.68,24,26.37,29,31.87,48053
48,54,100,25,25.0,9,9.0,13,13.0,20,20.0,33,33.0,48054
49,1,113,23,20.35,11,9.73,27,23.89,21,18.58,31,27.43,49001
49,2,227,25,11.01,19,8.37,34,14.98,93,40.97,56,24.67,49002
49,3,95,8,8.42,6,6.32,12,12.63,43,45.26,26,27.37,49003
49,4,58,9,15.52,5,8.62,11,18.97,23,39.66,10,17.24,49004
49,5,157,24,15.29,10,6.37,32,20.38,56,35.67,35,22.29,49005
49,6,115,20,17.39,10,8.7,16,13.91,42,36.52,27,23.48,49006
49,7,104,18,17.31,5,4.81,8,7.69,49,47.12,24,23.08,49007
49,8,143,15,10.49,19,13.29,23,16.08,41,28.67,45,31.47,49008
49,9,107,14,13.08,12,11.21,8,7.48,44,41.12,29,27.1,49009
49,10,108,11,10.19,13,12.04,16,14.81,37,34.26,31,28.7,49010
49,11,92,10,10.87,12,13.04,15,16.3,26,28.26,29,31.52,49011
49,12,140,29,20.71,11,7.86,25,17.86,43,30.71,32,22.86,49012
49,13,150,30,20.0,15,10.0,16,10.67,51,34.0,38,25.33,49013
49,14,104,20,19.23,14,13.46,7,6.73,43,41.35,20,19.23,49014
49,15,87,15,17.24,13,14.94,17,19.54,23,26.44,19,21.84,49015
49,16,106,19,17.92,6,5.66,16,15.09,41,38.68,24,22.64,49016
49,17,16,3,18.75,1,6.25,6,37.5,4,25.0,2,12.5,49017
49,18,90,13,14.44,9,10.0,10,11.11,32,35.56,26,28.89,49018
49,19,86,11,12.79,12,13.95,25,29.07,22,25.58,16,18.6,49019
49,20,145,19,13.1,15,10.34,22,15.17,40,27.59,49,33.79,49020
49,21,34,5,14.71,0,0.0,3,8.82,16,47.06,10,29.41,49021
49,22,132,25,18.94,8,6.06,19,14.39,55,41.67,25,18.94,49022
49,23,86,10,11.63,10,11.63,17,19.77,30,34.88,19,22.09,49023
49,24,124,13,10.48,13,10.48,18,14.52,50,40.32,30,24.19,49024
49,25,136,20,14.71,14,10.29,13,9.56,46,33.82,43,31.62,49025
49,26,112,13,11.61,13,11.61,11,9.82,52,46.43,23,20.54,49026
49,27,149,22,14.77,16,10.74,26,17.45,49,32.89,36,24.16,49027
49,28,68,12,17.65,6,8.82,8,11.76,18,26.47,24,35.29,49028
49,29,123,15,12.2,15,12.2,22,17.89,40,32.52,31,25.2,49029
49,30,131,17,12.98,10,7.63,25,19.08,38,29.01,41,31.3,49030
49,31,95,16,16.84,16,16.84,14,14.74,25,26.32,24,25.26,49031
49,32,74,17,22.97,4,5.41,10,13.51,23,31.08,20,27.03,49032
49,33,97,10,10.31,7,7.22,14,14.43,38,39.18,28,28.87,49033
49,34,115,15,13.04,18,15.65,15,13.04,43,37.39,24,20.87,49034
49,35,150,20,13.33,11,7.33,21,14.0,53,35.33,45,30.0,49035
49,36,176,21,11.93,14,7.95,30,17.05,80,45.45,31,17.61,49036
49,37,151,24,15.89,15,9.93,26,17.22,49,32.45,37,24.5,49037
49,38,71,8,11.27,3,4.23,16,22.54,21,29.58,23,32.39,49038
49,39,86,11,12.79,8,9.3,14,16.28,31,36.05,22,25.58,49039
49,40,97,15,15.46,9,9.28,13,13.4,36,37.11,24,24.74,49040
49,41,99,14,14.14,11,11.11,14,14.14,27,27.27,33,33.33,49041
49,42,109,15,13.76,15,13.76,21,19.27,30,27.52,28,25.69,49042
50,1,177,7,3.95,12,6.78,25,14.12,105,59.32,28,15.82,50001
50,2,145,7,4.83,10,6.9,19,13.1,81,55.86,28,19.31,50002
50,3,131,10,7.63,7,5.34,15,11.45,81,61.83,18,13.74,50003
50,4,126,7,5.56,9,7.14,11,8.73,72,57.14,27,21.43,50004
50,5,140,9,6.43,6,4.29,20,14.29,86,61.43,19,13.57,50005
50,6,102,9,8.82,6,5.88,21,20.59,35,34.31,31,30.39,50006
50,7,185,10,5.41,21,11.35,27,14.59,72,38.92,55,29.73,50007
50,8,78,10,12.82,6,7.69,23,29.49,20,25.64,19,24.36,50008
50,9,103,4,3.88,11,10.68,14,13.59,46,44.66,28,27.18,50009
50,10,93,3,3.23,5,5.38,17,18.28,48,51.61,20,21.51,50010
50,11,136,4,2.94,7,5.15,17,12.5,89,65.44,19,13.97,50011
50,12,131,7,5.34,3,2.29,12,9.16,92,70.23,17,12.98,50012
50,13,112,12,10.71,11,9.82,28,25.0,39,34.82,22,19.64,50013
50,14,83,4,4.82,2,2.41,3,3.61,64,77.11,10,12.05,50014
50,15,166,16,9.64,15,9.04,16,9.64,67,40.36,52,31.33,50015
50,16,83,2,2.41,0,0.0,8,9.64,58,69.88,15,18.07,50016
50,17,89,6,6.74,14,15.73,15,16.85,32,35.96,22,24.72,50017
50,18,104,12,11.54,3,2.88,15,14.42,48,46.15,26,25.0,50018
50,19,94,17,18.09,8,8.51,17,18.09,34,36.17,18,19.15,50019
50,20,102,12,11.76,15,14.71,12,11.76,38,37.25,25,24.51,50020
50,21,132,14,10.61,8,6.06,21,15.91,64,48.48,25,18.94,50021
50,22,83,13,15.66,8,9.64,19,22.89,20,24.1,23,27.71,50022
50,23,85,9,10.59,2,2.35,11,12.94,48,56.47,15,17.65,50023
50,24,87,11,12.64,10,11.49,19,21.84,26,29.89,21,24.14,50024
50,25,116,3,2.59,9,7.76,27,23.28,62,53.45,15,12.93,50025
50,26,62,6,9.68,5,8.06,11,17.74,32,51.61,8,12.9,50026
50,27,68,5,7.35,4,5.88,8,11.76,45,66.18,6,8.82,50027
50,28,118,13,11.02,11,9.32,23,19.49,45,38.14,26,22.03,50028
50,29,104,10,9.62,10,9.62,17,16.35,31,29.81,36,34.62,50029
50,30,123,8,6.5,3,2.44,11,8.94,86,69.92,15,12.2,50030
50,31,48,1,2.08,2,4.17,2,4.17,41,85.42,2,4.17,50031
50,32,89,18,20.22,12,13.48,12,13.48,29,32.58,18,20.22,50032
50,33,68,6,8.82,3,4.41,10,14.71,31,45.59,18,26.47,50033
50,34,93,12,12.9,9,9.68,23,24.73,24,25.81,25,26.88,50034
50,35,158,19,12.03,13,8.23,22,13.92,57,36.08,47,29.75,50035
50,36,136,18,13.24,16,11.76,14,10.29,60,44.12,28,20.59,50036
50,37,130,9,6.92,7,5.38,15,11.54,68,52.31,31,23.85,50037
50,38,102,6,5.88,3,2.94,8,7.84,74,72.55,11,10.78,50038
50,39,81,8,9.88,3,3.7,17,20.99,34,41.98,19,23.46,50039
50,40,126,9,7.14,6,4.76,15,11.9,77,61.11,19,15.08,50040
50,41,187,14,7.49,8,4.28,23,12.3,110,58.82,32,17.11,50041
50,42,141,13,9.22,11,7.8,11,7.8,71,50.35,35,24.82,50042
50,43,88,9,10.23,8,9.09,17,19.32,32,36.36,22,25.0,50043
50,44,103,5,4.85,6,5.83,13,12.62,70,67.96,9,8.74,50044
50,45,58,4,6.9,5,8.62,6,10.34,35,60.34,8,13.79,50045
