ward,precinct,total,Robert Marshall,Robert Marshall Percent,Jacob J. Meister,Jacob J. Meister Percent,Alexander ''Alexi'' Giannoulias,Alexander ''Alexi'' Giannoulias Percent,Cheryle Jackson,Cheryle Jackson Percent,precinct_id
49,31,124,8,6.45,1,0.81,44,35.48,17,13.71,49031
49,32,99,3,3.03,1,1.01,33,33.33,12,12.12,49032
49,33,116,5,4.31,1,0.86,31,26.72,25,21.55,49033
49,34,140,6,4.29,0,0.0,49,35.0,29,20.71,49034
49,35,169,4,2.37,1,0.59,53,31.36,25,14.79,49035
49,36,210,4,1.9,6,2.86,75,35.71,34,16.19,49036
49,37,191,10,5.24,3,1.57,63,32.98,37,19.37,49037
49,38,86,1,1.16,1,1.16,40,46.51,17,19.77,49038
49,39,107,3,2.8,2,1.87,33,30.84,12,11.21,49039
49,40,108,3,2.78,2,1.85,42,38.89,12,11.11,49040
49,41,121,1,0.83,1,0.83,43,35.54,22,18.18,49041
49,42,136,6,4.41,4,2.94,55,40.44,21,15.44,49042
50,1,203,6,2.96,3,1.48,65,32.02,10,4.93,50001
50,2,162,7,4.32,3,1.85,59,36.42,9,5.56,50002
50,3,153,2,1.31,7,4.58,48,31.37,10,6.54,50003
50,4,137,4,2.92,2,1.46,45,32.85,9,6.57,50004
50,5,161,2,1.24,5,3.11,43,26.71,4,2.48,50005
50,6,111,8,7.21,3,2.7,22,19.82,17,15.32,50006
50,7,215,8,3.72,1,0.47,64,29.77,13,6.05,50007
50,8,84,5,5.95,1,1.19,35,41.67,11,13.1,50008
50,9,119,6,5.04,1,0.84,33,27.73,11,9.24,50009
50,10,119,4,3.36,10,8.4,31,26.05,20,16.81,50010
50,11,164,7,4.27,8,4.88,27,16.46,19,11.59,50011
50,12,139,6,4.32,3,2.16,22,15.83,4,2.88,50012
50,13,140,17,12.14,3,2.14,49,35.0,21,15.0,50013
50,14,87,3,3.45,6,6.9,18,20.69,4,4.6,50014
50,15,211,4,1.9,1,0.47,51,24.17,17,8.06,50015
50,16,90,6,6.67,3,3.33,23,25.56,2,2.22,50016
50,17,109,8,7.34,1,0.92,41,37.61,16,14.68,50017
50,18,122,6,4.92,3,2.46,31,25.41,20,16.39,50018
50,19,118,9,7.63,3,2.54,48,40.68,6,5.08,50019
50,20,114,9,7.89,1,0.88,46,40.35,11,9.65,50020
50,21,155,3,1.94,1,0.65,41,26.45,9,5.81,50021
50,22,105,4,3.81,1,0.95,41,39.05,23,21.9,50022
50,23,100,5,5.0,4,4.0,26,26.0,16,16.0,50023
50,24,105,8,7.62,5,4.76,46,43.81,12,11.43,50024
50,25,161,3,1.86,4,2.48,47,29.19,45,27.95,50025
50,26,71,5,7.04,1,1.41,28,39.44,10,14.08,50026
50,27,68,3,4.41,3,4.41,16,23.53,5,7.35,50027
50,28,127,17,13.39,3,2.36,39,30.71,21,16.54,50028
50,29,128,2,1.56,5,3.91,56,43.75,11,8.59,50029
50,30,142,7,4.93,5,3.52,31,21.83,19,13.38,50030
50,31,59,4,6.78,5,8.47,2,3.39,8,13.56,50031
50,32,103,7,6.8,3,2.91,41,39.81,20,19.42,50032
50,33,84,3,3.57,2,2.38,25,29.76,19,22.62,50033
50,34,119,15,12.61,6,5.04,41,34.45,21,17.65,50034
50,35,177,1,0.56,3,1.69,52,29.38,15,8.47,50035
50,36,158,6,3.8,3,1.9,50,31.65,12,7.59,50036
50,37,152,4,2.63,1,0.66,52,34.21,8,5.26,50037
50,38,113,6,5.31,6,5.31,25,22.12,1,0.88,50038
50,39,105,7,6.67,1,0.95,27,25.71,14,13.33,50039
50,40,155,9,5.81,11,7.1,23,14.84,33,21.29,50040
50,41,210,2,0.95,16,7.62,35,16.67,28,13.33,50041
50,42,159,6,3.77,3,1.89,46,28.93,13,8.18,50042
50,43,112,5,4.46,1,0.89,37,33.04,15,13.39,50043
50,44,140,2,1.43,2,1.43,29,20.71,33,23.57,50044
50,45,88,4,4.55,0,0.0,20,22.73,26,29.55,50045
