ward,precinct,total,Paul Chialdikas,Paul Chialdikas Percent,Jimmy Lee Tillman II,Jimmy Lee Tillman II Percent,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Barbara McGowan,Barbara McGowan Percent,Michael A. Alvarez,Michael A. Alvarez Percent,Diana Horton,Diana Horton Percent,John ''Jack'' Ailey,John ''Jack'' Ailey Percent,Nadine Bopp,Nadine Bopp Percent,precinct_id
29,5,474,3,0.63,8,1.69,129,27.22,184,38.82,141,29.75,6,1.27,1,0.21,2,0.42,29005
29,6,240,22,9.17,12,5.0,59,24.58,65,27.08,67,27.92,6,2.5,4,1.67,5,2.08,29006
29,7,274,21,7.66,13,4.74,70,25.55,68,24.82,90,32.85,5,1.82,4,1.46,3,1.09,29007
29,8,400,4,1.0,6,1.5,116,29.0,137,34.25,128,32.0,4,1.0,1,0.25,4,1.0,29008
29,9,379,44,11.61,30,7.92,96,25.33,84,22.16,99,26.12,13,3.43,7,1.85,6,1.58,29009
29,10,270,20,7.41,17,6.3,62,22.96,68,25.19,81,30.0,11,4.07,5,1.85,6,2.22,29010
29,11,622,6,0.96,8,1.29,178,28.62,218,35.05,188,30.23,12,1.93,7,1.13,5,0.8,29011
29,12,736,17,2.31,8,1.09,201,27.31,257,34.92,226,30.71,16,2.17,2,0.27,9,1.22,29012
29,13,703,2,0.28,7,1.0,210,29.87,250,35.56,223,31.72,7,1.0,3,0.43,1,0.14,29013
29,14,722,2,0.28,10,1.39,204,28.25,272,37.67,219,30.33,9,1.25,4,0.55,2,0.28,29014
29,15,734,4,0.54,11,1.5,215,29.29,268,36.51,224,30.52,7,0.95,2,0.27,3,0.41,29015
29,16,1004,3,0.3,4,0.4,319,31.77,350,34.86,308,30.68,13,1.29,5,0.5,2,0.2,29016
29,17,579,3,0.52,4,0.69,176,30.4,215,37.13,176,30.4,1,0.17,2,0.35,2,0.35,29017
29,18,713,2,0.28,11,1.54,204,28.61,257,36.04,214,30.01,14,1.96,5,0.7,6,0.84,29018
29,19,889,8,0.9,11,1.24,254,28.57,313,35.21,278,31.27,18,2.02,4,0.45,3,0.34,29019
29,20,676,10,1.48,8,1.18,195,28.85,244,36.09,202,29.88,10,1.48,5,0.74,2,0.3,29020
29,21,531,7,1.32,9,1.69,145,27.31,190,35.78,161,30.32,11,2.07,5,0.94,3,0.56,29021
29,22,568,25,4.4,20,3.52,144,25.35,174,30.63,144,25.35,27,4.75,17,2.99,17,2.99,29022
29,23,514,2,0.39,6,1.17,147,28.6,194,37.74,147,28.6,10,1.95,4,0.78,4,0.78,29023
29,24,361,16,4.43,11,3.05,96,26.59,95,26.32,124,34.35,9,2.49,4,1.11,6,1.66,29024
29,25,732,1,0.14,3,0.41,226,30.87,258,35.25,237,32.38,4,0.55,2,0.27,1,0.14,29025
29,26,524,0,0.0,1,0.19,151,28.82,192,36.64,162,30.92,12,2.29,3,0.57,3,0.57,29026
29,27,551,1,0.18,2,0.36,164,29.76,192,34.85,176,31.94,10,1.81,2,0.36,4,0.73,29027
29,28,729,2,0.27,5,0.69,207,28.4,275,37.72,222,30.45,7,0.96,7,0.96,4,0.55,29028
29,29,815,11,1.35,16,1.96,244,29.94,282,34.6,243,29.82,12,1.47,3,0.37,4,0.49,29029
29,30,304,35,11.51,15,4.93,71,23.36,69,22.7,87,28.62,11,3.62,9,2.96,7,2.3,29030
29,31,547,1,0.18,2,0.37,150,27.42,216,39.49,166,30.35,8,1.46,1,0.18,3,0.55,29031
29,32,376,36,9.57,31,8.24,79,21.01,85,22.61,117,31.12,8,2.13,11,2.93,9,2.39,29032
29,33,504,4,0.79,7,1.39,140,27.78,184,36.51,149,29.56,11,2.18,6,1.19,3,0.6,29033
29,34,390,19,4.87,13,3.33,96,24.62,119,30.51,122,31.28,10,2.56,7,1.79,4,1.03,29034
29,35,484,2,0.41,6,1.24,134,27.69,178,36.78,148,30.58,10,2.07,3,0.62,3,0.62,29035
29,36,796,7,0.88,5,0.63,247,31.03,278,34.92,250,31.41,8,1.01,1,0.13,0,0.0,29036
29,37,569,3,0.53,3,0.53,155,27.24,223,39.19,169,29.7,7,1.23,6,1.05,3,0.53,29037
29,38,557,3,0.54,4,0.72,160,28.73,217,38.96,163,29.26,6,1.08,1,0.18,3,0.54,29038
29,39,382,14,3.66,15,3.93,100,26.18,104,27.23,120,31.41,14,3.66,6,1.57,9,2.36,29039
29,40,829,3,0.36,6,0.72,241,29.07,318,38.36,242,29.19,13,1.57,3,0.36,3,0.36,29040
29,41,684,2,0.29,10,1.46,188,27.49,243,35.53,222,32.46,10,1.46,5,0.73,4,0.58,29041
29,42,669,1,0.15,3,0.45,191,28.55,247,36.92,211,31.54,13,1.94,0,0.0,3,0.45,29042
29,43,763,6,0.79,9,1.18,227,29.75,262,34.34,233,30.54,13,1.7,8,1.05,5,0.66,29043
29,44,581,5,0.86,9,1.55,161,27.71,206,35.46,168,28.92,16,2.75,7,1.2,9,1.55,29044
29,45,512,3,0.59,8,1.56,143,27.93,194,37.89,158,30.86,5,0.98,1,0.2,0,0.0,29045
29,46,565,3,0.53,2,0.35,165,29.2,208,36.81,172,30.44,8,1.42,2,0.35,5,0.88,29046
29,47,793,15,1.89,16,2.02,218,27.49,275,34.68,231,29.13,20,2.52,10,1.26,8,1.01,29047
29,48,533,5,0.94,7,1.31,142,26.64,201,37.71,157,29.46,12,2.25,5,0.94,4,0.75,29048
29,49,751,4,0.53,6,0.8,207,27.56,278,37.02,234,31.16,11,1.46,5,0.67,6,0.8,29049
30,1,534,72,13.48,49,9.18,110,20.6,103,19.29,96,17.98,44,8.24,31,5.81,29,5.43,30001
30,2,306,35,11.44,19,6.21,70,22.88,71,23.2,94,30.72,5,1.63,7,2.29,5,1.63,30002
30,3,533,48,9.01,26,4.88,134,25.14,120,22.51,120,22.51,34,6.38,25,4.69,26,4.88,30003
30,4,339,18,5.31,15,4.42,84,24.78,71,20.94,102,30.09,21,6.19,14,4.13,14,4.13,30004
30,5,180,6,3.33,4,2.22,46,25.56,42,23.33,68,37.78,6,3.33,4,2.22,4,2.22,30005
30,6,276,20,7.25,15,5.43,67,24.28,63,22.83,93,33.7,8,2.9,7,2.54,3,1.09,30006
30,7,325,24,7.38,15,4.62,78,24.0,74,22.77,87,26.77,19,5.85,13,4.0,15,4.62,30007
30,8,446,49,10.99,34,7.62,92,20.63,84,18.83,112,25.11,31,6.95,25,5.61,19,4.26,30008
30,9,411,25,6.08,19,4.62,117,28.47,94,22.87,119,28.95,17,4.14,10,2.43,10,2.43,30009
30,10,311,29,9.32,18,5.79,70,22.51,68,21.86,106,34.08,9,2.89,4,1.29,7,2.25,30010
30,11,239,25,10.46,20,8.37,55,23.01,49,20.5,71,29.71,6,2.51,9,3.77,4,1.67,30011
30,12,258,25,9.69,19,7.36,63,24.42,58,22.48,75,29.07,11,4.26,4,1.55,3,1.16,30012
30,13,371,49,13.21,28,7.55,74,19.95,66,17.79,94,25.34,27,7.28,17,4.58,16,4.31,30013
30,14,138,13,9.42,8,5.8,30,21.74,34,24.64,35,25.36,10,7.25,4,2.9,4,2.9,30014
30,15,564,84,14.89,49,8.69,125,22.16,106,18.79,116,20.57,36,6.38,24,4.26,24,4.26,30015
30,16,435,48,11.03,29,6.67,96,22.07,81,18.62,105,24.14,29,6.67,21,4.83,26,5.98,30016
30,17,231,19,8.23,14,6.06,53,22.94,50,21.65,65,28.14,12,5.19,11,4.76,7,3.03,30017
30,18,254,26,10.24,8,3.15,61,24.02,60,23.62,64,25.2,14,5.51,12,4.72,9,3.54,30018
30,19,285,21,7.37,10,3.51,73,25.61,61,21.4,84,29.47,13,4.56,10,3.51,13,4.56,30019
30,20,273,10,3.66,12,4.4,68,24.91,53,19.41,102,37.36,12,4.4,9,3.3,7,2.56,30020
30,21,338,28,8.28,20,5.92,81,23.96,74,21.89,106,31.36,16,4.73,7,2.07,6,1.78,30021
30,22,312,13,4.17,12,3.85,70,22.44,73,23.4,111,35.58,15,4.81,9,2.88,9,2.88,30022
30,23,304,8,2.63,7,2.3,79,25.99,81,26.64,110,36.18,8,2.63,6,1.97,5,1.64,30023
30,24,271,16,5.9,11,4.06,74,27.31,60,22.14,102,37.64,5,1.85,2,0.74,1,0.37,30024
30,25,207,26,12.56,15,7.25,42,20.29,41,19.81,56,27.05,11,5.31,9,4.35,7,3.38,30025
30,26,193,9,4.66,5,2.59,44,22.8,47,24.35,81,41.97,2,1.04,3,1.55,2,1.04,30026
30,27,517,18,3.48,12,2.32,136,26.31,128,24.76,197,38.1,10,1.93,9,1.74,7,1.35,30027
30,28,309,47,15.21,25,8.09,65,21.04,62,20.06,78,25.24,12,3.88,11,3.56,9,2.91,30028
30,29,211,14,6.64,8,3.79,49,23.22,52,24.64,75,35.55,7,3.32,3,1.42,3,1.42,30029
30,30,443,59,13.32,38,8.58,93,20.99,83,18.74,103,23.25,31,7.0,21,4.74,15,3.39,30030
30,31,216,10,4.63,10,4.63,50,23.15,44,20.37,75,34.72,10,4.63,7,3.24,10,4.63,30031
30,32,140,9,6.43,4,2.86,30,21.43,36,25.71,52,37.14,6,4.29,3,2.14,0,0.0,30032
30,33,245,6,2.45,7,2.86,61,24.9,53,21.63,104,42.45,5,2.04,5,2.04,4,1.63,30033
30,34,379,47,12.4,23,6.07,94,24.8,77,20.32,107,28.23,15,3.96,8,2.11,8,2.11,30034
30,35,371,30,8.09,19,5.12,86,23.18,83,22.37,118,31.81,15,4.04,9,2.43,11,2.96,30035
30,36,390,33,8.46,20,5.13,82,21.03,87,22.31,100,25.64,23,5.9,18,4.62,27,6.92,30036
30,37,291,42,14.43,18,6.19,62,21.31,57,19.59,76,26.12,16,5.5,11,3.78,9,3.09,30037
30,38,558,52,9.32,27,4.84,133,23.84,117,20.97,144,25.81,43,7.71,23,4.12,19,3.41,30038
30,39,403,29,7.2,26,6.45,95,23.57,99,24.57,107,26.55,17,4.22,18,4.47,12,2.98,30039
30,40,332,32,9.64,23,6.93,75,22.59,64,19.28,114,34.34,12,3.61,7,2.11,5,1.51,30040
30,41,317,14,4.42,17,5.36,78,24.61,70,22.08,121,38.17,6,1.89,7,2.21,4,1.26,30041
31,1,157,11,7.01,4,2.55,38,24.2,35,22.29,55,35.03,6,3.82,4,2.55,4,2.55,31001
31,2,237,15,6.33,12,5.06,62,26.16,54,22.78,72,30.38,11,4.64,6,2.53,5,2.11,31002
31,3,251,24,9.56,17,6.77,61,24.3,53,21.12,72,28.69,7,2.79,11,4.38,6,2.39,31003
31,4,296,20,6.76,20,6.76,70,23.65,66,22.3,86,29.05,15,5.07,10,3.38,9,3.04,31004
31,5,385,49,12.73,27,7.01,93,24.16,65,16.88,106,27.53,19,4.94,15,3.9,11,2.86,31005
31,6,304,31,10.2,21,6.91,72,23.68,56,18.42,98,32.24,13,4.28,8,2.63,5,1.64,31006
31,7,290,15,5.17,10,3.45,76,26.21,67,23.1,94,32.41,12,4.14,9,3.1,7,2.41,31007
31,8,269,26,9.67,13,4.83,61,22.68,60,22.3,73,27.14,13,4.83,12,4.46,11,4.09,31008
31,9,270,24,8.89,12,4.44,66,24.44,62,22.96,89,32.96,9,3.33,4,1.48,4,1.48,31009
31,10,133,4,3.01,5,3.76,34,25.56,33,24.81,47,35.34,5,3.76,2,1.5,3,2.26,31010
31,11,297,21,7.07,18,6.06,69,23.23,74,24.92,88,29.63,14,4.71,7,2.36,6,2.02,31011
31,12,298,18,6.04,9,3.02,71,23.83,75,25.17,101,33.89,13,4.36,6,2.01,5,1.68,31012
31,13,288,22,7.64,14,4.86,69,23.96,60,20.83,104,36.11,9,3.13,4,1.39,6,2.08,31013
31,14,215,22,10.23,10,4.65,50,23.26,46,21.4,76,35.35,5,2.33,3,1.4,3,1.4,31014
31,15,148,23,15.54,18,12.16,21,14.19,25,16.89,40,27.03,9,6.08,7,4.73,5,3.38,31015
31,16,284,18,6.34,12,4.23,69,24.3,62,21.83,75,26.41,20,7.04,13,4.58,15,5.28,31016
31,17,206,17,8.25,6,2.91,48,23.3,49,23.79,74,35.92,7,3.4,2,0.97,3,1.46,31017
31,18,301,17,5.65,15,4.98,74,24.58,77,25.58,99,32.89,13,4.32,2,0.66,4,1.33,31018
31,19,268,20,7.46,9,3.36,73,27.24,58,21.64,87,32.46,8,2.99,6,2.24,7,2.61,31019
31,20,203,20,9.85,9,4.43,43,21.18,50,24.63,74,36.45,3,1.48,2,0.99,2,0.99,31020
31,21,281,17,6.05,8,2.85,73,25.98,69,24.56,101,35.94,6,2.14,3,1.07,4,1.42,31021
31,22,234,21,8.97,14,5.98,57,24.36,47,20.09,61,26.07,16,6.84,10,4.27,8,3.42,31022
31,23,216,21,9.72,15,6.94,57,26.39,47,21.76,63,29.17,6,2.78,4,1.85,3,1.39,31023
31,24,246,11,4.47,6,2.44,58,23.58,55,22.36,96,39.02,9,3.66,8,3.25,3,1.22,31024
31,25,275,14,5.09,6,2.18,75,27.27,59,21.45,111,40.36,5,1.82,2,0.73,3,1.09,31025
31,26,227,22,9.69,8,3.52,49,21.59,51,22.47,64,28.19,14,6.17,11,4.85,8,3.52,31026
31,27,211,4,1.9,5,2.37,52,24.64,57,27.01,79,37.44,8,3.79,4,1.9,2,0.95,31027
31,28,317,17,5.36,9,2.84,77,24.29,76,23.97,101,31.86,16,5.05,13,4.1,8,2.52,31028
31,29,267,27,10.11,12,4.49,64,23.97,59,22.1,87,32.58,10,3.75,5,1.87,3,1.12,31029
31,30,341,26,7.62,17,4.99,85,24.93,77,22.58,104,30.5,14,4.11,10,2.93,8,2.35,31030
31,31,443,33,7.45,19,4.29,113,25.51,96,21.67,125,28.22,20,4.51,19,4.29,18,4.06,31031
31,32,396,20,5.05,18,4.55,98,24.75,99,25.0,120,30.3,16,4.04,12,3.03,13,3.28,31032
31,33,385,26,6.75,13,3.38,100,25.97,90,23.38,116,30.13,17,4.42,8,2.08,15,3.9,31033
31,34,205,9,4.39,8,3.9,47,22.93,48,23.41,72,35.12,8,3.9,7,3.41,6,2.93,31034
31,35,236,14,5.93,8,3.39,58,24.58,57,24.15,71,30.08,14,5.93,6,2.54,8,3.39,31035
31,36,336,15,4.46,11,3.27,85,25.3,75,22.32,114,33.93,15,4.46,9,2.68,12,3.57,31036
31,37,237,17,7.17,9,3.8,49,20.68,54,22.78,93,39.24,8,3.38,5,2.11,2,0.84,31037
31,38,218,21,9.63,11,5.05,48,22.02,48,22.02,75,34.4,8,3.67,4,1.83,3,1.38,31038
31,39,182,5,2.75,6,3.3,50,27.47,50,27.47,67,36.81,2,1.1,2,1.1,0,0.0,31039
31,40,168,17,10.12,6,3.57,37,22.02,37,22.02,64,38.1,3,1.79,0,0.0,4,2.38,31040
31,41,315,20,6.35,15,4.76,66,20.95,71,22.54,101,32.06,16,5.08,14,4.44,12,3.81,31041
31,42,351,14,3.99,12,3.42,90,25.64,88,25.07,133,37.89,6,1.71,5,1.42,3,0.85,31042
31,43,318,38,11.95,18,5.66,73,22.96,58,18.24,107,33.65,15,4.72,4,1.26,5,1.57,31043
31,44,247,10,4.05,10,4.05,63,25.51,54,21.86,89,36.03,10,4.05,6,2.43,5,2.02,31044
31,45,265,32,12.08,16,6.04,59,22.26,45,16.98,76,28.68,15,5.66,12,4.53,10,3.77,31045
31,46,281,13,4.63,11,3.91,77,27.4,70,24.91,88,31.32,10,3.56,8,2.85,4,1.42,31046
31,47,319,27,8.46,18,5.64,67,21.0,74,23.2,91,28.53,22,6.9,9,2.82,11,3.45,31047
31,48,257,19,7.39,13,5.06,60,23.35,60,23.35,80,31.13,12,4.67,4,1.56,9,3.5,31048
31,49,157,6,3.82,4,2.55,39,24.84,39,24.84,61,38.85,4,2.55,2,1.27,2,1.27,31049
31,50,350,48,13.71,27,7.71,73,20.86,64,18.29,99,28.29,19,5.43,10,2.86,10,2.86,31050
31,51,204,6,2.94,8,3.92,56,27.45,50,24.51,73,35.78,3,1.47,4,1.96,4,1.96,31051
32,1,703,78,11.1,34,4.84,158,22.48,122,17.35,142,20.2,62,8.82,52,7.4,55,7.82,32001
32,2,762,93,12.2,41,5.38,181,23.75,139,18.24,167,21.92,59,7.74,41,5.38,41,5.38,32002
32,3,535,43,8.04,17,3.18,126,23.55,119,22.24,133,24.86,31,5.79,36,6.73,30,5.61,32003
32,4,779,123,15.79,53,6.8,175,22.46,137,17.59,169,21.69,47,6.03,36,4.62,39,5.01,32004
32,5,516,51,9.88,26,5.04,120,23.26,108,20.93,107,20.74,41,7.95,30,5.81,33,6.4,32005
32,6,636,87,13.68,41,6.45,137,21.54,107,16.82,126,19.81,57,8.96,35,5.5,46,7.23,32006
32,7,585,104,17.78,58,9.91,116,19.83,106,18.12,118,20.17,26,4.44,32,5.47,25,4.27,32007
32,8,1002,178,17.76,89,8.88,214,21.36,167,16.67,205,20.46,56,5.59,43,4.29,50,4.99,32008
32,9,1109,154,13.89,75,6.76,234,21.1,202,18.21,232,20.92,83,7.48,65,5.86,64,5.77,32009
32,10,745,120,16.11,74,9.93,154,20.67,136,18.26,143,19.19,43,5.77,32,4.3,43,5.77,32010
32,11,557,57,10.23,24,4.31,117,21.01,102,18.31,104,18.67,64,11.49,39,7.0,50,8.98,32011
32,12,473,34,7.19,22,4.65,118,24.95,103,21.78,108,22.83,32,6.77,27,5.71,29,6.13,32012
32,13,365,83,22.74,55,15.07,69,18.9,55,15.07,61,16.71,18,4.93,13,3.56,11,3.01,32013
32,14,581,51,8.78,28,4.82,140,24.1,113,19.45,132,22.72,38,6.54,38,6.54,41,7.06,32014
32,15,502,85,16.93,40,7.97,104,20.72,97,19.32,96,19.12,32,6.37,26,5.18,22,4.38,32015
32,16,640,59,9.22,23,3.59,156,24.38,123,19.22,151,23.59,52,8.13,38,5.94,38,5.94,32016
32,17,679,70,10.31,38,5.6,168,24.74,127,18.7,136,20.03,59,8.69,37,5.45,44,6.48,32017
32,18,619,108,17.45,66,10.66,121,19.55,112,18.09,119,19.22,37,5.98,25,4.04,31,5.01,32018
32,19,663,79,11.92,49,7.39,145,21.87,138,20.81,140,21.12,44,6.64,34,5.13,34,5.13,32019
32,20,663,131,19.76,69,10.41,140,21.12,106,15.99,135,20.36,38,5.73,21,3.17,23,3.47,32020
32,21,577,73,12.65,49,8.49,122,21.14,114,19.76,124,21.49,36,6.24,31,5.37,28,4.85,32021
32,22,831,119,14.32,67,8.06,181,21.78,162,19.49,173,20.82,45,5.42,42,5.05,42,5.05,32022
32,23,770,97,12.6,60,7.79,173,22.47,153,19.87,160,20.78,47,6.1,39,5.06,41,5.32,32023
32,24,904,196,21.68,118,13.05,166,18.36,145,16.04,158,17.48,47,5.2,34,3.76,40,4.42,32024
32,25,595,77,12.94,46,7.73,138,23.19,124,20.84,123,20.67,30,5.04,27,4.54,30,5.04,32025
32,26,554,52,9.39,28,5.05,121,21.84,92,16.61,95,17.15,62,11.19,47,8.48,57,10.29,32026
32,27,731,125,17.1,60,8.21,151,20.66,139,19.02,156,21.34,47,6.43,26,3.56,27,3.69,32027
32,28,574,65,11.32,32,5.57,129,22.47,127,22.13,110,19.16,41,7.14,31,5.4,39,6.79,32028
32,29,520,47,9.04,19,3.65,115,22.12,103,19.81,115,22.12,51,9.81,33,6.35,37,7.12,32029
32,30,800,175,21.88,87,10.88,173,21.63,130,16.25,159,19.88,37,4.63,20,2.5,19,2.38,32030
32,31,818,125,15.28,71,8.68,178,21.76,151,18.46,183,22.37,38,4.65,39,4.77,33,4.03,32031
32,32,756,150,19.84,88,11.64,152,20.11,119,15.74,142,18.78,41,5.42,30,3.97,34,4.5,32032
32,33,473,61,12.9,36,7.61,110,23.26,91,19.24,97,20.51,31,6.55,23,4.86,24,5.07,32033
32,34,767,103,13.43,61,7.95,163,21.25,135,17.6,165,21.51,47,6.13,53,6.91,40,5.22,32034
32,35,726,96,13.22,45,6.2,166,22.87,140,19.28,157,21.63,53,7.3,31,4.27,38,5.23,32035
32,36,766,107,13.97,65,8.49,173,22.58,136,17.75,157,20.5,49,6.4,42,5.48,37,4.83,32036
32,37,593,76,12.82,53,8.94,130,21.92,117,19.73,124,20.91,40,6.75,28,4.72,25,4.22,32037
32,38,748,99,13.24,57,7.62,155,20.72,136,18.18,145,19.39,56,7.49,50,6.68,50,6.68,32038
32,39,922,173,18.76,97,10.52,189,20.5,155,16.81,189,20.5,41,4.45,41,4.45,37,4.01,32039
32,40,757,100,13.21,45,5.94,159,21.0,140,18.49,166,21.93,57,7.53,49,6.47,41,5.42,32040
32,41,869,146,16.8,88,10.13,184,21.17,161,18.53,174,20.02,46,5.29,41,4.72,29,3.34,32041
32,42,842,120,14.25,75,8.91,168,19.95,151,17.93,165,19.6,57,6.77,47,5.58,59,7.01,32042
32,43,799,170,21.28,96,12.02,172,21.53,130,16.27,160,20.03,33,4.13,16,2.0,22,2.75,32043
32,44,515,56,10.87,38,7.38,114,22.14,107,20.78,124,24.08,24,4.66,23,4.47,29,5.63,32044
32,45,647,98,15.15,54,8.35,141,21.79,119,18.39,127,19.63,39,6.03,36,5.56,33,5.1,32045
32,46,285,43,15.09,26,9.12,58,20.35,52,18.25,61,21.4,16,5.61,14,4.91,15,5.26,32046
32,47,790,160,20.25,83,10.51,153,19.37,136,17.22,165,20.89,41,5.19,23,2.91,29,3.67,32047
32,48,1049,177,16.87,93,8.87,235,22.4,210,20.02,212,20.21,46,4.39,38,3.62,38,3.62,32048
32,49,475,79,16.63,46,9.68,109,22.95,78,16.42,101,21.26,22,4.63,20,4.21,20,4.21,32049
32,50,922,182,19.74,101,10.95,186,20.17,141,15.29,176,19.09,50,5.42,42,4.56,44,4.77,32050
32,51,861,164,19.05,88,10.22,179,20.79,142,16.49,161,18.7,47,5.46,41,4.76,39,4.53,32051
32,52,416,60,14.42,37,8.89,99,23.8,72,17.31,77,18.51,24,5.77,21,5.05,26,6.25,32052
33,1,747,56,7.5,28,3.75,187,25.03,162,21.69,213,28.51,32,4.28,31,4.15,38,5.09,33001
33,2,836,97,11.6,51,6.1,203,24.28,181,21.65,215,25.72,37,4.43,24,2.87,28,3.35,33002
33,3,743,46,6.19,25,3.36,179,24.09,155,20.86,179,24.09,57,7.67,47,6.33,55,7.4,33003
33,4,788,74,9.39,39,4.95,183,23.22,175,22.21,201,25.51,44,5.58,31,3.93,41,5.2,33004
33,5,666,39,5.86,24,3.6,154,23.12,159,23.87,172,25.83,44,6.61,36,5.41,38,5.71,33005
33,6,678,55,8.11,33,4.87,165,24.34,156,23.01,192,28.32,32,4.72,22,3.24,23,3.39,33006
33,7,1157,118,10.2,56,4.84,281,24.29,226,19.53,262,22.64,77,6.66,57,4.93,80,6.91,33007
33,8,796,67,8.42,28,3.52,205,25.75,169,21.23,172,21.61,52,6.53,46,5.78,57,7.16,33008
33,9,805,74,9.19,34,4.22,182,22.61,173,21.49,199,24.72,54,6.71,42,5.22,47,5.84,33009
33,10,795,68,8.55,45,5.66,200,25.16,171,21.51,197,24.78,48,6.04,32,4.03,34,4.28,33010
33,11,761,65,8.54,41,5.39,171,22.47,169,22.21,181,23.78,60,7.88,36,4.73,38,4.99,33011
33,12,716,60,8.38,39,5.45,175,24.44,160,22.35,200,27.93,41,5.73,26,3.63,15,2.09,33012
33,13,701,46,6.56,23,3.28,175,24.96,151,21.54,187,26.68,42,5.99,41,5.85,36,5.14,33013
33,14,680,51,7.5,35,5.15,142,20.88,130,19.12,165,24.26,59,8.68,53,7.79,45,6.62,33014
33,15,768,65,8.46,34,4.43,186,24.22,162,21.09,190,24.74,54,7.03,37,4.82,40,5.21,33015
33,16,610,50,8.2,30,4.92,129,21.15,125,20.49,164,26.89,49,8.03,34,5.57,29,4.75,33016
33,17,843,85,10.08,39,4.63,200,23.72,176,20.88,215,25.5,52,6.17,38,4.51,38,4.51,33017
33,18,232,19,8.19,12,5.17,52,22.41,50,21.55,50,21.55,19,8.19,13,5.6,17,7.33,33018
33,19,779,59,7.57,42,5.39,186,23.88,171,21.95,205,26.32,48,6.16,33,4.24,35,4.49,33019
33,20,768,61,7.94,35,4.56,178,23.18,148,19.27,196,25.52,63,8.2,44,5.73,43,5.6,33020
33,21,819,49,5.98,36,4.4,202,24.66,190,23.2,214,26.13,52,6.35,36,4.4,40,4.88,33021
33,22,861,60,6.97,28,3.25,231,26.83,202,23.46,241,27.99,51,5.92,25,2.9,23,2.67,33022
33,23,853,66,7.74,30,3.52,193,22.63,181,21.22,196,22.98,72,8.44,45,5.28,70,8.21,33023
33,24,1076,113,10.5,45,4.18,259,24.07,210,19.52,240,22.3,73,6.78,50,4.65,86,7.99,33024
33,25,970,83,8.56,44,4.54,238,24.54,216,22.27,241,24.85,67,6.91,43,4.43,38,3.92,33025
33,26,874,66,7.55,47,5.38,194,22.2,163,18.65,220,25.17,65,7.44,53,6.06,66,7.55,33026
33,27,748,46,6.15,28,3.74,179,23.93,162,21.66,201,26.87,50,6.68,34,4.55,48,6.42,33027
34,1,1029,2,0.19,12,1.17,302,29.35,357,34.69,337,32.75,4,0.39,7,0.68,8,0.78,34001
34,2,637,3,0.47,12,1.88,194,30.46,212,33.28,194,30.46,14,2.2,6,0.94,2,0.31,34002
34,3,815,5,0.61,9,1.1,242,29.69,282,34.6,261,32.02,7,0.86,4,0.49,5,0.61,34003
34,4,872,4,0.46,11,1.26,261,29.93,309,35.44,273,31.31,8,0.92,4,0.46,2,0.23,34004
34,5,635,1,0.16,2,0.31,195,30.71,209,32.91,217,34.17,6,0.94,2,0.31,3,0.47,34005
34,6,449,6,1.34,9,2.0,132,29.4,147,32.74,141,31.4,7,1.56,4,0.89,3,0.67,34006
34,7,919,2,0.22,10,1.09,265,28.84,334,36.34,288,31.34,10,1.09,5,0.54,5,0.54,34007
34,8,755,6,0.79,8,1.06,222,29.4,256,33.91,248,32.85,12,1.59,2,0.26,1,0.13,34008
34,9,508,4,0.79,11,2.17,149,29.33,174,34.25,158,31.1,7,1.38,5,0.98,0,0.0,34009
34,10,759,3,0.4,11,1.45,225,29.64,260,34.26,250,32.94,5,0.66,2,0.26,3,0.4,34010
34,11,524,3,0.57,5,0.95,159,30.34,180,34.35,165,31.49,4,0.76,4,0.76,4,0.76,34011
34,12,804,2,0.25,13,1.62,224,27.86,282,35.07,264,32.84,11,1.37,5,0.62,3,0.37,34012
34,13,858,11,1.28,7,0.82,255,29.72,299,34.85,264,30.77,16,1.86,2,0.23,4,0.47,34013
34,14,500,3,0.6,12,2.4,149,29.8,162,32.4,162,32.4,5,1.0,5,1.0,2,0.4,34014
34,15,619,2,0.32,6,0.97,193,31.18,201,32.47,192,31.02,11,1.78,8,1.29,6,0.97,34015
34,16,491,6,1.22,12,2.44,142,28.92,171,34.83,143,29.12,6,1.22,4,0.81,7,1.43,34016
34,17,662,5,0.76,7,1.06,197,29.76,216,32.63,219,33.08,8,1.21,5,0.76,5,0.76,34017
34,18,475,5,1.05,5,1.05,134,28.21,158,33.26,150,31.58,9,1.89,7,1.47,7,1.47,34018
34,19,138,2,1.45,2,1.45,39,28.26,46,33.33,45,32.61,2,1.45,2,1.45,0,0.0,34019
34,20,1112,8,0.72,11,0.99,329,29.59,385,34.62,345,31.03,20,1.8,6,0.54,8,0.72,34020
34,21,691,10,1.45,7,1.01,207,29.96,235,34.01,216,31.26,11,1.59,3,0.43,2,0.29,34021
34,22,854,5,0.59,13,1.52,248,29.04,288,33.72,279,32.67,12,1.41,5,0.59,4,0.47,34022
34,23,676,6,0.89,9,1.33,197,29.14,233,34.47,206,30.47,11,1.63,6,0.89,8,1.18,34023
34,24,629,3,0.48,7,1.11,175,27.82,212,33.7,207,32.91,11,1.75,6,0.95,8,1.27,34024
34,25,825,3,0.36,9,1.09,243,29.45,269,32.61,279,33.82,12,1.45,6,0.73,4,0.48,34025
