ward,precinct,total,KATHLEEN THERESE MEANY,KATHLEEN THERESE MEANY Percent,CYNTHIA M. SANTOS,CYNTHIA M. SANTOS Percent,EDWARD J. SCHMIT III,EDWARD J. SCHMIT III Percent,"LEWIS W. POWELL, III","LEWIS W. POWELL, III Percent",JESSE J. EVANS,JESSE J. EVANS Percent,"TURHERAN """"TC"""" CRAWFORD","TURHERAN """"TC"""" CRAWFORD Percent",JAMES P. SHEEHAN,JAMES P. SHEEHAN Percent,FRANK AVILA,FRANK AVILA Percent,precinct_id
29,35,638,178,27.9,182,28.53,5,0.78,20,3.13,42,6.58,16,2.51,12,1.88,7,1.1,29035
29,36,409,67,16.38,77,18.83,15,3.67,47,11.49,92,22.49,21,5.13,26,6.36,21,5.13,29036
29,37,387,62,16.02,56,14.47,12,3.1,35,9.04,97,25.06,26,6.72,23,5.94,21,5.43,29037
29,38,379,69,18.21,68,17.94,13,3.43,32,8.44,90,23.75,24,6.33,25,6.6,12,3.17,29038
29,39,353,38,10.76,110,31.16,23,6.52,21,5.95,42,11.9,11,3.12,35,9.92,60,17.0,29039
29,40,486,97,19.96,61,12.55,12,2.47,55,11.32,107,22.02,34,7.0,32,6.58,30,6.17,29040
29,41,488,103,21.11,79,16.19,16,3.28,37,7.58,105,21.52,31,6.35,27,5.53,20,4.1,29041
29,42,302,60,19.87,52,17.22,10,3.31,28,9.27,58,19.21,18,5.96,15,4.97,10,3.31,29042
29,43,510,90,17.65,82,16.08,18,3.53,47,9.22,105,20.59,29,5.69,38,7.45,23,4.51,29043
29,44,402,78,19.4,54,13.43,17,4.23,38,9.45,77,19.15,21,5.22,28,6.97,23,5.72,29044
29,45,342,57,16.67,62,18.13,17,4.97,23,6.73,84,24.56,25,7.31,25,7.31,9,2.63,29045
29,46,307,55,17.92,44,14.33,16,5.21,24,7.82,73,23.78,21,6.84,20,6.51,11,3.58,29046
29,47,622,128,20.58,101,16.24,13,2.09,49,7.88,131,21.06,23,3.7,38,6.11,38,6.11,29047
29,48,164,33,20.12,50,30.49,10,6.1,3,1.83,16,9.76,3,1.83,12,7.32,32,19.51,29048
29,49,494,108,21.86,87,17.61,19,3.85,47,9.51,84,17.0,34,6.88,31,6.28,20,4.05,29049
29,50,486,105,21.6,80,16.46,21,4.32,38,7.82,102,20.99,28,5.76,28,5.76,16,3.29,29050
29,51,355,55,15.49,50,14.08,20,5.63,43,12.11,85,23.94,24,6.76,19,5.35,15,4.23,29051
29,52,343,46,13.41,91,26.53,18,5.25,22,6.41,41,11.95,16,4.66,32,9.33,60,17.49,29052
29,53,236,27,11.44,77,32.63,9,3.81,8,3.39,26,11.02,1,0.42,34,14.41,46,19.49,29053
29,54,315,59,18.73,97,30.79,24,7.62,10,3.17,21,6.67,9,2.86,26,8.25,59,18.73,29054
29,55,74,9,12.16,12,16.22,3,4.05,9,12.16,22,29.73,6,8.11,5,6.76,3,4.05,29055
29,56,276,56,20.29,48,17.39,11,3.99,27,9.78,55,19.93,18,6.52,15,5.43,9,3.26,29056
30,1,561,128,22.82,114,20.32,28,4.99,7,1.25,19,3.39,10,1.78,119,21.21,118,21.03,30001
30,2,362,71,19.61,90,24.86,18,4.97,11,3.04,19,5.25,10,2.76,57,15.75,76,20.99,30002
30,3,509,99,19.45,127,24.95,32,6.29,17,3.34,22,4.32,11,2.16,82,16.11,94,18.47,30003
30,4,599,118,19.7,165,27.55,34,5.68,13,2.17,45,7.51,12,2.0,91,15.19,104,17.36,30004
30,5,240,40,16.67,70,29.17,14,5.83,8,3.33,19,7.92,3,1.25,32,13.33,50,20.83,30005
30,6,418,100,23.92,117,27.99,15,3.59,6,1.44,13,3.11,6,1.44,75,17.94,68,16.27,30006
30,7,395,81,20.51,98,24.81,14,3.54,19,4.81,24,6.08,7,1.77,69,17.47,71,17.97,30007
30,8,451,81,17.96,125,27.72,30,6.65,13,2.88,18,3.99,8,1.77,66,14.63,101,22.39,30008
30,9,681,128,18.8,163,23.94,46,6.75,29,4.26,29,4.26,9,1.32,118,17.33,144,21.15,30009
30,10,336,59,17.56,100,29.76,21,6.25,15,4.46,21,6.25,8,2.38,36,10.71,65,19.35,30010
30,11,359,51,14.21,108,30.08,23,6.41,7,1.95,19,5.29,6,1.67,50,13.93,80,22.28,30011
30,12,418,90,21.53,94,22.49,26,6.22,13,3.11,23,5.5,8,1.91,70,16.75,77,18.42,30012
30,13,277,55,19.86,81,29.24,13,4.69,6,2.17,17,6.14,6,2.17,39,14.08,46,16.61,30013
30,14,284,56,19.72,86,30.28,21,7.39,13,4.58,13,4.58,4,1.41,42,14.79,34,11.97,30014
30,15,491,98,19.96,139,28.31,28,5.7,15,3.05,15,3.05,10,2.04,88,17.92,81,16.5,30015
30,16,283,45,15.9,80,28.27,15,5.3,7,2.47,19,6.71,8,2.83,42,14.84,58,20.49,30016
30,17,248,36,14.52,65,26.21,17,6.85,16,6.45,16,6.45,4,1.61,28,11.29,58,23.39,30017
30,18,463,88,19.01,146,31.53,37,7.99,8,1.73,26,5.62,5,1.08,53,11.45,82,17.71,30018
30,19,416,87,20.91,113,27.16,25,6.01,15,3.61,14,3.37,5,1.2,59,14.18,83,19.95,30019
30,20,215,33,15.35,74,34.42,10,4.65,11,5.12,11,5.12,1,0.47,26,12.09,39,18.14,30020
30,21,105,15,14.29,32,30.48,8,7.62,6,5.71,1,0.95,2,1.9,8,7.62,31,29.52,30021
30,22,334,74,22.16,83,24.85,17,5.09,7,2.1,9,2.69,5,1.5,59,17.66,55,16.47,30022
30,23,301,44,14.62,84,27.91,20,6.64,9,2.99,23,7.64,2,0.66,44,14.62,67,22.26,30023
30,24,209,32,15.31,66,31.58,15,7.18,8,3.83,10,4.78,6,2.87,23,11.0,44,21.05,30024
30,25,393,80,20.36,111,28.24,28,7.12,12,3.05,23,5.85,6,1.53,46,11.7,74,18.83,30025
30,26,365,65,17.81,111,30.41,23,6.3,14,3.84,25,6.85,5,1.37,38,10.41,72,19.73,30026
30,27,314,52,16.56,92,29.3,19,6.05,8,2.55,16,5.1,5,1.59,42,13.38,70,22.29,30027
30,28,429,85,19.81,100,23.31,35,8.16,14,3.26,32,7.46,12,2.8,68,15.85,69,16.08,30028
30,29,363,68,18.73,98,27.0,23,6.34,10,2.75,16,4.41,3,0.83,69,19.01,63,17.36,30029
30,30,424,87,20.52,106,25.0,27,6.37,9,2.12,20,4.72,10,2.36,66,15.57,94,22.17,30030
30,31,323,46,14.24,77,23.84,30,9.29,12,3.72,18,5.57,9,2.79,51,15.79,70,21.67,30031
30,32,461,90,19.52,111,24.08,24,5.21,20,4.34,27,5.86,15,3.25,74,16.05,77,16.7,30032
30,33,244,40,16.39,77,31.56,14,5.74,9,3.69,20,8.2,2,0.82,27,11.07,48,19.67,30033
30,34,705,116,16.45,205,29.08,43,6.1,32,4.54,46,6.52,8,1.13,91,12.91,137,19.43,30034
30,35,273,43,15.75,82,30.04,25,9.16,5,1.83,11,4.03,4,1.47,37,13.55,52,19.05,30035
30,36,314,62,19.75,83,26.43,15,4.78,15,4.78,14,4.46,5,1.59,37,11.78,66,21.02,30036
30,37,298,46,15.44,89,29.87,18,6.04,10,3.36,16,5.37,2,0.67,46,15.44,62,20.81,30037
30,38,444,82,18.47,128,28.83,25,5.63,11,2.48,24,5.41,6,1.35,70,15.77,79,17.79,30038
30,39,342,68,19.88,82,23.98,24,7.02,10,2.92,10,2.92,3,0.88,60,17.54,74,21.64,30039
30,40,347,79,22.77,69,19.88,21,6.05,5,1.44,18,5.19,2,0.58,68,19.6,76,21.9,30040
30,41,138,22,15.94,40,28.99,12,8.7,8,5.8,7,5.07,1,0.72,15,10.87,27,19.57,30041
30,42,389,65,16.71,111,28.53,29,7.46,3,0.77,22,5.66,5,1.29,65,16.71,83,21.34,30042
30,43,304,42,13.82,100,32.89,24,7.89,8,2.63,29,9.54,5,1.64,33,10.86,56,18.42,30043
30,44,465,95,20.43,120,25.81,29,6.24,9,1.94,23,4.95,11,2.37,78,16.77,79,16.99,30044
30,45,293,41,13.99,95,32.42,19,6.48,6,2.05,22,7.51,4,1.37,33,11.26,64,21.84,30045
31,1,217,27,12.44,71,32.72,8,3.69,14,6.45,27,12.44,2,0.92,19,8.76,39,17.97,31001
31,2,269,43,15.99,90,33.46,16,5.95,10,3.72,16,5.95,3,1.12,33,12.27,49,18.22,31002
31,3,248,33,13.31,88,35.48,10,4.03,11,4.44,29,11.69,7,2.82,12,4.84,53,21.37,31003
31,4,422,63,14.93,132,31.28,25,5.92,21,4.98,30,7.11,6,1.42,42,9.95,82,19.43,31004
31,5,236,36,15.25,70,29.66,14,5.93,8,3.39,22,9.32,2,0.85,28,11.86,49,20.76,31005
31,6,107,19,17.76,27,25.23,6,5.61,2,1.87,11,10.28,3,2.8,11,10.28,22,20.56,31006
31,7,241,26,10.79,82,34.02,11,4.56,9,3.73,28,11.62,7,2.9,17,7.05,53,21.99,31007
31,8,153,27,17.65,43,28.1,5,3.27,6,3.92,13,8.5,2,1.31,15,9.8,37,24.18,31008
31,9,206,30,14.56,77,37.38,8,3.88,8,3.88,18,8.74,5,2.43,15,7.28,40,19.42,31009
31,10,244,31,12.7,92,37.7,15,6.15,12,4.92,13,5.33,3,1.23,15,6.15,56,22.95,31010
31,11,223,37,16.59,67,30.04,15,6.73,8,3.59,18,8.07,1,0.45,22,9.87,50,22.42,31011
31,12,350,66,18.86,108,30.86,19,5.43,14,4.0,26,7.43,5,1.43,29,8.29,69,19.71,31012
31,13,239,40,16.74,69,28.87,19,7.95,9,3.77,11,4.6,6,2.51,26,10.88,44,18.41,31013
31,14,356,55,15.45,108,30.34,18,5.06,13,3.65,30,8.43,11,3.09,20,5.62,92,25.84,31014
31,15,248,25,10.08,81,32.66,17,6.85,15,6.05,30,12.1,6,2.42,17,6.85,48,19.35,31015
31,16,233,24,10.3,79,33.91,8,3.43,10,4.29,29,12.45,4,1.72,17,7.3,54,23.18,31016
31,17,366,49,13.39,124,33.88,16,4.37,12,3.28,37,10.11,7,1.91,33,9.02,77,21.04,31017
31,18,70,13,18.57,20,28.57,4,5.71,2,2.86,6,8.57,1,1.43,6,8.57,13,18.57,31018
31,19,37,2,5.41,8,21.62,1,2.7,1,2.7,8,21.62,1,2.7,3,8.11,5,13.51,31019
31,20,220,19,8.64,80,36.36,11,5.0,12,5.45,18,8.18,5,2.27,11,5.0,55,25.0,31020
31,21,227,34,14.98,80,35.24,13,5.73,9,3.96,18,7.93,2,0.88,18,7.93,44,19.38,31021
31,22,278,33,11.87,87,31.29,20,7.19,12,4.32,20,7.19,5,1.8,18,6.47,73,26.26,31022
31,23,286,42,14.69,86,30.07,21,7.34,14,4.9,19,6.64,2,0.7,35,12.24,59,20.63,31023
31,24,393,48,12.21,147,37.4,25,6.36,18,4.58,31,7.89,5,1.27,29,7.38,84,21.37,31024
31,25,306,33,10.78,110,35.95,12,3.92,15,4.9,24,7.84,8,2.61,20,6.54,76,24.84,31025
31,26,170,19,11.18,60,35.29,8,4.71,13,7.65,14,8.24,3,1.76,10,5.88,37,21.76,31026
31,27,221,25,11.31,67,30.32,21,9.5,5,2.26,25,11.31,6,2.71,20,9.05,43,19.46,31027
31,28,251,32,12.75,80,31.87,11,4.38,14,5.58,29,11.55,4,1.59,16,6.37,58,23.11,31028
31,29,176,22,12.5,53,30.11,10,5.68,4,2.27,18,10.23,3,1.7,9,5.11,47,26.7,31029
31,30,250,42,16.8,66,26.4,21,8.4,10,4.0,13,5.2,9,3.6,29,11.6,47,18.8,31030
31,31,427,57,13.35,128,29.98,29,6.79,14,3.28,32,7.49,10,2.34,53,12.41,90,21.08,31031
31,32,204,29,14.22,61,29.9,13,6.37,7,3.43,11,5.39,3,1.47,28,13.73,49,24.02,31032
31,33,431,66,15.31,130,30.16,34,7.89,20,4.64,28,6.5,7,1.62,35,8.12,100,23.2,31033
31,34,343,39,11.37,126,36.73,13,3.79,16,4.66,34,9.91,7,2.04,21,6.12,81,23.62,31034
31,35,207,25,12.08,76,36.71,13,6.28,9,4.35,14,6.76,6,2.9,7,3.38,55,26.57,31035
31,36,369,68,18.43,128,34.69,22,5.96,13,3.52,32,8.67,6,1.63,27,7.32,63,17.07,31036
31,37,297,41,13.8,100,33.67,13,4.38,14,4.71,25,8.42,4,1.35,25,8.42,65,21.89,31037
31,38,262,28,10.69,93,35.5,13,4.96,15,5.73,20,7.63,2,0.76,14,5.34,66,25.19,31038
31,39,190,20,10.53,60,31.58,14,7.37,13,6.84,17,8.95,5,2.63,12,6.32,47,24.74,31039
31,40,253,26,10.28,79,31.23,13,5.14,8,3.16,37,14.62,5,1.98,19,7.51,56,22.13,31040
31,41,185,18,9.73,72,38.92,11,5.95,6,3.24,13,7.03,3,1.62,13,7.03,44,23.78,31041
31,42,192,20,10.42,59,30.73,12,6.25,9,4.69,16,8.33,4,2.08,22,11.46,44,22.92,31042
31,43,199,23,11.56,70,35.18,10,5.03,6,3.02,21,10.55,3,1.51,8,4.02,53,26.63,31043
31,44,232,35,15.09,83,35.78,12,5.17,11,4.74,27,11.64,3,1.29,10,4.31,46,19.83,31044
31,45,176,19,10.8,69,39.2,7,3.98,9,5.11,14,7.95,4,2.27,7,3.98,44,25.0,31045
32,1,314,85,27.07,72,22.93,17,5.41,14,4.46,11,3.5,6,1.91,41,13.06,57,18.15,32001
32,2,226,46,20.35,41,18.14,11,4.87,18,7.96,23,10.18,7,3.1,32,14.16,33,14.6,32002
32,3,246,52,21.14,59,23.98,11,4.47,11,4.47,25,10.16,6,2.44,29,11.79,40,16.26,32003
32,4,474,119,25.11,103,21.73,33,6.96,23,4.85,22,4.64,12,2.53,54,11.39,82,17.3,32004
32,5,259,52,20.08,53,20.46,15,5.79,7,2.7,15,5.79,11,4.25,38,14.67,52,20.08,32005
32,6,343,83,24.2,58,16.91,30,8.75,19,5.54,13,3.79,12,3.5,50,14.58,51,14.87,32006
32,7,208,41,19.71,48,23.08,13,6.25,11,5.29,9,4.33,6,2.88,38,18.27,31,14.9,32007
32,8,306,75,24.51,54,17.65,17,5.56,12,3.92,18,5.88,5,1.63,37,12.09,53,17.32,32008
32,9,532,145,27.26,101,18.98,35,6.58,18,3.38,33,6.2,7,1.32,72,13.53,83,15.6,32009
32,10,230,55,23.91,38,16.52,15,6.52,11,4.78,10,4.35,5,2.17,39,16.96,38,16.52,32010
32,11,356,75,21.07,78,21.91,21,5.9,18,5.06,29,8.15,8,2.25,40,11.24,70,19.66,32011
32,12,215,41,19.07,51,23.72,17,7.91,5,2.33,15,6.98,5,2.33,35,16.28,36,16.74,32012
32,13,219,68,31.05,39,17.81,12,5.48,9,4.11,13,5.94,4,1.83,26,11.87,30,13.7,32013
32,14,184,43,23.37,46,25.0,11,5.98,7,3.8,9,4.89,4,2.17,22,11.96,32,17.39,32014
32,15,299,84,28.09,67,22.41,16,5.35,10,3.34,14,4.68,10,3.34,46,15.38,41,13.71,32015
32,16,380,103,27.11,75,19.74,24,6.32,18,4.74,21,5.53,11,2.89,50,13.16,56,14.74,32016
32,17,300,71,23.67,58,19.33,19,6.33,15,5.0,20,6.67,7,2.33,37,12.33,51,17.0,32017
32,18,263,69,26.24,58,22.05,12,4.56,4,1.52,15,5.7,4,1.52,40,15.21,42,15.97,32018
32,19,553,144,26.04,109,19.71,34,6.15,17,3.07,36,6.51,9,1.63,85,15.37,91,16.46,32019
32,20,288,79,27.43,58,20.14,18,6.25,7,2.43,18,6.25,7,2.43,43,14.93,39,13.54,32020
32,21,401,88,21.95,74,18.45,30,7.48,16,3.99,26,6.48,13,3.24,58,14.46,67,16.71,32021
32,22,361,96,26.59,75,20.78,12,3.32,12,3.32,31,8.59,10,2.77,45,12.47,54,14.96,32022
32,23,286,63,22.03,54,18.88,17,5.94,13,4.55,25,8.74,5,1.75,42,14.69,43,15.03,32023
32,24,290,66,22.76,65,22.41,17,5.86,7,2.41,19,6.55,10,3.45,40,13.79,48,16.55,32024
32,25,403,94,23.33,93,23.08,26,6.45,14,3.47,23,5.71,6,1.49,52,12.9,72,17.87,32025
32,26,344,77,22.38,78,22.67,24,6.98,12,3.49,17,4.94,12,3.49,56,16.28,50,14.53,32026
32,27,258,64,24.81,48,18.6,15,5.81,7,2.71,15,5.81,6,2.33,41,15.89,44,17.05,32027
32,28,212,50,23.58,40,18.87,19,8.96,13,6.13,16,7.55,10,4.72,36,16.98,20,9.43,32028
32,29,306,77,25.16,64,20.92,26,8.5,9,2.94,22,7.19,9,2.94,41,13.4,44,14.38,32029
32,30,308,71,23.05,69,22.4,27,8.77,9,2.92,19,6.17,5,1.62,43,13.96,49,15.91,32030
32,31,361,91,25.21,72,19.94,33,9.14,12,3.32,23,6.37,11,3.05,50,13.85,56,15.51,32031
32,32,295,62,21.02,55,18.64,18,6.1,16,5.42,15,5.08,10,3.39,52,17.63,45,15.25,32032
32,33,254,54,21.26,49,19.29,18,7.09,12,4.72,21,8.27,7,2.76,29,11.42,48,18.9,32033
32,34,365,99,27.12,66,18.08,20,5.48,12,3.29,20,5.48,13,3.56,41,11.23,66,18.08,32034
32,35,440,117,26.59,93,21.14,20,4.55,18,4.09,21,4.77,10,2.27,52,11.82,80,18.18,32035
32,36,447,108,24.16,88,19.69,25,5.59,13,2.91,20,4.47,14,3.13,61,13.65,84,18.79,32036
32,37,313,62,19.81,67,21.41,23,7.35,13,4.15,28,8.95,13,4.15,41,13.1,45,14.38,32037
32,38,379,83,21.9,85,22.43,22,5.8,14,3.69,32,8.44,5,1.32,56,14.78,61,16.09,32038
32,39,302,78,25.83,65,21.52,18,5.96,9,2.98,15,4.97,1,0.33,52,17.22,40,13.25,32039
32,40,364,95,26.1,64,17.58,25,6.87,7,1.92,28,7.69,9,2.47,34,9.34,66,18.13,32040
32,41,460,107,23.26,91,19.78,32,6.96,11,2.39,22,4.78,9,1.96,75,16.3,81,17.61,32041
32,42,402,94,23.38,92,22.89,19,4.73,14,3.48,23,5.72,8,1.99,57,14.18,67,16.67,32042
32,43,366,90,24.59,81,22.13,14,3.83,14,3.83,14,3.83,6,1.64,56,15.3,66,18.03,32043
32,44,299,66,22.07,62,20.74,26,8.7,6,2.01,19,6.35,8,2.68,55,18.39,40,13.38,32044
32,45,368,86,23.37,80,21.74,23,6.25,11,2.99,18,4.89,11,2.99,53,14.4,64,17.39,32045
32,46,70,17,24.29,12,17.14,7,10.0,4,5.71,6,8.57,1,1.43,7,10.0,10,14.29,32046
32,47,150,32,21.33,38,25.33,8,5.33,4,2.67,13,8.67,7,4.67,18,12.0,25,16.67,32047
32,48,308,69,22.4,57,18.51,16,5.19,7,2.27,16,5.19,8,2.6,55,17.86,49,15.91,32048
33,1,486,118,24.28,132,27.16,28,5.76,13,2.67,22,4.53,5,1.03,53,10.91,97,19.96,33001
33,2,766,200,26.11,209,27.28,31,4.05,19,2.48,39,5.09,14,1.83,61,7.96,175,22.85,33002
33,3,411,101,24.57,96,23.36,19,4.62,9,2.19,21,5.11,12,2.92,44,10.71,86,20.92,33003
33,4,589,148,25.13,168,28.52,23,3.9,22,3.74,27,4.58,11,1.87,53,9.0,124,21.05,33004
33,5,380,72,18.95,104,27.37,24,6.32,15,3.95,23,6.05,6,1.58,44,11.58,82,21.58,33005
33,6,574,129,22.47,181,31.53,27,4.7,18,3.14,27,4.7,14,2.44,65,11.32,98,17.07,33006
33,7,642,156,24.3,154,23.99,24,3.74,17,2.65,35,5.45,13,2.02,63,9.81,137,21.34,33007
33,8,380,90,23.68,90,23.68,19,5.0,10,2.63,20,5.26,9,2.37,50,13.16,64,16.84,33008
33,9,418,86,20.57,107,25.6,27,6.46,11,2.63,34,8.13,12,2.87,48,11.48,71,16.99,33009
33,10,563,141,25.04,149,26.47,26,4.62,12,2.13,25,4.44,8,1.42,56,9.95,122,21.67,33010
33,11,454,114,25.11,92,20.26,19,4.19,12,2.64,21,4.63,9,1.98,56,12.33,98,21.59,33011
33,12,614,151,24.59,155,25.24,29,4.72,23,3.75,25,4.07,12,1.95,83,13.52,113,18.4,33012
33,13,616,144,23.38,168,27.27,42,6.82,17,2.76,25,4.06,11,1.79,51,8.28,137,22.24,33013
33,14,359,81,22.56,91,25.35,17,4.74,18,5.01,25,6.96,7,1.95,28,7.8,80,22.28,33014
33,15,148,36,24.32,38,25.68,11,7.43,4,2.7,8,5.41,4,2.7,14,9.46,29,19.59,33015
33,16,445,75,16.85,131,29.44,27,6.07,15,3.37,29,6.52,8,1.8,57,12.81,86,19.33,33016
33,17,536,119,22.2,136,25.37,43,8.02,18,3.36,25,4.66,13,2.43,77,14.37,84,15.67,33017
33,18,156,38,24.36,41,26.28,8,5.13,7,4.49,9,5.77,3,1.92,14,8.97,31,19.87,33018
33,19,393,75,19.08,102,25.95,24,6.11,25,6.36,34,8.65,6,1.53,56,14.25,53,13.49,33019
33,20,468,100,21.37,122,26.07,34,7.26,17,3.63,36,7.69,7,1.5,48,10.26,90,19.23,33020
33,21,422,92,21.8,116,27.49,29,6.87,19,4.5,20,4.74,10,2.37,47,11.14,71,16.82,33021
33,22,769,202,26.27,212,27.57,33,4.29,20,2.6,31,4.03,13,1.69,70,9.1,170,22.11,33022
33,23,531,132,24.86,136,25.61,25,4.71,19,3.58,27,5.08,17,3.2,54,10.17,103,19.4,33023
33,24,572,144,25.17,130,22.73,21,3.67,15,2.62,25,4.37,18,3.15,74,12.94,108,18.88,33024
33,25,691,149,21.56,205,29.67,30,4.34,18,2.6,39,5.64,19,2.75,61,8.83,139,20.12,33025
33,26,392,78,19.9,116,29.59,23,5.87,11,2.81,24,6.12,9,2.3,38,9.69,79,20.15,33026
33,27,726,202,27.82,210,28.93,33,4.55,13,1.79,24,3.31,7,0.96,57,7.85,161,22.18,33027
33,28,534,138,25.84,115,21.54,40,7.49,16,3.0,20,3.75,15,2.81,74,13.86,84,15.73,33028
33,29,455,101,22.2,134,29.45,20,4.4,7,1.54,20,4.4,6,1.32,52,11.43,94,20.66,33029
33,30,401,92,22.94,109,27.18,27,6.73,5,1.25,30,7.48,3,0.75,50,12.47,75,18.7,33030
33,31,413,93,22.52,131,31.72,15,3.63,15,3.63,22,5.33,6,1.45,35,8.47,84,20.34,33031
33,32,132,29,21.97,26,19.7,13,9.85,5,3.79,8,6.06,1,0.76,13,9.85,29,21.97,33032
33,33,419,90,21.48,120,28.64,18,4.3,17,4.06,29,6.92,13,3.1,41,9.79,76,18.14,33033
33,34,491,129,26.27,141,28.72,21,4.28,11,2.24,24,4.89,13,2.65,29,5.91,104,21.18,33034
33,35,552,123,22.28,138,25.0,32,5.8,17,3.08,33,5.98,11,1.99,74,13.41,101,18.3,33035
33,36,684,159,23.25,190,27.78,42,6.14,23,3.36,27,3.95,9,1.32,56,8.19,154,22.51,33036
33,37,349,63,18.05,95,27.22,20,5.73,9,2.58,36,10.32,9,2.58,47,13.47,57,16.33,33037
33,38,136,37,27.21,38,27.94,8,5.88,8,5.88,5,3.68,1,0.74,14,10.29,21,15.44,33038
34,1,790,116,14.68,119,15.06,27,3.42,91,11.52,221,27.97,40,5.06,52,6.58,63,7.97,34001
34,2,465,71,15.27,52,11.18,17,3.66,40,8.6,139,29.89,24,5.16,24,5.16,57,12.26,34002
34,3,407,76,18.67,42,10.32,12,2.95,41,10.07,115,28.26,21,5.16,19,4.67,49,12.04,34003
34,4,444,83,18.69,49,11.04,14,3.15,37,8.33,125,28.15,22,4.95,28,6.31,59,13.29,34004
34,5,269,42,15.61,34,12.64,9,3.35,37,13.75,66,24.54,12,4.46,20,7.43,28,10.41,34005
34,6,561,109,19.43,55,9.8,21,3.74,51,9.09,167,29.77,27,4.81,31,5.53,75,13.37,34006
34,7,759,138,18.18,82,10.8,18,2.37,70,9.22,221,29.12,35,4.61,41,5.4,92,12.12,34007
34,8,620,72,11.61,92,14.84,20,3.23,60,9.68,181,29.19,33,5.32,43,6.94,56,9.03,34008
34,9,376,85,22.61,42,11.17,15,3.99,30,7.98,94,25.0,12,3.19,28,7.45,46,12.23,34009
34,10,680,102,15.0,95,13.97,28,4.12,60,8.82,199,29.26,38,5.59,40,5.88,60,8.82,34010
34,11,313,53,16.93,42,13.42,16,5.11,30,9.58,87,27.8,15,4.79,16,5.11,21,6.71,34011
34,12,494,57,11.54,75,15.18,20,4.05,59,11.94,156,31.58,27,5.47,28,5.67,30,6.07,34012
34,13,279,46,16.49,39,13.98,11,3.94,18,6.45,79,28.32,11,3.94,23,8.24,29,10.39,34013
34,14,284,36,12.68,40,14.08,14,4.93,22,7.75,82,28.87,15,5.28,21,7.39,29,10.21,34014
34,15,278,57,20.5,25,8.99,15,5.4,24,8.63,88,31.65,9,3.24,16,5.76,28,10.07,34015
34,16,345,70,20.29,46,13.33,11,3.19,33,9.57,96,27.83,14,4.06,22,6.38,25,7.25,34016
34,17,520,86,16.54,58,11.15,24,4.62,58,11.15,148,28.46,39,7.5,31,5.96,36,6.92,34017
34,18,358,60,16.76,38,10.61,11,3.07,43,12.01,100,27.93,21,5.87,15,4.19,40,11.17,34018
34,19,372,69,18.55,43,11.56,13,3.49,25,6.72,107,28.76,15,4.03,25,6.72,56,15.05,34019
34,20,597,109,18.26,65,10.89,17,2.85,49,8.21,177,29.65,27,4.52,30,5.03,69,11.56,34020
34,21,686,91,13.27,89,12.97,31,4.52,80,11.66,216,31.49,39,5.69,34,4.96,50,7.29,34021
34,22,672,93,13.84,74,11.01,20,2.98,68,10.12,209,31.1,22,3.27,32,4.76,83,12.35,34022
34,23,472,80,16.95,57,12.08,13,2.75,52,11.02,130,27.54,25,5.3,16,3.39,57,12.08,34023
34,24,462,82,17.75,57,12.34,18,3.9,48,10.39,143,30.95,14,3.03,21,4.55,39,8.44,34024
34,25,301,48,15.95,39,12.96,11,3.65,37,12.29,95,31.56,10,3.32,18,5.98,22,7.31,34025
34,26,398,92,23.12,37,9.3,13,3.27,23,5.78,119,29.9,12,3.02,17,4.27,65,16.33,34026
34,27,318,69,21.7,34,10.69,3,0.94,34,10.69,88,27.67,13,4.09,21,6.6,32,10.06,34027
34,28,296,95,32.09,19,6.42,8,2.7,13,4.39,82,27.7,7,2.36,10,3.38,51,17.23,34028
34,29,592,76,12.84,71,11.99,23,3.89,60,10.14,215,36.32,22,3.72,31,5.24,50,8.45,34029
34,30,771,126,16.34,85,11.02,19,2.46,81,10.51,226,29.31,41,5.32,28,3.63,105,13.62,34030
34,31,431,60,13.92,61,14.15,17,3.94,49,11.37,117,27.15,21,4.87,23,5.34,43,9.98,34031
34,32,572,86,15.03,91,15.91,18,3.15,65,11.36,161,28.15,23,4.02,41,7.17,38,6.64,34032
34,33,381,52,13.65,63,16.54,12,3.15,41,10.76,108,28.35,24,6.3,36,9.45,18,4.72,34033
34,34,568,70,12.32,83,14.61,16,2.82,53,9.33,189,33.27,22,3.87,46,8.1,43,7.57,34034
34,35,662,133,20.09,77,11.63,14,2.11,46,6.95,207,31.27,23,3.47,27,4.08,93,14.05,34035
34,36,660,95,14.39,85,12.88,20,3.03,60,9.09,201,30.45,34,5.15,42,6.36,74,11.21,34036
34,37,314,83,26.43,14,4.46,9,2.87,20,6.37,94,29.94,10,3.18,9,2.87,59,18.79,34037
34,38,347,72,20.75,31,8.93,10,2.88,22,6.34,111,31.99,11,3.17,18,5.19,52,14.99,34038
34,39,290,57,19.66,35,12.07,11,3.79,20,6.9,92,31.72,8,2.76,21,7.24,31,10.69,34039
34,40,589,94,15.96,80,13.58,27,4.58,56,9.51,167,28.35,24,4.07,38,6.45,58,9.85,34040
34,41,423,64,15.13,57,13.48,19,4.49,40,9.46,129,30.5,16,3.78,16,3.78,50,11.82,34041
34,42,629,88,13.99,87,13.83,14,2.23,83,13.2,182,28.93,36,5.72,39,6.2,58,9.22,34042
