ward,precinct,total,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Kathleen Therese Meany,Kathleen Therese Meany Percent,Frank Avila,Frank Avila Percent,Dean T. Maragos,Dean T. Maragos Percent,Cynthia M. Santos,Cynthia M. Santos Percent,Diane Jones,Diane Jones Percent,Matthew Podgorski,Matthew Podgorski Percent,precinct_id
44,15,610,121,19.84,105,17.21,97,15.9,78,12.79,87,14.26,42,6.89,37,6.07,44015
44,16,531,92,17.33,101,19.02,89,16.76,90,16.95,66,12.43,37,6.97,33,6.21,44016
44,17,625,110,17.6,105,16.8,122,19.52,78,12.48,75,12.0,54,8.64,37,5.92,44017
44,18,361,88,24.38,52,14.4,44,12.19,56,15.51,56,15.51,26,7.2,22,6.09,44018
44,19,290,69,23.79,37,12.76,53,18.28,34,11.72,43,14.83,20,6.9,11,3.79,44019
44,20,447,93,20.81,70,15.66,78,17.45,73,16.33,62,13.87,23,5.15,19,4.25,44020
44,21,594,129,21.72,88,14.81,87,14.65,78,13.13,77,12.96,54,9.09,41,6.9,44021
44,22,648,139,21.45,113,17.44,120,18.52,74,11.42,81,12.5,39,6.02,37,5.71,44022
44,23,479,107,22.34,73,15.24,67,13.99,70,14.61,66,13.78,45,9.39,18,3.76,44023
44,24,308,69,22.4,50,16.23,51,16.56,39,12.66,32,10.39,24,7.79,23,7.47,44024
44,25,486,101,20.78,79,16.26,76,15.64,79,16.26,59,12.14,32,6.58,33,6.79,44025
44,26,443,84,18.96,62,14.0,71,16.03,73,16.48,58,13.09,38,8.58,33,7.45,44026
44,27,599,126,21.04,78,13.02,109,18.2,65,10.85,82,13.69,42,7.01,40,6.68,44027
44,28,392,78,19.9,59,15.05,57,14.54,62,15.82,44,11.22,32,8.16,29,7.4,44028
44,29,546,108,19.78,97,17.77,91,16.67,76,13.92,71,13.0,34,6.23,35,6.41,44029
44,30,522,110,21.07,93,17.82,62,11.88,60,11.49,66,12.64,56,10.73,44,8.43,44030
44,31,461,88,19.09,75,16.27,80,17.35,93,20.17,40,8.68,26,5.64,26,5.64,44031
44,32,409,90,22.0,63,15.4,72,17.6,61,14.91,43,10.51,25,6.11,23,5.62,44032
44,33,690,144,20.87,103,14.93,98,14.2,98,14.2,107,15.51,47,6.81,53,7.68,44033
44,34,362,83,22.93,54,14.92,56,15.47,43,11.88,61,16.85,34,9.39,14,3.87,44034
44,35,396,77,19.44,67,16.92,73,18.43,61,15.4,37,9.34,33,8.33,19,4.8,44035
44,36,464,92,19.83,63,13.58,67,14.44,87,18.75,62,13.36,30,6.47,29,6.25,44036
44,37,677,127,18.76,100,14.77,113,16.69,95,14.03,100,14.77,54,7.98,43,6.35,44037
44,38,461,93,20.17,64,13.88,68,14.75,86,18.66,57,12.36,36,7.81,25,5.42,44038
44,39,495,90,18.18,89,17.98,87,17.58,71,14.34,57,11.52,41,8.28,30,6.06,44039
44,40,483,104,21.53,80,16.56,80,16.56,74,15.32,54,11.18,37,7.66,26,5.38,44040
44,41,423,81,19.15,61,14.42,77,18.2,53,12.53,52,12.29,38,8.98,39,9.22,44041
44,42,661,108,16.34,107,16.19,117,17.7,105,15.89,88,13.31,46,6.96,45,6.81,44042
44,43,569,110,19.33,83,14.59,93,16.34,93,16.34,80,14.06,42,7.38,39,6.85,44043
44,44,662,126,19.03,97,14.65,110,16.62,107,16.16,72,10.88,57,8.61,49,7.4,44044
44,45,567,104,18.34,84,14.81,102,17.99,62,10.93,99,17.46,56,9.88,34,6.0,44045
44,46,387,67,17.31,76,19.64,71,18.35,59,15.25,36,9.3,30,7.75,19,4.91,44046
44,47,566,121,21.38,92,16.25,76,13.43,70,12.37,88,15.55,43,7.6,31,5.48,44047
44,48,356,75,21.07,49,13.76,70,19.66,71,19.94,28,7.87,18,5.06,16,4.49,44048
44,49,839,148,17.64,143,17.04,157,18.71,124,14.78,91,10.85,57,6.79,46,5.48,44049
44,50,475,73,15.37,78,16.42,79,16.63,85,17.89,67,14.11,41,8.63,26,5.47,44050
44,51,399,70,17.54,63,15.79,62,15.54,60,15.04,54,13.53,36,9.02,29,7.27,44051
45,1,486,95,19.55,73,15.02,86,17.7,41,8.44,85,17.49,43,8.85,46,9.47,45001
45,2,606,90,14.85,90,14.85,109,17.99,70,11.55,105,17.33,29,4.79,76,12.54,45002
45,3,690,78,11.3,113,16.38,103,14.93,58,8.41,192,27.83,39,5.65,76,11.01,45003
45,4,677,117,17.28,99,14.62,125,18.46,73,10.78,113,16.69,45,6.65,68,10.04,45004
45,5,596,110,18.46,96,16.11,108,18.12,73,12.25,81,13.59,32,5.37,56,9.4,45005
45,6,536,74,13.81,100,18.66,100,18.66,61,11.38,94,17.54,33,6.16,52,9.7,45006
45,7,477,85,17.82,70,14.68,84,17.61,41,8.6,84,17.61,32,6.71,53,11.11,45007
45,8,440,59,13.41,75,17.05,69,15.68,42,9.55,89,20.23,29,6.59,48,10.91,45008
45,9,547,69,12.61,88,16.09,109,19.93,61,11.15,96,17.55,23,4.2,67,12.25,45009
45,10,618,88,14.24,90,14.56,114,18.45,57,9.22,120,19.42,44,7.12,68,11.0,45010
45,11,474,72,15.19,79,16.67,85,17.93,46,9.7,74,15.61,33,6.96,61,12.87,45011
45,12,601,111,18.47,93,15.47,100,16.64,39,6.49,102,16.97,46,7.65,74,12.31,45012
45,13,645,95,14.73,103,15.97,113,17.52,71,11.01,111,17.21,34,5.27,87,13.49,45013
45,14,642,88,13.71,96,14.95,125,19.47,50,7.79,125,19.47,51,7.94,64,9.97,45014
45,15,633,80,12.64,87,13.74,111,17.54,67,10.58,129,20.38,22,3.48,104,16.43,45015
45,16,573,75,13.09,103,17.98,119,20.77,73,12.74,100,17.45,34,5.93,50,8.73,45016
45,17,472,82,17.37,65,13.77,88,18.64,26,5.51,76,16.1,32,6.78,65,13.77,45017
45,18,567,73,12.87,97,17.11,118,20.81,72,12.7,105,18.52,26,4.59,48,8.47,45018
45,19,539,84,15.58,100,18.55,95,17.63,77,14.29,78,14.47,23,4.27,61,11.32,45019
45,20,520,86,16.54,74,14.23,99,19.04,54,10.38,80,15.38,26,5.0,70,13.46,45020
45,21,510,76,14.9,73,14.31,93,18.24,44,8.63,103,20.2,27,5.29,70,13.73,45021
45,22,481,75,15.59,77,16.01,83,17.26,46,9.56,69,14.35,32,6.65,75,15.59,45022
45,23,607,79,13.01,111,18.29,119,19.6,66,10.87,81,13.34,32,5.27,94,15.49,45023
45,24,678,103,15.19,113,16.67,123,18.14,67,9.88,105,15.49,47,6.93,61,9.0,45024
45,25,594,83,13.97,117,19.7,116,19.53,75,12.63,79,13.3,23,3.87,71,11.95,45025
45,26,675,96,14.22,114,16.89,134,19.85,73,10.81,115,17.04,39,5.78,66,9.78,45026
45,27,516,57,11.05,94,18.22,103,19.96,64,12.4,96,18.6,23,4.46,57,11.05,45027
45,28,538,71,13.2,80,14.87,104,19.33,56,10.41,118,21.93,42,7.81,51,9.48,45028
45,29,545,93,17.06,87,15.96,98,17.98,50,9.17,86,15.78,36,6.61,66,12.11,45029
45,30,535,79,14.77,98,18.32,87,16.26,54,10.09,76,14.21,44,8.22,65,12.15,45030
45,31,548,94,17.15,77,14.05,104,18.98,50,9.12,116,21.17,41,7.48,36,6.57,45031
45,32,351,58,16.52,49,13.96,60,17.09,24,6.84,61,17.38,22,6.27,55,15.67,45032
45,33,503,73,14.51,84,16.7,89,17.69,65,12.92,67,13.32,33,6.56,71,14.12,45033
45,34,440,72,16.36,59,13.41,82,18.64,34,7.73,83,18.86,25,5.68,56,12.73,45034
45,35,511,67,13.11,100,19.57,105,20.55,60,11.74,86,16.83,31,6.07,39,7.63,45035
45,36,492,89,18.09,86,17.48,98,19.92,51,10.37,62,12.6,30,6.1,41,8.33,45036
45,37,586,87,14.85,81,13.82,126,21.5,68,11.6,108,18.43,54,9.22,36,6.14,45037
45,38,621,87,14.01,93,14.98,125,20.13,86,13.85,115,18.52,38,6.12,56,9.02,45038
45,39,641,87,13.57,91,14.2,131,20.44,81,12.64,131,20.44,29,4.52,59,9.2,45039
45,40,694,89,12.82,133,19.16,135,19.45,85,12.25,103,14.84,33,4.76,84,12.1,45040
45,41,391,61,15.6,67,17.14,77,19.69,45,11.51,61,15.6,19,4.86,33,8.44,45041
45,42,554,63,11.37,74,13.36,115,20.76,84,15.16,92,16.61,29,5.23,73,13.18,45042
45,43,505,79,15.64,77,15.25,84,16.63,45,8.91,91,18.02,31,6.14,74,14.65,45043
45,44,616,89,14.45,131,21.27,94,15.26,41,6.66,138,22.4,32,5.19,65,10.55,45044
45,45,398,56,14.07,57,14.32,75,18.84,41,10.3,62,15.58,20,5.03,63,15.83,45045
45,46,615,82,13.33,105,17.07,119,19.35,73,11.87,102,16.59,42,6.83,64,10.41,45046
45,47,614,97,15.8,118,19.22,117,19.06,65,10.59,91,14.82,31,5.05,65,10.59,45047
45,48,538,86,15.99,70,13.01,111,20.63,57,10.59,110,20.45,27,5.02,48,8.92,45048
45,49,567,87,15.34,106,18.69,112,19.75,70,12.35,85,14.99,27,4.76,52,9.17,45049
45,50,423,79,18.68,65,15.37,69,16.31,36,8.51,75,17.73,27,6.38,46,10.87,45050
45,51,493,73,14.81,82,16.63,98,19.88,45,9.13,72,14.6,20,4.06,70,14.2,45051
45,52,556,66,11.87,118,21.22,101,18.17,63,11.33,86,15.47,24,4.32,74,13.31,45052
45,53,453,77,17.0,69,15.23,88,19.43,39,8.61,73,16.11,30,6.62,53,11.7,45053
46,1,898,137,15.26,146,16.26,142,15.81,119,13.25,119,13.25,70,7.8,102,11.36,46001
46,2,603,107,17.74,113,18.74,96,15.92,87,14.43,90,14.93,52,8.62,27,4.48,46002
46,3,632,98,15.51,101,15.98,106,16.77,80,12.66,102,16.14,66,10.44,36,5.7,46003
46,4,501,70,13.97,75,14.97,89,17.76,61,12.18,80,15.97,49,9.78,29,5.79,46004
46,5,394,71,18.02,52,13.2,61,15.48,47,11.93,68,17.26,33,8.38,26,6.6,46005
46,6,566,103,18.2,80,14.13,91,16.08,67,11.84,73,12.9,67,11.84,33,5.83,46006
46,7,345,69,20.0,59,17.1,59,17.1,62,17.97,40,11.59,24,6.96,17,4.93,46007
46,8,531,70,13.18,77,14.5,88,16.57,67,12.62,89,16.76,74,13.94,32,6.03,46008
46,9,560,94,16.79,76,13.57,104,18.57,71,12.68,80,14.29,49,8.75,41,7.32,46009
46,10,454,74,16.3,82,18.06,77,16.96,68,14.98,57,12.56,38,8.37,30,6.61,46010
46,11,589,103,17.49,92,15.62,98,16.64,70,11.88,98,16.64,63,10.7,26,4.41,46011
46,12,509,82,16.11,66,12.97,77,15.13,75,14.73,78,15.32,61,11.98,31,6.09,46012
46,13,504,91,18.06,80,15.87,70,13.89,66,13.1,71,14.09,51,10.12,33,6.55,46013
46,14,476,93,19.54,71,14.92,74,15.55,66,13.87,70,14.71,30,6.3,31,6.51,46014
46,15,615,100,16.26,97,15.77,106,17.24,89,14.47,82,13.33,51,8.29,45,7.32,46015
46,16,432,65,15.05,68,15.74,70,16.2,61,14.12,56,12.96,41,9.49,37,8.56,46016
46,17,775,124,16.0,152,19.61,133,17.16,118,15.23,100,12.9,67,8.65,39,5.03,46017
46,18,619,98,15.83,94,15.19,130,21.0,86,13.89,70,11.31,50,8.08,33,5.33,46018
46,19,656,122,18.6,105,16.01,111,16.92,81,12.35,98,14.94,50,7.62,48,7.32,46019
46,20,412,46,11.17,70,16.99,68,16.5,43,10.44,54,13.11,57,13.83,32,7.77,46020
46,21,231,43,18.61,31,13.42,40,17.32,33,14.29,31,13.42,15,6.49,25,10.82,46021
46,22,328,58,17.68,43,13.11,55,16.77,30,9.15,53,16.16,37,11.28,24,7.32,46022
46,23,406,54,13.3,66,16.26,62,15.27,30,7.39,60,14.78,73,17.98,19,4.68,46023
46,24,442,80,18.1,65,14.71,71,16.06,73,16.52,65,14.71,36,8.14,29,6.56,46024
46,25,528,91,17.23,76,14.39,88,16.67,57,10.8,85,16.1,51,9.66,38,7.2,46025
46,26,556,79,14.21,101,18.17,91,16.37,57,10.25,86,15.47,69,12.41,31,5.58,46026
46,27,645,107,16.59,92,14.26,133,20.62,74,11.47,105,16.28,63,9.77,34,5.27,46027
46,28,619,108,17.45,84,13.57,90,14.54,63,10.18,100,16.16,84,13.57,39,6.3,46028
46,29,552,84,15.22,92,16.67,87,15.76,85,15.4,77,13.95,50,9.06,37,6.7,46029
46,30,640,95,14.84,111,17.34,110,17.19,78,12.19,97,15.16,73,11.41,38,5.94,46030
46,31,632,130,20.57,103,16.3,109,17.25,82,12.97,81,12.82,45,7.12,36,5.7,46031
46,32,295,39,13.22,43,14.58,49,16.61,34,11.53,38,12.88,46,15.59,19,6.44,46032
46,33,702,120,17.09,118,16.81,114,16.24,100,14.25,94,13.39,69,9.83,43,6.13,46033
46,34,515,93,18.06,93,18.06,83,16.12,61,11.84,72,13.98,60,11.65,26,5.05,46034
46,35,565,119,21.06,81,14.34,72,12.74,62,10.97,78,13.81,65,11.5,40,7.08,46035
46,36,568,97,17.08,91,16.02,108,19.01,77,13.56,72,12.68,42,7.39,36,6.34,46036
46,37,435,90,20.69,57,13.1,76,17.47,60,13.79,64,14.71,32,7.36,25,5.75,46037
46,38,430,45,10.47,77,17.91,68,15.81,49,11.4,53,12.33,76,17.67,21,4.88,46038
46,39,587,92,15.67,95,16.18,106,18.06,89,15.16,74,12.61,56,9.54,35,5.96,46039
46,40,404,50,12.38,50,12.38,72,17.82,47,11.63,64,15.84,64,15.84,16,3.96,46040
46,41,454,63,13.88,69,15.2,75,16.52,46,10.13,64,14.1,62,13.66,30,6.61,46041
46,42,471,87,18.47,67,14.23,71,15.07,62,13.16,66,14.01,49,10.4,28,5.94,46042
46,43,755,154,20.4,123,16.29,123,16.29,112,14.83,100,13.25,59,7.81,33,4.37,46043
46,44,445,67,15.06,75,16.85,66,14.83,51,11.46,69,15.51,68,15.28,15,3.37,46044
46,45,677,126,18.61,112,16.54,118,17.43,96,14.18,88,13.0,54,7.98,38,5.61,46045
46,46,491,77,15.68,67,13.65,75,15.27,59,12.02,78,15.89,59,12.02,34,6.92,46046
46,47,251,41,16.33,39,15.54,40,15.94,26,10.36,36,14.34,35,13.94,16,6.37,46047
47,1,646,128,19.81,99,15.33,90,13.93,120,18.58,83,12.85,52,8.05,39,6.04,47001
47,2,486,87,17.9,86,17.7,72,14.81,83,17.08,71,14.61,31,6.38,32,6.58,47002
47,3,489,79,16.16,68,13.91,79,16.16,84,17.18,75,15.34,28,5.73,49,10.02,47003
47,4,680,111,16.32,117,17.21,102,15.0,153,22.5,63,9.26,27,3.97,62,9.12,47004
47,5,597,92,15.41,101,16.92,91,15.24,150,25.13,63,10.55,41,6.87,34,5.7,47005
47,6,706,101,14.31,132,18.7,122,17.28,140,19.83,65,9.21,30,4.25,85,12.04,47006
47,7,572,90,15.73,102,17.83,86,15.03,118,20.63,65,11.36,43,7.52,38,6.64,47007
47,8,796,103,12.94,147,18.47,141,17.71,217,27.26,78,9.8,48,6.03,39,4.9,47008
47,9,525,74,14.1,85,16.19,88,16.76,131,24.95,65,12.38,25,4.76,37,7.05,47009
47,10,476,84,17.65,73,15.34,74,15.55,71,14.92,66,13.87,46,9.66,28,5.88,47010
47,11,1128,144,12.77,209,18.53,218,19.33,264,23.4,135,11.97,72,6.38,49,4.34,47011
47,12,526,86,16.35,89,16.92,100,19.01,88,16.73,58,11.03,38,7.22,44,8.37,47012
47,13,844,141,16.71,134,15.88,127,15.05,243,28.79,76,9.0,37,4.38,53,6.28,47013
47,14,476,76,15.97,82,17.23,73,15.34,84,17.65,72,15.13,35,7.35,25,5.25,47014
47,15,704,112,15.91,136,19.32,117,16.62,138,19.6,85,12.07,41,5.82,40,5.68,47015
47,16,612,90,14.71,99,16.18,104,16.99,132,21.57,91,14.87,38,6.21,30,4.9,47016
47,17,595,100,16.81,88,14.79,88,14.79,131,22.02,80,13.45,38,6.39,38,6.39,47017
47,18,734,110,14.99,124,16.89,115,15.67,170,23.16,81,11.04,48,6.54,42,5.72,47018
47,19,741,103,13.9,112,15.11,127,17.14,193,26.05,80,10.8,38,5.13,51,6.88,47019
47,20,650,110,16.92,91,14.0,93,14.31,141,21.69,79,12.15,38,5.85,68,10.46,47020
47,21,648,115,17.75,107,16.51,126,19.44,150,23.15,60,9.26,23,3.55,34,5.25,47021
47,22,604,112,18.54,87,14.4,98,16.23,150,24.83,59,9.77,30,4.97,39,6.46,47022
47,23,322,52,16.15,54,16.77,53,16.46,76,23.6,33,10.25,26,8.07,16,4.97,47023
47,24,652,96,14.72,110,16.87,109,16.72,140,21.47,75,11.5,34,5.21,46,7.06,47024
47,25,690,114,16.52,130,18.84,119,17.25,139,20.14,76,11.01,34,4.93,50,7.25,47025
47,26,944,162,17.16,151,16.0,141,14.94,156,16.53,121,12.82,79,8.37,73,7.73,47026
47,27,528,88,16.67,89,16.86,84,15.91,115,21.78,47,8.9,25,4.73,58,10.98,47027
47,28,894,138,15.44,159,17.79,150,16.78,223,24.94,97,10.85,48,5.37,43,4.81,47028
47,29,667,93,13.94,116,17.39,122,18.29,138,20.69,60,9.0,37,5.55,73,10.94,47029
47,30,682,95,13.93,137,20.09,116,17.01,130,19.06,77,11.29,54,7.92,35,5.13,47030
47,31,635,103,16.22,100,15.75,104,16.38,123,19.37,72,11.34,49,7.72,48,7.56,47031
47,32,741,120,16.19,124,16.73,133,17.95,166,22.4,83,11.2,34,4.59,53,7.15,47032
47,33,624,119,19.07,95,15.22,114,18.27,128,20.51,59,9.46,29,4.65,38,6.09,47033
47,34,768,148,19.27,103,13.41,131,17.06,145,18.88,92,11.98,56,7.29,47,6.12,47034
47,35,865,141,16.3,152,17.57,150,17.34,167,19.31,99,11.45,49,5.66,63,7.28,47035
47,36,830,137,16.51,132,15.9,139,16.75,150,18.07,117,14.1,48,5.78,61,7.35,47036
47,37,692,118,17.05,98,14.16,107,15.46,167,24.13,82,11.85,47,6.79,38,5.49,47037
47,38,676,108,15.98,98,14.5,103,15.24,154,22.78,88,13.02,39,5.77,48,7.1,47038
47,39,600,107,17.83,85,14.17,103,17.17,140,23.33,72,12.0,34,5.67,31,5.17,47039
47,40,587,108,18.4,81,13.8,103,17.55,115,19.59,72,12.27,37,6.3,41,6.98,47040
47,41,1058,151,14.27,204,19.28,198,18.71,265,25.05,88,8.32,50,4.73,48,4.54,47041
47,42,542,100,18.45,85,15.68,90,16.61,109,20.11,56,10.33,35,6.46,43,7.93,47042
47,43,418,76,18.18,67,16.03,69,16.51,85,20.33,43,10.29,21,5.02,37,8.85,47043
47,44,654,113,17.28,104,15.9,119,18.2,95,14.53,87,13.3,52,7.95,43,6.57,47044
47,45,604,111,18.38,92,15.23,96,15.89,113,18.71,74,12.25,38,6.29,48,7.95,47045
47,46,439,79,18.0,57,12.98,74,16.86,55,12.53,69,15.72,30,6.83,39,8.88,47046
47,47,562,100,17.79,96,17.08,84,14.95,96,17.08,74,13.17,38,6.76,44,7.83,47047
47,48,107,12,11.21,25,23.36,17,15.89,21,19.63,10,9.35,10,9.35,6,5.61,47048
47,49,360,63,17.5,40,11.11,70,19.44,68,18.89,49,13.61,24,6.67,26,7.22,47049
47,50,420,54,12.86,80,19.05,78,18.57,105,25.0,41,9.76,22,5.24,29,6.9,47050
47,51,401,62,15.46,70,17.46,63,15.71,80,19.95,45,11.22,24,5.99,36,8.98,47051
47,52,290,36,12.41,53,18.28,61,21.03,48,16.55,31,10.69,21,7.24,25,8.62,47052
48,1,581,103,17.73,92,15.83,100,17.21,81,13.94,78,13.43,47,8.09,47,8.09,48001
48,2,488,92,18.85,74,15.16,79,16.19,51,10.45,70,14.34,57,11.68,32,6.56,48002
48,3,624,117,18.75,91,14.58,86,13.78,93,14.9,95,15.22,64,10.26,38,6.09,48003
48,4,603,96,15.92,79,13.1,116,19.24,105,17.41,82,13.6,51,8.46,34,5.64,48004
48,5,518,95,18.34,82,15.83,97,18.73,67,12.93,58,11.2,35,6.76,30,5.79,48005
48,6,580,94,16.21,74,12.76,94,16.21,76,13.1,69,11.9,79,13.62,35,6.03,48006
48,7,409,93,22.74,53,12.96,69,16.87,65,15.89,57,13.94,19,4.65,30,7.33,48007
48,8,434,99,22.81,61,14.06,68,15.67,59,13.59,56,12.9,37,8.53,23,5.3,48008
48,9,528,91,17.23,81,15.34,100,18.94,84,15.91,61,11.55,51,9.66,27,5.11,48009
48,10,318,80,25.16,40,12.58,43,13.52,64,20.13,36,11.32,19,5.97,15,4.72,48010
48,11,648,147,22.69,112,17.28,91,14.04,109,16.82,85,13.12,41,6.33,30,4.63,48011
48,12,520,94,18.08,74,14.23,81,15.58,69,13.27,82,15.77,53,10.19,32,6.15,48012
48,13,503,106,21.07,73,14.51,69,13.72,63,12.52,69,13.72,56,11.13,29,5.77,48013
48,14,568,108,19.01,73,12.85,74,13.03,51,8.98,84,14.79,69,12.15,49,8.63,48014
48,15,383,67,17.49,44,11.49,61,15.93,45,11.75,61,15.93,45,11.75,28,7.31,48015
48,16,407,75,18.43,43,10.57,58,14.25,71,17.44,63,15.48,42,10.32,25,6.14,48016
48,17,597,117,19.6,81,13.57,105,17.59,74,12.4,74,12.4,63,10.55,33,5.53,48017
48,18,411,76,18.49,51,12.41,66,16.06,49,11.92,62,15.09,52,12.65,18,4.38,48018
48,19,479,103,21.5,68,14.2,78,16.28,78,16.28,67,13.99,30,6.26,18,3.76,48019
48,20,369,85,23.04,52,14.09,64,17.34,73,19.78,42,11.38,12,3.25,11,2.98,48020
48,21,518,81,15.64,73,14.09,73,14.09,62,11.97,73,14.09,87,16.8,20,3.86,48021
48,22,778,148,19.02,100,12.85,127,16.32,91,11.7,102,13.11,88,11.31,49,6.3,48022
48,23,476,89,18.7,61,12.82,84,17.65,59,12.39,61,12.82,53,11.13,28,5.88,48023
48,24,399,80,20.05,60,15.04,51,12.78,52,13.03,53,13.28,43,10.78,26,6.52,48024
48,25,667,143,21.44,109,16.34,133,19.94,74,11.09,75,11.24,50,7.5,34,5.1,48025
48,26,593,118,19.9,81,13.66,99,16.69,70,11.8,78,13.15,64,10.79,34,5.73,48026
48,27,315,68,21.59,36,11.43,59,18.73,40,12.7,37,11.75,32,10.16,17,5.4,48027
48,28,490,99,20.2,82,16.73,87,17.76,71,14.49,55,11.22,39,7.96,23,4.69,48028
48,29,423,74,17.49,78,18.44,55,13.0,109,25.77,37,8.75,34,8.04,13,3.07,48029
48,30,549,119,21.68,93,16.94,92,16.76,77,14.03,73,13.3,37,6.74,30,5.46,48030
48,31,439,76,17.31,60,13.67,65,14.81,58,13.21,65,14.81,60,13.67,25,5.69,48031
48,32,432,92,21.3,66,15.28,54,12.5,59,13.66,58,13.43,44,10.19,33,7.64,48032
48,33,480,102,21.25,71,14.79,90,18.75,66,13.75,63,13.13,23,4.79,20,4.17,48033
48,34,547,113,20.66,74,13.53,80,14.63,80,14.63,68,12.43,50,9.14,32,5.85,48034
48,35,187,35,18.72,20,10.7,26,13.9,20,10.7,32,17.11,25,13.37,13,6.95,48035
48,36,539,93,17.25,76,14.1,96,17.81,58,10.76,75,13.91,53,9.83,36,6.68,48036
48,37,469,93,19.83,79,16.84,78,16.63,59,12.58,75,15.99,41,8.74,22,4.69,48037
48,38,651,141,21.66,112,17.2,117,17.97,85,13.06,74,11.37,34,5.22,31,4.76,48038
48,39,448,87,19.42,72,16.07,75,16.74,52,11.61,65,14.51,48,10.71,24,5.36,48039
48,40,413,87,21.07,58,14.04,78,18.89,60,14.53,51,12.35,29,7.02,22,5.33,48040
48,41,393,74,18.83,41,10.43,60,15.27,53,13.49,67,17.05,46,11.7,33,8.4,48041
48,42,453,81,17.88,71,15.67,81,17.88,74,16.34,59,13.02,38,8.39,18,3.97,48042
48,43,714,126,17.65,115,16.11,115,16.11,116,16.25,106,14.85,47,6.58,39,5.46,48043
48,44,562,109,19.4,81,14.41,92,16.37,74,13.17,99,17.62,44,7.83,34,6.05,48044
48,45,394,79,20.05,55,13.96,65,16.5,43,10.91,56,14.21,38,9.64,25,6.35,48045
48,46,381,81,21.26,58,15.22,64,16.8,39,10.24,55,14.44,41,10.76,19,4.99,48046
48,47,496,75,15.12,79,15.93,77,15.52,65,13.1,68,13.71,68,13.71,22,4.44,48047
48,48,580,103,17.76,73,12.59,91,15.69,86,14.83,84,14.48,48,8.28,47,8.1,48048
48,49,193,44,22.8,24,12.44,27,13.99,24,12.44,31,16.06,18,9.33,12,6.22,48049
48,50,654,150,22.94,100,15.29,94,14.37,85,13.0,90,13.76,46,7.03,39,5.96,48050
48,51,746,150,20.11,114,15.28,112,15.01,119,15.95,101,13.54,46,6.17,48,6.43,48051
48,52,366,73,19.95,49,13.39,45,12.3,52,14.21,68,18.58,31,8.47,25,6.83,48052
48,53,278,55,19.78,33,11.87,43,15.47,48,17.27,38,13.67,28,10.07,14,5.04,48053
48,54,421,79,18.76,51,12.11,72,17.1,46,10.93,65,15.44,50,11.88,24,5.7,48054
49,1,536,89,16.6,88,16.42,71,13.25,62,11.57,73,13.62,87,16.23,27,5.04,49001
49,2,766,162,21.15,144,18.8,109,14.23,90,11.75,105,13.71,73,9.53,39,5.09,49002
49,3,391,90,23.02,74,18.93,46,11.76,67,17.14,45,11.51,33,8.44,21,5.37,49003
49,4,284,56,19.72,53,18.66,40,14.08,33,11.62,40,14.08,23,8.1,22,7.75,49004
49,5,590,109,18.47,112,18.98,76,12.88,74,12.54,82,13.9,65,11.02,30,5.08,49005
49,6,606,138,22.77,102,16.83,71,11.72,67,11.06,83,13.7,76,12.54,26,4.29,49006
49,7,432,97,22.45,80,18.52,61,14.12,76,17.59,51,11.81,31,7.18,20,4.63,49007
49,8,524,97,18.51,77,14.69,88,16.79,75,14.31,70,13.36,50,9.54,30,5.73,49008
49,9,461,108,23.43,82,17.79,62,13.45,60,13.02,58,12.58,38,8.24,28,6.07,49009
49,10,469,110,23.45,98,20.9,60,12.79,70,14.93,56,11.94,37,7.89,20,4.26,49010
49,11,353,75,21.25,48,13.6,64,18.13,33,9.35,55,15.58,38,10.76,17,4.82,49011
49,12,574,125,21.78,87,15.16,86,14.98,69,12.02,73,12.72,64,11.15,25,4.36,49012
49,13,641,134,20.9,110,17.16,98,15.29,82,12.79,81,12.64,60,9.36,29,4.52,49013
49,14,454,91,20.04,80,17.62,60,13.22,48,10.57,69,15.2,45,9.91,25,5.51,49014
49,15,404,74,18.32,64,15.84,50,12.38,45,11.14,65,16.09,53,13.12,17,4.21,49015
49,16,351,78,22.22,58,16.52,55,15.67,40,11.4,53,15.1,30,8.55,21,5.98,49016
49,17,69,11,15.94,11,15.94,11,15.94,6,8.7,14,20.29,9,13.04,3,4.35,49017
49,18,370,73,19.73,62,16.76,51,13.78,45,12.16,58,15.68,32,8.65,26,7.03,49018
49,19,461,81,17.57,57,12.36,59,12.8,57,12.36,64,13.88,72,15.62,35,7.59,49019
49,20,521,110,21.11,97,18.62,67,12.86,77,14.78,60,11.52,51,9.79,24,4.61,49020
49,21,221,50,22.62,37,16.74,35,15.84,29,13.12,26,11.76,11,4.98,21,9.5,49021
49,22,465,104,22.37,86,18.49,60,12.9,73,15.7,49,10.54,40,8.6,21,4.52,49022
49,23,441,101,22.9,67,15.19,58,13.15,65,14.74,62,14.06,40,9.07,16,3.63,49023
49,24,613,138,22.51,120,19.58,87,14.19,84,13.7,80,13.05,53,8.65,19,3.1,49024
49,25,564,124,21.99,100,17.73,72,12.77,80,14.18,78,13.83,53,9.4,28,4.96,49025
49,26,450,89,19.78,88,19.56,61,13.56,65,14.44,51,11.33,50,11.11,22,4.89,49026
49,27,693,140,20.2,111,16.02,89,12.84,78,11.26,109,15.73,83,11.98,22,3.17,49027
