ward,precinct,total,Michael G. Grace,Michael G. Grace Percent,Mike Cashman,Mike Cashman Percent,Frank Avila,Frank Avila Percent,Heather Boyle,Heather Boyle Percent,M Cameron ''Cam'' Davis,M Cameron ''Cam'' Davis Percent,Kimberly Neely Dubuclet,Kimberly Neely Dubuclet Percent,Eira L. Corral Sep̼lveda,Eira L. Corral Sep̼lveda Percent,Patricia Theresa Flynn,Patricia Theresa Flynn Percent,Shundar Lin,Shundar Lin Percent,Deyon Dean,Deyon Dean Percent,precinct_id
31,2,232,28,12.07,12,5.17,53,22.84,13,5.6,19,8.19,29,12.5,36,15.52,28,12.07,9,3.88,5,2.16,31002
31,3,279,26,9.32,15,5.38,65,23.3,24,8.6,24,8.6,27,9.68,60,21.51,27,9.68,9,3.23,2,0.72,31003
31,4,435,23,5.29,16,3.68,45,10.34,44,10.11,75,17.24,93,21.38,83,19.08,28,6.44,19,4.37,9,2.07,31004
31,5,351,34,9.69,25,7.12,66,18.8,41,11.68,32,9.12,41,11.68,47,13.39,32,9.12,19,5.41,14,3.99,31005
31,6,206,18,8.74,10,4.85,44,21.36,17,8.25,24,11.65,34,16.5,33,16.02,17,8.25,5,2.43,4,1.94,31006
31,7,620,31,5.0,26,4.19,75,12.1,63,10.16,93,15.0,124,20.0,103,16.61,57,9.19,32,5.16,16,2.58,31007
31,8,267,29,10.86,11,4.12,59,22.1,27,10.11,23,8.61,32,11.99,31,11.61,33,12.36,14,5.24,8,3.0,31008
31,9,312,24,7.69,14,4.49,57,18.27,36,11.54,33,10.58,45,14.42,61,19.55,24,7.69,14,4.49,4,1.28,31009
31,10,378,34,8.99,15,3.97,70,18.52,44,11.64,45,11.9,52,13.76,57,15.08,42,11.11,12,3.17,7,1.85,31010
31,11,233,25,10.73,7,3.0,46,19.74,21,9.01,22,9.44,32,13.73,34,14.59,35,15.02,7,3.0,4,1.72,31011
31,12,287,27,9.41,17,5.92,55,19.16,30,10.45,29,10.1,35,12.2,40,13.94,36,12.54,11,3.83,7,2.44,31012
31,13,306,25,8.17,15,4.9,78,25.49,25,8.17,30,9.8,42,13.73,46,15.03,25,8.17,14,4.58,6,1.96,31013
31,14,284,29,10.21,13,4.58,54,19.01,33,11.62,31,10.92,33,11.62,34,11.97,41,14.44,9,3.17,7,2.46,31014
31,15,307,24,7.82,18,5.86,70,22.8,27,8.79,35,11.4,37,12.05,42,13.68,35,11.4,11,3.58,8,2.61,31015
31,16,559,25,4.47,10,1.79,75,13.42,38,6.8,97,17.35,121,21.65,122,21.82,32,5.72,28,5.01,11,1.97,31016
31,17,255,30,11.76,12,4.71,45,17.65,29,11.37,26,10.2,35,13.73,36,14.12,32,12.55,5,1.96,5,1.96,31017
31,18,278,28,10.07,14,5.04,59,21.22,25,8.99,24,8.63,40,14.39,37,13.31,32,11.51,12,4.32,7,2.52,31018
31,19,305,19,6.23,11,3.61,74,24.26,34,11.15,27,8.85,37,12.13,48,15.74,40,13.11,10,3.28,5,1.64,31019
31,20,219,26,11.87,10,4.57,47,21.46,22,10.05,20,9.13,20,9.13,29,13.24,30,13.7,10,4.57,5,2.28,31020
31,21,245,22,8.98,4,1.63,54,22.04,23,9.39,27,11.02,29,11.84,39,15.92,30,12.24,12,4.9,5,2.04,31021
31,22,230,24,10.43,10,4.35,46,20.0,23,10.0,19,8.26,35,15.22,35,15.22,23,10.0,9,3.91,6,2.61,31022
31,23,303,19,6.27,12,3.96,56,18.48,30,9.9,43,14.19,49,16.17,48,15.84,28,9.24,14,4.62,4,1.32,31023
31,24,360,28,7.78,12,3.33,76,21.11,39,10.83,38,10.56,39,10.83,57,15.83,47,13.06,11,3.06,13,3.61,31024
31,25,315,28,8.89,18,5.71,55,17.46,39,12.38,32,10.16,50,15.87,40,12.7,34,10.79,11,3.49,8,2.54,31025
31,26,344,24,6.98,12,3.49,63,18.31,30,8.72,51,14.83,54,15.7,58,16.86,31,9.01,19,5.52,2,0.58,31026
31,27,307,29,9.45,20,6.51,61,19.87,24,7.82,30,9.77,34,11.07,56,18.24,33,10.75,12,3.91,8,2.61,31027
31,28,223,23,10.31,13,5.83,48,21.52,24,10.76,26,11.66,26,11.66,35,15.7,21,9.42,3,1.35,4,1.79,31028
31,29,254,22,8.66,12,4.72,43,16.93,22,8.66,35,13.78,35,13.78,44,17.32,32,12.6,8,3.15,1,0.39,31029
31,30,248,24,9.68,14,5.65,56,22.58,23,9.27,27,10.89,30,12.1,40,16.13,27,10.89,4,1.61,3,1.21,31030
31,31,236,24,10.17,12,5.08,44,18.64,23,9.75,28,11.86,23,9.75,37,15.68,26,11.02,11,4.66,8,3.39,31031
31,32,221,22,9.95,16,7.24,43,19.46,22,9.95,31,14.03,18,8.14,27,12.22,23,10.41,7,3.17,12,5.43,31032
31,33,319,31,9.72,12,3.76,58,18.18,39,12.23,29,9.09,49,15.36,48,15.05,40,12.54,9,2.82,4,1.25,31033
31,34,344,23,6.69,12,3.49,64,18.6,34,9.88,41,11.92,54,15.7,57,16.57,41,11.92,12,3.49,6,1.74,31034
31,35,349,28,8.02,11,3.15,83,23.78,38,10.89,33,9.46,44,12.61,48,13.75,51,14.61,5,1.43,8,2.29,31035
31,36,301,19,6.31,8,2.66,64,21.26,23,7.64,31,10.3,38,12.62,59,19.6,36,11.96,16,5.32,7,2.33,31036
31,37,298,25,8.39,12,4.03,64,21.48,33,11.07,23,7.72,42,14.09,44,14.77,38,12.75,11,3.69,6,2.01,31037
31,38,232,27,11.64,9,3.88,55,23.71,23,9.91,24,10.34,27,11.64,27,11.64,26,11.21,9,3.88,5,2.16,31038
31,39,359,21,5.85,10,2.79,42,11.7,40,11.14,48,13.37,75,20.89,70,19.5,30,8.36,9,2.51,14,3.9,31039
31,40,345,20,5.8,12,3.48,59,17.1,40,11.59,44,12.75,57,16.52,49,14.2,31,8.99,20,5.8,13,3.77,31040
31,41,218,18,8.26,10,4.59,48,22.02,17,7.8,24,11.01,33,15.14,34,15.6,21,9.63,10,4.59,3,1.38,31041
32,1,765,44,5.75,36,4.71,89,11.63,75,9.8,102,13.33,150,19.61,108,14.12,103,13.46,42,5.49,16,2.09,32001
32,2,683,42,6.15,34,4.98,67,9.81,85,12.45,116,16.98,152,22.25,94,13.76,63,9.22,25,3.66,5,0.73,32002
32,3,801,42,5.24,26,3.25,82,10.24,76,9.49,137,17.1,178,22.22,139,17.35,67,8.36,37,4.62,17,2.12,32003
32,4,608,27,4.44,29,4.77,46,7.57,59,9.7,105,17.27,138,22.7,111,18.26,54,8.88,26,4.28,13,2.14,32004
32,5,620,43,6.94,35,5.65,63,10.16,78,12.58,94,15.16,113,18.23,84,13.55,58,9.35,37,5.97,15,2.42,32005
32,6,702,38,5.41,34,4.84,41,5.84,83,11.82,123,17.52,163,23.22,129,18.38,55,7.83,32,4.56,4,0.57,32006
32,7,630,36,5.71,23,3.65,51,8.1,80,12.7,98,15.56,126,20.0,97,15.4,67,10.63,40,6.35,12,1.9,32007
32,8,653,31,4.75,37,5.67,46,7.04,81,12.4,112,17.15,144,22.05,108,16.54,53,8.12,33,5.05,8,1.23,32008
32,9,562,32,5.69,23,4.09,62,11.03,74,13.17,88,15.66,108,19.22,81,14.41,57,10.14,25,4.45,12,2.14,32009
32,10,611,40,6.55,28,4.58,42,6.87,71,11.62,113,18.49,133,21.77,105,17.18,44,7.2,22,3.6,13,2.13,32010
32,11,605,20,3.31,14,2.31,50,8.26,61,10.08,126,20.83,138,22.81,117,19.34,29,4.79,39,6.45,11,1.82,32011
32,12,548,19,3.47,11,2.01,63,11.5,46,8.39,105,19.16,124,22.63,104,18.98,32,5.84,35,6.39,9,1.64,32012
32,13,596,42,7.05,30,5.03,69,11.58,74,12.42,90,15.1,115,19.3,76,12.75,56,9.4,29,4.87,15,2.52,32013
32,14,745,19,2.55,28,3.76,81,10.87,74,9.93,123,16.51,174,23.36,123,16.51,67,8.99,36,4.83,20,2.68,32014
32,15,569,27,4.75,23,4.04,45,7.91,67,11.78,97,17.05,127,22.32,96,16.87,57,10.02,23,4.04,7,1.23,32015
32,16,645,31,4.81,26,4.03,60,9.3,82,12.71,98,15.19,137,21.24,105,16.28,54,8.37,40,6.2,12,1.86,32016
32,17,780,27,3.46,17,2.18,62,7.95,83,10.64,143,18.33,180,23.08,150,19.23,74,9.49,29,3.72,15,1.92,32017
32,18,528,33,6.25,39,7.39,39,7.39,61,11.55,85,16.1,106,20.08,78,14.77,57,10.8,24,4.55,6,1.14,32018
32,19,514,37,7.2,19,3.7,57,11.09,71,13.81,73,14.2,99,19.26,78,15.18,51,9.92,22,4.28,7,1.36,32019
32,20,764,31,4.06,20,2.62,74,9.69,59,7.72,155,20.29,167,21.86,158,20.68,47,6.15,38,4.97,15,1.96,32020
32,21,730,37,5.07,27,3.7,74,10.14,94,12.88,121,16.58,157,21.51,102,13.97,72,9.86,35,4.79,11,1.51,32021
32,22,854,35,4.1,28,3.28,73,8.55,74,8.67,171,20.02,208,24.36,171,20.02,47,5.5,35,4.1,12,1.41,32022
32,23,676,34,5.03,32,4.73,44,6.51,100,14.79,117,17.31,143,21.15,111,16.42,61,9.02,29,4.29,5,0.74,32023
32,24,396,25,6.31,20,5.05,26,6.57,42,10.61,74,18.69,83,20.96,66,16.67,32,8.08,20,5.05,8,2.02,32024
32,25,586,23,3.92,30,5.12,57,9.73,60,10.24,102,17.41,132,22.53,85,14.51,55,9.39,31,5.29,11,1.88,32025
32,26,826,28,3.39,28,3.39,76,9.2,91,11.02,145,17.55,177,21.43,159,19.25,70,8.47,33,4.0,19,2.3,32026
32,27,491,25,5.09,26,5.3,35,7.13,59,12.02,88,17.92,112,22.81,72,14.66,45,9.16,24,4.89,5,1.02,32027
32,28,762,23,3.02,18,2.36,63,8.27,58,7.61,157,20.6,190,24.93,149,19.55,53,6.96,37,4.86,14,1.84,32028
32,29,670,30,4.48,28,4.18,62,9.25,79,11.79,112,16.72,138,20.6,112,16.72,61,9.1,36,5.37,12,1.79,32029
32,30,474,30,6.33,27,5.7,37,7.81,57,12.03,88,18.57,100,21.1,72,15.19,40,8.44,17,3.59,6,1.27,32030
32,31,602,22,3.65,30,4.98,54,8.97,61,10.13,114,18.94,139,23.09,105,17.44,47,7.81,25,4.15,5,0.83,32031
32,32,724,39,5.39,42,5.8,46,6.35,86,11.88,108,14.92,157,21.69,117,16.16,77,10.64,34,4.7,18,2.49,32032
32,33,572,44,7.69,32,5.59,52,9.09,56,9.79,96,16.78,116,20.28,106,18.53,44,7.69,14,2.45,12,2.1,32033
32,34,632,32,5.06,27,4.27,46,7.28,71,11.23,118,18.67,140,22.15,109,17.25,52,8.23,25,3.96,12,1.9,32034
32,35,512,32,6.25,37,7.23,44,8.59,59,11.52,81,15.82,98,19.14,72,14.06,52,10.16,26,5.08,11,2.15,32035
32,36,588,16,2.72,25,4.25,34,5.78,66,11.22,113,19.22,140,23.81,114,19.39,48,8.16,27,4.59,5,0.85,32036
32,37,588,40,6.8,29,4.93,52,8.84,85,14.46,78,13.27,126,21.43,88,14.97,52,8.84,27,4.59,11,1.87,32037
32,38,526,31,5.89,22,4.18,55,10.46,66,12.55,86,16.35,100,19.01,84,15.97,50,9.51,19,3.61,13,2.47,32038
32,39,588,41,6.97,33,5.61,52,8.84,80,13.61,93,15.82,124,21.09,78,13.27,53,9.01,27,4.59,7,1.19,32039
32,40,647,29,4.48,28,4.33,56,8.66,72,11.13,129,19.94,138,21.33,112,17.31,43,6.65,29,4.48,11,1.7,32040
32,41,625,43,6.88,24,3.84,45,7.2,77,12.32,105,16.8,136,21.76,105,16.8,44,7.04,29,4.64,17,2.72,32041
32,42,488,19,3.89,20,4.1,38,7.79,72,14.75,84,17.21,104,21.31,76,15.57,50,10.25,21,4.3,4,0.82,32042
32,43,709,25,3.53,16,2.26,71,10.01,61,8.6,128,18.05,162,22.85,138,19.46,59,8.32,32,4.51,17,2.4,32043
33,1,834,39,4.68,21,2.52,101,12.11,70,8.39,145,17.39,171,20.5,162,19.42,60,7.19,44,5.28,21,2.52,33001
33,2,909,50,5.5,33,3.63,120,13.2,114,12.54,126,13.86,171,18.81,133,14.63,82,9.02,57,6.27,23,2.53,33002
33,3,1114,51,4.58,35,3.14,121,10.86,117,10.5,180,16.16,230,20.65,180,16.16,105,9.43,67,6.01,28,2.51,33003
33,4,972,51,5.25,38,3.91,148,15.23,104,10.7,135,13.89,176,18.11,172,17.7,76,7.82,49,5.04,23,2.37,33004
33,5,619,35,5.65,19,3.07,97,15.67,60,9.69,90,14.54,104,16.8,103,16.64,54,8.72,41,6.62,16,2.58,33005
33,6,628,55,8.76,32,5.1,117,18.63,68,10.83,66,10.51,89,14.17,93,14.81,72,11.46,22,3.5,14,2.23,33006
33,7,805,59,7.33,35,4.35,95,11.8,76,9.44,128,15.9,158,19.63,138,17.14,70,8.7,24,2.98,22,2.73,33007
33,8,1243,60,4.83,53,4.26,93,7.48,113,9.09,254,20.43,283,22.77,219,17.62,95,7.64,56,4.51,17,1.37,33008
33,9,759,39,5.14,27,3.56,102,13.44,94,12.38,123,16.21,140,18.45,109,14.36,75,9.88,38,5.01,12,1.58,33009
33,10,668,44,6.59,42,6.29,88,13.17,81,12.13,91,13.62,112,16.77,82,12.28,90,13.47,29,4.34,9,1.35,33010
33,11,730,55,7.53,29,3.97,101,13.84,80,10.96,103,14.11,134,18.36,113,15.48,70,9.59,34,4.66,11,1.51,33011
33,12,696,41,5.89,25,3.59,119,17.1,77,11.06,91,13.07,110,15.8,105,15.09,81,11.64,31,4.45,16,2.3,33012
33,13,713,41,5.75,30,4.21,92,12.9,69,9.68,115,16.13,142,19.92,118,16.55,60,8.42,32,4.49,14,1.96,33013
33,14,299,15,5.02,6,2.01,47,15.72,26,8.7,39,13.04,58,19.4,56,18.73,23,7.69,21,7.02,8,2.68,33014
33,15,724,51,7.04,19,2.62,93,12.85,76,10.5,114,15.75,143,19.75,108,14.92,70,9.67,36,4.97,14,1.93,33015
33,16,993,72,7.25,42,4.23,151,15.21,110,11.08,128,12.89,166,16.72,150,15.11,95,9.57,56,5.64,23,2.32,33016
33,17,793,47,5.93,29,3.66,98,12.36,89,11.22,110,13.87,149,18.79,126,15.89,90,11.35,35,4.41,20,2.52,33017
33,18,956,37,3.87,37,3.87,118,12.34,105,10.98,132,13.81,191,19.98,175,18.31,85,8.89,54,5.65,22,2.3,33018
33,19,853,42,4.92,38,4.45,111,13.01,96,11.25,105,12.31,160,18.76,138,16.18,97,11.37,46,5.39,20,2.34,33019
33,20,932,32,3.43,27,2.9,98,10.52,81,8.69,182,19.53,209,22.42,161,17.27,79,8.48,51,5.47,12,1.29,33020
33,21,794,45,5.67,38,4.79,117,14.74,88,11.08,123,15.49,135,17.0,113,14.23,81,10.2,41,5.16,13,1.64,33021
33,22,730,51,6.99,25,3.42,135,18.49,89,12.19,81,11.1,116,15.89,105,14.38,85,11.64,33,4.52,10,1.37,33022
33,23,785,39,4.97,30,3.82,103,13.12,89,11.34,132,16.82,153,19.49,116,14.78,74,9.43,40,5.1,9,1.15,33023
33,24,1175,49,4.17,38,3.23,100,8.51,109,9.28,241,20.51,270,22.98,195,16.6,87,7.4,66,5.62,20,1.7,33024
33,25,910,59,6.48,45,4.95,123,13.52,117,12.86,128,14.07,157,17.25,129,14.18,87,9.56,44,4.84,21,2.31,33025
33,26,558,31,5.56,25,4.48,54,9.68,67,12.01,86,15.41,113,20.25,100,17.92,43,7.71,27,4.84,12,2.15,33026
33,27,816,44,5.39,26,3.19,103,12.62,86,10.54,127,15.56,161,19.73,130,15.93,74,9.07,48,5.88,17,2.08,33027
33,28,700,32,4.57,19,2.71,72,10.29,67,9.57,121,17.29,156,22.29,136,19.43,49,7.0,31,4.43,17,2.43,33028
34,1,661,62,9.38,26,3.93,68,10.29,71,10.74,121,18.31,129,19.52,68,10.29,58,8.77,7,1.06,51,7.72,34001
34,2,494,46,9.31,15,3.04,72,14.57,62,12.55,79,15.99,81,16.4,32,6.48,47,9.51,7,1.42,53,10.73,34002
34,3,586,72,12.29,26,4.44,69,11.77,49,8.36,104,17.75,103,17.58,54,9.22,65,11.09,13,2.22,31,5.29,34003
34,4,382,47,12.3,25,6.54,44,11.52,42,10.99,55,14.4,68,17.8,36,9.42,31,8.12,3,0.79,31,8.12,34004
34,5,500,48,9.6,23,4.6,51,10.2,57,11.4,89,17.8,94,18.8,48,9.6,52,10.4,5,1.0,33,6.6,34005
34,6,661,55,8.32,21,3.18,78,11.8,83,12.56,127,19.21,104,15.73,53,8.02,69,10.44,12,1.82,59,8.93,34006
34,7,685,68,9.93,25,3.65,91,13.28,77,11.24,115,16.79,114,16.64,50,7.3,67,9.78,9,1.31,69,10.07,34007
34,8,396,31,7.83,14,3.54,29,7.32,52,13.13,81,20.45,72,18.18,40,10.1,41,10.35,6,1.52,30,7.58,34008
34,9,317,31,9.78,16,5.05,31,9.78,36,11.36,52,16.4,59,18.61,33,10.41,33,10.41,6,1.89,20,6.31,34009
34,10,613,59,9.62,23,3.75,64,10.44,71,11.58,96,15.66,118,19.25,62,10.11,53,8.65,11,1.79,56,9.14,34010
34,11,402,43,10.7,17,4.23,53,13.18,61,15.17,54,13.43,65,16.17,21,5.22,42,10.45,10,2.49,36,8.96,34011
34,12,580,51,8.79,21,3.62,55,9.48,65,11.21,97,16.72,110,18.97,55,9.48,68,11.72,11,1.9,47,8.1,34012
34,13,592,49,8.28,26,4.39,73,12.33,78,13.18,98,16.55,102,17.23,33,5.57,68,11.49,8,1.35,57,9.63,34013
34,14,402,41,10.2,15,3.73,34,8.46,34,8.46,91,22.64,75,18.66,41,10.2,40,9.95,8,1.99,23,5.72,34014
34,15,456,59,12.94,24,5.26,42,9.21,58,12.72,74,16.23,84,18.42,33,7.24,45,9.87,6,1.32,31,6.8,34015
34,16,463,51,11.02,21,4.54,48,10.37,51,11.02,81,17.49,88,19.01,38,8.21,40,8.64,14,3.02,31,6.7,34016
34,17,708,72,10.17,28,3.95,75,10.59,85,12.01,119,16.81,125,17.66,58,8.19,66,9.32,19,2.68,61,8.62,34017
34,18,371,46,12.4,22,5.93,47,12.67,50,13.48,53,14.29,62,16.71,23,6.2,35,9.43,8,2.16,25,6.74,34018
34,19,530,53,10.0,27,5.09,60,11.32,59,11.13,84,15.85,98,18.49,41,7.74,50,9.43,12,2.26,46,8.68,34019
34,20,757,54,7.13,22,2.91,66,8.72,73,9.64,142,18.76,162,21.4,87,11.49,76,10.04,18,2.38,57,7.53,34020
34,21,753,64,8.5,34,4.52,73,9.69,88,11.69,133,17.66,140,18.59,81,10.76,60,7.97,15,1.99,65,8.63,34021
34,22,542,54,9.96,21,3.87,62,11.44,62,11.44,97,17.9,108,19.93,46,8.49,51,9.41,8,1.48,33,6.09,34022
34,23,479,56,11.69,28,5.85,65,13.57,55,11.48,69,14.41,73,15.24,29,6.05,58,12.11,8,1.67,38,7.93,34023
34,24,435,43,9.89,20,4.6,42,9.66,42,9.66,76,17.47,85,19.54,47,10.8,40,9.2,16,3.68,24,5.52,34024
34,25,867,72,8.3,39,4.5,79,9.11,103,11.88,163,18.8,180,20.76,75,8.65,94,10.84,13,1.5,49,5.65,34025
34,26,641,51,7.96,26,4.06,56,8.74,65,10.14,132,20.59,135,21.06,58,9.05,68,10.61,8,1.25,42,6.55,34026
34,27,383,35,9.14,21,5.48,43,11.23,35,9.14,66,17.23,74,19.32,42,10.97,31,8.09,9,2.35,27,7.05,34027
34,28,253,26,10.28,13,5.14,30,11.86,31,12.25,40,15.81,38,15.02,23,9.09,22,8.7,6,2.37,24,9.49,34028
34,29,447,43,9.62,25,5.59,52,11.63,64,14.32,75,16.78,61,13.65,33,7.38,44,9.84,8,1.79,42,9.4,34029
34,30,592,59,9.97,24,4.05,68,11.49,59,9.97,110,18.58,114,19.26,48,8.11,54,9.12,17,2.87,39,6.59,34030
34,31,378,39,10.32,26,6.88,40,10.58,30,7.94,73,19.31,68,17.99,31,8.2,36,9.52,8,2.12,27,7.14,34031
34,32,486,47,9.67,17,3.5,55,11.32,72,14.81,76,15.64,85,17.49,31,6.38,50,10.29,6,1.23,47,9.67,34032
34,33,363,31,8.54,24,6.61,36,9.92,45,12.4,61,16.8,60,16.53,26,7.16,45,12.4,6,1.65,29,7.99,34033
34,34,678,67,9.88,27,3.98,62,9.14,67,9.88,130,19.17,131,19.32,61,9.0,82,12.09,10,1.47,41,6.05,34034
34,35,600,57,9.5,27,4.5,67,11.17,63,10.5,113,18.83,106,17.67,39,6.5,66,11.0,20,3.33,42,7.0,34035
34,36,537,57,10.61,25,4.66,66,12.29,55,10.24,87,16.2,93,17.32,52,9.68,44,8.19,13,2.42,45,8.38,34036
34,37,292,39,13.36,17,5.82,31,10.62,31,10.62,50,17.12,39,13.36,27,9.25,24,8.22,9,3.08,25,8.56,34037
34,38,223,21,9.42,14,6.28,25,11.21,18,8.07,41,18.39,39,17.49,27,12.11,16,7.17,3,1.35,19,8.52,34038
34,39,344,46,13.37,18,5.23,33,9.59,39,11.34,61,17.73,52,15.12,30,8.72,27,7.85,5,1.45,33,9.59,34039
34,40,574,44,7.67,28,4.88,70,12.2,65,11.32,88,15.33,100,17.42,45,7.84,65,11.32,14,2.44,55,9.58,34040
34,41,321,34,10.59,15,4.67,47,14.64,35,10.9,45,14.02,50,15.58,20,6.23,45,14.02,6,1.87,24,7.48,34041
34,42,617,54,8.75,22,3.57,64,10.37,78,12.64,102,16.53,108,17.5,58,9.4,66,10.7,12,1.94,53,8.59,34042
34,43,555,50,9.01,20,3.6,64,11.53,61,10.99,101,18.2,111,20.0,46,8.29,44,7.93,9,1.62,49,8.83,34043
34,44,571,54,9.46,25,4.38,56,9.81,44,7.71,119,20.84,112,19.61,55,9.63,64,11.21,6,1.05,36,6.3,34044
34,45,493,57,11.56,23,4.67,52,10.55,44,8.92,93,18.86,77,15.62,39,7.91,48,9.74,9,1.83,51,10.34,34045
34,46,426,40,9.39,12,2.82,45,10.56,47,11.03,82,19.25,76,17.84,42,9.86,38,8.92,4,0.94,40,9.39,34046
34,47,552,51,9.24,19,3.44,67,12.14,56,10.14,103,18.66,111,20.11,40,7.25,58,10.51,16,2.9,31,5.62,34047
34,48,713,61,8.56,22,3.09,70,9.82,77,10.8,148,20.76,130,18.23,78,10.94,65,9.12,9,1.26,53,7.43,34048
34,49,560,53,9.46,19,3.39,48,8.57,43,7.68,120,21.43,102,18.21,59,10.54,58,10.36,7,1.25,51,9.11,34049
34,50,420,40,9.52,27,6.43,51,12.14,48,11.43,65,15.48,75,17.86,30,7.14,42,10.0,6,1.43,36,8.57,34050
34,51,692,54,7.8,21,3.03,79,11.42,67,9.68,129,18.64,135,19.51,65,9.39,68,9.83,11,1.59,63,9.1,34051
34,52,456,51,11.18,13,2.85,37,8.11,43,9.43,90,19.74,88,19.3,45,9.87,42,9.21,11,2.41,36,7.89,34052
34,53,320,36,11.25,18,5.63,39,12.19,35,10.94,47,14.69,55,17.19,24,7.5,32,10.0,5,1.56,29,9.06,34053
35,1,617,34,5.51,14,2.27,84,13.61,52,8.43,99,16.05,122,19.77,113,18.31,48,7.78,36,5.83,15,2.43,35001
35,2,716,34,4.75,21,2.93,90,12.57,53,7.4,138,19.27,156,21.79,128,17.88,52,7.26,31,4.33,13,1.82,35002
35,3,537,21,3.91,13,2.42,76,14.15,53,9.87,80,14.9,88,16.39,112,20.86,49,9.12,25,4.66,20,3.72,35003
35,4,604,36,5.96,22,3.64,82,13.58,65,10.76,86,14.24,109,18.05,111,18.38,43,7.12,32,5.3,18,2.98,35004
35,5,504,33,6.55,16,3.17,76,15.08,48,9.52,76,15.08,96,19.05,89,17.66,35,6.94,21,4.17,14,2.78,35005
35,6,613,36,5.87,23,3.75,79,12.89,62,10.11,91,14.85,124,20.23,92,15.01,55,8.97,30,4.89,21,3.43,35006
35,7,626,19,3.04,13,2.08,68,10.86,44,7.03,115,18.37,148,23.64,126,20.13,46,7.35,34,5.43,13,2.08,35007
35,8,592,24,4.05,21,3.55,74,12.5,57,9.63,98,16.55,119,20.1,101,17.06,50,8.45,29,4.9,19,3.21,35008
35,9,497,37,7.44,23,4.63,58,11.67,61,12.27,72,14.49,86,17.3,64,12.88,60,12.07,26,5.23,10,2.01,35009
35,10,873,25,2.86,16,1.83,93,10.65,86,9.85,158,18.1,196,22.45,175,20.05,61,6.99,49,5.61,14,1.6,35010
35,11,704,41,5.82,18,2.56,83,11.79,75,10.65,110,15.63,145,20.6,126,17.9,65,9.23,31,4.4,10,1.42,35011
35,12,339,26,7.67,13,3.83,83,24.48,30,8.85,32,9.44,41,12.09,49,14.45,36,10.62,16,4.72,13,3.83,35012
35,13,295,31,10.51,9,3.05,67,22.71,27,9.15,23,7.8,27,9.15,54,18.31,26,8.81,20,6.78,11,3.73,35013
35,14,414,34,8.21,16,3.86,103,24.88,30,7.25,48,11.59,50,12.08,69,16.67,39,9.42,14,3.38,11,2.66,35014
35,15,737,30,4.07,14,1.9,95,12.89,53,7.19,136,18.45,163,22.12,152,20.62,57,7.73,23,3.12,14,1.9,35015
35,16,278,32,11.51,6,2.16,81,29.14,26,9.35,24,8.63,28,10.07,44,15.83,24,8.63,7,2.52,6,2.16,35016
35,17,632,32,5.06,19,3.01,69,10.92,50,7.91,114,18.04,132,20.89,112,17.72,48,7.59,38,6.01,18,2.85,35017
35,18,421,38,9.03,19,4.51,112,26.6,30,7.13,38,9.03,41,9.74,78,18.53,39,9.26,18,4.28,8,1.9,35018
35,19,356,43,12.08,15,4.21,88,24.72,34,9.55,31,8.71,38,10.67,51,14.33,31,8.71,12,3.37,13,3.65,35019
35,20,495,46,9.29,26,5.25,79,15.96,56,11.31,55,11.11,70,14.14,58,11.72,49,9.9,39,7.88,17,3.43,35020
35,21,551,34,6.17,19,3.45,88,15.97,57,10.34,75,13.61,91,16.52,91,16.52,63,11.43,20,3.63,13,2.36,35021
35,22,752,53,7.05,29,3.86,100,13.3,81,10.77,102,13.56,142,18.88,104,13.83,66,8.78,51,6.78,24,3.19,35022
35,23,631,36,5.71,23,3.65,81,12.84,63,9.98,96,15.21,111,17.59,107,16.96,53,8.4,44,6.97,17,2.69,35023
35,24,494,32,6.48,23,4.66,86,17.41,45,9.11,70,14.17,89,18.02,75,15.18,38,7.69,27,5.47,9,1.82,35024
35,25,595,18,3.03,10,1.68,42,7.06,55,9.24,114,19.16,143,24.03,124,20.84,46,7.73,30,5.04,13,2.18,35025
35,26,523,34,6.5,18,3.44,75,14.34,56,10.71,73,13.96,85,16.25,80,15.3,58,11.09,33,6.31,11,2.1,35026
35,27,557,39,7.0,20,3.59,82,14.72,68,12.21,81,14.54,96,17.24,68,12.21,61,10.95,30,5.39,12,2.15,35027
35,28,598,22,3.68,15,2.51,67,11.2,50,8.36,107,17.89,126,21.07,122,20.4,50,8.36,24,4.01,15,2.51,35028
35,29,486,31,6.38,16,3.29,71,14.61,55,11.32,63,12.96,90,18.52,70,14.4,53,10.91,26,5.35,11,2.26,35029
35,30,473,37,7.82,19,4.02,85,17.97,51,10.78,57,12.05,73,15.43,69,14.59,43,9.09,27,5.71,12,2.54,35030
35,31,570,33,5.79,18,3.16,76,13.33,68,11.93,72,12.63,103,18.07,76,13.33,74,12.98,37,6.49,13,2.28,35031
36,1,394,37,9.39,22,5.58,104,26.4,31,7.87,27,6.85,40,10.15,64,16.24,44,11.17,13,3.3,12,3.05,36001
36,2,527,54,10.25,26,4.93,114,21.63,44,8.35,60,11.39,62,11.76,73,13.85,62,11.76,16,3.04,16,3.04,36002
36,3,413,33,7.99,20,4.84,96,23.24,35,8.47,38,9.2,54,13.08,65,15.74,47,11.38,16,3.87,9,2.18,36003
36,4,405,47,11.6,26,6.42,85,20.99,40,9.88,27,6.67,46,11.36,66,16.3,40,9.88,12,2.96,16,3.95,36004
