ward,precinct,total,Marguerite Anne Quinn,Marguerite Anne Quinn Percent,Martha A. Mills,Martha A. Mills Percent,Patrick W. ''Pat'' O'Brien,Patrick W. ''Pat'' O'Brien Percent,Thomas ''TJ'' Loftus,Thomas ''TJ'' Loftus Percent,Susan Mary Matyus,Susan Mary Matyus Percent,John Martin Stalmack,John Martin Stalmack Percent,Phyllis F. Ringer-Taylor,Phyllis F. Ringer-Taylor Percent,precinct_id
43,32,97,17,17.53,54,55.67,7,7.22,3,3.09,5,5.15,6,6.19,5,5.15,43032
43,33,29,8,27.59,8,27.59,5,17.24,3,10.34,2,6.9,2,6.9,1,3.45,43033
43,34,20,4,20.0,7,35.0,2,10.0,1,5.0,1,5.0,4,20.0,1,5.0,43034
43,35,90,15,16.67,34,37.78,11,12.22,1,1.11,11,12.22,8,8.89,10,11.11,43035
43,36,70,12,17.14,24,34.29,11,15.71,2,2.86,7,10.0,10,14.29,4,5.71,43036
43,37,54,11,20.37,20,37.04,9,16.67,3,5.56,1,1.85,5,9.26,5,9.26,43037
43,38,61,14,22.95,19,31.15,10,16.39,3,4.92,4,6.56,9,14.75,2,3.28,43038
43,39,57,8,14.04,22,38.6,3,5.26,2,3.51,6,10.53,9,15.79,7,12.28,43039
43,40,32,2,6.25,9,28.13,3,9.38,1,3.13,12,37.5,4,12.5,1,3.13,43040
43,41,43,8,18.6,20,46.51,5,11.63,4,9.3,4,9.3,1,2.33,1,2.33,43041
43,42,99,16,16.16,40,40.4,15,15.15,4,4.04,12,12.12,10,10.1,2,2.02,43042
43,43,44,5,11.36,20,45.45,8,18.18,1,2.27,1,2.27,7,15.91,2,4.55,43043
43,44,64,12,18.75,27,42.19,7,10.94,3,4.69,8,12.5,3,4.69,4,6.25,43044
43,45,33,12,,12,,4,,0,,1,,3,,1,,43045
43,46,111,28,25.23,47,42.34,11,9.91,4,3.6,7,6.31,10,9.01,4,3.6,43046
43,47,87,13,14.94,30,34.48,7,8.05,5,5.75,6,6.9,19,21.84,7,8.05,43047
43,48,74,13,17.57,21,28.38,20,27.03,4,5.41,8,10.81,4,5.41,4,5.41,43048
43,49,82,20,24.39,28,34.15,13,15.85,3,3.66,4,4.88,11,13.41,3,3.66,43049
43,50,54,7,12.96,21,38.89,11,20.37,4,7.41,2,3.7,7,12.96,2,3.7,43050
43,51,100,24,24.0,23,23.0,23,23.0,7,7.0,7,7.0,4,4.0,12,12.0,43051
43,52,47,5,10.64,17,36.17,13,27.66,3,6.38,3,6.38,3,6.38,3,6.38,43052
43,53,97,25,25.77,19,19.59,22,22.68,3,3.09,9,9.28,14,14.43,5,5.15,43053
43,54,54,6,11.11,16,29.63,17,31.48,5,9.26,3,5.56,3,5.56,4,7.41,43054
43,55,97,18,18.56,24,24.74,12,12.37,8,8.25,2,2.06,10,10.31,23,23.71,43055
43,56,41,8,19.51,14,34.15,9,21.95,1,2.44,1,2.44,5,12.2,3,7.32,43056
43,57,50,8,16.0,20,40.0,5,10.0,8,16.0,2,4.0,6,12.0,1,2.0,43057
43,58,52,9,,28,,6,,2,,5,,2,,0,,43058
43,59,102,20,19.61,41,40.2,15,14.71,2,1.96,9,8.82,10,9.8,5,4.9,43059
44,1,93,11,11.83,39,41.94,14,15.05,7,7.53,5,5.38,9,9.68,8,8.6,44001
44,2,64,14,,22,,12,,0,,3,,12,,1,,44002
44,3,117,28,23.93,38,32.48,19,16.24,5,4.27,6,5.13,15,12.82,6,5.13,44003
44,4,130,24,18.46,42,32.31,21,16.15,5,3.85,9,6.92,25,19.23,4,3.08,44004
44,5,92,13,14.13,30,32.61,17,18.48,4,4.35,7,7.61,12,13.04,9,9.78,44005
44,6,71,14,19.72,33,46.48,10,14.08,1,1.41,6,8.45,5,7.04,2,2.82,44006
44,7,119,13,10.92,57,47.9,13,10.92,5,4.2,4,3.36,19,15.97,8,6.72,44007
44,8,43,13,30.23,11,25.58,9,20.93,5,11.63,1,2.33,2,4.65,2,4.65,44008
44,9,63,14,22.22,23,36.51,9,14.29,6,9.52,7,11.11,2,3.17,2,3.17,44009
44,10,41,9,21.95,12,29.27,6,14.63,4,9.76,1,2.44,8,19.51,1,2.44,44010
44,11,85,15,17.65,27,31.76,16,18.82,9,10.59,6,7.06,8,9.41,4,4.71,44011
44,12,56,11,19.64,16,28.57,10,17.86,4,7.14,2,3.57,11,19.64,2,3.57,44012
44,13,54,7,12.96,16,29.63,16,29.63,1,1.85,4,7.41,8,14.81,2,3.7,44013
44,14,74,16,21.62,19,25.68,17,22.97,5,6.76,2,2.7,13,17.57,2,2.7,44014
44,15,131,22,16.79,44,33.59,8,6.11,8,6.11,4,3.05,39,29.77,6,4.58,44015
44,16,78,12,15.38,24,30.77,21,26.92,1,1.28,5,6.41,11,14.1,4,5.13,44016
44,17,100,25,25.0,37,37.0,14,14.0,1,1.0,7,7.0,8,8.0,8,8.0,44017
44,18,66,14,21.21,16,24.24,11,16.67,5,7.58,3,4.55,12,18.18,5,7.58,44018
44,19,42,13,30.95,11,26.19,9,21.43,2,4.76,1,2.38,4,9.52,2,4.76,44019
44,20,55,13,,11,,12,,3,,4,,12,,0,,44020
44,21,87,14,16.09,33,37.93,21,24.14,3,3.45,3,3.45,7,8.05,6,6.9,44021
44,22,121,23,19.01,40,33.06,19,15.7,5,4.13,10,8.26,15,12.4,9,7.44,44022
44,23,61,11,18.03,24,39.34,8,13.11,3,4.92,5,8.2,8,13.11,2,3.28,44023
44,24,51,10,19.61,21,41.18,5,9.8,1,1.96,4,7.84,8,15.69,2,3.92,44024
44,25,71,14,,26,,17,,0,,4,,4,,6,,44025
44,26,52,8,15.38,19,36.54,10,19.23,2,3.85,6,11.54,4,7.69,3,5.77,44026
44,27,81,11,13.58,35,43.21,11,13.58,5,6.17,4,4.94,13,16.05,2,2.47,44027
44,28,62,20,32.26,19,30.65,6,9.68,8,12.9,4,6.45,4,6.45,1,1.61,44028
44,29,80,17,21.25,26,32.5,15,18.75,6,7.5,7,8.75,5,6.25,4,5.0,44029
44,30,70,12,17.14,25,35.71,12,17.14,5,7.14,3,4.29,7,10.0,6,8.57,44030
44,31,70,15,21.43,26,37.14,8,11.43,2,2.86,3,4.29,10,14.29,6,8.57,44031
44,32,60,12,20.0,19,31.67,12,20.0,1,1.67,2,3.33,12,20.0,2,3.33,44032
44,33,96,18,18.75,20,20.83,17,17.71,6,6.25,5,5.21,26,27.08,4,4.17,44033
44,34,57,13,22.81,17,29.82,17,29.82,1,1.75,4,7.02,3,5.26,2,3.51,44034
44,35,81,23,28.4,21,25.93,16,19.75,3,3.7,2,2.47,14,17.28,2,2.47,44035
44,36,54,13,,19,,9,,0,,5,,6,,2,,44036
44,37,122,21,17.21,29,23.77,21,17.21,10,8.2,12,9.84,24,19.67,5,4.1,44037
44,38,59,12,20.34,12,20.34,14,23.73,6,10.17,3,5.08,8,13.56,4,6.78,44038
44,39,72,16,22.22,13,18.06,14,19.44,7,9.72,5,6.94,13,18.06,4,5.56,44039
44,40,85,12,14.12,22,25.88,17,20.0,5,5.88,13,15.29,8,9.41,8,9.41,44040
44,41,59,16,27.12,18,30.51,14,23.73,2,3.39,2,3.39,6,10.17,1,1.69,44041
44,42,113,22,19.47,20,17.7,21,18.58,8,7.08,7,6.19,29,25.66,6,5.31,44042
44,43,90,19,21.11,21,23.33,19,21.11,7,7.78,6,6.67,13,14.44,5,5.56,44043
44,44,108,23,21.3,22,20.37,16,14.81,7,6.48,12,11.11,18,16.67,10,9.26,44044
44,45,100,24,24.0,20,20.0,22,22.0,8,8.0,10,10.0,11,11.0,5,5.0,44045
44,46,74,11,,37,,6,,0,,7,,9,,4,,44046
44,47,101,27,26.73,29,28.71,17,16.83,5,4.95,7,6.93,11,10.89,5,4.95,44047
44,48,82,12,14.63,24,29.27,17,20.73,5,6.1,2,2.44,17,20.73,5,6.1,44048
44,49,177,18,10.17,68,38.42,25,14.12,10,5.65,10,5.65,37,20.9,9,5.08,44049
44,50,76,13,17.11,12,15.79,19,25.0,9,11.84,9,11.84,10,13.16,4,5.26,44050
44,51,62,14,22.58,12,19.35,19,30.65,2,3.23,6,9.68,7,11.29,2,3.23,44051
45,1,77,16,20.78,10,12.99,22,28.57,2,2.6,8,10.39,18,23.38,1,1.3,45001
45,2,151,23,15.23,24,15.89,42,27.81,16,10.6,6,3.97,38,25.17,2,1.32,45002
45,3,230,27,11.74,10,4.35,60,26.09,24,10.43,7,3.04,98,42.61,4,1.74,45003
45,4,182,30,16.48,14,7.69,52,28.57,40,21.98,8,4.4,36,19.78,2,1.1,45004
45,5,160,34,21.25,20,12.5,39,24.38,38,23.75,8,5.0,19,11.88,2,1.25,45005
45,6,158,27,17.09,17,10.76,43,27.22,15,9.49,5,3.16,47,29.75,4,2.53,45006
45,7,84,20,23.81,11,13.1,20,23.81,9,10.71,9,10.71,11,13.1,4,4.76,45007
45,8,112,20,17.86,9,8.04,35,31.25,15,13.39,5,4.46,24,21.43,4,3.57,45008
45,9,161,34,21.12,12,7.45,44,27.33,21,13.04,6,3.73,35,21.74,9,5.59,45009
45,10,141,23,16.31,22,15.6,42,29.79,10,7.09,10,7.09,27,19.15,7,4.96,45010
45,11,114,26,22.81,9,7.89,31,27.19,16,14.04,6,5.26,22,19.3,4,3.51,45011
45,12,140,28,20.0,22,15.71,33,23.57,5,3.57,14,10.0,34,24.29,4,2.86,45012
45,13,222,27,12.16,16,7.21,31,13.96,7,3.15,12,5.41,123,55.41,6,2.7,45013
45,14,146,31,21.23,16,10.96,51,34.93,10,6.85,7,4.79,24,16.44,7,4.79,45014
45,15,159,38,,14,,39,,15,,4,,49,,0,,45015
45,16,130,24,18.46,10,7.69,28,21.54,4,3.08,11,8.46,49,37.69,4,3.08,45016
45,17,128,33,25.78,14,10.94,32,25.0,18,14.06,6,4.69,23,17.97,2,1.56,45017
45,18,153,19,12.42,16,10.46,42,27.45,16,10.46,3,1.96,50,32.68,7,4.58,45018
45,19,172,25,14.53,16,9.3,33,19.19,24,13.95,8,4.65,63,36.63,3,1.74,45019
45,20,125,27,21.6,11,8.8,40,32.0,8,6.4,11,8.8,25,20.0,3,2.4,45020
45,21,132,19,14.39,17,12.88,36,27.27,13,9.85,5,3.79,38,28.79,4,3.03,45021
45,22,119,28,23.53,9,7.56,23,19.33,14,11.76,13,10.92,31,26.05,1,0.84,45022
45,23,126,36,,8,,30,,18,,11,,23,,0,,45023
45,24,150,41,27.33,17,11.33,37,24.67,23,15.33,8,5.33,18,12.0,6,4.0,45024
45,25,148,26,17.57,11,7.43,43,29.05,6,4.05,7,4.73,53,35.81,2,1.35,45025
45,26,182,34,18.68,11,6.04,51,28.02,8,4.4,8,4.4,66,36.26,4,2.2,45026
45,27,109,23,,3,,31,,14,,8,,30,,0,,45027
45,28,125,28,22.4,12,9.6,39,31.2,4,3.2,6,4.8,31,24.8,5,4.0,45028
45,29,135,27,20.0,17,12.59,36,26.67,6,4.44,10,7.41,36,26.67,3,2.22,45029
45,30,154,31,20.13,9,5.84,39,25.32,20,12.99,5,3.25,48,31.17,2,1.3,45030
45,31,118,31,26.27,17,14.41,41,34.75,10,8.47,5,4.24,12,10.17,2,1.69,45031
45,32,69,17,,10,,19,,11,,5,,7,,0,,45032
45,33,124,20,16.13,18,14.52,36,29.03,16,12.9,5,4.03,25,20.16,4,3.23,45033
45,34,105,21,20.0,9,8.57,29,27.62,12,11.43,3,2.86,25,23.81,6,5.71,45034
45,35,130,24,18.46,14,10.77,24,18.46,18,13.85,8,6.15,40,30.77,2,1.54,45035
45,36,102,22,21.57,19,18.63,24,23.53,17,16.67,2,1.96,15,14.71,3,2.94,45036
45,37,112,28,25.0,10,8.93,39,34.82,10,8.93,13,11.61,10,8.93,2,1.79,45037
45,38,126,28,22.22,18,14.29,22,17.46,15,11.9,4,3.17,35,27.78,4,3.17,45038
45,39,160,37,23.13,14,8.75,30,18.75,8,5.0,10,6.25,58,36.25,3,1.88,45039
45,40,196,40,20.41,20,10.2,41,20.92,11,5.61,9,4.59,70,35.71,5,2.55,45040
45,41,76,16,21.05,16,21.05,19,25.0,9,11.84,8,10.53,6,7.89,2,2.63,45041
45,42,147,27,18.37,6,4.08,40,27.21,11,7.48,11,7.48,48,32.65,4,2.72,45042
45,43,114,31,27.19,18,15.79,21,18.42,8,7.02,2,1.75,31,27.19,3,2.63,45043
45,44,175,36,20.57,18,10.29,46,26.29,17,9.71,7,4.0,48,27.43,3,1.71,45044
45,45,90,23,25.56,18,20.0,18,20.0,4,4.44,11,12.22,15,16.67,1,1.11,45045
45,46,153,34,22.22,28,18.3,31,20.26,12,7.84,12,7.84,30,19.61,6,3.92,45046
45,47,120,25,20.83,10,8.33,24,20.0,7,5.83,10,8.33,43,35.83,1,0.83,45047
45,48,123,28,22.76,20,16.26,22,17.89,7,5.69,4,3.25,36,29.27,6,4.88,45048
45,49,145,33,22.76,17,11.72,42,28.97,14,9.66,9,6.21,25,17.24,5,3.45,45049
45,50,120,20,16.67,10,8.33,36,30.0,9,7.5,5,4.17,36,30.0,4,3.33,45050
45,51,124,32,25.81,8,6.45,47,37.9,15,12.1,7,5.65,12,9.68,3,2.42,45051
45,52,129,25,19.38,15,11.63,35,27.13,19,14.73,4,3.1,28,21.71,3,2.33,45052
45,53,94,12,12.77,11,11.7,22,23.4,9,9.57,6,6.38,32,34.04,2,2.13,45053
46,1,229,53,23.14,52,22.71,41,17.9,12,5.24,18,7.86,33,14.41,20,8.73,46001
46,2,119,32,26.89,36,30.25,16,13.45,4,3.36,6,5.04,15,12.61,10,8.4,46002
46,3,132,27,20.45,16,12.12,31,23.48,6,4.55,7,5.3,29,21.97,16,12.12,46003
46,4,114,34,29.82,23,20.18,22,19.3,4,3.51,8,7.02,15,13.16,8,7.02,46004
46,5,50,10,20.0,10,20.0,17,34.0,3,6.0,1,2.0,6,12.0,3,6.0,46005
46,6,103,19,18.45,21,20.39,27,26.21,6,5.83,5,4.85,13,12.62,12,11.65,46006
46,7,65,12,18.46,26,40.0,6,9.23,5,7.69,3,4.62,9,13.85,4,6.15,46007
46,8,92,29,31.52,10,10.87,21,22.83,6,6.52,5,5.43,15,16.3,6,6.52,46008
46,9,82,15,18.29,17,20.73,29,35.37,4,4.88,9,10.98,4,4.88,4,4.88,46009
46,10,65,13,20.0,19,29.23,13,20.0,7,10.77,5,7.69,1,1.54,7,10.77,46010
46,11,118,20,16.95,37,31.36,27,22.88,5,4.24,6,5.08,12,10.17,11,9.32,46011
46,12,78,16,20.51,23,29.49,8,10.26,8,10.26,2,2.56,9,11.54,12,15.38,46012
46,13,87,23,26.44,14,16.09,23,26.44,4,4.6,5,5.75,12,13.79,6,6.9,46013
46,14,62,14,22.58,21,33.87,11,17.74,5,8.06,2,3.23,4,6.45,5,8.06,46014
46,15,109,26,23.85,28,25.69,20,18.35,4,3.67,11,10.09,16,14.68,4,3.67,46015
46,16,78,8,10.26,24,30.77,11,14.1,7,8.97,6,7.69,18,23.08,4,5.13,46016
46,17,136,29,21.32,50,36.76,12,8.82,5,3.68,12,8.82,21,15.44,7,5.15,46017
46,18,145,33,22.76,47,32.41,20,13.79,8,5.52,8,5.52,15,10.34,14,9.66,46018
46,19,96,22,22.92,31,32.29,19,19.79,6,6.25,4,4.17,8,8.33,6,6.25,46019
46,20,81,13,,10,,19,,0,,7,,21,,11,,46020
46,21,23,9,,7,,2,,1,,0,,3,,1,,46021
46,22,66,17,25.76,11,16.67,16,24.24,6,9.09,7,10.61,5,7.58,4,6.06,46022
46,23,77,11,14.29,5,6.49,16,20.78,6,7.79,8,10.39,16,20.78,15,19.48,46023
46,24,51,7,13.73,20,39.22,10,19.61,3,5.88,3,5.88,3,5.88,5,9.8,46024
46,25,93,23,24.73,16,17.2,19,20.43,2,2.15,9,9.68,18,19.35,6,6.45,46025
46,26,91,22,24.18,15,16.48,19,20.88,8,8.79,6,6.59,9,9.89,12,13.19,46026
46,27,64,12,18.75,20,31.25,15,23.44,3,4.69,3,4.69,4,6.25,7,10.94,46027
46,28,90,23,25.56,19,21.11,14,15.56,7,7.78,10,11.11,11,12.22,6,6.67,46028
46,29,107,23,21.5,24,22.43,19,17.76,8,7.48,8,7.48,16,14.95,9,8.41,46029
46,30,139,27,19.42,29,20.86,31,22.3,7,5.04,16,11.51,13,9.35,16,11.51,46030
46,31,114,19,16.67,43,37.72,9,7.89,9,7.89,10,8.77,16,14.04,8,7.02,46031
46,32,74,21,28.38,17,22.97,13,17.57,10,13.51,4,5.41,7,9.46,2,2.7,46032
46,33,124,36,29.03,34,27.42,15,12.1,4,3.23,4,3.23,21,16.94,10,8.06,46033
46,34,111,22,19.82,33,29.73,23,20.72,5,4.5,4,3.6,12,10.81,12,10.81,46034
46,35,86,11,12.79,32,37.21,16,18.6,4,4.65,10,11.63,9,10.47,4,4.65,46035
46,36,117,30,25.64,27,23.08,27,23.08,4,3.42,10,8.55,14,11.97,5,4.27,46036
46,37,42,9,21.43,7,16.67,10,23.81,3,7.14,5,11.9,5,11.9,3,7.14,46037
46,38,107,25,23.36,13,12.15,25,23.36,6,5.61,6,5.61,23,21.5,9,8.41,46038
46,39,109,14,12.84,40,36.7,17,15.6,5,4.59,5,4.59,18,16.51,10,9.17,46039
46,40,79,22,27.85,10,12.66,15,18.99,4,5.06,4,5.06,19,24.05,5,6.33,46040
46,41,94,25,26.6,18,19.15,15,15.96,3,3.19,3,3.19,24,25.53,6,6.38,46041
46,42,77,19,24.68,11,14.29,17,22.08,6,7.79,8,10.39,7,9.09,9,11.69,46042
46,43,142,26,18.31,53,37.32,28,19.72,4,2.82,9,6.34,15,10.56,7,4.93,46043
46,44,90,24,26.67,19,21.11,21,23.33,5,5.56,3,3.33,5,5.56,13,14.44,46044
46,45,108,32,29.63,30,27.78,20,18.52,7,6.48,2,1.85,7,6.48,10,9.26,46045
46,46,98,29,29.59,11,11.22,20,20.41,5,5.1,4,4.08,16,16.33,13,13.27,46046
46,47,41,11,26.83,5,12.2,11,26.83,4,9.76,3,7.32,3,7.32,4,9.76,46047
47,1,134,31,23.13,19,14.18,30,22.39,5,3.73,8,5.97,34,25.37,7,5.22,47001
47,2,122,27,22.13,22,18.03,26,21.31,10,8.2,3,2.46,30,24.59,4,3.28,47002
47,3,96,23,23.96,21,21.88,19,19.79,2,2.08,6,6.25,21,21.88,4,4.17,47003
47,4,165,29,17.58,40,24.24,30,18.18,13,7.88,10,6.06,38,23.03,5,3.03,47004
47,5,117,17,14.53,38,32.48,13,11.11,3,2.56,4,3.42,37,31.62,5,4.27,47005
47,6,167,30,17.96,32,19.16,39,23.35,9,5.39,10,5.99,44,26.35,3,1.8,47006
47,7,130,35,26.92,30,23.08,18,13.85,6,4.62,9,6.92,27,20.77,5,3.85,47007
47,8,187,43,22.99,30,16.04,23,12.3,3,1.6,10,5.35,73,39.04,5,2.67,47008
47,9,116,16,13.79,17,14.66,24,20.69,9,7.76,9,7.76,36,31.03,5,4.31,47009
47,10,75,17,22.67,25,33.33,13,17.33,2,2.67,6,8.0,6,8.0,6,8.0,47010
47,11,228,38,16.67,17,7.46,42,18.42,10,4.39,7,3.07,100,43.86,14,6.14,47011
47,12,114,28,24.56,20,17.54,20,17.54,10,8.77,5,4.39,21,18.42,10,8.77,47012
47,13,217,45,20.74,67,30.88,35,16.13,12,5.53,10,4.61,40,18.43,8,3.69,47013
47,14,100,18,18.0,24,24.0,23,23.0,3,3.0,7,7.0,20,20.0,5,5.0,47014
47,15,118,19,16.1,26,22.03,11,9.32,4,3.39,8,6.78,41,34.75,9,7.63,47015
47,16,146,29,19.86,46,31.51,25,17.12,6,4.11,9,6.16,24,16.44,7,4.79,47016
47,17,142,20,14.08,22,15.49,35,24.65,16,11.27,12,8.45,31,21.83,6,4.23,47017
47,18,135,32,23.7,35,25.93,18,13.33,4,2.96,6,4.44,38,28.15,2,1.48,47018
47,19,221,26,11.76,44,19.91,33,14.93,8,3.62,9,4.07,96,43.44,5,2.26,47019
47,20,151,23,15.23,49,32.45,23,15.23,4,2.65,4,2.65,45,29.8,3,1.99,47020
47,21,154,19,12.34,43,27.92,26,16.88,9,5.84,9,5.84,45,29.22,3,1.95,47021
47,22,164,23,14.02,51,31.1,28,17.07,8,4.88,14,8.54,36,21.95,4,2.44,47022
47,23,54,7,12.96,12,22.22,8,14.81,2,3.7,4,7.41,19,35.19,2,3.7,47023
47,24,104,25,24.04,28,26.92,19,18.27,6,5.77,3,2.88,18,17.31,5,4.81,47024
47,25,149,27,18.12,47,31.54,26,17.45,3,2.01,7,4.7,30,20.13,9,6.04,47025
47,26,146,27,18.49,46,31.51,24,16.44,16,10.96,10,6.85,18,12.33,5,3.42,47026
47,27,102,12,11.76,33,32.35,17,16.67,7,6.86,6,5.88,21,20.59,6,5.88,47027
47,28,205,29,14.15,46,22.44,36,17.56,8,3.9,9,4.39,73,35.61,4,1.95,47028
47,29,133,24,18.05,37,27.82,24,18.05,8,6.02,9,6.77,27,20.3,4,3.01,47029
47,30,143,16,11.19,28,19.58,25,17.48,3,2.1,9,6.29,50,34.97,12,8.39,47030
47,31,128,22,17.19,40,31.25,17,13.28,5,3.91,13,10.16,23,17.97,8,6.25,47031
47,32,134,26,19.4,44,32.84,22,16.42,8,5.97,7,5.22,25,18.66,2,1.49,47032
47,33,137,23,16.79,28,20.44,20,14.6,9,6.57,11,8.03,41,29.93,5,3.65,47033
47,34,149,26,17.45,37,24.83,19,12.75,4,2.68,10,6.71,42,28.19,11,7.38,47034
47,35,183,39,21.31,47,25.68,31,16.94,11,6.01,14,7.65,36,19.67,5,2.73,47035
47,36,172,37,21.51,55,31.98,18,10.47,8,4.65,10,5.81,37,21.51,7,4.07,47036
47,37,172,41,23.84,39,22.67,34,19.77,1,0.58,13,7.56,38,22.09,6,3.49,47037
47,38,154,20,12.99,74,48.05,18,11.69,2,1.3,6,3.9,31,20.13,3,1.95,47038
47,39,130,32,24.62,28,21.54,14,10.77,5,3.85,6,4.62,37,28.46,8,6.15,47039
47,40,89,19,21.35,34,38.2,14,15.73,4,4.49,6,6.74,10,11.24,2,2.25,47040
47,41,248,39,15.73,65,26.21,21,8.47,9,3.63,9,3.63,95,38.31,10,4.03,47041
47,42,100,18,18.0,34,34.0,18,18.0,4,4.0,6,6.0,17,17.0,3,3.0,47042
47,43,92,20,21.74,13,14.13,15,16.3,5,5.43,7,7.61,30,32.61,2,2.17,47043
47,44,109,24,22.02,23,21.1,26,23.85,9,8.26,9,8.26,15,13.76,3,2.75,47044
47,45,135,17,12.59,40,29.63,32,23.7,5,3.7,11,8.15,24,17.78,6,4.44,47045
47,46,93,22,23.66,23,24.73,26,27.96,5,5.38,8,8.6,8,8.6,1,1.08,47046
47,47,119,16,,26,,38,,0,,6,,27,,6,,47047
47,48,35,10,28.57,4,11.43,8,22.86,4,11.43,3,8.57,5,14.29,1,2.86,47048
47,49,69,15,21.74,14,20.29,16,23.19,3,4.35,3,4.35,14,20.29,4,5.8,47049
47,50,91,19,,15,,22,,6,,3,,26,,0,,47050
47,51,91,25,27.47,21,23.08,20,21.98,6,6.59,2,2.2,11,12.09,6,6.59,47051
47,52,36,7,,6,,9,,2,,4,,8,,0,,47052
48,1,103,25,24.27,35,33.98,21,20.39,3,2.91,9,8.74,5,4.85,5,4.85,48001
48,2,122,20,16.39,27,22.13,25,20.49,5,4.1,9,7.38,16,13.11,20,16.39,48002
48,3,139,31,22.3,41,29.5,23,16.55,6,4.32,9,6.47,15,10.79,14,10.07,48003
48,4,121,26,21.49,35,28.93,20,16.53,5,4.13,7,5.79,16,13.22,12,9.92,48004
48,5,146,29,19.86,60,41.1,21,14.38,10,6.85,8,5.48,13,8.9,5,3.42,48005
48,6,140,35,25.0,27,19.29,36,25.71,5,3.57,9,6.43,13,9.29,15,10.71,48006
48,7,99,9,9.09,51,51.52,20,20.2,6,6.06,5,5.05,4,4.04,4,4.04,48007
48,8,86,19,22.09,24,27.91,15,17.44,3,3.49,8,9.3,10,11.63,7,8.14,48008
48,9,122,32,26.23,30,24.59,25,20.49,2,1.64,7,5.74,12,9.84,14,11.48,48009
48,10,63,14,22.22,25,39.68,7,11.11,2,3.17,4,6.35,8,12.7,3,4.76,48010
48,11,177,17,9.6,86,48.59,58,32.77,3,1.69,6,3.39,4,2.26,3,1.69,48011
48,12,80,11,13.75,33,41.25,12,15.0,3,3.75,5,6.25,10,12.5,6,7.5,48012
48,13,93,18,19.35,34,36.56,23,24.73,4,4.3,3,3.23,8,8.6,3,3.23,48013
48,14,130,33,25.38,22,16.92,21,16.15,2,1.54,8,6.15,37,28.46,7,5.38,48014
48,15,46,13,,18,,8,,3,,0,,4,,0,,48015
48,16,81,15,18.52,16,19.75,16,19.75,2,2.47,7,8.64,18,22.22,7,8.64,48016
48,17,108,19,17.59,39,36.11,18,16.67,1,0.93,7,6.48,9,8.33,15,13.89,48017
48,18,70,19,27.14,19,27.14,15,21.43,2,2.86,3,4.29,4,5.71,8,11.43,48018
48,19,122,11,9.02,36,29.51,60,49.18,3,2.46,6,4.92,3,2.46,3,2.46,48019
48,20,75,6,8.0,31,41.33,27,36.0,1,1.33,3,4.0,5,6.67,2,2.67,48020
48,21,43,8,,6,,10,,0,,1,,9,,9,,48021
48,22,176,39,22.16,56,31.82,31,17.61,9,5.11,7,3.98,15,8.52,19,10.8,48022
48,23,112,23,20.54,27,24.11,21,18.75,8,7.14,7,6.25,14,12.5,12,10.71,48023
48,24,105,26,24.76,10,9.52,34,32.38,5,4.76,7,6.67,10,9.52,13,12.38,48024
48,25,112,30,26.79,26,23.21,17,15.18,10,8.93,2,1.79,10,8.93,17,15.18,48025
48,26,107,12,11.21,41,38.32,17,15.89,3,2.8,13,12.15,6,5.61,15,14.02,48026
48,27,70,15,21.43,8,11.43,21,30.0,3,4.29,5,7.14,12,17.14,6,8.57,48027
48,28,128,23,17.97,61,47.66,18,14.06,5,3.91,5,3.91,6,4.69,10,7.81,48028
48,29,95,30,31.58,19,20.0,16,16.84,2,2.11,10,10.53,15,15.79,3,3.16,48029
48,30,113,22,,45,,22,,0,,9,,4,,11,,48030
48,31,92,17,18.48,21,22.83,29,31.52,3,3.26,2,2.17,10,10.87,10,10.87,48031
48,32,72,10,13.89,27,37.5,14,19.44,4,5.56,6,8.33,5,6.94,6,8.33,48032
48,33,139,40,28.78,38,27.34,24,17.27,12,8.63,8,5.76,10,7.19,7,5.04,48033
48,34,34,8,23.53,3,8.82,5,14.71,2,5.88,2,5.88,9,26.47,5,14.71,48034
48,35,75,17,22.67,27,36.0,12,16.0,4,5.33,5,6.67,5,6.67,5,6.67,48035
48,36,116,34,29.31,26,22.41,21,18.1,5,4.31,11,9.48,9,7.76,10,8.62,48036
48,37,66,9,13.64,18,27.27,26,39.39,2,3.03,2,3.03,4,6.06,5,7.58,48037
48,38,201,38,18.91,96,47.76,43,21.39,10,4.98,6,2.99,6,2.99,2,1.0,48038
48,39,91,21,23.08,23,25.27,14,15.38,6,6.59,5,5.49,15,16.48,7,7.69,48039
48,40,58,8,13.79,15,25.86,14,24.14,1,1.72,4,6.9,11,18.97,5,8.62,48040
48,41,66,15,22.73,16,24.24,16,24.24,4,6.06,5,7.58,6,9.09,4,6.06,48041
48,42,99,13,13.13,41,41.41,8,8.08,7,7.07,13,13.13,8,8.08,9,9.09,48042
48,43,136,19,13.97,49,36.03,41,30.15,6,4.41,13,9.56,6,4.41,2,1.47,48043
48,44,88,12,13.64,35,39.77,22,25.0,2,2.27,6,6.82,6,6.82,5,5.68,48044
48,45,89,17,19.1,23,25.84,22,24.72,2,2.25,9,10.11,9,10.11,7,7.87,48045
48,46,86,20,23.26,20,23.26,18,20.93,2,2.33,8,9.3,4,4.65,14,16.28,48046
