ward,precinct,total,Dean T. Maragos,Dean T. Maragos Percent,Debra Shore,Debra Shore Percent,Patricia Horton,Patricia Horton Percent,Terrence J. O'Brien,Terrence J. O'Brien Percent,James ''Jim'' Harris,James ''Jim'' Harris Percent,Barrett F. Pedersen,Barrett F. Pedersen Percent,Boguslaw ''Bogie'' Stefanski,Boguslaw ''Bogie'' Stefanski Percent,"Lewis W. Powell, III","Lewis W. Powell, III Percent",Frank Avila,Frank Avila Percent,precinct_id
18,3,341,23,6.74,30,8.8,31,9.09,75,21.99,40,11.73,22,6.45,41,12.02,16,4.69,63,18.48,18003
18,4,566,23,4.06,101,17.84,84,14.84,71,12.54,97,17.14,31,5.48,10,1.77,98,17.31,51,9.01,18004
18,5,308,18,5.84,56,18.18,51,16.56,30,9.74,57,18.51,16,5.19,6,1.95,47,15.26,27,8.77,18005
18,6,340,21,6.18,22,6.47,26,7.65,78,22.94,60,17.65,35,10.29,22,6.47,30,8.82,46,13.53,18006
18,7,288,18,6.25,44,15.28,40,13.89,51,17.71,41,14.24,14,4.86,8,2.78,40,13.89,32,11.11,18007
18,8,171,12,7.02,24,14.04,27,15.79,30,17.54,22,12.87,12,7.02,1,0.58,27,15.79,16,9.36,18008
18,9,487,25,5.13,84,17.25,81,16.63,52,10.68,78,16.02,25,5.13,11,2.26,80,16.43,51,10.47,18009
18,10,665,29,4.36,100,15.04,111,16.69,65,9.77,119,17.89,32,4.81,15,2.26,133,20.0,61,9.17,18010
18,11,394,27,6.85,53,13.45,45,11.42,75,19.04,54,13.71,36,9.14,11,2.79,45,11.42,48,12.18,18011
18,12,575,39,6.78,92,16.0,111,19.3,69,12.0,93,16.17,27,4.7,11,1.91,79,13.74,54,9.39,18012
18,13,487,23,4.72,77,15.81,71,14.58,65,13.35,68,13.96,28,5.75,13,2.67,89,18.28,53,10.88,18013
18,14,520,27,5.19,88,16.92,95,18.27,60,11.54,79,15.19,28,5.38,5,0.96,83,15.96,55,10.58,18014
18,15,219,24,10.96,23,10.5,32,14.61,29,13.24,26,11.87,13,5.94,17,7.76,15,6.85,40,18.26,18015
18,16,465,23,4.95,78,16.77,83,17.85,49,10.54,82,17.63,23,4.95,8,1.72,81,17.42,38,8.17,18016
18,17,345,15,4.35,36,10.43,45,13.04,54,15.65,64,18.55,31,8.99,11,3.19,49,14.2,40,11.59,18017
18,18,482,39,8.09,80,16.6,80,16.6,45,9.34,93,19.29,24,4.98,7,1.45,67,13.9,47,9.75,18018
18,19,522,34,6.51,80,15.33,78,14.94,60,11.49,92,17.62,29,5.56,5,0.96,87,16.67,57,10.92,18019
18,20,435,23,5.29,70,16.09,79,18.16,61,14.02,78,17.93,17,3.91,7,1.61,64,14.71,36,8.28,18020
18,21,599,25,4.17,99,16.53,92,15.36,84,14.02,84,14.02,39,6.51,15,2.5,97,16.19,64,10.68,18021
18,22,503,16,3.18,84,16.7,94,18.69,52,10.34,91,18.09,30,5.96,12,2.39,82,16.3,42,8.35,18022
18,23,365,20,5.48,63,17.26,59,16.16,50,13.7,53,14.52,24,6.58,4,1.1,58,15.89,34,9.32,18023
18,24,528,37,7.01,82,15.53,100,18.94,38,7.2,90,17.05,23,4.36,3,0.57,88,16.67,67,12.69,18024
18,25,173,13,7.51,32,18.5,28,16.18,16,9.25,33,19.08,5,2.89,2,1.16,32,18.5,12,6.94,18025
18,26,368,20,5.43,59,16.03,64,17.39,32,8.7,58,15.76,14,3.8,3,0.82,73,19.84,45,12.23,18026
18,27,338,19,5.62,52,15.38,51,15.09,47,13.91,60,17.75,21,6.21,7,2.07,57,16.86,24,7.1,18027
18,28,546,45,8.24,40,7.33,47,8.61,131,23.99,74,13.55,54,9.89,50,9.16,19,3.48,86,15.75,18028
18,29,451,37,8.2,59,13.08,65,14.41,63,13.97,64,14.19,19,4.21,27,5.99,62,13.75,55,12.2,18029
18,30,284,13,4.58,40,14.08,57,20.07,24,8.45,58,20.42,14,4.93,1,0.35,54,19.01,23,8.1,18030
18,31,324,19,5.86,62,19.14,60,18.52,37,11.42,53,16.36,11,3.4,7,2.16,36,11.11,39,12.04,18031
18,32,545,41,7.52,98,17.98,104,19.08,35,6.42,106,19.45,19,3.49,6,1.1,88,16.15,48,8.81,18032
18,33,335,22,6.57,69,20.6,63,18.81,37,11.04,45,13.43,22,6.57,3,0.9,44,13.13,30,8.96,18033
18,34,658,33,5.02,93,14.13,119,18.09,65,9.88,131,19.91,34,5.17,8,1.22,120,18.24,55,8.36,18034
18,35,534,28,5.24,75,14.04,90,16.85,74,13.86,79,14.79,27,5.06,12,2.25,91,17.04,58,10.86,18035
18,36,330,21,6.36,45,13.64,48,14.55,53,16.06,42,12.73,23,6.97,16,4.85,45,13.64,37,11.21,18036
18,37,305,16,5.25,54,17.7,47,15.41,39,12.79,52,17.05,23,7.54,6,1.97,40,13.11,28,9.18,18037
18,38,546,29,5.31,91,16.67,113,20.7,37,6.78,102,18.68,21,3.85,8,1.47,82,15.02,63,11.54,18038
18,39,288,20,6.94,55,19.1,46,15.97,33,11.46,46,15.97,12,4.17,11,3.82,32,11.11,33,11.46,18039
18,40,549,28,5.1,72,13.11,104,18.94,52,9.47,93,16.94,32,5.83,7,1.28,98,17.85,63,11.48,18040
18,41,457,31,6.78,42,9.19,40,8.75,103,22.54,59,12.91,40,8.75,37,8.1,31,6.78,74,16.19,18041
18,42,239,11,4.6,47,19.67,38,15.9,27,11.3,40,16.74,12,5.02,4,1.67,35,14.64,25,10.46,18042
18,43,257,24,9.34,29,11.28,32,12.45,42,16.34,30,11.67,11,4.28,14,5.45,28,10.89,47,18.29,18043
18,44,201,19,9.45,30,14.93,28,13.93,30,14.93,27,13.43,11,5.47,8,3.98,26,12.94,22,10.95,18044
18,45,517,30,5.8,95,18.38,94,18.18,37,7.16,82,15.86,21,4.06,11,2.13,94,18.18,53,10.25,18045
18,46,517,34,6.58,90,17.41,76,14.7,66,12.77,86,16.63,38,7.35,4,0.77,80,15.47,43,8.32,18046
18,47,258,11,4.26,43,16.67,50,19.38,31,12.02,42,16.28,23,8.91,4,1.55,43,16.67,11,4.26,18047
18,48,231,23,9.96,21,9.09,20,8.66,53,22.94,31,13.42,27,11.69,8,3.46,9,3.9,39,16.88,18048
18,49,284,10,3.52,35,12.32,52,18.31,32,11.27,56,19.72,20,7.04,3,1.06,53,18.66,23,8.1,18049
18,50,407,20,4.91,52,12.78,52,12.78,59,14.5,91,22.36,37,9.09,10,2.46,62,15.23,24,5.9,18050
18,51,555,36,6.49,99,17.84,98,17.66,52,9.37,100,18.02,21,3.78,7,1.26,77,13.87,65,11.71,18051
18,52,450,30,6.67,57,12.67,86,19.11,49,10.89,88,19.56,28,6.22,4,0.89,72,16.0,36,8.0,18052
18,53,343,17,4.96,55,16.03,66,19.24,33,9.62,63,18.37,17,4.96,5,1.46,54,15.74,33,9.62,18053
18,54,438,20,4.57,70,15.98,67,15.3,40,9.13,74,16.89,18,4.11,5,1.14,94,21.46,50,11.42,18054
18,55,431,34,7.89,30,6.96,30,6.96,97,22.51,53,12.3,33,7.66,40,9.28,30,6.96,84,19.49,18055
18,56,304,20,6.58,47,15.46,49,16.12,46,15.13,39,12.83,18,5.92,12,3.95,24,7.89,49,16.12,18056
18,57,335,21,6.27,32,9.55,33,9.85,55,16.42,61,18.21,32,9.55,6,1.79,32,9.55,63,18.81,18057
18,58,356,21,5.9,67,18.82,45,12.64,43,12.08,66,18.54,17,4.78,6,1.69,58,16.29,33,9.27,18058
18,59,276,12,4.35,41,14.86,47,17.03,32,11.59,46,16.67,18,6.52,5,1.81,48,17.39,27,9.78,18059
18,60,488,35,7.17,64,13.11,70,14.34,68,13.93,87,17.83,32,6.56,5,1.02,78,15.98,49,10.04,18060
18,61,456,31,6.8,88,19.3,66,14.47,48,10.53,71,15.57,33,7.24,5,1.1,66,14.47,48,10.53,18061
18,62,290,16,5.52,29,10.0,28,9.66,54,18.62,46,15.86,23,7.93,13,4.48,32,11.03,49,16.9,18062
19,1,723,151,20.89,31,4.29,44,6.09,223,30.84,135,18.67,22,3.04,38,5.26,15,2.07,64,8.85,19001
19,2,574,84,14.63,96,16.72,64,11.15,115,20.03,87,15.16,17,2.96,18,3.14,47,8.19,46,8.01,19002
19,3,540,89,16.48,34,6.3,41,7.59,168,31.11,84,15.56,25,4.63,38,7.04,9,1.67,52,9.63,19003
19,4,547,85,15.54,38,6.95,48,8.78,148,27.06,85,15.54,17,3.11,41,7.5,20,3.66,65,11.88,19004
19,5,690,90,13.04,110,15.94,79,11.45,128,18.55,103,14.93,19,2.75,17,2.46,72,10.43,72,10.43,19005
19,6,485,66,13.61,40,8.25,47,9.69,138,28.45,57,11.75,26,5.36,35,7.22,16,3.3,60,12.37,19006
19,7,594,94,15.82,58,9.76,59,9.93,180,30.3,85,14.31,21,3.54,29,4.88,18,3.03,50,8.42,19007
19,8,451,88,19.51,26,5.76,30,6.65,135,29.93,86,19.07,17,3.77,26,5.76,5,1.11,38,8.43,19008
19,9,442,67,15.16,29,6.56,36,8.14,129,29.19,61,13.8,28,6.33,33,7.47,10,2.26,49,11.09,19009
19,10,854,114,13.35,131,15.34,86,10.07,186,21.78,137,16.04,25,2.93,40,4.68,69,8.08,66,7.73,19010
19,11,694,116,16.71,46,6.63,51,7.35,198,28.53,118,17.0,38,5.48,52,7.49,22,3.17,53,7.64,19011
19,12,632,133,21.04,37,5.85,41,6.49,189,29.91,130,20.57,16,2.53,37,5.85,7,1.11,42,6.65,19012
19,13,490,68,13.88,75,15.31,70,14.29,67,13.67,86,17.55,12,2.45,6,1.22,63,12.86,43,8.78,19013
19,14,401,69,17.21,23,5.74,33,8.23,115,28.68,68,16.96,22,5.49,24,5.99,9,2.24,38,9.48,19014
19,15,398,63,15.83,35,8.79,37,9.3,113,28.39,55,13.82,20,5.03,24,6.03,11,2.76,40,10.05,19015
19,16,832,186,22.36,38,4.57,38,4.57,250,30.05,187,22.48,37,4.45,36,4.33,12,1.44,48,5.77,19016
19,17,642,119,18.54,52,8.1,41,6.39,188,29.28,102,15.89,15,2.34,41,6.39,22,3.43,62,9.66,19017
19,18,825,147,17.82,102,12.36,46,5.58,226,27.39,146,17.7,25,3.03,30,3.64,51,6.18,52,6.3,19018
19,19,638,95,14.89,107,16.77,48,7.52,152,23.82,73,11.44,25,3.92,29,4.55,52,8.15,57,8.93,19019
19,20,510,49,9.61,105,20.59,72,14.12,83,16.27,71,13.92,12,2.35,14,2.75,52,10.2,52,10.2,19020
19,21,485,86,17.73,38,7.84,39,8.04,147,30.31,69,14.23,16,3.3,26,5.36,16,3.3,48,9.9,19021
19,22,709,116,16.36,114,16.08,55,7.76,172,24.26,109,15.37,22,3.1,25,3.53,39,5.5,57,8.04,19022
19,23,710,127,17.89,62,8.73,51,7.18,226,31.83,116,16.34,21,2.96,45,6.34,15,2.11,47,6.62,19023
19,24,546,97,17.77,40,7.33,37,6.78,164,30.04,96,17.58,25,4.58,29,5.31,8,1.47,50,9.16,19024
19,25,768,109,14.19,131,17.06,66,8.59,181,23.57,96,12.5,29,3.78,37,4.82,59,7.68,60,7.81,19025
19,26,692,108,15.61,73,10.55,52,7.51,184,26.59,124,17.92,17,2.46,43,6.21,36,5.2,55,7.95,19026
19,27,319,26,8.15,68,21.32,51,15.99,52,16.3,45,14.11,10,3.13,16,5.02,26,8.15,25,7.84,19027
19,28,668,86,12.87,112,16.77,100,14.97,90,13.47,113,16.92,19,2.84,18,2.69,68,10.18,62,9.28,19028
19,29,494,80,16.19,35,7.09,40,8.1,147,29.76,72,14.57,23,4.66,34,6.88,9,1.82,54,10.93,19029
19,30,501,85,16.97,28,5.59,41,8.18,156,31.14,79,15.77,29,5.79,26,5.19,11,2.2,46,9.18,19030
19,31,606,86,14.19,85,14.03,55,9.08,164,27.06,81,13.37,19,3.14,24,3.96,31,5.12,61,10.07,19031
19,32,831,167,20.1,42,5.05,61,7.34,248,29.84,166,19.98,29,3.49,41,4.93,11,1.32,66,7.94,19032
19,33,629,95,15.1,41,6.52,44,7.0,188,29.89,112,17.81,33,5.25,41,6.52,17,2.7,58,9.22,19033
19,34,672,104,15.48,79,11.76,53,7.89,190,28.27,98,14.58,31,4.61,35,5.21,31,4.61,51,7.59,19034
19,35,664,91,13.7,96,14.46,54,8.13,170,25.6,97,14.61,18,2.71,17,2.56,56,8.43,65,9.79,19035
19,36,364,14,3.85,78,21.43,63,17.31,49,13.46,38,10.44,15,4.12,16,4.4,48,13.19,43,11.81,19036
19,37,623,95,15.25,99,15.89,64,10.27,131,21.03,107,17.17,17,2.73,22,3.53,38,6.1,50,8.03,19037
19,38,241,15,6.22,61,25.31,32,13.28,31,12.86,28,11.62,6,2.49,9,3.73,34,14.11,25,10.37,19038
19,39,308,48,15.58,47,15.26,32,10.39,47,15.26,63,20.45,10,3.25,6,1.95,30,9.74,25,8.12,19039
19,40,565,67,11.86,92,16.28,48,8.5,138,24.42,77,13.63,15,2.65,30,5.31,32,5.66,66,11.68,19040
19,41,442,68,15.38,29,6.56,37,8.37,125,28.28,54,12.22,27,6.11,42,9.5,8,1.81,52,11.76,19041
19,42,427,28,6.56,70,16.39,63,14.75,79,18.5,59,13.82,21,4.92,13,3.04,56,13.11,38,8.9,19042
19,43,561,48,8.56,106,18.89,87,15.51,55,9.8,96,17.11,15,2.67,5,0.89,92,16.4,57,10.16,19043
19,44,466,61,13.09,32,6.87,36,7.73,140,30.04,76,16.31,31,6.65,36,7.73,10,2.15,44,9.44,19044
19,45,740,149,20.14,55,7.43,52,7.03,213,28.78,129,17.43,29,3.92,39,5.27,12,1.62,62,8.38,19045
19,46,863,163,18.89,44,5.1,57,6.6,286,33.14,157,18.19,26,3.01,44,5.1,16,1.85,70,8.11,19046
19,47,433,53,12.24,60,13.86,57,13.16,75,17.32,86,19.86,14,3.23,10,2.31,46,10.62,32,7.39,19047
19,48,409,55,13.45,60,14.67,69,16.87,55,13.45,85,20.78,7,1.71,3,0.73,47,11.49,28,6.85,19048
19,49,836,97,11.6,129,15.43,101,12.08,133,15.91,149,17.82,26,3.11,18,2.15,112,13.4,71,8.49,19049
19,50,544,71,13.05,88,16.18,71,13.05,72,13.24,106,19.49,17,3.13,8,1.47,69,12.68,42,7.72,19050
19,51,554,94,16.97,42,7.58,42,7.58,162,29.24,89,16.06,30,5.42,37,6.68,12,2.17,46,8.3,19051
19,52,405,60,14.81,30,7.41,32,7.9,105,25.93,64,15.8,23,5.68,36,8.89,12,2.96,43,10.62,19052
19,53,631,105,16.64,52,8.24,58,9.19,181,28.68,98,15.53,19,3.01,35,5.55,20,3.17,63,9.98,19053
19,54,412,61,14.81,36,8.74,37,8.98,117,28.4,56,13.59,12,2.91,32,7.77,10,2.43,51,12.38,19054
19,55,569,85,14.94,52,9.14,43,7.56,159,27.94,90,15.82,27,4.75,47,8.26,12,2.11,54,9.49,19055
19,56,777,105,13.51,105,13.51,73,9.4,163,20.98,101,13.0,22,2.83,48,6.18,72,9.27,88,11.33,19056
19,57,729,72,9.88,142,19.48,96,13.17,149,20.44,81,11.11,18,2.47,25,3.43,58,7.96,88,12.07,19057
19,58,677,119,17.58,39,5.76,55,8.12,201,29.69,136,20.09,33,4.87,42,6.2,5,0.74,47,6.94,19058
19,59,656,98,14.94,36,5.49,59,8.99,199,30.34,98,14.94,30,4.57,51,7.77,16,2.44,69,10.52,19059
19,60,521,74,14.2,80,15.36,80,15.36,74,14.2,103,19.77,13,2.5,6,1.15,47,9.02,44,8.45,19060
19,61,849,160,18.85,70,8.24,46,5.42,263,30.98,159,18.73,29,3.42,33,3.89,14,1.65,75,8.83,19061
19,62,646,132,20.43,48,7.43,36,5.57,203,31.42,115,17.8,15,2.32,26,4.02,15,2.32,56,8.67,19062
19,63,458,69,15.07,69,15.07,54,11.79,90,19.65,92,20.09,8,1.75,8,1.75,42,9.17,26,5.68,19063
19,64,761,89,11.7,128,16.82,98,12.88,141,18.53,122,16.03,10,1.31,18,2.37,76,9.99,79,10.38,19064
19,65,523,59,11.28,95,18.16,71,13.58,88,16.83,65,12.43,20,3.82,17,3.25,61,11.66,47,8.99,19065
19,66,826,97,11.74,123,14.89,113,13.68,116,14.04,169,20.46,20,2.42,15,1.82,103,12.47,70,8.47,19066
19,67,115,17,14.78,18,15.65,8,6.96,35,30.43,13,11.3,3,2.61,3,2.61,8,6.96,10,8.7,19067
20,1,297,24,8.08,56,18.86,44,14.81,24,8.08,44,14.81,18,6.06,5,1.68,44,14.81,38,12.79,20001
20,2,270,20,7.41,47,17.41,40,14.81,20,7.41,63,23.33,23,8.52,2,0.74,26,9.63,29,10.74,20002
20,3,300,18,6.0,53,17.67,52,17.33,29,9.67,57,19.0,24,8.0,2,0.67,37,12.33,28,9.33,20003
20,4,232,27,11.64,15,6.47,30,12.93,39,16.81,21,9.05,17,7.33,12,5.17,13,5.6,58,25.0,20004
20,5,193,19,9.84,31,16.06,31,16.06,17,8.81,41,21.24,7,3.63,6,3.11,23,11.92,18,9.33,20005
20,6,329,17,5.17,43,13.07,57,17.33,19,5.78,67,20.36,38,11.55,3,0.91,30,9.12,55,16.72,20006
20,7,128,5,3.91,20,15.63,24,18.75,16,12.5,18,14.06,7,5.47,2,1.56,19,14.84,17,13.28,20007
20,8,107,10,9.35,13,12.15,18,16.82,14,13.08,9,8.41,5,4.67,4,3.74,4,3.74,30,28.04,20008
20,9,299,20,6.69,51,17.06,48,16.05,35,11.71,51,17.06,17,5.69,3,1.0,40,13.38,34,11.37,20009
20,10,239,16,6.69,44,18.41,41,17.15,19,7.95,51,21.34,16,6.69,4,1.67,28,11.72,20,8.37,20010
20,11,173,16,9.25,38,21.97,27,15.61,17,9.83,23,13.29,14,8.09,8,4.62,19,10.98,11,6.36,20011
20,12,184,9,4.89,33,17.93,33,17.93,12,6.52,34,18.48,13,7.07,4,2.17,26,14.13,20,10.87,20012
20,13,315,21,6.67,56,17.78,46,14.6,29,9.21,56,17.78,23,7.3,7,2.22,42,13.33,35,11.11,20013
20,14,486,32,6.58,95,19.55,81,16.67,33,6.79,76,15.64,33,6.79,10,2.06,68,13.99,58,11.93,20014
20,15,226,29,12.83,18,7.96,21,9.29,26,11.5,27,11.95,14,6.19,12,5.31,17,7.52,62,27.43,20015
20,16,411,31,7.54,70,17.03,69,16.79,32,7.79,79,19.22,17,4.14,9,2.19,60,14.6,44,10.71,20016
20,17,196,11,5.61,45,22.96,32,16.33,14,7.14,29,14.8,7,3.57,7,3.57,32,16.33,19,9.69,20017
20,18,290,21,7.24,58,20.0,55,18.97,25,8.62,45,15.52,13,4.48,7,2.41,48,16.55,18,6.21,20018
20,19,218,15,6.88,28,12.84,37,16.97,12,5.5,44,20.18,9,4.13,7,3.21,36,16.51,30,13.76,20019
20,20,183,9,4.92,28,15.3,28,15.3,11,6.01,33,18.03,21,11.48,1,0.55,25,13.66,27,14.75,20020
20,21,97,7,7.22,16,16.49,12,12.37,10,10.31,9,9.28,5,5.15,6,6.19,3,3.09,29,29.9,20021
20,22,359,16,4.46,62,17.27,55,15.32,30,8.36,66,18.38,26,7.24,7,1.95,51,14.21,46,12.81,20022
20,23,366,20,5.46,57,15.57,56,15.3,28,7.65,67,18.31,36,9.84,8,2.19,38,10.38,56,15.3,20023
20,24,310,27,8.71,66,21.29,52,16.77,35,11.29,40,12.9,12,3.87,7,2.26,43,13.87,28,9.03,20024
20,25,223,18,8.07,37,16.59,39,17.49,22,9.87,33,14.8,17,7.62,7,3.14,29,13.0,21,9.42,20025
20,26,394,44,11.17,75,19.04,65,16.5,33,8.38,59,14.97,16,4.06,11,2.79,46,11.68,45,11.42,20026
20,27,164,13,7.93,28,17.07,30,18.29,11,6.71,35,21.34,7,4.27,6,3.66,20,12.2,14,8.54,20027
20,28,368,15,4.08,41,11.14,40,10.87,19,5.16,83,22.55,58,15.76,8,2.17,32,8.7,72,19.57,20028
20,29,321,22,6.85,57,17.76,55,17.13,32,9.97,64,19.94,18,5.61,5,1.56,38,11.84,30,9.35,20029
20,30,315,10,3.17,56,17.78,42,13.33,22,6.98,63,20.0,34,10.79,9,2.86,38,12.06,41,13.02,20030
20,31,279,23,8.24,45,16.13,42,15.05,29,10.39,47,16.85,19,6.81,7,2.51,30,10.75,37,13.26,20031
20,32,289,34,11.76,51,17.65,43,14.88,29,10.03,46,15.92,16,5.54,13,4.5,30,10.38,27,9.34,20032
20,33,305,13,4.26,54,17.7,54,17.7,17,5.57,69,22.62,23,7.54,3,0.98,38,12.46,34,11.15,20033
20,34,352,24,6.82,80,22.73,56,15.91,32,9.09,56,15.91,21,5.97,4,1.14,47,13.35,32,9.09,20034
20,35,200,12,6.0,32,16.0,33,16.5,20,10.0,30,15.0,20,10.0,5,2.5,25,12.5,23,11.5,20035
20,36,289,25,8.65,48,16.61,42,14.53,31,10.73,56,19.38,17,5.88,4,1.38,29,10.03,37,12.8,20036
20,37,368,19,5.16,36,9.78,45,12.23,19,5.16,83,22.55,51,13.86,6,1.63,39,10.6,70,19.02,20037
20,38,52,4,7.69,12,23.08,11,21.15,4,7.69,5,9.62,2,3.85,5,9.62,5,9.62,4,7.69,20038
20,39,210,11,5.24,41,19.52,35,16.67,16,7.62,34,16.19,13,6.19,4,1.9,24,11.43,32,15.24,20039
20,40,209,17,8.13,27,12.92,20,9.57,20,9.57,45,21.53,13,6.22,3,1.44,32,15.31,32,15.31,20040
20,41,82,10,12.2,7,8.54,7,8.54,4,4.88,8,9.76,3,3.66,5,6.1,8,9.76,30,36.59,20041
20,42,190,12,6.32,27,14.21,34,17.89,18,9.47,39,20.53,21,11.05,2,1.05,14,7.37,23,12.11,20042
20,43,73,8,10.96,13,17.81,11,15.07,6,8.22,17,23.29,6,8.22,1,1.37,4,5.48,7,9.59,20043
20,44,377,28,7.43,46,12.2,53,14.06,25,6.63,72,19.1,35,9.28,9,2.39,39,10.34,70,18.57,20044
20,45,214,18,8.41,30,14.02,29,13.55,11,5.14,43,20.09,11,5.14,4,1.87,35,16.36,33,15.42,20045
20,46,191,11,5.76,28,14.66,29,15.18,16,8.38,38,19.9,18,9.42,4,2.09,16,8.38,31,16.23,20046
20,47,217,20,9.22,36,16.59,42,19.35,14,6.45,35,16.13,6,2.76,5,2.3,34,15.67,25,11.52,20047
20,48,136,6,4.41,12,8.82,12,8.82,8,5.88,35,25.74,15,11.03,1,0.74,17,12.5,30,22.06,20048
20,49,249,12,,35,,30,,7,,60,,33,,0,,23,,49,,20049
20,50,206,16,7.77,29,14.08,29,14.08,12,5.83,48,23.3,13,6.31,1,0.49,29,14.08,29,14.08,20050
21,1,777,88,11.33,115,14.8,131,16.86,46,5.92,94,12.1,17,2.19,9,1.16,151,19.43,126,16.22,21001
21,2,390,29,7.44,75,19.23,67,17.18,35,8.97,65,16.67,15,3.85,4,1.03,58,14.87,42,10.77,21002
21,3,379,50,,63,,62,,25,,42,,9,,0,,70,,58,,21003
21,4,425,61,14.35,63,14.82,68,16.0,17,4.0,56,13.18,6,1.41,6,1.41,78,18.35,70,16.47,21004
21,5,386,53,13.73,48,12.44,55,14.25,25,6.48,46,11.92,13,3.37,7,1.81,75,19.43,64,16.58,21005
21,6,335,23,6.87,56,16.72,54,16.12,35,10.45,51,15.22,17,5.07,9,2.69,40,11.94,50,14.93,21006
21,7,413,40,9.69,63,15.25,68,16.46,26,6.3,60,14.53,23,5.57,12,2.91,69,16.71,52,12.59,21007
21,8,469,38,8.1,70,14.93,81,17.27,36,7.68,69,14.71,13,2.77,10,2.13,76,16.2,76,16.2,21008
21,9,468,43,9.19,83,17.74,74,15.81,38,8.12,54,11.54,17,3.63,3,0.64,75,16.03,81,17.31,21009
21,10,298,22,7.38,56,18.79,57,19.13,21,7.05,43,14.43,12,4.03,6,2.01,38,12.75,43,14.43,21010
21,11,478,62,12.97,84,17.57,81,16.95,25,5.23,53,11.09,14,2.93,4,0.84,88,18.41,67,14.02,21011
21,12,434,39,8.99,73,16.82,77,17.74,25,5.76,55,12.67,14,3.23,6,1.38,84,19.35,61,14.06,21012
21,13,248,16,6.45,53,21.37,54,21.77,16,6.45,30,12.1,12,4.84,3,1.21,39,15.73,25,10.08,21013
21,14,400,57,14.25,53,13.25,59,14.75,26,6.5,50,12.5,13,3.25,5,1.25,73,18.25,64,16.0,21014
21,15,354,27,7.63,60,16.95,45,12.71,50,14.12,56,15.82,25,7.06,7,1.98,55,15.54,29,8.19,21015
21,16,411,47,11.44,65,15.82,64,15.57,36,8.76,54,13.14,22,5.35,6,1.46,66,16.06,51,12.41,21016
21,17,435,48,11.03,74,17.01,69,15.86,32,7.36,66,15.17,12,2.76,5,1.15,73,16.78,56,12.87,21017
21,18,427,69,16.16,51,11.94,58,13.58,32,7.49,43,10.07,14,3.28,3,0.7,90,21.08,67,15.69,21018
21,19,309,24,7.77,45,14.56,49,15.86,33,10.68,54,17.48,8,2.59,3,0.97,38,12.3,55,17.8,21019
21,20,227,12,5.29,49,21.59,38,16.74,19,8.37,39,17.18,8,3.52,3,1.32,38,16.74,21,9.25,21020
21,21,474,50,10.55,67,14.14,70,14.77,38,8.02,66,13.92,24,5.06,3,0.63,69,14.56,87,18.35,21021
21,22,424,53,12.5,65,15.33,53,12.5,23,5.42,56,13.21,15,3.54,8,1.89,81,19.1,70,16.51,21022
21,23,352,31,8.81,55,15.63,69,19.6,19,5.4,47,13.35,14,3.98,3,0.85,66,18.75,48,13.64,21023
21,24,467,52,11.13,79,16.92,84,17.99,24,5.14,65,13.92,17,3.64,4,0.86,87,18.63,55,11.78,21024
21,25,415,39,9.4,72,17.35,69,16.63,26,6.27,53,12.77,23,5.54,3,0.72,77,18.55,53,12.77,21025
21,26,347,36,10.37,53,15.27,60,17.29,22,6.34,56,16.14,11,3.17,3,0.86,60,17.29,46,13.26,21026
21,27,536,43,8.02,78,14.55,85,15.86,47,8.77,91,16.98,25,4.66,6,1.12,97,18.1,64,11.94,21027
21,28,362,24,6.63,60,16.57,64,17.68,24,6.63,71,19.61,11,3.04,8,2.21,58,16.02,42,11.6,21028
21,29,229,18,7.86,46,20.09,31,13.54,32,13.97,33,14.41,14,6.11,8,3.49,26,11.35,21,9.17,21029
21,30,333,23,6.91,71,21.32,51,15.32,26,7.81,66,19.82,12,3.6,6,1.8,35,10.51,43,12.91,21030
21,31,521,59,11.32,69,13.24,83,15.93,28,5.37,71,13.63,18,3.45,5,0.96,111,21.31,77,14.78,21031
21,32,408,30,7.35,61,14.95,70,17.16,31,7.6,65,15.93,17,4.17,5,1.23,72,17.65,57,13.97,21032
21,33,416,45,10.82,59,14.18,62,14.9,18,4.33,51,12.26,14,3.37,3,0.72,92,22.12,72,17.31,21033
21,34,539,40,7.42,93,17.25,110,20.41,41,7.61,90,16.7,20,3.71,7,1.3,88,16.33,50,9.28,21034
21,35,269,32,11.9,48,17.84,36,13.38,19,7.06,34,12.64,8,2.97,9,3.35,51,18.96,32,11.9,21035
21,36,372,39,10.48,72,19.35,62,16.67,29,7.8,51,13.71,12,3.23,9,2.42,59,15.86,39,10.48,21036
21,37,257,17,6.61,53,20.62,48,18.68,24,9.34,34,13.23,12,4.67,7,2.72,45,17.51,17,6.61,21037
21,38,384,48,12.5,54,14.06,63,16.41,27,7.03,49,12.76,16,4.17,3,0.78,70,18.23,54,14.06,21038
21,39,313,21,6.71,48,15.34,53,16.93,31,9.9,49,15.65,19,6.07,1,0.32,47,15.02,44,14.06,21039
21,40,499,37,7.41,100,20.04,100,20.04,29,5.81,73,14.63,18,3.61,6,1.2,93,18.64,43,8.62,21040
21,41,351,18,5.13,65,18.52,63,17.95,25,7.12,71,20.23,10,2.85,4,1.14,63,17.95,32,9.12,21041
21,42,468,49,10.47,89,19.02,75,16.03,23,4.91,60,12.82,7,1.5,8,1.71,86,18.38,71,15.17,21042
