ward,precinct,total,RAHM EMANUEL,RAHM EMANUEL Percent,MIGUEL DEL VALLE,MIGUEL DEL VALLE Percent,CAROL MOSELEY BRAUN,CAROL MOSELEY BRAUN Percent,GERY J. CHICO,GERY J. CHICO Percent,PATRICIA VAN PELT WATKINS,PATRICIA VAN PELT WATKINS Percent,"WILLIAM WALLS, III","WILLIAM WALLS, III Percent",precinct_id
30,1,196,92,46.94,34,17.35,1,0.51,68,34.69,1,0.51,0,0.0,30001
30,2,142,81,57.04,19,13.38,3,2.11,38,26.76,0,0.0,1,0.7,30002
30,3,238,133,55.88,35,14.71,2,0.84,66,27.73,0,0.0,2,0.84,30003
30,4,152,63,41.45,49,32.24,2,1.32,38,25.0,0,0.0,0,0.0,30004
30,5,92,26,28.26,38,41.3,2,2.17,26,28.26,0,0.0,0,0.0,30005
30,6,154,66,42.86,22,14.29,12,7.79,49,31.82,4,2.6,1,0.65,30006
30,7,160,65,40.63,35,21.88,2,1.25,57,35.63,1,0.63,0,0.0,30007
30,8,202,92,45.54,40,19.8,3,1.49,65,32.18,1,0.5,1,0.5,30008
30,9,211,105,49.76,25,11.85,2,0.95,78,36.97,1,0.47,0,0.0,30009
30,10,159,57,35.85,42,26.42,3,1.89,56,35.22,0,0.0,1,0.63,30010
30,11,107,56,52.34,16,14.95,3,2.8,32,29.91,0,0.0,0,0.0,30011
30,12,131,58,44.27,27,20.61,2,1.53,42,32.06,2,1.53,0,0.0,30012
30,13,193,80,41.45,44,22.8,0,0.0,66,34.2,2,1.04,1,0.52,30013
30,14,56,32,57.14,10,17.86,0,0.0,13,23.21,0,0.0,1,1.79,30014
30,15,226,129,57.08,24,10.62,1,0.44,72,31.86,0,0.0,0,0.0,30015
30,16,224,97,43.3,44,19.64,1,0.45,82,36.61,0,0.0,0,0.0,30016
30,17,120,43,35.83,32,26.67,2,1.67,41,34.17,2,1.67,0,0.0,30017
30,18,157,79,50.32,27,17.2,3,1.91,45,28.66,1,0.64,2,1.27,30018
30,19,113,49,43.36,28,24.78,3,2.65,30,26.55,3,2.65,0,0.0,30019
30,20,121,38,31.4,52,42.98,1,0.83,30,24.79,0,0.0,0,0.0,30020
30,21,175,62,35.43,61,34.86,2,1.14,49,28.0,0,0.0,1,0.57,30021
30,22,192,39,20.31,82,42.71,4,2.08,66,34.38,1,0.52,0,0.0,30022
30,23,145,45,31.03,56,38.62,2,1.38,40,27.59,2,1.38,0,0.0,30023
30,24,137,51,37.23,56,40.88,3,2.19,27,19.71,0,0.0,0,0.0,30024
30,25,123,51,41.46,21,17.07,1,0.81,48,39.02,1,0.81,1,0.81,30025
30,26,106,35,33.02,32,30.19,1,0.94,35,33.02,2,1.89,1,0.94,30026
30,27,253,89,35.18,86,33.99,9,3.56,64,25.3,4,1.58,1,0.4,30027
30,28,152,72,47.37,26,17.11,1,0.66,53,34.87,0,0.0,0,0.0,30028
30,29,95,32,33.68,31,32.63,1,1.05,31,32.63,0,0.0,0,0.0,30029
30,30,227,120,52.86,26,11.45,3,1.32,73,32.16,2,0.88,3,1.32,30030
30,31,120,43,35.83,49,40.83,1,0.83,25,20.83,2,1.67,0,0.0,30031
30,32,71,33,46.48,29,40.85,0,0.0,9,12.68,0,0.0,0,0.0,30032
30,33,145,59,40.69,50,34.48,7,4.83,27,18.62,2,1.38,0,0.0,30033
30,34,194,77,39.69,49,25.26,3,1.55,64,32.99,1,0.52,0,0.0,30034
30,35,168,54,32.14,40,23.81,1,0.6,72,42.86,1,0.6,0,0.0,30035
30,36,167,69,41.32,47,28.14,2,1.2,49,29.34,0,0.0,0,0.0,30036
30,37,146,64,43.84,32,21.92,1,0.68,49,33.56,0,0.0,0,0.0,30037
30,38,223,120,53.81,27,12.11,1,0.45,71,31.84,1,0.45,3,1.35,30038
30,39,164,71,43.29,29,17.68,1,0.61,61,37.2,2,1.22,0,0.0,30039
30,40,168,60,35.71,35,20.83,1,0.6,71,42.26,1,0.6,0,0.0,30040
30,41,135,35,25.93,63,46.67,1,0.74,36,26.67,0,0.0,0,0.0,30041
31,1,81,27,33.33,19,23.46,1,1.23,34,41.98,0,0.0,0,0.0,31001
31,2,104,38,36.54,21,20.19,0,0.0,43,41.35,0,0.0,2,1.92,31002
31,3,156,46,29.49,32,20.51,1,0.64,76,48.72,1,0.64,0,0.0,31003
31,4,125,53,42.4,28,22.4,1,0.8,42,33.6,1,0.8,0,0.0,31004
31,5,192,77,40.1,46,23.96,1,0.52,68,35.42,0,0.0,0,0.0,31005
31,6,126,45,35.71,31,24.6,2,1.59,48,38.1,0,0.0,0,0.0,31006
31,7,125,43,34.4,40,32.0,3,2.4,38,30.4,1,0.8,0,0.0,31007
31,8,116,47,40.52,25,21.55,0,0.0,44,37.93,0,0.0,0,0.0,31008
31,9,128,63,49.22,25,19.53,1,0.78,37,28.91,2,1.56,0,0.0,31009
31,10,75,18,24.0,23,30.67,0,0.0,34,45.33,0,0.0,0,0.0,31010
31,11,156,72,46.15,33,21.15,5,3.21,45,28.85,1,0.64,0,0.0,31011
31,12,132,53,40.15,38,28.79,8,6.06,32,24.24,1,0.76,0,0.0,31012
31,13,134,45,33.58,45,33.58,2,1.49,41,30.6,1,0.75,0,0.0,31013
31,14,131,39,29.77,39,29.77,4,3.05,46,35.11,2,1.53,1,0.76,31014
31,15,78,41,52.56,16,20.51,1,1.28,19,24.36,1,1.28,0,0.0,31015
31,16,130,58,44.62,21,16.15,0,0.0,51,39.23,0,0.0,0,0.0,31016
31,17,117,43,36.75,35,29.91,3,2.56,35,29.91,1,0.85,0,0.0,31017
31,18,123,37,30.08,35,28.46,0,0.0,50,40.65,1,0.81,0,0.0,31018
31,19,122,51,41.8,26,21.31,1,0.82,43,35.25,1,0.82,0,0.0,31019
31,20,94,33,35.11,26,27.66,5,5.32,28,29.79,2,2.13,0,0.0,31020
31,21,158,49,31.01,61,38.61,3,1.9,45,28.48,0,0.0,0,0.0,31021
31,22,90,43,47.78,23,25.56,0,0.0,23,25.56,0,0.0,1,1.11,31022
31,23,94,30,31.91,29,30.85,1,1.06,34,36.17,0,0.0,0,0.0,31023
31,24,125,34,27.2,41,32.8,2,1.6,48,38.4,0,0.0,0,0.0,31024
31,25,126,39,30.95,41,32.54,1,0.79,44,34.92,0,0.0,1,0.79,31025
31,26,103,51,49.51,17,16.5,3,2.91,31,30.1,1,0.97,0,0.0,31026
31,27,102,30,29.41,39,38.24,0,0.0,33,32.35,0,0.0,0,0.0,31027
31,28,147,66,44.9,42,28.57,2,1.36,37,25.17,0,0.0,0,0.0,31028
31,29,142,63,44.37,28,19.72,1,0.7,50,35.21,0,0.0,0,0.0,31029
31,30,167,64,38.32,41,24.55,0,0.0,62,37.13,0,0.0,0,0.0,31030
31,31,201,69,34.33,58,28.86,4,1.99,70,34.83,0,0.0,0,0.0,31031
31,32,179,88,49.16,34,18.99,2,1.12,53,29.61,1,0.56,1,0.56,31032
31,33,168,79,47.02,42,25.0,2,1.19,45,26.79,0,0.0,0,0.0,31033
31,34,108,31,28.7,32,29.63,0,0.0,45,41.67,0,0.0,0,0.0,31034
31,35,92,37,40.22,19,20.65,0,0.0,36,39.13,0,0.0,0,0.0,31035
31,36,172,51,29.65,55,31.98,1,0.58,64,37.21,1,0.58,0,0.0,31036
31,37,112,29,25.89,28,25.0,1,0.89,54,48.21,0,0.0,0,0.0,31037
31,38,93,41,44.09,15,16.13,3,3.23,34,36.56,0,0.0,0,0.0,31038
31,39,83,24,28.92,26,31.33,0,0.0,33,39.76,0,0.0,0,0.0,31039
31,40,89,35,39.33,32,35.96,1,1.12,21,23.6,0,0.0,0,0.0,31040
31,41,137,72,52.55,24,17.52,0,0.0,40,29.2,0,0.0,1,0.73,31041
31,42,168,50,29.76,54,32.14,2,1.19,60,35.71,2,1.19,0,0.0,31042
31,43,184,68,36.96,42,22.83,0,0.0,70,38.04,4,2.17,0,0.0,31043
31,44,114,33,28.95,35,30.7,0,0.0,46,40.35,0,0.0,0,0.0,31044
31,45,131,47,35.88,28,21.37,1,0.76,54,41.22,1,0.76,0,0.0,31045
31,46,120,40,33.33,25,20.83,1,0.83,53,44.17,0,0.0,1,0.83,31046
31,47,142,66,46.48,33,23.24,0,0.0,42,29.58,0,0.0,1,0.7,31047
31,48,114,52,45.61,25,21.93,1,0.88,35,30.7,1,0.88,0,0.0,31048
31,49,75,27,36.0,30,40.0,0,0.0,17,22.67,0,0.0,1,1.33,31049
31,50,177,75,42.37,39,22.03,0,0.0,63,35.59,0,0.0,0,0.0,31050
31,51,98,34,34.69,27,27.55,1,1.02,36,36.73,0,0.0,0,0.0,31051
32,1,293,156,53.24,80,27.3,7,2.39,49,16.72,1,0.34,0,0.0,32001
32,2,284,172,60.56,35,12.32,7,2.46,63,22.18,2,0.7,5,1.76,32002
32,3,221,148,66.97,34,15.38,6,2.71,29,13.12,3,1.36,1,0.45,32003
32,4,327,223,68.2,34,10.4,2,0.61,67,20.49,1,0.31,0,0.0,32004
32,5,220,147,66.82,34,15.45,0,0.0,39,17.73,0,0.0,0,0.0,32005
32,6,291,143,49.14,62,21.31,3,1.03,78,26.8,4,1.37,1,0.34,32006
32,7,220,156,70.91,29,13.18,0,0.0,35,15.91,0,0.0,0,0.0,32007
32,8,385,277,71.95,30,7.79,3,0.78,74,19.22,1,0.26,0,0.0,32008
32,9,423,289,68.32,50,11.82,5,1.18,79,18.68,0,0.0,0,0.0,32009
32,10,276,178,64.49,31,11.23,8,2.9,58,21.01,0,0.0,1,0.36,32010
32,11,204,123,60.29,43,21.08,4,1.96,34,16.67,0,0.0,0,0.0,32011
32,12,176,100,56.82,40,22.73,7,3.98,28,15.91,0,0.0,1,0.57,32012
32,13,142,105,73.94,4,2.82,3,2.11,28,19.72,0,0.0,2,1.41,32013
32,14,248,141,56.85,38,15.32,3,1.21,64,25.81,0,0.0,2,0.81,32014
32,15,201,135,67.16,15,7.46,2,1.0,49,24.38,0,0.0,0,0.0,32015
32,16,246,140,56.91,48,19.51,1,0.41,55,22.36,1,0.41,1,0.41,32016
32,17,302,179,59.27,70,23.18,2,0.66,50,16.56,0,0.0,1,0.33,32017
32,18,198,143,72.22,12,6.06,0,0.0,39,19.7,1,0.51,3,1.52,32018
32,19,301,179,59.47,30,9.97,1,0.33,86,28.57,2,0.66,3,1.0,32019
32,20,266,181,68.05,27,10.15,1,0.38,55,20.68,0,0.0,2,0.75,32020
32,21,226,159,70.35,17,7.52,0,0.0,48,21.24,2,0.88,0,0.0,32021
32,22,332,247,74.4,27,8.13,1,0.3,55,16.57,1,0.3,1,0.3,32022
32,23,295,227,76.95,24,8.14,5,1.69,34,11.53,4,1.36,1,0.34,32023
32,24,325,233,71.69,20,6.15,2,0.62,69,21.23,1,0.31,0,0.0,32024
32,25,223,156,69.96,17,7.62,2,0.9,48,21.52,0,0.0,0,0.0,32025
32,26,243,135,55.56,54,22.22,2,0.82,47,19.34,3,1.23,2,0.82,32026
32,27,290,220,75.86,19,6.55,0,0.0,51,17.59,0,0.0,0,0.0,32027
32,28,197,116,58.88,27,13.71,1,0.51,49,24.87,2,1.02,2,1.02,32028
32,29,240,166,69.17,28,11.67,5,2.08,39,16.25,2,0.83,0,0.0,32029
32,30,325,204,62.77,26,8.0,4,1.23,88,27.08,2,0.62,1,0.31,32030
32,31,317,224,70.66,37,11.67,2,0.63,54,17.03,0,0.0,0,0.0,32031
32,32,280,192,68.57,17,6.07,0,0.0,71,25.36,0,0.0,0,0.0,32032
32,33,188,118,62.77,24,12.77,3,1.6,39,20.74,3,1.6,1,0.53,32033
32,34,280,172,61.43,42,15.0,6,2.14,58,20.71,2,0.71,0,0.0,32034
32,35,307,202,65.8,24,7.82,1,0.33,76,24.76,2,0.65,2,0.65,32035
32,36,315,225,71.43,36,11.43,2,0.63,50,15.87,1,0.32,1,0.32,32036
32,37,244,187,76.64,21,8.61,7,2.87,27,11.07,2,0.82,0,0.0,32037
32,38,295,207,70.17,30,10.17,1,0.34,55,18.64,2,0.68,0,0.0,32038
32,39,322,245,76.09,20,6.21,3,0.93,54,16.77,0,0.0,0,0.0,32039
32,40,316,235,74.37,20,6.33,5,1.58,56,17.72,0,0.0,0,0.0,32040
32,41,330,228,69.09,23,6.97,3,0.91,74,22.42,1,0.3,1,0.3,32041
32,42,344,211,61.34,35,10.17,3,0.87,93,27.03,0,0.0,2,0.58,32042
32,43,301,235,78.07,16,5.32,2,0.66,47,15.61,0,0.0,1,0.33,32043
32,44,194,123,63.4,24,12.37,13,6.7,32,16.49,0,0.0,2,1.03,32044
32,45,280,180,64.29,26,9.29,2,0.71,71,25.36,1,0.36,0,0.0,32045
32,46,124,67,54.03,18,14.52,2,1.61,35,28.23,2,1.61,0,0.0,32046
32,47,297,216,72.73,12,4.04,5,1.68,61,20.54,3,1.01,0,0.0,32047
32,48,400,280,70.0,23,5.75,14,3.5,78,19.5,1,0.25,4,1.0,32048
32,49,136,100,73.53,8,5.88,0,0.0,26,19.12,2,1.47,0,0.0,32049
32,50,338,234,69.23,35,10.36,0,0.0,66,19.53,3,0.89,0,0.0,32050
32,51,305,225,73.77,24,7.87,5,1.64,48,15.74,2,0.66,1,0.33,32051
32,52,175,126,72.0,21,12.0,0,0.0,26,14.86,1,0.57,1,0.57,32052
33,1,297,147,49.49,68,22.9,5,1.68,75,25.25,1,0.34,1,0.34,33001
33,2,309,179,57.93,46,14.89,2,0.65,80,25.89,2,0.65,0,0.0,33002
33,3,279,142,50.9,69,24.73,4,1.43,61,21.86,1,0.36,2,0.72,33003
33,4,340,159,46.76,89,26.18,5,1.47,85,25.0,2,0.59,0,0.0,33004
33,5,258,157,60.85,45,17.44,7,2.71,48,18.6,1,0.39,0,0.0,33005
33,6,315,176,55.87,47,14.92,5,1.59,84,26.67,1,0.32,2,0.63,33006
33,7,397,249,62.72,79,19.9,3,0.76,65,16.37,1,0.25,0,0.0,33007
33,8,267,146,54.68,76,28.46,0,0.0,43,16.1,1,0.37,1,0.37,33008
33,9,313,182,58.15,45,14.38,4,1.28,81,25.88,1,0.32,0,0.0,33009
33,10,369,231,62.6,42,11.38,8,2.17,82,22.22,4,1.08,2,0.54,33010
33,11,302,177,58.61,51,16.89,3,0.99,67,22.19,2,0.66,2,0.66,33011
33,12,330,188,56.97,52,15.76,1,0.3,85,25.76,1,0.3,3,0.91,33012
33,13,298,128,42.95,77,25.84,3,1.01,89,29.87,0,0.0,1,0.34,33013
33,14,225,116,51.56,55,24.44,5,2.22,47,20.89,1,0.44,1,0.44,33014
33,15,318,166,52.2,63,19.81,5,1.57,78,24.53,5,1.57,1,0.31,33015
33,16,224,113,50.45,48,21.43,5,2.23,56,25.0,1,0.45,1,0.45,33016
33,17,341,199,58.36,51,14.96,5,1.47,84,24.63,2,0.59,0,0.0,33017
33,18,94,60,63.83,15,15.96,1,1.06,18,19.15,0,0.0,0,0.0,33018
33,19,273,142,52.01,58,21.25,6,2.2,64,23.44,2,0.73,1,0.37,33019
33,20,295,160,54.24,76,25.76,5,1.69,51,17.29,0,0.0,3,1.02,33020
33,21,324,180,55.56,59,18.21,2,0.62,83,25.62,0,0.0,0,0.0,33021
33,22,337,189,56.08,64,18.99,0,0.0,84,24.93,0,0.0,0,0.0,33022
33,23,325,177,54.46,70,21.54,3,0.92,72,22.15,2,0.62,1,0.31,33023
33,24,372,228,61.29,73,19.62,4,1.08,63,16.94,3,0.81,1,0.27,33024
33,25,381,217,56.96,67,17.59,9,2.36,80,21.0,4,1.05,4,1.05,33025
33,26,290,154,53.1,65,22.41,5,1.72,58,20.0,6,2.07,2,0.69,33026
33,27,266,138,51.88,64,24.06,6,2.26,58,21.8,0,0.0,0,0.0,33027
34,1,363,205,56.47,14,3.86,75,20.66,40,11.02,23,6.34,6,1.65,34001
34,2,289,178,61.59,4,1.38,71,24.57,19,6.57,10,3.46,7,2.42,34002
34,3,272,166,61.03,4,1.47,44,16.18,36,13.24,13,4.78,9,3.31,34003
34,4,291,163,56.01,9,3.09,90,30.93,20,6.87,7,2.41,2,0.69,34004
34,5,229,146,63.76,7,3.06,36,15.72,26,11.35,11,4.8,3,1.31,34005
34,6,164,106,64.63,4,2.44,37,22.56,9,5.49,6,3.66,2,1.22,34006
34,7,328,196,59.76,9,2.74,80,24.39,33,10.06,7,2.13,3,0.91,34007
34,8,277,159,57.4,9,3.25,66,23.83,17,6.14,14,5.05,12,4.33,34008
34,9,174,99,56.9,3,1.72,46,26.44,15,8.62,7,4.02,4,2.3,34009
34,10,260,162,62.31,1,0.38,59,22.69,25,9.62,7,2.69,6,2.31,34010
34,11,147,94,63.95,2,1.36,34,23.13,9,6.12,5,3.4,3,2.04,34011
34,12,322,201,62.42,7,2.17,69,21.43,26,8.07,14,4.35,5,1.55,34012
34,13,286,175,61.19,11,3.85,62,21.68,25,8.74,6,2.1,7,2.45,34013
34,14,178,93,52.25,4,2.25,50,28.09,16,8.99,13,7.3,2,1.12,34014
34,15,180,108,60.0,2,1.11,49,27.22,7,3.89,10,5.56,4,2.22,34015
34,16,168,93,55.36,4,2.38,47,27.98,15,8.93,1,0.6,8,4.76,34016
34,17,235,129,54.89,4,1.7,62,26.38,22,9.36,10,4.26,8,3.4,34017
34,18,154,96,62.34,1,0.65,31,20.13,19,12.34,6,3.9,1,0.65,34018
34,19,64,33,51.56,3,4.69,9,14.06,13,20.31,3,4.69,3,4.69,34019
34,20,400,237,59.25,14,3.5,89,22.25,38,9.5,14,3.5,8,2.0,34020
34,21,265,155,58.49,12,4.53,63,23.77,21,7.92,10,3.77,4,1.51,34021
34,22,323,185,57.28,6,1.86,87,26.93,26,8.05,12,3.72,7,2.17,34022
34,23,228,145,63.6,4,1.75,40,17.54,28,12.28,10,4.39,1,0.44,34023
34,24,223,134,60.09,5,2.24,48,21.52,26,11.66,6,2.69,4,1.79,34024
34,25,284,186,65.49,3,1.06,67,23.59,13,4.58,9,3.17,6,2.11,34025
34,26,136,73,53.68,3,2.21,43,31.62,11,8.09,4,2.94,2,1.47,34026
34,27,202,119,58.91,1,0.5,55,27.23,15,7.43,7,3.47,5,2.48,34027
34,28,153,92,60.13,3,1.96,37,24.18,6,3.92,9,5.88,6,3.92,34028
34,29,252,151,59.92,8,3.17,63,25.0,15,5.95,9,3.57,6,2.38,34029
34,30,319,164,51.41,9,2.82,86,26.96,33,10.34,10,3.13,17,5.33,34030
34,31,124,83,66.94,4,3.23,16,12.9,8,6.45,7,5.65,6,4.84,34031
34,32,167,99,59.28,6,3.59,30,17.96,16,9.58,8,4.79,8,4.79,34032
34,33,121,70,57.85,3,2.48,27,22.31,16,13.22,5,4.13,0,0.0,34033
34,34,323,187,57.89,15,4.64,68,21.05,33,10.22,15,4.64,5,1.55,34034
34,35,292,185,63.36,6,2.05,62,21.23,25,8.56,10,3.42,4,1.37,34035
34,36,292,192,65.75,3,1.03,51,17.47,25,8.56,14,4.79,7,2.4,34036
34,37,226,133,58.85,5,2.21,53,23.45,16,7.08,13,5.75,6,2.65,34037
34,38,181,108,59.67,7,3.87,44,24.31,10,5.52,11,6.08,1,0.55,34038
34,39,170,96,56.47,3,1.76,54,31.76,13,7.65,4,2.35,0,0.0,34039
34,40,244,146,59.84,8,3.28,58,23.77,20,8.2,5,2.05,7,2.87,34040
34,41,145,73,50.34,2,1.38,37,25.52,17,11.72,13,8.97,3,2.07,34041
34,42,316,194,61.39,5,1.58,71,22.47,25,7.91,10,3.16,11,3.48,34042
34,43,369,214,57.99,12,3.25,92,24.93,28,7.59,15,4.07,8,2.17,34043
34,44,300,172,57.33,13,4.33,75,25.0,32,10.67,4,1.33,4,1.33,34044
34,45,258,163,63.18,6,2.33,50,19.38,12,4.65,17,6.59,10,3.88,34045
34,46,237,159,67.09,6,2.53,39,16.46,18,7.59,9,3.8,6,2.53,34046
34,47,146,80,54.79,3,2.05,42,28.77,16,10.96,2,1.37,3,2.05,34047
34,48,324,202,62.35,5,1.54,62,19.14,38,11.73,7,2.16,10,3.09,34048
34,49,363,222,61.16,4,1.1,83,22.87,34,9.37,12,3.31,8,2.2,34049
34,50,242,136,56.2,3,1.24,54,22.31,38,15.7,10,4.13,1,0.41,34050
34,51,416,223,53.61,11,2.64,93,22.36,65,15.63,17,4.09,7,1.68,34051
34,52,192,118,61.46,4,2.08,46,23.96,14,7.29,6,3.13,4,2.08,34052
34,53,116,66,56.9,2,1.72,23,19.83,12,10.34,11,9.48,2,1.72,34053
34,54,183,111,60.66,2,1.09,45,24.59,13,7.1,10,5.46,2,1.09,34054
34,55,267,169,63.3,10,3.75,66,24.72,13,4.87,8,3.0,1,0.37,34055
34,56,128,74,57.81,1,0.78,37,28.91,12,9.38,3,2.34,1,0.78,34056
34,57,207,132,63.77,5,2.42,44,21.26,15,7.25,7,3.38,4,1.93,34057
34,58,269,181,67.29,5,1.86,48,17.84,25,9.29,7,2.6,3,1.12,34058
34,59,243,151,62.14,5,2.06,53,21.81,16,6.58,14,5.76,4,1.65,34059
34,60,259,170,65.64,6,2.32,40,15.44,30,11.58,10,3.86,3,1.16,34060
34,61,209,114,54.55,7,3.35,58,27.75,17,8.13,5,2.39,8,3.83,34061
35,1,306,121,39.54,97,31.7,5,1.63,82,26.8,0,0.0,1,0.33,35001
35,2,252,86,34.13,100,39.68,2,0.79,64,25.4,0,0.0,0,0.0,35002
35,3,215,77,35.81,79,36.74,8,3.72,48,22.33,2,0.93,1,0.47,35003
35,4,279,141,50.54,52,18.64,6,2.15,76,27.24,3,1.08,1,0.36,35004
35,5,255,87,34.12,113,44.31,4,1.57,49,19.22,2,0.78,0,0.0,35005
35,6,265,108,40.75,63,23.77,3,1.13,87,32.83,0,0.0,4,1.51,35006
35,7,322,147,45.65,108,33.54,2,0.62,64,19.88,0,0.0,1,0.31,35007
35,8,243,134,55.14,60,24.69,2,0.82,45,18.52,1,0.41,1,0.41,35008
35,9,226,115,50.88,63,27.88,5,2.21,41,18.14,1,0.44,1,0.44,35009
35,10,275,116,42.18,98,35.64,1,0.36,57,20.73,1,0.36,2,0.73,35010
35,11,260,119,45.77,59,22.69,5,1.92,73,28.08,4,1.54,0,0.0,35011
35,12,312,172,55.13,92,29.49,1,0.32,44,14.1,0,0.0,3,0.96,35012
35,13,81,35,43.21,14,17.28,1,1.23,30,37.04,1,1.23,0,0.0,35013
35,14,274,110,40.15,104,37.96,10,3.65,47,17.15,3,1.09,0,0.0,35014
35,15,262,107,40.84,86,32.82,1,0.38,64,24.43,4,1.53,0,0.0,35015
35,16,279,147,52.69,74,26.52,2,0.72,53,19.0,2,0.72,1,0.36,35016
35,17,291,131,45.02,101,34.71,5,1.72,52,17.87,2,0.69,0,0.0,35017
35,18,312,110,35.26,105,33.65,4,1.28,92,29.49,1,0.32,0,0.0,35018
35,19,285,122,42.81,109,38.25,4,1.4,49,17.19,1,0.35,0,0.0,35019
35,20,222,93,41.89,61,27.48,6,2.7,59,26.58,2,0.9,1,0.45,35020
35,21,273,108,39.56,96,35.16,3,1.1,63,23.08,2,0.73,1,0.37,35021
35,22,99,48,48.48,16,16.16,0,0.0,32,32.32,1,1.01,2,2.02,35022
35,23,150,58,38.67,55,36.67,2,1.33,35,23.33,0,0.0,0,0.0,35023
35,24,161,84,52.17,38,23.6,0,0.0,39,24.22,0,0.0,0,0.0,35024
35,25,287,155,54.01,75,26.13,7,2.44,46,16.03,3,1.05,1,0.35,35025
35,26,310,148,47.74,50,16.13,1,0.32,109,35.16,1,0.32,1,0.32,35026
35,27,316,156,49.37,88,27.85,8,2.53,63,19.94,1,0.32,0,0.0,35027
35,28,309,152,49.19,101,32.69,9,2.91,44,14.24,3,0.97,0,0.0,35028
35,29,318,169,53.14,77,24.21,2,0.63,68,21.38,1,0.31,1,0.31,35029
35,30,353,145,41.08,131,37.11,4,1.13,70,19.83,2,0.57,1,0.28,35030
35,31,139,63,45.32,49,35.25,5,3.6,22,15.83,0,0.0,0,0.0,35031
35,32,162,43,26.54,75,46.3,3,1.85,38,23.46,2,1.23,1,0.62,35032
35,33,244,112,45.9,46,18.85,0,0.0,81,33.2,2,0.82,3,1.23,35033
35,34,283,105,37.1,109,38.52,3,1.06,65,22.97,1,0.35,0,0.0,35034
35,35,229,90,39.3,78,34.06,4,1.75,56,24.45,1,0.44,0,0.0,35035
35,36,176,71,40.34,75,42.61,1,0.57,28,15.91,1,0.57,0,0.0,35036
36,1,208,110,52.88,28,13.46,0,0.0,68,32.69,1,0.48,1,0.48,36001
36,2,213,88,41.31,29,13.62,13,6.1,78,36.62,2,0.94,3,1.41,36002
36,3,398,247,62.06,42,10.55,39,9.8,64,16.08,2,0.5,4,1.01,36003
36,4,175,79,45.14,42,24.0,6,3.43,46,26.29,1,0.57,1,0.57,36004
36,5,218,123,56.42,6,2.75,0,0.0,88,40.37,0,0.0,1,0.46,36005
36,6,241,132,54.77,24,9.96,1,0.41,79,32.78,3,1.24,2,0.83,36006
36,7,216,111,51.39,18,8.33,4,1.85,81,37.5,0,0.0,2,0.93,36007
36,8,261,126,48.28,28,10.73,2,0.77,102,39.08,2,0.77,1,0.38,36008
36,9,254,126,49.61,19,7.48,4,1.57,103,40.55,0,0.0,2,0.79,36009
36,10,189,99,52.38,14,7.41,0,0.0,75,39.68,1,0.53,0,0.0,36010
36,11,364,139,38.19,21,5.77,3,0.82,197,54.12,2,0.55,2,0.55,36011
36,12,208,111,53.37,14,6.73,0,0.0,83,39.9,0,0.0,0,0.0,36012
36,13,385,212,55.06,35,9.09,4,1.04,131,34.03,2,0.52,1,0.26,36013
36,14,296,149,50.34,35,11.82,1,0.34,107,36.15,4,1.35,0,0.0,36014
36,15,246,123,50.0,30,12.2,4,1.63,88,35.77,1,0.41,0,0.0,36015
36,16,382,213,55.76,33,8.64,20,5.24,115,30.1,1,0.26,0,0.0,36016
36,17,266,114,42.86,17,6.39,2,0.75,132,49.62,0,0.0,1,0.38,36017
36,18,336,134,39.88,12,3.57,3,0.89,186,55.36,0,0.0,1,0.3,36018
36,19,262,116,44.27,47,17.94,2,0.76,95,36.26,2,0.76,0,0.0,36019
36,20,341,186,54.55,37,10.85,4,1.17,109,31.96,2,0.59,3,0.88,36020
36,21,441,214,48.53,42,9.52,4,0.91,178,40.36,1,0.23,2,0.45,36021
36,22,372,178,47.85,42,11.29,12,3.23,136,36.56,2,0.54,2,0.54,36022
36,23,116,68,58.62,12,10.34,16,13.79,18,15.52,2,1.72,0,0.0,36023
36,24,253,152,60.08,18,7.11,29,11.46,44,17.39,6,2.37,4,1.58,36024
36,25,209,113,54.07,23,11.0,1,0.48,72,34.45,0,0.0,0,0.0,36025
36,26,260,144,55.38,28,10.77,1,0.38,83,31.92,2,0.77,2,0.77,36026
36,27,150,71,47.33,10,6.67,0,0.0,68,45.33,1,0.67,0,0.0,36027
36,28,244,125,51.23,36,14.75,4,1.64,79,32.38,0,0.0,0,0.0,36028
36,29,237,114,48.1,17,7.17,1,0.42,104,43.88,1,0.42,0,0.0,36029
36,30,350,151,43.14,28,8.0,4,1.14,167,47.71,0,0.0,0,0.0,36030
36,31,298,182,61.07,12,4.03,1,0.34,102,34.23,1,0.34,0,0.0,36031
36,32,266,118,44.36,20,7.52,2,0.75,125,46.99,1,0.38,0,0.0,36032
36,33,195,111,56.92,15,7.69,13,6.67,51,26.15,3,1.54,2,1.03,36033
36,34,210,83,39.52,13,6.19,1,0.48,111,52.86,0,0.0,2,0.95,36034
36,35,281,145,51.6,21,7.47,2,0.71,111,39.5,2,0.71,0,0.0,36035
36,36,224,114,50.89,39,17.41,2,0.89,69,30.8,0,0.0,0,0.0,36036
36,37,250,130,52.0,20,8.0,1,0.4,96,38.4,2,0.8,1,0.4,36037
36,38,167,76,45.51,21,12.57,0,0.0,69,41.32,1,0.6,0,0.0,36038
